hours,max_ff,time,inlet_T,outlet_T,block_T,Sn_T,bottom_right_T,mass_flow,SOC,power,TPV_height,TPV_density
1.0,1.0,0.0,2172.9999999999995,2673.000007945224,2672.9948096510298,2669.306540215352,2672.9999999999986,1.2238548214137257,1.0,146862.58090335934,1.0,386361.7584584914
1.0,1.0,36.0,2172.9999999999995,2657.7985545585266,2668.694296613288,2500.862944000873,2672.999999814649,1.2238490552705903,0.9901520372160528,142396.86071832024,0.9836551227766539,380838.2272027768
1.0,1.0,72.0,2172.9999999999995,2622.209134566893,2664.2168948354497,2456.72205367895,2672.999061491557,1.2238490552574333,0.9808120043302463,131943.4019886485,0.9433634927690155,367952.3577274079
1.0,1.0,108.0,2172.9999999999995,2595.901781905932,2659.943946730538,2433.033275453689,2672.988459267243,1.2238490552578305,0.9720909362547682,124216.30710058278,0.9116715463662759,358445.5483899119
1.0,1.0,144.0,2172.9999999999995,2577.729125705008,2655.855336889537,2418.389147820954,2672.938545109805,1.2238490552579713,0.9638146661722444,118878.56595107018,0.8836934236570694,353903.54458778206
1.0,1.0,180.0,2172.9999999999995,2563.92821983697,2651.8933560123264,2407.7525939671946,2672.818881640029,1.2238490552579324,0.955858130203985,114824.91180507402,0.8658120695359777,348895.5761704328
1.0,1.0,216.0,2172.9999999999995,2552.506783245899,2648.0171875194665,2399.141695997271,2672.6144803930906,1.223849055257917,0.9481538164719737,111470.16435347163,0.8506193226525856,344751.66754094086
1.0,1.0,252.0,2172.9999999999995,2543.2222517342416,2644.228542218287,2392.2996957460764,2672.293868992259,1.2238490552579195,0.9406565614454341,108743.07672489883,0.8379689756147508,341394.6056778548
1.0,1.0,288.0,2172.9999999999995,2535.540252687158,2640.51143366232,2386.7599935566363,2671.86168962232,1.223849055257927,0.9333289709251088,106486.69097859578,0.8272780351005286,338631.0803084743
1.0,1.0,324.0,2172.9999999999995,2529.015630829664,2636.858272332614,2382.119633002841,2671.2939747552764,1.223849055257925,0.9261434459444885,104570.25442750541,0.8180262321097892,336297.7115267329
1.0,1.0,360.0,2172.9999999999995,2523.334782529252,2633.262968282297,2378.1069256864944,2670.5714344392113,1.2238490552579229,0.9190799750903902,102901.65422937977,0.8098347386526559,334278.8751588928
1.0,1.0,396.0,2172.9999999999995,2518.3065368704324,2629.7196594839456,2374.5705504637767,2669.6883829679514,1.2238490552579238,0.9121235946713284,101424.73894158354,0.8024732224940717,332503.5810797605
1.0,1.0,432.0,2172.9999999999995,2513.812482247925,2626.2229887945,2371.4238537679435,2668.6512592271147,1.2238490552579246,0.9052624368064396,100104.7282606156,0.7958017688122865,330927.355585481
1.0,1.0,468.0,2172.9999999999995,2509.7624320814693,2622.7683714473346,2368.599881225963,2667.4742097429707,1.2238490552579238,0.8984867195868873,98915.13224382422,0.7897262932361718,329510.3923198934
1.0,1.0,504.0,2172.9999999999995,2506.0759869809963,2619.352021760536,2366.0361537854674,2666.1746403925745,1.2238490552579229,0.8917883669555017,97832.33567899033,0.7841690082317783,328212.9600267596
1.0,1.0,540.0,2172.9999999999995,2502.68329808064,2615.97084913364,2363.6778863583577,2664.769859651486,1.2238490552579224,0.885160805330593,96835.82229367383,0.7790303211545044,327012.7315068721
1.0,1.0,576.0,2172.9999999999995,2499.5298498119,2612.6223213678923,2361.482801806665,2663.2752259396416,1.2238490552579224,0.8785987047689561,95909.57956939336,0.7742315161872142,325892.31496632675
1.0,1.0,612.0,2172.9999999999995,2496.5732134781074,2609.304359077149,2359.4200809069384,2661.70366600172,1.2238490552579242,0.8720977047654696,95041.14518926869,0.7697112176301978,324837.99609192816
1.0,1.0,648.0,2172.9999999999995,2493.7784166178244,2606.0152576190562,2357.465360098338,2660.066030764246,1.2238490552579242,0.8656542188229468,94220.24690996586,0.7654185795037594,323838.303762446
1.0,1.0,684.0,2172.9999999999995,2491.1093589924303,2602.7533515273944,2355.5942873304266,2658.373545776235,1.2238490552579222,0.8592653711678528,93436.28123318151,0.761300206926018,322881.06370291807
