% Model,LargeGraphiteBlockCharge_v3_mdotbnd_discharge.mph
% Version,COMSOL 6.0.0.405
% Date,"Sep 19 2022, 20:09"
% Table,Accumulated Probe Table 24 - 
% hours (h),max_flowrate_factor,Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), Sn_block_1","Temperature (K), bottom_right_T","Outward mass flow rate across feature selection (kg/s), mass_flowrate"
17.78279410038923,1.7782794100389228,0,2172.9999999999995,2673.000000316779,2672.987592770797,2670.7540512062537,2673,0.06882198479411601
17.78279410038923,1.7782794100389228,640.1805876140123,2172.9999999999995,2673.0000018373485,2667.9392002083964,2647.0424493104006,2673.000000138679,0.06882208969904648
17.78279410038923,1.7782794100389228,1280.3611752280246,2172.9999999999995,2673.000001173907,2662.8227245403987,2641.1144419312445,2673.000000293148,0.06882208972773791
17.78279410038923,1.7782794100389228,1920.5417628420369,2172.9999999999995,2672.999996102452,2657.7072266698697,2635.786094878416,2672.9999997340083,0.06882208982211334
17.78279410038923,1.7782794100389228,2560.7223504560493,2172.9999999999995,2672.999979702479,2652.594089517116,2630.69589864039,2672.9999969568657,0.06882209093625861
17.78279410038923,1.7782794100389228,3200.9029380700617,2172.9999999999995,2672.99993858422,2647.483679872905,2625.6487547918196,2672.9999886463993,0.0688220944163742
17.78279410038923,1.7782794100389228,3841.0835256840737,2172.9999999999995,2672.9998497347697,2642.375790885558,2620.5802258845893,2672.9999684389513,0.06882210283520679
17.78279410038923,1.7782794100389228,4481.264113298086,2172.9999999999995,2672.999676269187,2637.270006051613,2615.4902789299626,2672.9999251370327,0.0688221205463518
17.78279410038923,1.7782794100389228,5121.444700912099,2172.9999999999995,2672.9993621340773,2632.1659266724305,2610.3917794003733,2672.9998403059885,0.06882215436584173
17.78279410038923,1.7782794100389228,5761.625288526111,2172.9999999999995,2672.998825652761,2627.0632382630047,2605.29253344547,2672.999685146347,0.0688222144325229
17.78279410038923,1.7782794100389228,6401.8058761401235,2172.9999999999995,2672.997951847439,2621.961702261679,2600.194663692627,2672.9994165408143,0.06882231525429633
17.78279410038923,1.7782794100389228,7041.986463754136,2172.9999999999995,2672.9965835458315,2616.861133284692,2595.097898435423,2672.9989721900847,0.06882247693482747
17.78279410038923,1.7782794100389228,7682.167051368147,2172.9999999999995,2672.9945111890147,2611.761379706443,2590.0016295803334,2672.9982647549978,0.06882272656847731
17.78279410038923,1.7782794100389228,8322.34763898216,2172.9999999999995,2672.991461424924,2606.6623148149656,2584.9055139023117,2672.9971749475308,0.0688230998189455
17.78279410038923,1.7782794100389228,8962.528226596172,2172.9999999999995,2672.987084522885,2601.563833642355,2579.809487369907,2672.9955435324055,0.06882364266274685
17.78279410038923,1.7782794100389228,9602.708814210186,2172.9999999999995,2672.980940720834,2596.465848246782,2574.7135653448436,2672.993162223747,0.06882441328878071
17.78279410038923,1.7782794100389228,10242.889401824197,2172.9999999999995,2672.972485446628,2591.368285413805,2569.6177591310857,2672.9897634722247,0.06882548413415183
17.78279410038923,1.7782794100389228,10883.069989438209,2172.9999999999995,2672.9610541740617,2586.271084399639,2564.522068009616,2672.9850092312713,0.06882694407613632
17.78279410038923,1.7782794100389228,11523.250577052222,2172.9999999999995,2672.945846307945,2581.174194612382,2559.4264936229633,2672.9784787096146,0.0688289006194572
17.78279410038923,1.7782794100389228,12163.431164666234,2172.9999999999995,2672.9259078118653,2576.077573692768,2554.331013034468,2672.9696551206125,0.06883148222940753
17.78279410038923,1.7782794100389228,12803.611752280247,2172.9999999999995,2672.9001157555476,2570.98118693703,2549.2356107376495,2672.9579118235297,0.06883484090193515
17.78279410038923,1.7782794100389228,13443.792339894258,2172.9999999999995,2672.867160478667,2565.8850058309104,2544.140300248509,2672.9424976663554,0.06883915424862674
17.78279410038923,1.7782794100389228,14083.972927508272,2172.9999999999995,2672.8255291160644,2560.7890062109504,2539.0450756106593,2672.9225218567194,0.0688446280913174
17.78279410038923,1.7782794100389228,14724.153515122283,2172.9999999999995,2672.773491267727,2555.693168647263,2533.949931813674,2672.8969387125644,0.06885149881459915
17.78279410038923,1.7782794100389228,15364.334102736295,2172.9999999999995,2672.709080831939,2550.597477576603,2528.8548799324276,2672.864531939661,0.06886003522226326
17.78279410038923,1.7782794100389228,16004.514690350308,2172.9999999999995,2672.6300825684098,2545.501919895264,2523.7599036757815,2672.8238991366843,0.06887054135876702
17.78279410038923,1.7782794100389228,16644.69527796432,2172.9999999999995,2672.534019284825,2540.4064861156335,2518.6650061592427,2672.7734366579134,0.06888335839249321
17.78279410038923,1.7782794100389228,17284.87586557833,2172.9999999999995,2672.41813915792,2535.3111684265564,2513.5701937985486,2672.711324896416,0.06889886636653067
17.78279410038923,1.7782794100389228,17925.056453192345,2172.9999999999995,2672.27940286917,2530.215960756961,2508.475468947281,2672.635513924925,0.06891748618770281
17.78279410038923,1.7782794100389228,18565.237040806358,2172.9999999999995,2672.1144778848698,2525.1208591500063,2503.3808428997186,2672.543710437018,0.06893968187236353
17.78279410038923,1.7782794100389228,19205.41762842037,2172.9999999999995,2671.91973128962,2520.025860891533,2498.2863182014253,2672.4333658103305,0.06896596134314487
17.78279410038923,1.7782794100389228,19845.59821603438,2172.9999999999995,2671.691214847835,2514.9309641755276,2493.1918792114575,2672.301664226475,0.06899687781342377
