% Model,LargeGraphiteBlockCharge_v3_rad_spacing.mph
% Version,COMSOL 6.0.0.405
% Date,"Sep 27 2022, 14:38"
% Table,Accumulated Probe Table 24 - 
% hours (h),rad_spac (m),Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), Sn_block_1","Temperature (K), bottom_right_T","Outward mass flow rate across feature selection (kg/s), mass_flowrate",Global Variable Probe 1,"Temperature (K), G_block"
5,0.1,4950,2673,2175.6947736102525,2315.183105302502,2335.061590319114,2174.8472807166136,0.24229738871773066,5.233893360880596E8,2331.1806494866155
5,0.1,5040,2673,2175.9395804113597,2317.7521675248613,2337.622279964695,2175.0078971392068,0.24229738871773043,5.233893360880596E8,2333.7433719485366
5,0.1,5130,2673,2176.209779465472,2320.3210063313163,2340.180278581616,2175.1843450355614,0.24229738871773063,5.233893360880596E8,2336.303394549428
5,0.1,5220,2673,2176.490903801893,2322.8870335704037,2342.72995379751,2175.374158551783,0.2422973887177305,5.233893360880596E8,2338.8551875866306
5,0.1,5310,2673,2176.7852443839956,2325.450363319109,2345.274742913202,2175.5786585143856,0.2422973887177306,5.233893360880596E8,2341.4023603688543
5,0.1,5400,2673,2177.094031900891,2328.010730257044,2347.814938800645,2175.7978850897484,0.24229738871773054,5.233893360880596E8,2343.945092162125
5,0.1,5490,2673,2177.419899735559,2330.568423945853,2350.3525434689177,2176.0313591264558,0.24229738871773043,5.233893360880596E8,2346.48527584126
5,0.1,5580,2673,2177.7643390650865,2333.12382350059,2352.8879103444806,2176.279611014137,0.2422973887177306,5.233893360880596E8,2349.023277395853
5,0.1,5670,2673,2178.129558695429,2335.6772985445446,2355.4216613275307,2176.542949180978,0.24229738871773088,5.233893360880596E8,2351.5598307722394
5,0.1,5760,2673,2178.5165437445844,2338.2291207881,2357.9534555839,2176.8227560855557,0.242297388717731,5.233893360880596E8,2354.094738013759
5,0.1,5850,2673,2178.926972901885,2340.779426167095,2360.48332609162,2177.1196938790936,0.24229738871773077,5.233893360880596E8,2356.628012247987
5,0.1,5940,2673,2179.3837913764155,2343.330255012135,2363.0165666620355,2177.441623389814,0.24229738871773066,5.233893360880596E8,2359.164880240809
5,0.1,6030,2673,2179.8788641970423,2345.8798998826546,2365.545716848213,2177.7891355673655,0.24229738871773052,5.233893360880596E8,2361.6978249941226
5,0.1,6120,2673,2180.389758882245,2348.4262866986237,2368.06649665456,2178.157923031512,0.2422973887177301,5.233893360880596E8,2364.2225631947335
5,0.1,6210,2673,2180.9195175879436,2350.9693668403643,2370.581729833516,2178.5499942446795,0.2422973887177305,5.233893360880596E8,2366.742043941289
5,0.1,6300,2673,2181.469725463869,2353.5088053220647,2373.0915239865076,2178.9649469387064,0.2422973887177305,5.233893360880596E8,2369.2562336333463
5,0.1,6390,2673,2182.0439020946997,2356.0447461091685,2375.5974014613744,2179.4018395875783,0.24229738871773043,5.233893360880596E8,2371.7666001142675
5,0.1,6480,2673,2182.6440006664575,2358.5774258308365,2378.099490479055,2179.860954789104,0.24229738871773054,5.233893360880596E8,2374.273312662797
5,0.1,6570,2673,2183.272806659665,2361.1070521064667,2380.598167022154,2180.342616900654,0.24229738871773063,5.233893360880596E8,2376.776891907009
5,0.1,6660,2673,2183.9595331673227,2363.6350133696355,2383.0967199572156,2180.856423637249,0.2422973887177304,5.233893360880596E8,2379.2810019059984
5,0.1,6750,2673,2184.6698144536986,2366.159520108551,2385.587573721618,2181.395167659792,0.2422973887177306,5.233893360880596E8,2381.7774642343034
5,0.1,6840,2673,2185.406889331779,2368.6806225912305,2388.0734079497383,2181.96205987355,0.24229738871773054,5.233893360880596E8,2384.26903749482
5,0.1,6930,2673,2186.171255741438,2371.1978397120115,2390.5534125808126,2182.557823105395,0.2422973887177305,5.233893360880596E8,2386.7549387273593
5,0.1,7020,2673,2186.966073332782,2373.7111012855853,2393.0283212948907,2183.1818058797917,0.24229738871773043,5.233893360880596E8,2389.236042169066
5,0.1,7110,2673,2187.792424009406,2376.2203779210126,2395.4978155305007,2183.8346617177017,0.24229738871773066,5.233893360880596E8,2391.7120829388355
5,0.1,7200,2673,2188.652912275279,2378.725626946092,2397.962232635069,2184.516342949673,0.24229738871773018,5.233893360880596E8,2394.183327535972
5,0.1,7290,2673,2189.548045314555,2381.2268037643485,2400.4212934871057,2185.228482538236,0.2422973887177304,5.233893360880596E8,2396.649403199377
5,0.1,7380,2673,2190.4797372819976,2383.723785525354,2402.87490743582,2185.9713791699933,0.24229738871773052,5.233893360880596E8,2399.110258538564
5,0.1,7470,2673,2191.4479473263214,2386.216430629675,2405.3225827010056,2186.747094633128,0.24229738871773082,5.233893360880596E8,2401.565457989508
5,0.1,7560,2673,2192.454187909642,2388.7045299719425,2407.7640380595885,2187.555652586845,0.24229738871773088,5.233893360880596E8,2404.0148116586593
5,0.1,7650,2673,2193.49803410445,2391.187872496299,2410.198892456655,2188.399223159141,0.24229738871773093,5.233893360880596E8,2406.4579287381216
5,0.1,7740,2673,2194.5809236104546,2393.666206849924,2412.6270305781754,2189.2772991433258,0.2422973887177308,5.233893360880596E8,2408.894585120783
5,0.1,7830,2673,2195.7021691117875,2396.139302089384,2415.0481670890317,2190.19219221528,0.2422973887177305,5.233893360880596E8,2411.324470519726
5,0.1,7920,2673,2196.863317330142,2398.6069070070494,2417.4620465188727,2191.142809250608,0.2422973887177304,5.233893360880596E8,2413.747368223824
5,0.1,8010,2673,2198.0634068704867,2401.068798393029,2419.8683430449805,2192.131772523657,0.2422973887177304,5.233893360880596E8,2416.163023664071
5,0.1,8100,2673,2199.3424539375746,2403.523939652266,2422.265836368055,2193.170818992837,0.24229738871773043,5.233893360880596E8,2418.570609093524
5,0.1,8190,2673,2200.650426490202,2405.97265050337,2424.6530893258323,2194.2467396920842,0.24229738871773035,5.233893360880596E8,2420.9681076566794
5,0.1,8280,2673,2201.990775454909,2408.414652373117,2427.0322081659638,2195.3634437571873,0.2422973887177305,5.233893360880596E8,2423.357686040347
5,0.1,8370,2673,2203.363315289248,2410.849539001335,2429.402538399329,2196.5204841258496,0.24229738871773077,5.233893360880596E8,2425.738690253902
5,0.1,8460,2673,2204.7716916343675,2413.2772902284337,2431.7645686100695,2197.7160654980294,0.24229738871773077,5.233893360880596E8,2428.111710088624
5,0.1,8550,2673,2206.2169520852553,2415.6979055907086,2434.1180100814427,2198.94969969606,0.24229738871773077,5.233893360880596E8,2430.4764952964197
5,0.1,8640,2673,2207.7019653190005,2418.111335689192,2436.463004653766,2200.2207924613426,0.24229738871773074,5.233893360880596E8,2432.8331581644725
5,0.1,8730,2673,2209.2270652163447,2420.5175219779635,2438.7992554501657,2201.530392776762,0.24229738871773077,5.233893360880596E8,2435.1813410306618
5,0.1,8820,2673,2210.793991361511,2422.916308234567,2441.12661958422,2202.878695014639,0.24229738871773082,5.233893360880596E8,2437.520929371684
5,0.1,8910,2673,2212.402305934786,2425.307536932633,2443.4446665736245,2204.26733338922,0.2422973887177308,5.233893360880596E8,2439.8515119368026
5,0.1,9000,2673,2214.053053184999,2427.690962583863,2445.7531376140023,2205.6962939205077,0.24229738871773043,5.233893360880596E8,2442.1728901248707
5,0.1,9090,2673,2215.7452910244847,2430.066369453259,2448.051650677714,2207.1671852804043,0.2422973887177306,5.233893360880596E8,2444.484677898753
5,0.1,9180,2673,2217.479768409869,2432.4334691718705,2450.340064007645,2208.6793881115836,0.24229738871773054,5.233893360880596E8,2446.7866792262957
5,0.1,9270,2673,2219.2552845059076,2434.7920377373703,2452.6180737638783,2210.234450560531,0.24229738871773052,5.233893360880596E8,2449.078558402054
5,0.1,9360,2673,2221.0726243759195,2437.141781600031,2454.8855136051798,2211.831120684945,0.24229738871773054,5.233893360880596E8,2451.3601589746095
5,0.1,9450,2673,2222.9303774862915,2439.4824983390517,2457.14204514895,2213.4710802608406,0.24229738871773063,5.233893360880596E8,2453.63117687256
5,0.1,9540,2673,2224.8707108236463,2441.8111827582175,2459.382670434984,2215.1673151336986,0.24229738871773052,5.233893360880596E8,2455.8869981837383
5,0.1,9630,2673,2226.838818323012,2444.130531586173,2461.6113230715546,2216.904140574402,0.24229738871773077,5.233893360880596E8,2458.1310341048243
5,0.1,9720,2673,2228.8381515009046,2446.4399994681025,2463.8294433295423,2218.6852560801176,0.24229738871773082,5.233893360880596E8,2460.364762357972
5,0.1,9810,2673,2230.8676750294103,2448.739262150378,2466.036437021432,2220.509541256598,0.24229738871773063,5.233893360880596E8,2462.587575056103
5,0.1,9900,2673,2232.930838949564,2451.0283421711006,2468.232363586672,2222.374175304744,0.24229738871773043,5.233893360880596E8,2464.7996147597114
5,0.1,9990,2673,2235.028056943453,2453.307216497651,2470.416927353953,2224.2780414645567,0.24229738871773102,5.233893360880596E8,2467.000596676526
5,0.1,10080,2673,2237.161976364462,2455.575798715642,2472.5899959224494,2226.2196647578703,0.2422973887177306,5.233893360880596E8,2469.19037579459
5,0.1,10170,2673,2239.3323055984424,2457.833963688565,2474.7512947043065,2228.1997263607764,0.24229738871773038,5.233893360880596E8,2471.3686397581937
5,0.1,10260,2673,2241.5405020023536,2460.081519337323,2476.9005785829563,2230.217622547082,0.2422973887177306,5.233893360880596E8,2473.535160042163
5,0.1,10350,2673,2243.7853821428653,2462.3182652309815,2479.0375561047017,2232.274761896144,0.24229738871773066,5.233893360880596E8,2475.6896367924173
5,0.1,10440,2673,2246.0676780052877,2464.5439576920453,2481.1619369406117,2234.370265631145,0.24229738871773074,5.233893360880596E8,2477.8318346636484
5,0.1,10530,2673,2248.3856751818594,2466.758371032266,2483.2734631322774,2236.505588502313,0.2422973887177304,5.233893360880596E8,2479.961503388379
5,0.1,10620,2673,2250.7782073576773,2468.957212564391,2485.3647805874043,2238.6929789437118,0.24229738871773054,5.233893360880596E8,2482.0714733435916
5,0.1,10710,2673,2253.224310742676,2471.141006481836,2487.4366142440704,2240.9291844115933,0.24229738871773027,5.233893360880596E8,2484.162321679589
5,0.1,10800,2673,2255.6855720687904,2473.3133030974386,2489.4967814232295,2243.203764724862,0.24229738871773035,5.233893360880596E8,2486.241684037943
5,0.1,10890,2673,2258.1657925543755,2475.473401019563,2491.5458545919537,2245.517971560036,0.24229738871773043,5.233893360880596E8,2488.3101739091003
5,0.1,10980,2673,2260.664941656718,2477.6213011116433,2493.58329625847,2247.869068276521,0.24229738871773035,5.233893360880596E8,2490.367186526773
5,0.1,11070,2673,2263.187552518129,2479.7572008227617,2495.6088021074024,2250.2522867450743,0.24229738871773054,5.233893360880596E8,2492.4124114226074
5,0.1,11160,2673,2265.7345448674687,2481.8811607568546,2497.6219333591134,2252.6664406863224,0.2422973887177305,5.233893360880596E8,2494.445416039526
5,0.1,11250,2673,2268.309268147156,2483.993077454464,2499.6222070243625,2255.109154746889,0.24229738871773077,5.233893360880596E8,2496.4657730999947
5,0.1,11340,2673,2270.911194222486,2486.0927857049205,2501.609187550704,2257.5819796558285,0.24229738871773093,5.233893360880596E8,2498.473086683311
5,0.1,11430,2673,2273.5422022041857,2488.1800174094483,2503.582503605021,2260.0835106191157,0.24229738871773054,5.233893360880596E8,2500.4669945032824
5,0.1,11520,2673,2276.2333227582367,2490.249691736098,2505.5333478187804,2262.6262739155413,0.24229738871773077,5.233893360880596E8,2502.438790499816
5,0.1,11610,2673,2278.9672693121247,2492.30258308066,2507.4632535589667,2265.2088069129,0.2422973887177306,5.233893360880596E8,2504.3899462765235
5,0.1,11700,2673,2281.711597621953,2494.342964580532,2509.381352555384,2267.822090730399,0.2422973887177306,5.233893360880596E8,2506.3294549496572
5,0.1,11790,2673,2284.4690406006107,2496.370038979917,2511.287881208597,2270.4672719917544,0.24229738871773104,5.233893360880596E8,2508.2575697551356
5,0.1,11880,2673,2287.23938123571,2498.3838295923124,2513.18224517174,2273.1411439713943,0.24229738871773032,5.233893360880596E8,2510.1736081380923
5,0.1,11970,2673,2290.0256435947144,2500.384537441856,2515.063910808932,2275.840009926798,0.2422973887177304,5.233893360880596E8,2512.0770355054046
5,0.1,12060,2673,2292.828692125897,2502.3721834730504,2516.932366551241,2278.5618305304406,0.24229738871773063,5.233893360880596E8,2513.967362279659
5,0.1,12150,2673,2295.6504624231343,2504.3466399007466,2518.787050329741,2281.305111338336,0.24229738871773063,5.233893360880596E8,2515.8440702818484
5,0.1,12240,2673,2298.5160457924435,2506.30241179716,2520.618289702615,2284.077867533089,0.24229738871773038,5.233893360880596E8,2517.697654420078
5,0.1,12330,2673,2301.39211273333,2508.245325722366,2522.436360442222,2286.8718786155073,0.24229738871773043,5.233893360880596E8,2519.5381737154967
5,0.1,12420,2673,2304.281518447515,2510.1744465083284,2524.241631964811,2289.688719338968,0.24229738871773077,5.233893360880596E8,2521.3660102436734
5,0.1,12510,2673,2307.182482277828,2512.089562288064,2526.0335645072228,2292.52755771725,0.24229738871773107,5.233893360880596E8,2523.180578610765
5,0.1,12600,2673,2310.09656397649,2513.9907210305864,2527.8116829332857,2295.3860402345513,0.24229738871773082,5.233893360880596E8,2524.981443669279
5,0.1,12690,2673,2313.022967174516,2515.8778766770433,2529.5756390854967,2298.263280015272,0.2422973887177306,5.233893360880596E8,2526.768270225299
5,0.1,12780,2673,2315.9626924382364,2517.7508915093795,2531.3250616931605,2301.157432470765,0.2422973887177306,5.233893360880596E8,2528.540666623482
5,0.1,12870,2673,2318.914501399419,2519.609598565894,2533.059758315691,2304.068608841515,0.2422973887177305,5.233893360880596E8,2530.298401088082
5,0.1,12960,2673,2321.8788225462195,2521.453787453803,2534.7794659149095,2306.9952446515294,0.24229738871773054,5.233893360880596E8,2532.041225771543
5,0.1,13050,2673,2324.853909403728,2523.283287134234,2536.4840487149027,2309.9379392299356,0.24229738871773043,5.233893360880596E8,2533.769006116764
5,0.1,13140,2673,2327.8399830234302,2525.0979055051807,2538.1733542225975,2312.894787047514,0.24229738871773052,5.233893360880596E8,2535.4816128924886
5,0.1,13230,2673,2330.8349310565386,2526.8975201993303,2539.8473243757867,2315.8665921183238,0.24229738871773054,5.233893360880596E8,2537.1789751778356
5,0.1,13320,2673,2333.8551070739745,2528.675597728069,2541.4948650808615,2318.856944390954,0.2422973887177306,5.233893360880596E8,2538.8500132575186
5,0.1,13410,2673,2336.889042219298,2530.4337891489604,2543.119564500878,2321.863969164372,0.24229738871773088,5.233893360880596E8,2540.4982989306895
5,0.1,13500,2673,2339.9208306476435,2532.1778887700816,2544.732827162499,2324.8830294530585,0.242297388717731,5.233893360880596E8,2542.1352112330837
5,0.1,13590,2673,2342.9522928705596,2533.907114289659,2546.3345274645376,2327.9131482497137,0.24229738871773038,5.233893360880596E8,2543.7606204488343
5,0.1,13680,2673,2345.982093202483,2535.621765110133,2547.9241180944746,2330.952386002625,0.24229738871773043,5.233893360880596E8,2545.3739071425007
5,0.1,13770,2673,2349.0118393554926,2537.3222137998837,2549.5008327923224,2333.997583107886,0.24229738871773052,5.233893360880596E8,2546.9742846924696
5,0.1,13860,2673,2352.041060947165,2539.0085862187125,2551.0641533391677,2337.0477964446955,0.24229738871773077,5.233893360880596E8,2548.561240067695
5,0.1,13950,2673,2355.070949345211,2540.6807975437755,2552.613419656516,2340.1009438633537,0.24229738871773077,5.233893360880596E8,2550.134141414889
5,0.1,14040,2673,2358.100477389862,2542.3386728083024,2554.1482845926234,2343.157494232756,0.24229738871773088,5.233893360880596E8,2551.6926508830898
5,0.1,14130,2673,2361.1303661113843,2543.981964521799,2555.668376536144,2346.2157563546634,0.24229738871773054,5.233893360880596E8,2553.2364041411533
5,0.1,14220,2673,2364.1589383969767,2545.610468042237,2557.1735756386915,2349.2768454288675,0.2422973887177305,5.233893360880596E8,2554.7652443253855
5,0.1,14310,2673,2367.186750260261,2547.2239625968473,2558.6637319511897,2352.338653981453,0.24229738871773052,5.233893360880596E8,2556.2790188761946
5,0.1,14400,2673,2370.2115968415555,2548.822322216146,2560.138813841954,2355.402600789212,0.2422973887177306,5.233893360880596E8,2557.7776832508653
5,0.1,14490,2673,2373.234179044939,2550.4053976422915,2561.598766474556,2358.4658162698142,0.24229738871773077,5.233893360880596E8,2559.2612104582213
5,0.1,14580,2673,2376.2568888299393,2551.966368795876,2563.032038604063,2361.5301249178874,0.24229738871773063,5.233893360880596E8,2560.7180005039822
5,0.1,14670,2673,2379.271901856253,2553.5130352340875,2564.452572790367,2364.594157323891,0.24229738871773035,5.233893360880596E8,2562.162046197371
5,0.1,14760,2673,2382.2806697139304,2555.0445116126807,2565.8604579121165,2367.656556542878,0.24229738871773004,5.233893360880596E8,2563.5934209218485
5,0.1,14850,2673,2385.2812965361177,2556.5609514899697,2567.255519094209,2370.716358440899,0.2422973887177304,5.233893360880596E8,2565.011903126898
5,0.1,14940,2673,2388.274093248305,2558.0626873356277,2568.6372307997194,2373.771695383877,0.2422973887177305,5.233893360880596E8,2566.416977725912
5,0.1,15030,2673,2391.2579635091342,2559.5498906152443,2570.005407180411,2376.8220968201476,0.24229738871773038,5.233893360880596E8,2567.808455157432
5,0.1,15120,2673,2394.2331053836992,2561.0225922419304,2571.359642507744,2379.865916100859,0.24229738871773054,5.233893360880596E8,2569.185912508152
5,0.1,15210,2673,2397.1983002433485,2562.4807472784773,2572.699831465191,2382.903267212185,0.24229738871773077,5.233893360880596E8,2570.549232969759
5,0.1,15300,2673,2400.153822269343,2563.9242572676303,2574.025734142744,2385.9325129792783,0.24229738871773018,5.233893360880596E8,2571.8981805268213
5,0.1,15390,2673,2403.0982791034694,2565.3530444493917,2575.337334947596,2388.954184324931,0.24229738871773043,5.233893360880596E8,2573.2327371879633
5,0.1,15480,2673,2406.0320536836757,2566.767017185489,2576.6345322374464,2391.966375442645,0.2422973887177305,5.233893360880596E8,2574.5528185359162
5,0.1,15570,2673,2408.9534622549277,2568.1661450062206,2577.917378135924,2394.9699894793584,0.2422973887177305,5.233893360880596E8,2575.858468874352
5,0.1,15660,2673,2411.863123185668,2569.5503795216337,2579.185903826466,2397.9626771064954,0.24229738871773074,5.233893360880596E8,2577.1496976073176
5,0.1,15750,2673,2414.759058108277,2570.9197493251386,2580.440200083193,2400.945808441722,0.24229738871773043,5.233893360880596E8,2578.426575073792
5,0.1,15840,2673,2417.642324143316,2572.2742428046586,2581.680314878914,2403.9164570137627,0.2422973887177305,5.233893360880596E8,2579.689166266035
5,0.1,15930,2673,2420.510520004754,2573.6139364007804,2582.9063197573846,2406.8766383692378,0.24229738871773035,5.233893360880596E8,2580.937541174366
5,0.1,16020,2673,2423.3652174133545,2574.9388367530864,2584.1183006107244,2409.822690355389,0.24229738871773043,5.233893360880596E8,2582.1717996118696
5,0.1,16110,2673,2426.203484152152,2576.2490557387464,2585.316353994707,2412.7575100802255,0.24229738871773052,5.233893360880596E8,2583.3919995537367
5,0.1,16200,2673,2429.027649968324,2577.5446024250173,2586.5005979885777,2415.6764761995078,0.24229738871773074,5.233893360880596E8,2584.5982659624797
5,0.1,16290,2673,2431.8267375359796,2578.818918273453,2587.659933936119,2418.5781571177477,0.2422973887177308,5.233893360880596E8,2585.77933723312
5,0.1,16380,2673,2434.609836915992,2580.0798295933414,2588.808018300476,2421.46658617485,0.24229738871773054,5.233893360880596E8,2586.949106145563
5,0.1,16470,2673,2437.3780402248935,2581.3265510601955,2589.944760100473,2424.3392320197527,0.24229738871773077,5.233893360880596E8,2588.107469728195
5,0.1,16560,2673,2440.1300378975407,2582.5593561992046,2591.0701228403636,2427.195970309148,0.24229738871773066,5.233893360880596E8,2589.254338614652
5,0.1,16650,2673,2442.8657370304327,2583.778641674241,2592.1836317777825,2430.0358996640366,0.24229738871773054,5.233893360880596E8,2590.3892062829286
5,0.1,16740,2673,2445.583948275867,2584.9846374113367,2593.285168741046,2432.859580553051,0.24229738871773035,5.233893360880596E8,2591.5119464782174
5,0.1,16830,2673,2448.2846417250935,2586.177425339002,2594.3743292663457,2435.665873835575,0.24229738871773032,5.233893360880596E8,2592.622162974517
5,0.1,16920,2673,2450.966607531586,2587.3570061885966,2595.4510294170586,2438.455447501607,0.24229738871773063,5.233893360880596E8,2593.7197856651983
5,0.1,17010,2673,2453.6301857305443,2588.5233250628166,2596.51505981631,2441.2267292842052,0.24229738871773063,5.233893360880596E8,2594.804604970995
5,0.1,17100,2673,2456.262417472179,2589.670095546296,2597.5560217163097,2443.975122515794,0.24229738871773,5.233893360880596E8,2595.8660157584873
5,0.1,17190,2673,2458.8661586131675,2590.799013017419,2598.5777855618467,2446.701761133246,0.24229738871773077,5.233893360880596E8,2596.908012391015
5,0.1,17280,2673,2461.4541087299185,2591.915789429112,2599.5909605863185,2449.4098675786345,0.24229738871773066,5.233893360880596E8,2597.94137358049
5,0.1,17370,2673,2464.026145138843,2593.0198295203804,2600.5951454446126,2452.097568732788,0.24229738871773018,5.233893360880596E8,2598.965663239459
5,0.1,17460,2673,2466.58158240341,2594.1115764735737,2601.5900072849304,2454.7648062984545,0.24229738871773032,5.233893360880596E8,2599.980499012586
5,0.1,17550,2673,2469.11911681149,2595.1914837999616,2602.574808007141,2457.4126333803474,0.24229738871773035,5.233893360880596E8,2600.9851139662733
5,0.1,17640,2673,2471.6381878492875,2596.259724315255,2603.5491742234685,2460.0410178163293,0.24229738871773063,5.233893360880596E8,2601.979133361547
5,0.1,17730,2673,2474.1374774627798,2597.316307681757,2604.5125375308903,2462.650534172823,0.2422973887177308,5.233893360880596E8,2602.9619889423043
5,0.1,17820,2673,2476.6167792872093,2598.361107767772,2605.464681940961,2465.240354030701,0.24229738871773052,5.233893360880596E8,2603.9334787867333
5,0.1,17910,2673,2479.074969179672,2599.393994458703,2606.4053236555874,2467.810768787301,0.24229738871773016,5.233893360880596E8,2604.8933031678985
5,0.1,18000,2673,2481.5122659818635,2600.4148173602302,2607.334456391569,2470.3605142188044,0.2422973887177301,5.233893360880596E8,2605.8414422213523
5,0.2,0,2672.999999999999,2173.0000008132024,2173.000051391504,2174.5660469094864,2173,0.24229662793192633,5.233893360880596E8,2173.3595769319345
5,0.2,90,2672.999999999999,2173.012874107151,2175.3897936078583,2194.84170070093,2173.008574813504,0.24229738871773107,5.233893360880596E8,2190.917309306704
5,0.2,180,2672.999999999999,2173.0263935981516,2178.0144365168458,2197.297090844262,2173.025849163569,0.24229738871773104,5.233893360880596E8,2193.3688768408497
5,0.2,270,2672.999999999999,2173.041787119647,2180.61428811596,2199.7232644599208,2173.046247037928,0.24229738871773113,5.233893360880596E8,2195.7995523479212
5,0.2,360,2672.999999999999,2173.0581695604383,2183.1979027835537,2202.1475527606594,2173.068086057757,0.2422973887177311,5.233893360880596E8,2198.228086031806
5,0.2,450,2672.999999999999,2173.0782765959684,2185.7876219076884,2204.6303430301464,2173.0933191888644,0.24229738871773104,5.233893360880596E8,2200.711101561282
5,0.2,540,2672.999999999999,2173.098700110745,2188.3781560874054,2207.117501488123,2173.1187930076458,0.242297388717731,5.233893360880596E8,2203.1983233483597
5,0.2,630,2672.999999999999,2173.1257598239404,2190.991301128177,2209.6724927464197,2173.147863949664,0.24229738871773115,5.233893360880596E8,2205.7557737876955
5,0.2,720,2672.999999999999,2173.1534952659435,2193.592633269332,2212.2026775682884,2173.1788749426887,0.24229738871773107,5.233893360880596E8,2208.2877655728244
5,0.2,810,2672.999999999999,2173.1821397503027,2196.182675612932,2214.717540531243,2173.211619334031,0.24229738871773118,5.233893360880596E8,2210.803625109604
5,0.2,900,2672.999999999999,2173.2121853960325,2198.762541387162,2217.227158691113,2173.2459149262845,0.24229738871773104,5.233893360880596E8,2213.313402915113
5,0.2,990,2672.999999999999,2173.2441673384596,2201.3355303312574,2219.7376565237737,2173.2817475177976,0.2422973887177312,5.233893360880596E8,2215.823781471651
5,0.2,1080,2672.999999999999,2173.278583279043,2203.9052243106144,2222.251588756881,2173.3193848372516,0.2422973887177311,5.233893360880596E8,2218.3385817047415
5,0.2,1170,2672.999999999999,2173.3185553059643,2206.483622531541,2224.787431726278,2173.3605050376364,0.2422973887177313,5.233893360880596E8,2220.8777218494915
5,0.2,1260,2672.999999999999,2173.3615617548116,2209.062318289295,2227.3228764391242,2173.4044705998845,0.242297388717731,5.233893360880596E8,2223.4160425213568
5,0.2,1350,2672.999999999999,2173.4114126775576,2211.6483742217188,2229.87523875791,2173.4533627217556,0.2422973887177311,5.233893360880596E8,2225.9690563784116
5,0.2,1440,2672.999999999999,2173.4650614973248,2214.2327309801813,2232.424893796352,2173.5059497479865,0.24229738871773138,5.233893360880596E8,2228.5185526239957
5,0.2,1530,2672.999999999999,2173.523244414194,2216.815085996533,2234.97212731837,2173.5626661119795,0.2422973887177311,5.233893360880596E8,2231.066057084076
5,0.2,1620,2672.999999999999,2173.591962331919,2219.401145714409,2237.527143108374,2173.626398777318,0.2422973887177313,5.233893360880596E8,2233.6241363879635
5,0.2,1710,2672.999999999999,2173.666619565963,2221.9847714449534,2240.077899188913,2173.695554446844,0.242297388717731,5.233893360880596E8,2236.1780334429077
5,0.2,1800,2672.999999999999,2173.7711701550547,2224.5787011543175,2242.655366643972,2173.781362499279,0.24229738871773138,5.233893360880596E8,2238.75456417592
5,0.2,1890,2672.999999999999,2173.8870384191628,2227.168920410245,2245.2203932200946,2173.880311534314,0.2422973887177311,5.233893360880596E8,2241.3199259642997
5,0.2,1980,2672.999999999999,2174.0164414746832,2229.7539929546706,2247.775137024249,2173.9921508044818,0.242297388717731,5.233893360880596E8,2243.8774370457345
5,0.2,2070,2672.999999999999,2174.154328448239,2232.332807390819,2250.3220463455423,2174.1133206904256,0.24229738871773104,5.233893360880596E8,2246.4270527693334
5,0.2,2160,2672.999999999999,2174.303308211278,2234.9061103590043,2252.864879576506,2174.244857598282,0.2422973887177311,5.233893360880596E8,2248.971745406854
5,0.2,2250,2672.999999999999,2174.4791481119955,2237.4785306877798,2255.4131291241147,2174.3940950005913,0.2422973887177311,5.233893360880596E8,2251.520210793143
5,0.2,2340,2672.999999999999,2174.6700848401206,2240.0481500303836,2257.9568011923425,2174.5571838221776,0.2422973887177311,5.233893360880596E8,2254.064510291089
5,0.2,2430,2672.999999999999,2174.8953444052104,2242.6188971850397,2260.501021640661,2174.744801974647,0.2422973887177306,5.233893360880596E8,2256.61229851279
5,0.2,2520,2672.999999999999,2175.13903972661,2245.187270801409,2263.040383140731,2174.9509247353994,0.24229738871773113,5.233893360880596E8,2259.1556302338045
5,0.2,2610,2672.999999999999,2175.4041546295953,2247.75325359561,2265.5771110998758,2175.177624138345,0.24229738871773157,5.233893360880596E8,2261.6958043032982
5,0.2,2700,2672.999999999999,2175.7170119293473,2250.3206729381805,2268.1201420060584,2175.4381163432895,0.242297388717731,5.233893360880596E8,2264.240143694316
5,0.2,2790,2672.999999999999,2176.054647672804,2252.8860316365904,2270.6590615158198,2175.723631620298,0.242297388717731,5.233893360880596E8,2266.7802236498324
5,0.2,2880,2672.999999999999,2176.4463536713483,2255.452207801214,2273.1963641818975,2176.050863184071,0.2422973887177311,5.233893360880596E8,2269.3217080789414
5,0.2,2970,2672.999999999999,2176.8655609621214,2258.015726704239,2275.7273977574205,2176.407949950007,0.24229738871773113,5.233893360880596E8,2271.8579682240475
5,0.2,3060,2672.999999999999,2177.315740933316,2260.57632843761,2278.254095229422,2176.797171918433,0.24229738871773107,5.233893360880596E8,2274.3899133802333
5,0.2,3150,2672.999999999999,2177.9014646509327,2263.1409826746635,2280.791363181226,2177.2685691612483,0.24229738871773088,5.233893360880596E8,2276.929455843488
5,0.2,3240,2672.999999999999,2178.5792099940286,2265.703003542051,2283.3158201513406,2177.8244743670803,0.24229738871773104,5.233893360880596E8,2279.460306473277
5,0.2,3330,2672.999999999999,2179.2696107102415,2268.2593181394473,2285.8306323194633,2178.4244044083007,0.2422973887177316,5.233893360880596E8,2281.9816096092454
