% Model,LargeGraphiteBlockCharge_v3_mdotbnd_charge_allhours_2.mph
% Version,COMSOL 6.0.0.405
% Date,"Jan 17 2024, 13:15"
% Table,Accumulated Probe Table 26 - 
% hours (h),max_flowrate_factor,Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), Sn_block_1","Temperature (K), bottom_right_T","Outward mass flow rate across feature selection (kg/s), mass_flowrate"
6,5,24408,2673,2670.8069982511374,2670.8998972424033,2672.3586723289077,2666.581769006087,1.0198742127149358
6,5,24624,2673,2670.918513044868,2671.0088018908546,2672.3934715913356,2666.8878994426927,1.0198742127149376
6,5,24840,2673,2671.024486781883,2671.112165852415,2672.426408104503,2667.17995963947,1.019874212714938
6,5,25056,2673,2671.1251912599364,2671.2102644517468,2672.4575789300466,2667.458564420664,1.0198742127149367
6,5,25272,2673,2671.2208781491872,2671.30335994396,2672.487078139582,2667.724303666955,1.0198742127149354
6,5,25488,2673,2671.3117901812225,2671.3917018541565,2672.5149942159533,2667.9777442153186,1.0198742127149365
6,5,25704,2673,2671.398162314919,2671.4755274314225,2672.5414098414653,2668.2194282908354,1.019874212714937
6,5,25920,2673,2671.4802109671728,2671.5550626681365,2672.5664056368155,2668.4498766484767,1.0198742127149378
6,5,26136,2673,2671.5581506823423,2671.6305222930346,2672.5900557720347,2668.669587829857,1.0198742127149378
6,5,26352,2673,2671.6321785906594,2671.7021108011336,2672.6124325644682,2668.879039863054,1.0198742127149376
6,5,26568,2673,2671.7024863809997,2671.770022622515,2672.6336035607706,2669.0786915367958,1.0198742127149354
6,5,26784,2673,2671.7692582992254,2671.8344425686314,2672.653632121449,2669.268981372787,1.0198742127149367
6,5,27000,2673,2671.832664418802,2671.8955465953386,2672.6725799387395,2669.4503301943887,1.019874212714936
6,5,27216,2673,2671.892873407982,2671.953501806913,2672.6905036781727,2669.6231404042846,1.0198742127149358
6,5,27432,2673,2671.950039806445,2672.00846728528,2672.707458695144,2669.787797635832,1.0198742127149367
6,5,27648,2673,2672.004314479466,2672.0605941832946,2672.7234964312565,2669.944671512005,1.0198742127149367
6,5,27864,2673,2672.0558413580566,2672.1100261470024,2672.738665424807,2670.0941150689987,1.019874212714938
6,5,28080,2673,2672.1047538026596,2672.1568998669136,2672.753012779605,2670.236466806059,1.0198742127149376
6,5,28296,2673,2672.1511839838417,2672.201345099483,2672.766581725684,2670.3720500571203,1.0198742127149363
6,5,28512,2673,2672.1952524458493,2672.2434853492177,2672.779414686938,2670.5011745298825,1.0198742127149365
6,5,28728,2673,2672.2370777164915,2672.2834378793564,2672.7915507587586,2670.6241367434786,1.0198742127149365
6,5,28944,2673,2672.27677196931,2672.3213141126394,2672.803027078591,2670.7412197844883,1.019874212714938
6,5,29160,2673,2672.3144398187565,2672.3572200099948,2672.813879485807,2670.8526948499316,1.0198742127149376
6,5,29376,2673,2672.3501843998765,2672.3912561180414,2672.824140895684,2670.9588207021657,1.0198742127149358
6,5,29592,2673,2672.384099667229,2672.4235181126437,2672.833843729845,2671.05984504792,1.019874212714936
6,5,29808,2673,2672.4162781820132,2672.454096792773,2672.843017760647,2671.156004765397,1.0198742127149363
6,5,30024,2673,2672.446807128172,2672.483078419654,2672.851691382075,2671.24752597971,1.0198742127149358
6,5,30240,2673,2672.4757684466563,2672.5105449763587,2672.8598918272055,2671.334625168907,1.0198742127149354
6,5,30456,2673,2672.503242411249,2672.5365742295357,2672.8676441306948,2671.4175086999694,1.019874212714935
6,5,30672,2673,2672.529302198388,2672.5612401509416,2672.874972979138,2671.4963739973596,1.0198742127149354
6,5,30888,2673,2672.554020093051,2672.584612905895,2672.881900977725,2671.5714096114116,1.0198742127149374
6,5,31104,2673,2672.5774634860213,2672.6067591518504,2672.8884498424086,2671.642795504785,1.019874212714937
6,5,31320,2673,2672.5996963787493,2672.6277421994214,2672.894640233922,2671.710703830831,1.0198742127149356
6,5,31536,2673,2672.6207810295377,2672.647622093506,2672.9004912326523,2671.775298586117,1.0198742127149356
6,5,31752,2673,2672.640774445468,2672.6664559162446,2672.9060215489526,2671.836736577977,1.0198742127149345
6,5,31968,2673,2672.6597328632997,2672.684297793616,2672.911248347006,2671.8951673930105,1.019874212714934
6,5,32184,2673,2672.6777083420106,2672.701199145294,2672.916188241071,2671.9507338010153,1.019874212714935
6,5,32400,2673,2672.6947507874547,2672.717208771377,2672.9208568318004,2672.003572269743,1.019874212714937
6,5,32616,2673,2672.7109083483397,2672.732372951715,2672.925268651365,2672.053812714108,1.019874212714937
6,5,32832,2673,2672.7262253125778,2672.7467356617567,2672.929437894092,2672.1015792785015,1.0198742127149354
6,5,33048,2673,2672.74074531756,2672.7603385809657,2672.9333775487976,2672.1469902655663,1.0198742127149363
6,5,33264,2673,2672.754508547566,2672.7732213063828,2672.937100313995,2672.190158571043,1.0198742127149365
6,5,33480,2673,2672.767553812018,2672.7854213910186,2672.94061796585,2672.2311920285515,1.0198742127149358
6,5,33696,2673,2672.7799182656045,2672.796974445278,2672.9439415518436,2672.2701932505493,1.0198742127149367
6,5,33912,2673,2672.7916362540186,2672.80791429503,2672.947081858955,2672.3072602422308,1.019874212714938
6,5,34128,2673,2672.802741543698,2672.8182729829427,2672.9500486833567,2672.3424863172454,1.0198742127149376
6,5,34344,2673,2672.8132651522174,2672.82808095,2672.952851696966,2672.3759605007017,1.0198742127149363
6,5,34560,2673,2672.8232372080997,2672.8373670497785,2672.9554998096573,2672.4077677480664,1.0198742127149358
6,5,34776,2673,2672.8326862865415,2672.8461586367075,2672.9580013775444,2672.437988873192,1.0198742127149367
6,5,34992,2673,2672.8416389935333,2672.854481686079,2672.960364580623,2672.4667010220596,1.0198742127149363
6,5,35208,2673,2672.8501213815525,2672.8623607978066,2672.962596852819,2672.493977592055,1.019874212714936
6,5,35424,2673,2672.8581573486117,2672.869819335348,2672.9647055137384,2672.5198885930245,1.019874212714938
6,5,35640,2673,2672.8657702315086,2672.8768794347,2672.9666973038284,2672.544500777467,1.0198742127149383
6,5,35856,2673,2672.8729819740925,2672.8835620808177,2672.9685785718393,2672.5678776301693,1.019874212714939
6,5,36072,2673,2672.879813183639,2672.8898871874408,2672.970355472134,2672.590079724332,1.019874212714937
6,5,36288,2673,2672.8862839124063,2672.8958736127533,2672.972033649667,2672.611164645859,1.0198742127149376
6,5,36504,2673,2672.892412560494,2672.901539259512,2672.973618625803,2672.6311873054433,1.0198742127149372
6,5,36720,2673,2672.8982171225666,2672.906901084453,2672.9751154912974,2672.6502000126957,1.0198742127149372
6,5,36936,2673,2672.90371445457,2672.911975165271,2672.976529101007,2672.668252518637,1.0198742127149363
6,5,37152,2673,2672.908920459186,2672.916776746336,2672.9778640585605,2672.685392269256,1.0198742127149354
6,5,37368,2673,2672.9138505377873,2672.9213202634714,2672.979124641869,2672.701664341865,1.0198742127149363
6,5,37584,2673,2672.9185188806055,2672.9256194186632,2672.980315043715,2672.7171117033954,1.0198742127149363
6,5,37800,2673,2672.922939328709,2672.9296871790066,2672.9814390570778,2672.731775244049,1.019874212714936
6,5,38016,2673,2672.927124796376,2672.9335358453045,2672.9825003994265,2672.7456938583437,1.0198742127149356
6,5,38232,2673,2672.9310875517785,2672.937177073471,2672.983502541519,2672.758904620448,1.0198742127149363
6,5,38448,2673,2672.9348393776654,2672.940621896366,2672.9844486861034,2672.7714427355004,1.0198742127149356
6,5,38664,2673,2672.93839121068,2672.943880787525,2672.9853420288982,2672.783341749925,1.0198742127149356
6,5,38880,2673,2672.9417536706505,2672.9469636515682,2672.986185409098,2672.7946335597094,1.0198742127149374
6,5,39096,2673,2672.9449366508466,2672.949879885438,2672.9869816444043,2672.8053485080636,1.0198742127149374
6,5,39312,2673,2672.9479496112763,2672.952638390787,2672.9877333677928,2672.81551550114,1.0198742127149363
