% Model,LargeGraphiteBlockCharge_v3_Tinbnd_charge_skeleton.mph
% Version,COMSOL 6.0.0.405
% Date,"Sep 26 2022, 17:21"
% Table,Accumulated Probe Table 24 - 
% hours (h),init_T_add,max_T_add,Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), Sn_block_1","Temperature (K), bottom_right_T","Outward mass flow rate across feature selection (kg/s), mass_flowrate","State variable TimeInt (J), Domain Probe 7",Global Variable Probe 1
5,300,300,5220,2973.0000000000005,2234.5363243872303,2407.1356724735388,2523.748675150138,2197.0041251055236,0.2447698110515848,2.3846306675277734E8,5.2873004359916234E8
5,300,300,5400,2973.0000000000005,2238.4497103631243,2414.80048353425,2530.8082365809737,2199.1484141177784,0.2447698110515848,2.4625099802359644E8,5.2873004359916234E8
5,300,300,5580,2973.0000000000005,2242.475538999602,2422.423961189705,2537.8088948172376,2201.3987599728484,0.24476981105158502,2.5399695727579895E8,5.2873004359916234E8
5,300,300,5760,2973.0000000000005,2246.6121422165265,2430.0049534396603,2544.749175661073,2203.7557473907923,0.24476981105158482,2.6169976421341836E8,5.2873004359916234E8
5,300,300,5940,2973.0000000000005,2250.8574949472577,2437.5422962381826,2551.6278073016724,2206.219816466009,0.2447698110515854,2.693582614999342E8,5.2873004359916234E8
5,300,300,6120,2973.0000000000005,2255.2086173497382,2445.034680819084,2558.444094688866,2208.791289174105,0.24476981105158552,2.7697133437945294E8,5.2873004359916234E8
5,300,300,6300,2973.0000000000005,2259.683505536688,2452.471942931734,2565.1859273322807,2211.491116908338,0.2447698110515851,2.8452849243240464E8,5.2873004359916234E8
5,300,300,6480,2973.0000000000005,2264.2900659964166,2459.847310392118,2571.8460445494975,2214.330891434862,0.2447698110515854,2.920228170329627E8,5.2873004359916234E8
5,300,300,6660,2973.0000000000005,2268.993507887924,2467.1737789163853,2578.441909023926,2217.2774496959805,0.24476981105158502,2.994674044408136E8,5.2873004359916234E8
5,300,300,6840,2973.0000000000005,2273.7914222640698,2474.4503387417026,2584.9724983332876,2220.3303804619545,0.2447698110515847,3.068612558132802E8,5.2873004359916234E8
5,300,300,7020,2973.0000000000005,2278.681220196345,2481.676036391842,2591.4373395682496,2223.4890702141192,0.24476981105158532,3.1420339952269626E8,5.2873004359916234E8
5,300,300,7200,2973.0000000000005,2283.6602161775304,2488.849945562637,2597.8360911618747,2226.752781265038,0.24476981105158543,3.214928923422314E8,5.2873004359916234E8
5,300,300,7380,2973.0000000000005,2288.725667537188,2495.971168619862,2604.1683641641894,2230.1206555009817,0.2447698110515851,3.287288200376972E8,5.2873004359916234E8
5,300,300,7560,2973.0000000000005,2293.874785729603,2503.038837025407,2610.4337317856966,2233.591718469595,0.24476981105158543,3.35910297871344E8,5.2873004359916234E8
5,300,300,7740,2973.0000000000005,2299.1047350808294,2510.0521115864653,2616.631778642937,2237.1648834342923,0.24476981105158518,3.430364710836725E8,5.2873004359916234E8
5,300,300,7920,2973.0000000000005,2304.412654111864,2517.010182714487,2622.7621160092685,2240.8389552366084,0.24476981105158513,3.5010651517865473E8,5.2873004359916234E8
5,300,300,8100,2973.0000000000005,2309.7864008259144,2523.9195475106553,2628.8331672098984,2244.6000532730527,0.24476981105158532,3.57127137815714E8,5.2873004359916234E8
5,300,300,8280,2973.0000000000005,2315.216365275034,2530.785811594229,2634.852070831128,2248.436764479954,0.24476981105158513,3.641045404316827E8,5.2873004359916234E8
5,300,300,8460,2973.0000000000005,2320.7105496439513,2537.600780042159,2640.8093434529314,2252.361569613638,0.24476981105158518,3.71028812714152E8,5.2873004359916234E8
5,300,300,8640,2973.0000000000005,2326.2717824676142,2544.3598013141395,2646.6998715227674,2256.3803449232255,0.24476981105158518,3.778961614178709E8,5.2873004359916234E8
5,300,300,8820,2973.0000000000005,2331.898823678631,2551.0613886671267,2652.5223482869183,2260.493444410766,0.24476981105158535,3.847048323565035E8,5.2873004359916234E8
5,300,300,9000,2973.0000000000005,2337.589334127471,2557.704235159271,2658.2758342853404,2264.700220512013,0.24476981105158543,3.91453848406316E8,5.2873004359916234E8
5,300,300,9180,2973.0000000000005,2343.340328353031,2564.287510712371,2663.9599617390577,2268.999121898956,0.24476981105158535,3.981424401383995E8,5.2873004359916234E8
5,300,300,9360,2973.0000000000005,2349.1486369110203,2570.8106048481595,2669.5746154557746,2273.3882577364056,0.24476981105158527,4.0476994527111566E8,5.2873004359916234E8
5,300,300,9540,2973.0000000000005,2355.011210560446,2577.2729751409793,2675.119737946336,2277.865651436734,0.2447698110515848,4.1133575963378906E8,5.2873004359916234E8
5,300,300,9720,2973.0000000000005,2360.9250974102792,2583.67409739868,2680.5952574776034,2282.429300087686,0.24476981105158488,4.178393197885359E8,5.2873004359916234E8
5,300,300,9900,2973.0000000000005,2366.8872273011293,2590.013463273678,2686.0011325241026,2287.077165487999,0.24476981105158502,4.242800977296295E8,5.2873004359916234E8
5,300,300,10080,2973.0000000000005,2372.894464408799,2596.2905881616257,2691.3373776869757,2291.8071570113943,0.24476981105158574,4.3065759943603265E8,5.2873004359916234E8
5,300,300,10260,2973.0000000000005,2378.9437521814093,2602.505016822228,2696.604019743666,2296.617123011651,0.24476981105158566,4.3697136376881963E8,5.2873004359916234E8
5,300,300,10440,2973.0000000000005,2385.0321805325243,2608.65632527472,2701.801104402279,2301.504852552354,0.2447698110515851,4.432209610597244E8,5.2873004359916234E8
5,300,300,10620,2973.0000000000005,2391.156948789305,2614.7441201815773,2706.9287039773603,2306.46808265513,0.24476981105158463,4.49405991877809E8,5.2873004359916234E8
5,300,300,10800,2973.0000000000005,2397.3151128058257,2620.768038824499,2711.986889935964,2311.5045051231723,0.24476981105158482,4.5552608765919346E8,5.2873004359916234E8
5,300,300,10980,2973.0000000000005,2403.5036580621477,2626.727749108445,2716.975787412127,2316.611769791444,0.2447698110515851,4.6158091138135993E8,5.2873004359916234E8
5,300,300,11160,2973.0000000000005,2409.7195826098687,2632.622949706528,2721.8955724192956,2321.7874863331704,0.24476981105158518,4.675701576889434E8,5.2873004359916234E8
5,300,300,11340,2973.0000000000005,2415.959947257446,2638.4533629059397,2726.7464656969637,2327.0291608516645,0.24476981105158532,4.7349355308922964E8,5.2873004359916234E8
5,300,300,11520,2973.0000000000005,2422.2216601886603,2644.2187084211632,2731.528708465694,2332.3339452554073,0.24476981105158552,4.7935085897275317E8,5.2873004359916234E8
5,300,300,11700,2973.0000000000005,2428.502518461289,2649.9188459786187,2736.2424067786237,2337.700007754066,0.24476981105158535,4.8514185236353856E8,5.2873004359916234E8
5,300,300,11880,2973.0000000000005,2434.799474370015,2655.5535861854296,2740.887790663125,2343.124734860266,0.24476981105158474,4.908663511942256E8,5.2873004359916234E8
5,300,300,12060,2973.0000000000005,2441.109597008834,2661.1227345453685,2745.465317625506,2348.605081635581,0.24476981105158513,4.965242033317974E8,5.2873004359916234E8
5,300,300,12240,2973.0000000000005,2447.430846724059,2666.6262026152463,2749.975252366326,2354.13908174885,0.24476981105158527,5.021152743916141E8,5.2873004359916234E8
5,300,300,12420,2973.0000000000005,2453.7600633761326,2672.0638662592773,2754.4178887919084,2359.723670950226,0.24476981105158493,5.076394684421251E8,5.2873004359916234E8
5,300,300,12600,2973.0000000000005,2460.0944043275085,2677.4356693503987,2758.7934633285854,2365.356481308757,0.24476981105158513,5.1309671452065223E8,5.2873004359916234E8
5,300,300,12780,2973.0000000000005,2466.4311614049684,2682.7415764279367,2763.102462390839,2371.0350594582637,0.24476981105158535,5.184869720670965E8,5.2873004359916234E8
5,300,300,12960,2973.0000000000005,2472.7688541785647,2687.9815715811383,2767.345242348528,2376.7571548624683,0.24476981105158496,5.238102206345798E8,5.2873004359916234E8
5,300,300,13140,2907.8865319169886,2479.279763550064,2692.731122612526,2764.9662962081397,2382.5194905286476,0.2447698110515851,5.2860619841563535E8,5.2873004359916234E8
5,300,300,13320,2486.2973637840014,2486.297453670654,2694.0370895891424,2717.278983675032,2388.3196890392683,0.24476981105158557,5.2970538474387157E8,5.2873004359916234E8
5,300,300,13500,2492.340151423583,2492.3394269045775,2694.1807743037602,2703.5972197511787,2394.1573641069026,0.24476981105158474,5.297843910590355E8,5.2873004359916234E8
5,300,300,13680,2498.147444754084,2498.1474181405715,2694.203873300794,2699.017450313019,2400.0264089602056,0.24476981105158482,5.297843914504307E8,5.2873004359916234E8
5,300,300,13860,2503.847783433855,2503.8478915029514,2694.216385045161,2696.449284782277,2405.90553015004,0.24476981105158482,5.2978439029130673E8,5.2873004359916234E8
5,300,300,14040,2509.4579814892527,2509.458030039594,2694.2228260608454,2695.1445489533157,2411.7874472035323,0.24476981105158496,5.297843897298717E8,5.2873004359916234E8
5,300,300,14220,2514.9909339156607,2514.990931721978,2694.2258777540114,2694.5581078887462,2417.6647754700425,0.2447698110515851,5.2978438970958006E8,5.2873004359916234E8
5,300,300,14400,2520.457761892045,2520.4577513045033,2694.227266788982,2694.3226368544106,2423.530878103966,0.24476981105158518,5.297843898117017E8,5.2873004359916234E8
5,300,300,14580,2525.862954467841,2525.862950671561,2694.227909947393,2694.2405797913725,2429.3804924119845,0.24476981105158527,5.297843898564585E8,5.2873004359916234E8
5,300,300,14760,2531.204281312695,2531.2042819116923,2694.22823861461,2694.2186088789854,2435.2095144439054,0.2447698110515854,5.2978438985392237E8,5.2873004359916234E8
5,300,300,14940,2536.4756999632527,2536.475700962107,2694.228438046777,2694.2168254244802,2441.0145509555223,0.24476981105158513,5.2978438984395653E8,5.2873004359916234E8
5,300,300,15120,2541.670393496091,2541.6703937758334,2694.2285813936755,2694.2199170459285,2446.7925092796827,0.2447698110515851,5.297843898404781E8,5.2873004359916234E8
5,300,300,15300,2546.782413834553,2546.7824137466796,2694.2286948054434,2694.2229338875823,2452.5403286494684,0.24476981105158518,5.297843898410775E8,5.2873004359916234E8
5,300,300,15480,2551.8071327086227,2551.807132617525,2694.2287861454324,2694.2248258767336,2458.2548584046417,0.24476981105158482,5.297843898420156E8,5.2873004359916234E8
5,300,300,15660,2556.7411768930874,2556.7411768742236,2694.2288569531215,2694.2257389902657,2463.9328428866256,0.24476981105158457,5.297843898422677E8,5.2873004359916234E8
5,300,300,15840,2561.582165013875,2561.5821650245484,2694.228907121663,2694.2260233296583,2469.570963667963,0.24476981105158463,5.297843898421818E8,5.2873004359916234E8
5,300,300,16020,2566.328445886056,2566.3284458940984,2694.228936874556,2694.22595861233,2475.165899607623,0.24476981105158496,5.297843898420983E8,5.2873004359916234E8
5,300,300,16200,2570.9788527244746,2570.9788527255573,2694.2289473786295,2694.2257265665044,2480.714381370691,0.24476981105158532,5.297843898420818E8,5.2873004359916234E8
5,300,300,16380,2575.5324627899954,2575.53246278882,2694.2289403972227,2694.225437787172,2486.2132318844738,0.24476981105158527,5.297843898420917E8,5.2873004359916234E8
5,300,300,16560,2579.988468138555,2579.9884681378694,2694.2289175455803,2694.225151808996,2491.6593920289956,0.2447698110515851,5.2978438984209895E8,5.2873004359916234E8
5,300,300,16740,2584.346184937833,2584.346184937793,2694.2288799018434,2694.2248914349175,2497.0499353480977,0.24476981105158496,5.2978438984209985E8,5.2873004359916234E8
5,300,300,16920,2588.6051069062214,2588.6051069063433,2694.228828242005,2694.224660906612,2502.3820752955285,0.24476981105158493,5.297843898420988E8,5.2873004359916234E8
5,300,300,17100,2592.764924671665,2592.764924671722,2694.228763513952,2694.224458408592,2507.65316771364,0.24476981105158513,5.297843898420981E8,5.2873004359916234E8
5,300,300,17280,2596.825490758954,2596.825490758953,2694.228687070715,2694.2242834166736,2512.860711345949,0.24476981105158532,5.297843898420981E8,5.2873004359916234E8
5,300,300,17460,2600.7867700984993,2600.7867700984875,2694.2286004910807,2694.2241343064106,2518.0023473440338,0.24476981105158527,5.297843898420981E8,5.2873004359916234E8
5,300,300,17640,2604.6488180468023,2604.648818046797,2694.2285051940244,2694.224003988127,2523.075858419942,0.24476981105158518,5.297843898420983E8,5.2873004359916234E8
5,300,300,17820,2608.4117882665996,2608.4117882666,2694.2284021908404,2694.223881620774,2528.0791678838364,0.24476981105158527,5.297843898420983E8,5.2873004359916234E8
5,300,300,18000,2612.0759499343917,2612.0759499343926,2694.228292242434,2694.223758965039,2533.0103384422546,0.24476981105158527,5.297843898420983E8,5.2873004359916234E8
5,400,400,0,3141.6190213054206,2269.4263743191527,2173.004245755338,2176.0857607122475,2172.9929273305224,0.2447698110515882,19031.34104762868,5.2873004359916234E8
5,400,400,180,3071.6076277882516,2171.607627788252,2181.882064979349,2290.2988756171558,2172.9621425530013,0.2447698110515844,9535400.728585413,5.2873004359916234E8
5,400,400,360,3072.1709013774976,2172.1709798001875,2191.162476757251,2316.9433243156564,2172.9424541984226,0.24476981105158427,1.9052540696774863E7,5.2873004359916234E8
5,400,400,540,3073.3601516669605,2173.4661488115726,2200.4934763256892,2333.2314956955784,2172.969900500605,0.24476981105158385,2.8568577370555248E7,5.2873004359916234E8
5,400,400,720,3072.999963516754,2175.231145327687,2209.8236470216116,2346.3510360227547,2173.0362434655412,0.24476981105158513,3.806213643398613E7,5.2873004359916234E8
5,400,400,900,3072.9999589646845,2176.4373688143764,2219.148974950045,2357.656691851975,2173.152337998905,0.24476981105158535,4.754294465964635E7,5.2873004359916234E8
5,400,400,1080,3073.0000000887335,2177.7678401828407,2228.4646722583084,2367.978252075037,2173.325502372765,0.24476981105158496,5.700990157388475E7,5.2873004359916234E8
5,400,400,1260,3072.9999999680817,2179.1953346461764,2237.769645800638,2377.806082841771,2173.551998048808,0.24476981105158518,6.6464133262217924E7,5.2873004359916234E8
5,400,400,1440,3073,2180.7347554097696,2247.063502945794,2387.392864743466,2173.8286894003127,0.24476981105158527,7.590624121625297E7,5.2873004359916234E8
5,400,400,1620,3073,2182.403534888394,2256.3344825750055,2396.563517275965,2174.206043923758,0.24476981105158496,8.532395589495127E7,5.2873004359916234E8
5,400,400,1800,3073,2184.1848161046873,2265.586876385479,2405.6267715315125,2174.658874653483,0.24476981105158482,9.472282155918859E7,5.2873004359916234E8
5,400,400,1980,3073,2186.0837202137905,2274.8197666365877,2414.614197481187,2175.1879853485575,0.24476981105158482,1.041016071728476E8,5.2873004359916234E8
5,400,400,2160,3073,2188.1093683803697,2284.0312945787173,2423.5394030210828,2175.7979328746333,0.24476981105158474,1.1345897230916595E8,5.2873004359916234E8
5,400,400,2340,3073,2190.265186854849,2293.2202832289363,2432.4102255341218,2176.4907762774797,0.24476981105158496,1.2279354057287462E8,5.2873004359916234E8
5,400,400,2520,3073,2192.552425946356,2302.3856819497373,2441.2311590741083,2177.268075359238,0.24476981105158496,1.3210392241382642E8,5.2873004359916234E8
5,400,400,2700,3073,2194.941212055422,2311.5323742606797,2450.014791365078,2178.11127782431,0.24476981105158502,1.4139575279442483E8,5.2873004359916234E8
5,400,400,2880,3073,2197.448714086715,2320.656537836815,2458.755519788268,2179.032568286584,0.24476981105158535,1.5066543380407247E8,5.2873004359916234E8
5,400,400,3060,3073,2200.086594452285,2329.7550239746533,2467.449147404216,2180.0412534509755,0.2447698110515851,1.5990918510174024E8,5.2873004359916234E8
5,400,400,3240,3073,2202.8609280811215,2338.8255485280274,2476.0930309621367,2181.1433779252284,0.24476981105158488,1.6912480683163238E8,5.2873004359916234E8
5,400,400,3420,3073,2205.7738635327555,2347.8663959398336,2484.685504521461,2182.342754731519,0.24476981105158527,1.7831046936591205E8,5.2873004359916234E8
5,400,400,3600,3073,2208.8258575970663,2356.876070611364,2493.225119230042,2183.6422891484362,0.2447698110515851,1.8746461884965345E8,5.2873004359916234E8
5,400,400,3780,3073,2212.0167751757926,2365.8531276734884,2501.7104850739074,2185.044569388988,0.24476981105158474,1.9658576634382617E8,5.2873004359916234E8
5,400,400,3960,3073,2215.346180961103,2374.7961362749747,2510.140185214349,2186.5519903765157,0.24476981105158552,2.0567244109281722E8,5.2873004359916234E8
5,400,400,4140,3073,2218.8134414543074,2383.7037727038237,2518.512965441231,2188.1666238794446,0.2447698110515854,2.1472302820221433E8,5.2873004359916234E8
5,400,400,4320,3073,2222.4177923311004,2392.5747532676105,2526.82765329282,2189.890340521932,0.24476981105158482,2.2373597247178575E8,5.2873004359916234E8
5,400,400,4500,3073,2226.1582210844444,2401.4075411713907,2535.0828549559847,2191.725262101715,0.24476981105158493,2.3271010153966865E8,5.2873004359916234E8
5,400,400,4680,3073,2230.033536229525,2410.200655264552,2543.2772384207233,2193.6732472790836,0.2447698110515851,2.416439182756798E8,5.2873004359916234E8
5,400,400,4860,3073,2234.042284341143,2418.9526805160694,2551.4095888252778,2195.7358780067098,0.24476981105158535,2.5053605917451486E8,5.2873004359916234E8
5,400,400,5040,3073,2238.1828389426178,2427.662243205166,2559.4787591050463,2197.9145095130666,0.2447698110515852,2.5938510986295536E8,5.2873004359916234E8
5,400,400,5220,3073,2242.453539348527,2436.327992659024,2567.483613229053,2200.2103088281087,0.24476981105158496,2.68189696601545E8,5.2873004359916234E8
5,400,400,5400,3073,2246.852609773059,2444.948595457556,2575.423017169879,2202.6242717319396,0.24476981105158513,2.7694845056440604E8,5.2873004359916234E8
5,400,400,5580,3073,2251.3780263568465,2453.522736137233,2583.2959242387165,2205.157226630542,0.24476981105158502,2.8566002814517736E8,5.2873004359916234E8
5,400,400,5760,3073,2256.027622320156,2462.0491185990545,2591.1014427166133,2207.809833036065,0.24476981105158455,2.9432310506377E8,5.2873004359916234E8
5,400,400,5940,3073,2260.7992097652104,2470.526467327935,2598.838748748569,2210.5825801767946,0.24476981105158463,3.029363805877881E8,5.2873004359916234E8
5,400,400,6120,3073,2265.6904131551164,2478.9534248210516,2606.506852241423,2213.475806845355,0.24476981105158482,3.114986843940674E8,5.2873004359916234E8
5,400,400,6300,3073,2270.698365727937,2487.328657741173,2614.1046783267147,2216.4896603669613,0.24476981105158502,3.200088799168658E8,5.2873004359916234E8
5,400,400,6480,3073,2275.820553991398,2495.651140743505,2621.631453339484,2219.624046856604,0.24476981105158518,3.284655730928824E8,5.2873004359916234E8
5,400,400,6660,3073,2281.0548645577105,2503.9198207235654,2629.086567472576,2222.8787979482045,0.24476981105158527,3.368673979439532E8,5.2873004359916234E8
5,400,400,6840,3073,2286.398410132064,2512.1335513594126,2636.46939451457,2226.2535966201012,0.2447698110515851,3.4521315490992075E8,5.2873004359916234E8
5,400,400,7020,3073,2291.8478930297556,2520.2909961439937,2643.779183679589,2229.747932031757,0.24476981105158527,3.5350201945505625E8,5.2873004359916234E8
5,400,400,7200,3073,2297.4008591000397,2528.391203327788,2651.0152761688305,2233.3612056676693,0.24476981105158527,3.6173276115444136E8,5.2873004359916234E8
5,400,400,7380,3073,2303.0543479303096,2536.433221180407,2658.177026756064,2237.0927266151757,0.24476981105158527,3.6990418902622426E8,5.2873004359916234E8
5,400,400,7560,3073,2308.8051861422373,2544.4160048636627,2665.2639130134075,2240.941591658688,0.24476981105158474,3.780152012277874E8,5.2873004359916234E8
5,400,400,7740,3073,2314.6498535679675,2552.3383626830732,2672.275390794079,2244.9066189673977,0.24476981105158502,3.860650857720764E8,5.2873004359916234E8
5,400,400,7920,3073,2320.5856280495154,2560.1994479493565,2679.2110304301214,2248.9867169331087,0.24476981105158552,3.940527327897361E8,5.2873004359916234E8
5,400,400,8100,3073,2326.6091125665926,2567.9983379468376,2686.0704012014726,2253.1805923143143,0.24476981105158513,4.01977149336047E8,5.2873004359916234E8
5,400,400,8280,3073,2332.7463571158128,2575.71082122762,2692.8250949461253,2257.5270283405384,0.24476981105158496,4.0981163822068465E8,5.2873004359916234E8
5,400,400,8460,3073,2338.969225924799,2583.353234200749,2699.4959408453233,2261.9924503859,0.24476981105158527,4.1757372082417256E8,5.2873004359916234E8
5,400,400,8640,3073,2345.2676903548445,2590.9296603332177,2706.088583877981,2266.5663599683044,0.24476981105158518,4.25269199651497E8,5.2873004359916234E8
5,400,400,8820,3073,2351.6376131340735,2598.43985298546,2712.6034243464205,2271.2459506032683,0.2447698110515851,4.328973190835185E8,5.2873004359916234E8
5,400,400,9000,3073,2358.075588706649,2605.8831226595685,2719.0403297614234,2276.029203622817,0.2447698110515852,4.4045735948994374E8,5.2873004359916234E8
5,400,400,9180,3073,2364.578249823341,2613.258796101178,2725.399161823309,2280.9140470022967,0.24476981105158513,4.4794863684697646E8,5.2873004359916234E8
5,400,400,9360,3073,2371.1422100801938,2620.566234334313,2731.6798053454077,2285.8983275996407,0.24476981105158474,4.5537050294062734E8,5.2873004359916234E8
5,400,400,9540,3073,2377.7640640004092,2627.8048335604362,2737.8821842399448,2290.979813822248,0.24476981105158463,4.6272234556847274E8,5.2873004359916234E8
5,400,400,9720,3073,2384.440427862914,2634.974025126172,2744.006260579552,2296.156199489098,0.24476981105158527,4.7000358830965847E8,5.2873004359916234E8
5,400,400,9900,3073,2391.1679285949695,2642.073275348027,2750.052031790717,2301.425109289274,0.24476981105158535,4.772136904122067E8,5.2873004359916234E8
5,400,400,10080,3073,2397.9432035928676,2649.1020853561736,2756.019527926466,2306.7841037137123,0.2447698110515852,4.843521466823025E8,5.2873004359916234E8
5,400,400,10260,3073,2404.762904603143,2656.0599910305987,2761.9088123621955,2312.2306835560585,0.24476981105158543,4.9141848733259755E8,5.2873004359916234E8
5,400,400,10440,3073,2411.6237056724754,2662.946562836001,2767.719980040711,2317.7622943683955,0.2447698110515854,4.9841227774635756E8,5.2873004359916234E8
5,400,400,10620,3073,2418.5223078633676,2669.761405487791,2773.4531534526936,2323.376331396385,0.2447698110515852,5.05333118191838E8,5.2873004359916234E8
5,400,400,10800,3073,2425.455439513552,2676.5041576201293,2779.108485366136,2329.070144410829,0.24476981105158527,5.121806435338242E8,5.2873004359916234E8
5,400,400,10980,3073,2432.4198621206006,2683.174491490557,2784.6861604853643,2334.8410417370183,0.24476981105158527,5.189545228829696E8,5.2873004359916234E8
5,400,400,11160,3073,2439.406277972845,2689.7901864801925,2790.205501326432,2340.668632715158,0.24476981105158493,5.2567384975750446E8,5.2873004359916234E8
5,400,400,11340,2555.037348647707,2454.234148772555,2692.9083185079157,2739.842328535537,2346.5685967215295,0.24476981105158518,5.29210947328726E8,5.2873004359916234E8
5,400,400,11520,2454.2189628797687,2454.298869171159,2693.045276306123,2710.139072673598,2352.539803106849,0.24476981105158518,5.292045450555271E8,5.2873004359916234E8
5,400,400,11700,2460.798168603203,2460.7302804119636,2693.0854990150633,2701.5308738273484,2358.5775539970955,0.2447698110515851,5.292060619522858E8,5.2873004359916234E8
5,400,400,11880,2467.1383425195154,2467.1559928898587,2693.1058561306268,2697.2424170673444,2364.659252860113,0.24476981105158527,5.292059313144748E8,5.2873004359916234E8
5,400,400,12060,2473.401989490939,2473.422627277324,2693.1171705493603,2694.9086244233804,2370.7709539872462,0.24476981105158513,5.2920571307811755E8,5.2873004359916234E8
5,400,400,12240,2479.5764701399153,2479.5811951804008,2693.122726376414,2693.8115431616884,2376.906049100191,0.24476981105158496,5.2920566311270034E8,5.2873004359916234E8
5,400,400,12420,2485.6920633408354,2485.689825799753,2693.1252904474527,2693.351912927748,2383.0564522414143,0.24476981105158513,5.2920568677380055E8,5.2873004359916234E8
5,400,400,12600,2491.760867414653,2491.7590273901237,2693.126474999094,2693.1808998835195,2389.215231788343,0.24476981105158513,5.292057062313295E8,5.2873004359916234E8
5,400,400,12780,2497.7777043330298,2497.7774158314337,2693.1270700225064,2693.127310266713,2395.376861104744,0.24476981105158518,5.292057092821221E8,5.2873004359916234E8
5,400,400,12960,2503.734781535859,2503.735034140126,2693.1274236206136,2693.116123365284,2401.5368108632033,0.24476981105158493,5.292057066109269E8,5.2873004359916234E8
5,400,400,13140,2509.6239323041405,2509.624091046167,2693.1276763524543,2693.1175041435463,2407.6910534614076,0.24476981105158488,5.292057049322921E8,5.2873004359916234E8
5,400,400,13320,2515.453466827646,2515.4534233423615,2693.1278826396,2693.1217147865536,2413.8386705561747,0.24476981105158513,5.292057046447299E8,5.2873004359916234E8
5,400,400,13500,2521.2052876533908,2521.2051925443434,2693.128053335338,2693.1254377258606,2419.975422604054,0.24476981105158535,5.292057050224954E8,5.2873004359916234E8
5,400,400,13680,2526.8742826338676,2526.8742915058538,2693.1282026986246,2693.1265774490043,2426.097328364479,0.2447698110515852,5.2920570493547875E8,5.2873004359916234E8
5,400,400,13860,2532.4523143258584,2532.452368017422,2693.12832761939,2693.12606289956,2432.199759454777,0.2447698110515851,5.2920570455681586E8,5.2873004359916234E8
5,400,400,14040,2537.9354424877038,2537.935450357641,2693.128423941507,2693.1252643404036,2438.2781762058653,0.24476981105158513,5.2920570447283405E8,5.2873004359916234E8
5,400,400,14220,2543.3216492550255,2543.321623536447,2693.1284908592766,2693.12489241612,2444.3280697750247,0.24476981105158502,5.2920570461467314E8,5.2873004359916234E8
5,400,400,14400,2548.609200933119,2548.609191518323,2693.1285307167846,2693.1249287137143,2450.3450007209162,0.2447698110515851,5.2920570467752606E8,5.2873004359916234E8
5,400,400,14580,2553.796463011467,2553.7964743677244,2693.128547151829,2693.125036443298,2456.324673864112,0.24476981105158527,5.292057046098238E8,5.2873004359916234E8
5,400,400,14760,2558.882037602622,2558.882044921538,2693.1285433748453,2693.124945145887,2462.2629839529427,0.24476981105158527,5.292057045604777E8,5.2873004359916234E8
5,400,400,14940,2563.8647094123085,2563.864705106945,2693.1285214721183,2693.1245887382133,2468.15601891778,0.24476981105158488,5.292057045833627E8,5.2873004359916234E8
5,400,400,15120,2568.7434264387944,2568.7434217354785,2693.128482586258,2693.124073083213,2474.0000381193863,0.24476981105158496,5.292057046132803E8,5.2873004359916234E8
5,400,400,15300,2573.517038304169,2573.5170395291807,2693.1284274507507,2693.123590859933,2479.7914494486367,0.24476981105158535,5.29205704607493E8,5.2873004359916234E8
5,400,400,15480,2578.1842871297354,2578.1842898256596,2693.1283569300012,2693.123306537174,2485.526800603691,0.24476981105158527,5.292057045906731E8,5.2873004359916234E8
5,400,400,15660,2582.7444374999745,2582.7444374418583,2693.128272130987,2693.123304306733,2491.202786425459,0.24476981105158482,5.292057045900058E8,5.2873004359916234E8
5,400,400,15840,2587.197506768889,2587.197505361467,2693.128174610556,2693.1235273394323,2496.8162650659483,0.24476981105158466,5.292057045985465E8,5.2873004359916234E8
5,400,400,16020,2591.5434709614615,2591.5434706910632,2693.128066419634,2693.1237816714206,2502.364271670723,0.2447698110515851,5.2920570460070294E8,5.2873004359916234E8
5,400,400,16200,2595.7818981003234,2595.781898770914,2693.1279496058323,2693.123858737088,2507.8440203508685,0.2447698110515854,5.29205704596737E8,5.2873004359916234E8
5,400,400,16380,2599.912681318279,2599.912681601388,2693.1278260177473,2693.1235811170977,2513.252890742873,0.24476981105158496,5.29205704594773E8,5.2873004359916234E8
5,400,400,16560,2603.9360759165234,2603.936075629955,2693.127696734686,2693.1229370348974,2518.588408048225,0.24476981105158466,5.292057045964013E8,5.2873004359916234E8
5,400,400,16740,2607.852153884343,2607.852153676655,2693.12756125041,2693.122284077382,2523.8482382912944,0.24476981105158513,5.2920570459776753E8,5.2873004359916234E8
5,400,400,16920,2611.661066554906,2611.6610666588554,2693.127418580418,2693.122049602548,2529.0302079342855,0.24476981105158543,5.292057045972148E8,5.2873004359916234E8
5,400,400,17100,2615.363621785291,2615.3636219149603,2693.12726887132,2693.122314429542,2534.1323263984445,0.2447698110515854,5.2920570459638816E8,5.2873004359916234E8
5,400,400,17280,2618.9610356171333,2618.9610355910268,2693.127114031619,2693.1227451549776,2539.1527821296854,0.24476981105158496,5.292057045964998E8,5.2873004359916234E8
5,400,400,17460,2622.4539470015775,2622.453946928903,2693.12695657922,2693.122905036935,2544.0899133855705,0.24476981105158457,5.292057045969497E8,5.2873004359916234E8
