time,T_in
3621,563.138192
3622,563.103063
3623,563.06001
3624,563.007136
3625,562.956985
3626,562.922765
3627,562.874766
3628,562.828182
3629,562.774724
3630,562.733026
3631,562.690113
3632,562.635306
3633,562.582364
3634,562.543096
3635,562.495476
3636,562.460082
3637,562.400207
3638,562.354707
3639,562.316505
3640,562.257941
3641,562.229594
3642,562.183988
3643,562.138316
3644,562.082662
3645,562.040759
3646,561.998085
3647,561.965081
3648,561.912737
3649,561.859259
3650,561.822529
3651,561.794243
3652,561.743647
3653,561.708035
3654,561.672709
3655,561.620033
3656,561.568289
3657,561.51858
3658,561.474676
3659,561.43688
3660,561.378591
3661,561.335242
3662,561.290647
3663,561.240398
3664,561.195943
3665,561.159857
3666,561.118407
3667,561.070673
3668,561.024414
3669,560.994286
3670,560.944267
3671,560.900433
3672,560.854428
3673,560.813478
3674,560.76593
3675,560.735862
3676,560.67286
3677,560.63052
3678,560.603937
3679,560.549514
3680,560.509763
3681,560.481185
3682,560.423313
3683,560.378469
3684,560.330586
3685,560.284421
3686,560.242414
3687,560.195857
3688,560.171583
3689,560.1177
3690,560.072156
3691,560.030161
3692,559.984075
3693,559.951476
3694,559.90487
3695,559.867512
3696,559.82921
3697,559.786574
3698,559.743268
3699,559.693973
3700,559.667917
3701,559.607159
3702,559.559315
3703,559.51223
3704,559.462424
3705,559.415765
3706,559.366114
3707,559.320396
3708,559.286176
3709,559.242666
3710,559.191254
3711,559.157357
3712,559.120331
3713,559.057882
3714,559.008288
3715,558.984473
3716,558.937158
3717,558.902827
3718,558.853714
3719,558.805328
3720,558.759322
3721,558.71948
3722,558.667783
3723,558.626225
3724,558.580692
3725,558.549816
3726,558.498695
3727,558.473397
3728,558.421491
3729,558.37704
3730,558.326087
3731,558.281797
3732,558.235308
3733,558.182402
3734,558.149036
3735,558.10181
3736,558.052149
3737,558.018929
3738,557.974945
3739,557.914568
3740,557.883623
3741,557.844699
3742,557.798006
3743,557.741064
3744,557.701383
3745,557.662887
3746,557.629725
3747,557.581259
3748,557.539072
3749,557.495436
3750,557.433367
3751,557.419097
3752,557.365274
3753,557.323408
3754,557.279528
3755,557.224636
3756,557.188636
3757,557.158312
3758,557.103373
3759,557.06897
3760,557.02453
3761,556.98362
3762,556.926127
3763,556.875351
3764,556.842924
3765,556.812878
3766,556.759839
3767,556.730321
3768,556.678488
3769,556.634138
3770,556.583467
3771,556.550064
3772,556.499897
3773,556.450513
3774,556.410719
3775,556.363183
3776,556.339266
3777,556.290006
3778,556.237302
3779,556.207038
3780,556.163679
3781,556.114156
3782,556.072923
3783,556.030644
3784,555.988688
3785,555.944706
3786,555.899887
3787,555.856883
3788,555.807247
3789,555.754112
3790,555.720319
3791,555.674052
3792,555.623976
3793,555.604706
3794,555.559864
3795,555.507938
3796,555.476856
3797,555.441129
3798,555.386252
3799,555.338191
3800,555.293979
3801,555.253816
3802,555.1972
3803,555.174365
3804,555.11408
3805,555.079826
3806,555.037457
3807,554.986301
3808,554.948319
3809,554.893591
3810,554.868801
3811,554.829063
3812,554.791442
3813,554.735975
3814,554.705676
3815,554.650704
3816,554.6126
3817,554.562929
3818,554.503932
3819,554.4654
3820,554.432127
3821,554.368049
3822,554.330861
3823,554.279858
3824,554.243555
3825,554.197484
3826,554.160874
3827,554.12959
3828,554.074421
3829,554.045136
3830,554.000787
3831,553.963259
3832,553.920268
3833,553.871952
3834,553.832239
3835,553.787249
3836,553.737185
3837,553.710487
3838,553.662713
3839,553.615847
3840,553.571856
3841,553.532706
3842,553.473309
3843,553.426718
3844,553.391911
3845,553.34337
3846,553.288119
3847,553.265851
3848,553.214188
3849,553.1762
3850,553.12269
3851,553.072606
3852,553.032675
3853,552.998041
3854,552.955477
3855,552.926731
3856,552.877153
3857,552.832012
3858,552.79285
3859,552.746917
3860,552.700316
3861,552.650208
3862,552.613633
3863,552.569896
3864,552.519017
3865,552.493309
3866,552.453101
3867,552.410602
3868,552.37548
3869,552.34141
3870,552.284105
3871,552.251681
3872,552.215498
3873,552.162618
3874,552.103589
3875,552.061955
3876,552.039142
3877,551.999555
3878,551.936236
3879,551.907065
3880,551.856318
3881,551.832091
3882,551.770196
3883,551.72839
3884,551.687894
3885,551.644844
3886,551.599501
3887,551.554817
3888,551.518865
3889,551.484633
3890,551.443461
3891,551.38174
3892,551.347419
3893,551.301702
3894,551.250228
3895,551.208366
3896,551.158555
3897,551.124832
3898,551.073276
3899,551.030963
3900,551.000414
3901,550.956881
3902,550.912479
3903,550.881547
3904,550.832108
3905,550.788828
3906,550.746276
3907,550.703596
3908,550.656823
3909,550.621603
3910,550.590984
3911,550.543693
3912,550.4927
3913,550.455297
3914,550.410779
3915,550.370636
3916,550.326671
3917,550.286254
3918,550.246999
3919,550.210919
3920,550.161204
3921,550.111291
3922,550.06839
3923,550.03085
3924,549.990215
3925,549.967335
3926,549.908338
3927,549.850859
3928,549.818081
3929,549.766797
3930,549.713714
3931,549.670388
3932,549.643838
3933,549.605413
3934,549.571675
3935,549.526294
3936,549.471276
3937,549.436308
3938,549.394985
3939,549.356399
3940,549.326008
3941,549.266023
3942,549.229287
3943,549.20307
3944,549.150791
3945,549.114283
3946,549.058679
3947,549.020653
3948,548.969878
3949,548.927704
3950,548.900476
3951,548.850437
3952,548.805156
3953,548.762878
3954,548.71276
3955,548.678931
3956,548.625084
3957,548.584715
3958,548.554164
3959,548.50426
3960,548.463743
3961,548.417048
3962,548.392797
3963,548.335284
3964,548.307445
3965,548.264066
3966,548.225948
3967,548.180299
3968,548.123857
3969,548.090226
3970,548.05081
3971,547.993309
3972,547.965458
3973,547.912753
3974,547.886961
3975,547.843222
3976,547.788549
3977,547.747446
3978,547.712341
3979,547.657496
3980,547.622254
3981,547.568719
3982,547.540252
3983,547.487889
3984,547.439309
3985,547.39918
3986,547.365399
3987,547.326271
3988,547.266562
3989,547.240493
3990,547.187544
3991,547.167217
3992,547.108347
3993,547.057972
3994,547.017766
3995,546.982259
3996,546.941967
3997,546.896526
3998,546.857191
3999,546.815305
4000,546.765542
4001,546.736853
4002,546.69208
4003,546.648936
4004,546.591445
4005,546.565022
4006,546.516019
4007,546.488514
4008,546.444154
4009,546.397263
4010,546.344992
4011,546.31566
4012,546.26433
4013,546.235216
4014,546.195823
4015,546.157004
4016,546.105918
4017,546.06351
4018,546.014376
4019,545.990126
4020,545.938499
4021,545.883755
4022,545.843153
4023,545.813016
4024,545.767573
4025,545.709103
4026,545.6767
4027,545.624152
4028,545.607628
4029,545.552218
4030,545.519964
4031,545.462356
4032,545.424276
4033,545.372185
4034,545.339115
4035,545.307078
4036,545.263419
4037,545.202489
4038,545.188965
4039,545.137005
4040,545.097736
4041,545.048107
4042,545.005194
4043,544.975036
4044,544.906813
4045,544.885817
4046,544.842339
4047,544.804591
4048,544.762698
4049,544.723169
4050,544.670157
4051,544.619001
4052,544.572903
4053,544.54641
4054,544.506165
4055,544.472576
4056,544.421661
4057,544.381727
4058,544.346426
4059,544.296326
4060,544.255472
4061,544.227954
4062,544.182005
4063,544.141104
4064,544.094511
4065,544.040709
4066,544.001131
4067,543.959907
4068,543.93332
4069,543.865526
4070,543.814919
4071,543.780652
4072,543.75125
4073,543.690076
4074,543.65098
4075,543.631664
4076,543.570431
4077,543.529415
4078,543.488112
4079,543.465112
4080,543.416805
4081,543.362451
4082,543.325848
4083,543.281715
4084,543.238329
4085,543.198497
4086,543.164185
4087,543.113726
4088,543.070709
4089,543.023056
4090,542.982407
4091,542.939284
4092,542.885894
4093,542.846131
4094,542.813749
4095,542.77341
4096,542.719571
4097,542.676598
4098,542.647552
4099,542.60021
4100,542.570622
4101,542.519303
4102,542.479216
4103,542.439039
4104,542.385725
4105,542.3484
4106,542.315419
4107,542.275804
4108,542.219678
4109,542.182959
4110,542.14039
4111,542.104073
4112,542.047554
4113,542.014712
4114,541.977384
4115,541.926329
4116,541.879376
4117,541.846245
4118,541.806837
4119,541.761427
4120,541.725134
4121,541.680654
4122,541.634254
4123,541.594317
4124,541.554644
4125,541.508969
4126,541.478197
4127,541.433152
4128,541.379416
4129,541.329624
4130,541.295815
4131,541.243448
4132,541.203037
4133,541.154475
4134,541.119505
4135,541.075464
4136,541.019129
4137,540.986284
4138,540.949003
4139,540.913446
4140,540.874417
4141,540.828614
4142,540.796621
4143,540.76418
4144,540.699991
4145,540.659064
4146,540.62484
4147,540.571472
4148,540.520482
4149,540.493596
4150,540.454382
4151,540.415514
4152,540.372031
4153,540.32615
4154,540.294571
4155,540.245041
4156,540.198881
4157,540.152837
4158,540.128928
4159,540.071371
4160,540.025283
4161,539.995623
4162,539.978121
4163,539.911573
4164,539.869817
4165,539.844897
4166,539.78932
4167,539.754693
4168,539.702898
4169,539.679577
4170,539.633462
4171,539.599088
4172,539.545968
4173,539.505674
4174,539.469194
4175,539.435432
4176,539.378794
4177,539.337772
4178,539.2952
4179,539.252318
4180,539.207491
4181,539.153326
4182,539.119998
4183,539.077148
4184,539.04405
4185,539.013714
4186,538.962043
4187,538.91487
4188,538.863245
4189,538.834414
4190,538.781467
4191,538.739824
4192,538.697962
4193,538.665407
4194,538.621718
4195,538.583155
4196,538.542434
4197,538.501848
4198,538.46039
4199,538.417251
4200,538.379071
4201,538.320983
4202,538.297348
4203,538.238707
4204,538.212579
4205,538.165137
4206,538.124081
4207,538.087797
4208,538.045439
4209,538.001405
4210,537.958726
4211,537.91913
4212,537.890528
4213,537.837775
4214,537.806976
4215,537.770081
4216,537.738985
4217,537.695441
4218,537.655316
4219,537.614948
4220,537.568509
4221,537.527164
4222,537.485103
4223,537.441
4224,537.394225
4225,537.337019
4226,537.311362
4227,537.27196
4228,537.221021
4229,537.182481
4230,537.157421
4231,537.099422
4232,537.060609
4233,537.018064
4234,536.962838
4235,536.935649
4236,536.8988
4237,536.842746
4238,536.802134
4239,536.762397
4240,536.7202
4241,536.69285
4242,536.665098
4243,536.595321
4244,536.560034
4245,536.518757
4246,536.480298
4247,536.436329
4248,536.387461
4249,536.35114
4250,536.306859
4251,536.266249
4252,536.213976
4253,536.177331
4254,536.14691
4255,536.081249
4256,536.053935
4257,536.016658
4258,535.961878
4259,535.940312
4260,535.8892
4261,535.864346
4262,535.813153
4263,535.774244
4264,535.736288
4265,535.690604
4266,535.648014
4267,535.606999
4268,535.565697
4269,535.536219
4270,535.490683
4271,535.446517
4272,535.39576
4273,535.373814
4274,535.32942
4275,535.284712
4276,535.23591
4277,535.192708
4278,535.161711
4279,535.12341
4280,535.088777
4281,535.038345
4282,534.998191
4283,534.955184
4284,534.899378
4285,534.86187
4286,534.81999
4287,534.783553
4288,534.750703
4289,534.708927
4290,534.653098
4291,534.617049
4292,534.567464
4293,534.535983
4294,534.487561
4295,534.457216
4296,534.397372
4297,534.366637
4298,534.32563
4299,534.289422
4300,534.245426
4301,534.196877
4302,534.164566
4303,534.122469
4304,534.073018
4305,534.037821
4306,533.999162
4307,533.960882
4308,533.926708
4309,533.885331
4310,533.860108
4311,533.828912
4312,533.767354
4313,533.733615
4314,533.697647
4315,533.650693
4316,533.607202
4317,533.568426
4318,533.540359
4319,533.498489
4320,533.460357
4321,533.420916
4322,533.370198
4323,533.334289
4324,533.272872
4325,533.237388
4326,533.19414
4327,533.144757
4328,533.110479
4329,533.080881
4330,533.025806
4331,532.982612
4332,532.946723
4333,532.900136
4334,532.850398
4335,532.824748
4336,532.776378
4337,532.7415
4338,532.697949
4339,532.665775
4340,532.622107
4341,532.591212
4342,532.543083
4343,532.496967
4344,532.449009
4345,532.417316
4346,532.384637
4347,532.333977
4348,532.299029
4349,532.259837
4350,532.217448
4351,532.177785
4352,532.142158
4353,532.082351
4354,532.052063
4355,532.008395
4356,531.967593
4357,531.927778
4358,531.882846
4359,531.828379
4360,531.80141
4361,531.759401
4362,531.725741
4363,531.67851
4364,531.633645
4365,531.590585
4366,531.551094
4367,531.507162
4368,531.472121
4369,531.413049
4370,531.382956
4371,531.348203
4372,531.304177
4373,531.249155
4374,531.21493
4375,531.173357
4376,531.12366
4377,531.082889
4378,531.045373
4379,531.012633
4380,530.962659
4381,530.931726
4382,530.897421
4383,530.851659
4384,530.824093
4385,530.765663
4386,530.719131
4387,530.679499
4388,530.649772
4389,530.603661
4390,530.5732
4391,530.532141
4392,530.488688
4393,530.450736
4394,530.410378
4395,530.361255
4396,530.338339
4397,530.302996
4398,530.249168
4399,530.205151
4400,530.168394
4401,530.119659
4402,530.087704
4403,530.058918
4404,530.01291
4405,529.971206
4406,529.916915
4407,529.901489
4408,529.848244
4409,529.799431
4410,529.75356
4411,529.730089
4412,529.69171
4413,529.64057
4414,529.600339
4415,529.550189
4416,529.520816
4417,529.482597
4418,529.438627
4419,529.396378
4420,529.359033
4421,529.305984
4422,529.274711
4423,529.227508
4424,529.185859
4425,529.142888
4426,529.111708
4427,529.062639
4428,529.018908
4429,528.984046
4430,528.949761
4431,528.912013
4432,528.872837
4433,528.816945
4434,528.780794
4435,528.732922
4436,528.706241
4437,528.654581
4438,528.616406
4439,528.567911
4440,528.534465
4441,528.501592
4442,528.454869
4443,528.411264
4444,528.351861
4445,528.332463
4446,528.289201
4447,528.245193
4448,528.196455
4449,528.157519
4450,528.101913
4451,528.07171
4452,528.031106
4453,527.995175
4454,527.952717
4455,527.90635
4456,527.853043
4457,527.818639
4458,527.779772
4459,527.749787
4460,527.70922
4461,527.665115
4462,527.613566
4463,527.570016
4464,527.543057
4465,527.49961
4466,527.449674
4467,527.410448
4468,527.370361
4469,527.3356
4470,527.275905
4471,527.234506
4472,527.201631
4473,527.150301
4474,527.11845
4475,527.078672
4476,527.03039
4477,526.976667
4478,526.968256
4479,526.926624
4480,526.875179
4481,526.849667
4482,526.813112
4483,526.773817
4484,526.72139
4485,526.688873
4486,526.645446
4487,526.596783
4488,526.554577
4489,526.522254
4490,526.485073
4491,526.441623
4492,526.413166
4493,526.370648
4494,526.322246
4495,526.282871
4496,526.237764
4497,526.204585
4498,526.162826
4499,526.133516
4500,526.068064
4501,526.038064
4502,525.992552
4503,525.953267
4504,525.91734
4505,525.872507
4506,525.834498
4507,525.78825
4508,525.751976
4509,525.707927
4510,525.668292
4511,525.630547
4512,525.586334
4513,525.544217
4514,525.52135
4515,525.474513
4516,525.441371
4517,525.395834
4518,525.351276
4519,525.318707
4520,525.285302
4521,525.237878
4522,525.212261
4523,525.179245
4524,525.137608
4525,525.079999
4526,525.044068
4527,525.010007
4528,524.961317
4529,524.924315
4530,524.880919
4531,524.848546
4532,524.799567
4533,524.765619
4534,524.73459
4535,524.675645
4536,524.643135
4537,524.61038
4538,524.557787
4539,524.534574
4540,524.484663
4541,524.442173
4542,524.416589
4543,524.380889
4544,524.324108
4545,524.296475
4546,524.244409
4547,524.221195
4548,524.164479
4549,524.139472
4550,524.08613
4551,524.062328
4552,524.006465
4553,523.972871
4554,523.937723
4555,523.888727
4556,523.844199
4557,523.814448
4558,523.786974
4559,523.73416
4560,523.687489
4561,523.65356
4562,523.610976
4563,523.575827
4564,523.543991
4565,523.511478
4566,523.466819
4567,523.428987
4568,523.385242
4569,523.349102
4570,523.306412
4571,523.259717
4572,523.220391
4573,523.18617
4574,523.134375
4575,523.09218
4576,523.059919
4577,523.016883
4578,522.977494
4579,522.92607
4580,522.898169
4581,522.86296
4582,522.7984
4583,522.753845
4584,522.721305
4585,522.687166
4586,522.632988
4587,522.606755
4588,522.564305
4589,522.521983
4590,522.480925
4591,522.437218
4592,522.404184
4593,522.367501
4594,522.330448
4595,522.294121
4596,522.25175
4597,522.200897
4598,522.170898
4599,522.132281
4600,522.091152
4601,522.052856
4602,522.01121
4603,521.960182
4604,521.912826
4605,521.888319
4606,521.826931
4607,521.796277
4608,521.762871
4609,521.735256
4610,521.686805
4611,521.662517
4612,521.617751
4613,521.570405
4614,521.538425
4615,521.488352
4616,521.446103
4617,521.405376
4618,521.373858
4619,521.33321
4620,521.294682
4621,521.258903
4622,521.212961
4623,521.173153
4624,521.127131
4625,521.099203
4626,521.063471
4627,521.020532
4628,520.977914
4629,520.942551
4630,520.91409
4631,520.867377
4632,520.826082
4633,520.788958
4634,520.751198
4635,520.703974
4636,520.670072
4637,520.612742
4638,520.573553
4639,520.543138
4640,520.513608
4641,520.461746
4642,520.433034
4643,520.384187
4644,520.347736
4645,520.32218
4646,520.279155
4647,520.22971
4648,520.197314
4649,520.153727
4650,520.124508
4651,520.084847
4652,520.040695
4653,520.006858
4654,519.948167
4655,519.91654
4656,519.898697
4657,519.849869
4658,519.800006
4659,519.756246
4660,519.730662
4661,519.693004
4662,519.63903
4663,519.614749
4664,519.566277
4665,519.52999
4666,519.487826
4667,519.447127
4668,519.413968
4669,519.368217
4670,519.326629
4671,519.300137
4672,519.263385
4673,519.219323
4674,519.189366
4675,519.142308
4676,519.101031
4677,519.070164
4678,519.026964
4679,518.993192
4680,518.965918
4681,518.920219
4682,518.879921
4683,518.845091
4684,518.807039
4685,518.768421
4686,518.720661
4687,518.698012
4688,518.660753
4689,518.61967
4690,518.573443
4691,518.540534
4692,518.494572
4693,518.453902
4694,518.424495
4695,518.384297
4696,518.345529
4697,518.30204
4698,518.261715
4699,518.229914
4700,518.176694
4701,518.138028
4702,518.09958
4703,518.06758
4704,518.01291
4705,517.985887
4706,517.939849
4707,517.90207
4708,517.848732
4709,517.812816
4710,517.772653
4711,517.749265
4712,517.711428
4713,517.678839
4714,517.637592
4715,517.595988
4716,517.559349
4717,517.511987
4718,517.472778
4719,517.436964
4720,517.392918
4721,517.350255
4722,517.311148
4723,517.271121
4724,517.230182
4725,517.201611
4726,517.159408
4727,517.129433
4728,517.088449
4729,517.05678
4730,517.017558
4731,516.97206
4732,516.940493
4733,516.89426
4734,516.855381
4735,516.836299
4736,516.776635
4737,516.738908
4738,516.71636
4739,516.648495
4740,516.615295
4741,516.585168
4742,516.552934
4743,516.502469
4744,516.482155
4745,516.435573
4746,516.396141
4747,516.360671
4748,516.311127
4749,516.269079
4750,516.234658
4751,516.194362
4752,516.169867
4753,516.112939
4754,516.068601
4755,516.034291
4756,515.992835
4757,515.965632
4758,515.903013
4759,515.864513
4760,515.8181
4761,515.803118
4762,515.758626
4763,515.714654
4764,515.68084
4765,515.643216
4766,515.597503
4767,515.561835
4768,515.530382
4769,515.479626
4770,515.447896
4771,515.407367
4772,515.3768
4773,515.321262
4774,515.282264
4775,515.25369
4776,515.207296
4777,515.164151
4778,515.140366
4779,515.095784
4780,515.057439
4781,515.008339
4782,514.96334
4783,514.959804
4784,514.90765
4785,514.855301
4786,514.823155
4787,514.787633
4788,514.735135
4789,514.694628
4790,514.660786
4791,514.62023
4792,514.578776
4793,514.536515
4794,514.503353
4795,514.467613
4796,514.428207
4797,514.386246
4798,514.352301
4799,514.298487
4800,514.268481
4801,514.222163
4802,514.18619
4803,514.1422
4804,514.106296
4805,514.069193
4806,514.02359
4807,513.989425
4808,513.945031
4809,513.898172
4810,513.871678
4811,513.822826
4812,513.781794
4813,513.743332
4814,513.707045
4815,513.694824
4816,513.640591
4817,513.607149
4818,513.568883
4819,513.529612
4820,513.503117
4821,513.454976
4822,513.40162
4823,513.366531
4824,513.312562
4825,513.291974
4826,513.244721
4827,513.208052
4828,513.157827
4829,513.120697
4830,513.094513
4831,513.044402
4832,513.024333
4833,512.982999
4834,512.944222
4835,512.89798
4836,512.85418
4837,512.80083
4838,512.760404
4839,512.724195
4840,512.680925
4841,512.674473
4842,512.608923
4843,512.565247
4844,512.531319
4845,512.488761
4846,512.454281
4847,512.414361
4848,512.381285
4849,512.336225
4850,512.300431
4851,512.251594
4852,512.21763
4853,512.190889
4854,512.12871
4855,512.097704
4856,512.078925
4857,512.027401
4858,511.984853
4859,511.945371
4860,511.912868
4861,511.874525
4862,511.839511
4863,511.794416
4864,511.750621
4865,511.710721
4866,511.676513
4867,511.630786
4868,511.600101
4869,511.553138
4870,511.516831
4871,511.480158
4872,511.451815
4873,511.41082
4874,511.373292
4875,511.331846
4876,511.295064
4877,511.256098
4878,511.211897
4879,511.162791
4880,511.133844
4881,511.103922
4882,511.062948
4883,511.031676
4884,510.984167
4885,510.947064
4886,510.905018
4887,510.868536
4888,510.837828
4889,510.801935
4890,510.778774
4891,510.71949
4892,510.674791
4893,510.635671
4894,510.591248
4895,510.563744
4896,510.503489
4897,510.469079
4898,510.440745
4899,510.386401
4900,510.341944
4901,510.316845
4902,510.29026
4903,510.252221
4904,510.20955
4905,510.159365
4906,510.121818
4907,510.087283
4908,510.057298
4909,510.004855
4910,509.9596
4911,509.927137
4912,509.894419
4913,509.851723
4914,509.816357
4915,509.77493
4916,509.735874
4917,509.679637
4918,509.656474
4919,509.622211
4920,509.59339
4921,509.552074
4922,509.515577
4923,509.478123
4924,509.439783
4925,509.400413
4926,509.353809
4927,509.310153
4928,509.275902
4929,509.24021
4930,509.203759
4931,509.178955
4932,509.125125
4933,509.09493
4934,509.051896
4935,509.009599
4936,508.96624
4937,508.934952
4938,508.886129
4939,508.850978
4940,508.809568
4941,508.76599
4942,508.746429
4943,508.695036
4944,508.660278
4945,508.616329
4946,508.594948
4947,508.556693
4948,508.503409
4949,508.470584
4950,508.433308
4951,508.389959
4952,508.339141
4953,508.314635
4954,508.27698
4955,508.229873
4956,508.196977
4957,508.151689
4958,508.120764
4959,508.069264
4960,508.035976
4961,508.006537
4962,507.961155
4963,507.928859
4964,507.895708
4965,507.837013
4966,507.797934
4967,507.760876
4968,507.730308
4969,507.694458
4970,507.657031
4971,507.614552
4972,507.573285
4973,507.536132
4974,507.489123
4975,507.448028
4976,507.421884
4977,507.387843
4978,507.338643
4979,507.313204
4980,507.282045
4981,507.239462
4982,507.201362
4983,507.161004
4984,507.116828
4985,507.08839
4986,507.0352
4987,506.996029
4988,506.950874
4989,506.912358
4990,506.871628
4991,506.833875
4992,506.809642
4993,506.762918
4994,506.722625
4995,506.672881
4996,506.658953
4997,506.60779
4998,506.567545
4999,506.532347
5000,506.498035
5001,506.456867
5002,506.41843
5003,506.377825
5004,506.342224
5005,506.306128
5006,506.277281
5007,506.231049
5008,506.192519
5009,506.15475
5010,506.116542
5011,506.07605
5012,506.051677
5013,506.013965
5014,505.97647
5015,505.941272
5016,505.881812
5017,505.857555
5018,505.819908
5019,505.790011
5020,505.744262
5021,505.704943
5022,505.664901
5023,505.623946
5024,505.584917
5025,505.545828
5026,505.513798
5027,505.479784
5028,505.437895
5029,505.411685
5030,505.372449
5031,505.338387
5032,505.31128
5033,505.264582
5034,505.23232
5035,505.193311
5036,505.153725
5037,505.121542
5038,505.082569
5039,505.040297
5040,505.010017
5041,504.954391
5042,504.935123
5043,504.881389
5044,504.849403
5045,504.820307
5046,504.788008
5047,504.746428
5048,504.704027
5049,504.6801
5050,504.64209
5051,504.590373
5052,504.573906
5053,504.537119
5054,504.492976
5055,504.446723
5056,504.395142
5057,504.369207
5058,504.331923
5059,504.289291
5060,504.246173
5061,504.214608
5062,504.178871
5063,504.116148
5064,504.080767
5065,504.050402
5066,504.013371
5067,503.963827
5068,503.93631
5069,503.904711
5070,503.861695
5071,503.823408
5072,503.792914
5073,503.747246
5074,503.713995
5075,503.67025
5076,503.635618
5077,503.585877
5078,503.549109
5079,503.512089
5080,503.492309
5081,503.455968
5082,503.409916
5083,503.375534
5084,503.344026
5085,503.31021
5086,503.271539
5087,503.220906
5088,503.196547
5089,503.150701
5090,503.112616
5091,503.071869
5092,503.029773
5093,502.988953
5094,502.955942
5095,502.922262
5096,502.870694
5097,502.83945
5098,502.804846
5099,502.765134
5100,502.731108
5101,502.693231
5102,502.636539
5103,502.600125
5104,502.570285
5105,502.536154
5106,502.49192
5107,502.461667
5108,502.424408
5109,502.392435
5110,502.339317
5111,502.311587
5112,502.281839
5113,502.223703
5114,502.200057
5115,502.158301
5116,502.141092
5117,502.085988
5118,502.039651
5119,501.999648
5120,501.96975
5121,501.937613
5122,501.898253
5123,501.852297
5124,501.825374
5125,501.778552
5126,501.744729
5127,501.713918
5128,501.673092
5129,501.62838
5130,501.598569
5131,501.561091
5132,501.525975
5133,501.481227
5134,501.453761
5135,501.406312
5136,501.350303
5137,501.32039
5138,501.282897
5139,501.249892
5140,501.209734
5141,501.192788
5142,501.136038
5143,501.08822
5144,501.064731
5145,501.029023
5146,501.001315
5147,500.975678
5148,500.925287
5149,500.876114
5150,500.84846
5151,500.795932
5152,500.762324
5153,500.72025
5154,500.685913
5155,500.642382
5156,500.611139
5157,500.566409
5158,500.531243
5159,500.493849
5160,500.464924
5161,500.420055
5162,500.388844
5163,500.332239
5164,500.31319
5165,500.247032
5166,500.230532
5167,500.180539
5168,500.152234
5169,500.111896
5170,500.06632
5171,500.022915
5172,499.987386
5173,499.949632
5174,499.932249
5175,499.908209
5176,499.871497
5177,499.832425
5178,499.795286
5179,499.758101
5180,499.730186
5181,499.696966
5182,499.656193
5183,499.6104
5184,499.58113
5185,499.557567
5186,499.509031
5187,499.460309
5188,499.432632
5189,499.379875
5190,499.354143
5191,499.30676
5192,499.282197
5193,499.243739
5194,499.197533
5195,499.159006
5196,499.115951
5197,499.088325
5198,499.051481
5199,499.009327
5200,498.982318
5201,498.936932
5202,498.90132
5203,498.865758
5204,498.830446
5205,498.809385
5206,498.768934
5207,498.733219
5208,498.691953
5209,498.655342
5210,498.612516
5211,498.571581
5212,498.536836
5213,498.510357
5214,498.459226
5215,498.42847
5216,498.38675
5217,498.344032
5218,498.314663
5219,498.273743
5220,498.243454
5221,498.20367
5222,498.166028
5223,498.127286
5224,498.102638
5225,498.056749
5226,498.022065
5227,497.985979
5228,497.94587
5229,497.895021
5230,497.864808
5231,497.846707
5232,497.794673
5233,497.750452
5234,497.723747
5235,497.677092
5236,497.645005
5237,497.593243
5238,497.565962
5239,497.5365
5240,497.497092
5241,497.447174
5242,497.422014
5243,497.391275
5244,497.34381
5245,497.301564
5246,497.279685
5247,497.241429
5248,497.197414
5249,497.176782
5250,497.139123
5251,497.09894
5252,497.061073
5253,497.034025
5254,496.996123
5255,496.952344
5256,496.911914
5257,496.867606
5258,496.824076
5259,496.782715
5260,496.746265
5261,496.71132
5262,496.672365
5263,496.644179
5264,496.607153
5265,496.572812
5266,496.527062
5267,496.488014
5268,496.456577
5269,496.415024
5270,496.367459
5271,496.345728
5272,496.293913
5273,496.251659
5274,496.212882
5275,496.186835
5276,496.164965
5277,496.104663
5278,496.07113
5279,496.033613
5280,495.999767
5281,495.951975
5282,495.921895
5283,495.884202
5284,495.850863
5285,495.81302
5286,495.767589
5287,495.740803
5288,495.702097
5289,495.651588
5290,495.620138
5291,495.577515
5292,495.535592
5293,495.501764
5294,495.476237
5295,495.428503
5296,495.407534
5297,495.369385
5298,495.332961
5299,495.28684
5300,495.260221
5301,495.207496
5302,495.190486
5303,495.153403
5304,495.115596
5305,495.082036
5306,495.046456
5307,495.013298
5308,494.978118
5309,494.940548
5310,494.901532
5311,494.865546
5312,494.826149
5313,494.780951
5314,494.754624
5315,494.732132
5316,494.692607
5317,494.644513
5318,494.604088
5319,494.570903
5320,494.5352
5321,494.502323
5322,494.465954
5323,494.412328
5324,494.373349
5325,494.350647
5326,494.309761
5327,494.263187
5328,494.231088
5329,494.205687
5330,494.157732
5331,494.124964
5332,494.082776
5333,494.034501
5334,494.016989
5335,493.980671
5336,493.940067
5337,493.900083
5338,493.867288
5339,493.82513
5340,493.799471
5341,493.761736
5342,493.722634
5343,493.684556
5344,493.64098
5345,493.616054
5346,493.578065
5347,493.543925
5348,493.512185
5349,493.461588
5350,493.437879
5351,493.405679
5352,493.354196
5353,493.314811
5354,493.296112
5355,493.254324
5356,493.227397
5357,493.179187
5358,493.140006
5359,493.109928
5360,493.055887
5361,493.017627
5362,492.977342
5363,492.947906
5364,492.90593
5365,492.871322
5366,492.848759
5367,492.795713
5368,492.747587
5369,492.723839
