hours,max_ff,time,inlet_T,outlet_T,block_T,Sn_T,bottom_right_T,mass_flow
1.7782794100389228,3.1622776601683795,12483.521458473237,2172.9999999999995,2184.059850868648,2192.968725907681,2177.3825475778785,2213.2420552271906,2.176345575960754
1.7782794100389228,3.1622776601683795,12547.539517234642,2172.9999999999995,2183.867216267944,2192.6160152728526,2177.3012149719434,2212.602452578637,2.1763455759607573
1.7782794100389228,3.1622776601683795,12611.55757599604,2172.9999999999995,2183.6778786471186,2192.269450442441,2177.221381527469,2211.972607643735,2.1763455759607573
1.7782794100389228,3.1622776601683795,12675.57563475744,2172.9999999999995,2183.491790710449,2191.9289260444307,2177.1430199888728,2211.352380337516,2.176345575960754
1.7782794100389228,3.1622776601683795,12739.593693518846,2172.9999999999995,2183.308891428904,2191.59433854869,2177.0661035508547,2210.7416323731795,2.1763455759607533
1.7782794100389228,3.1622776601683795,12803.611752280243,2172.9999999999995,2183.129129384541,2191.2655860969976,2176.990604446386,2210.1402272176238,2.1763455759607555
1.7782794100389228,3.1622776601683795,12867.629811041643,2172.9999999999995,2182.952446328881,2190.9425688291626,2176.9165014188848,2209.54803007173,2.176345575960754
1.7782794100389228,3.1622776601683795,12931.647869803046,2172.9999999999995,2182.778798095851,2190.625188132403,2176.843763425395,2208.964907899132,2.176345575960754
1.7782794100389228,3.1622776601683795,12995.66592856445,2172.9999999999995,2182.608142943546,2190.3133470046946,2176.772365309333,2208.390729467349,2.1763455759607555
1.7782794100389228,3.1622776601683795,13059.683987325847,2172.9999999999995,2182.440419444435,2190.0069502636807,2176.702282489151,2207.825365337493,2.176345575960754
1.7782794100389228,3.1622776601683795,13123.702046087252,2172.9999999999995,2182.275571814031,2189.7059044498487,2176.6334918121242,2207.2686877996302,2.176345575960758
1.7782794100389228,3.1622776601683795,13187.720104848653,2172.9999999999995,2182.1135466907267,2189.410117950802,2176.5659757791823,2206.7205707898106,2.176345575960757
1.7782794100389228,3.1622776601683795,13251.73816361005,2172.9999999999995,2181.954304293297,2189.119500383957,2176.499707637276,2206.1808898479985,2.176345575960756
1.7782794100389228,3.1622776601683795,13315.756222371456,2172.9999999999995,2181.7978087237843,2188.8339627271757,2176.4346636578284,2205.6495221293494,2.1763455759607546
1.7782794100389228,3.1622776601683795,13379.774281132857,2172.9999999999995,2181.6440108689726,2188.5534174505574,2176.370818709337,2205.1263464341378,2.176345575960752
1.7782794100389228,3.1622776601683795,13443.792339894255,2172.9999999999995,2181.4928629506544,2188.2777784981163,2176.308149533575,2204.611243219783,2.176345575960759
1.7782794100389228,3.1622776601683795,13507.81039865566,2172.9999999999995,2181.344313894481,2188.006961495412,2176.246638632415,2204.104094573087,2.176345575960759
1.7782794100389228,3.1622776601683795,13571.828457417061,2172.9999999999995,2181.1983216318717,2187.7408833999466,2176.186263338589,2203.6047841707536,2.1763455759607533
1.7782794100389228,3.1622776601683795,13635.846516178459,2172.9999999999995,2181.054841105928,2187.479462722388,2176.12700579189,2203.11319724239,2.1763455759607546
1.7782794100389228,3.1622776601683795,13699.86457493986,2172.9999999999995,2180.9138308059564,2187.2226192488747,2176.0688443711897,2202.6292205465966,2.1763455759607533
1.7782794100389228,3.1622776601683795,13763.882633701265,2172.9999999999995,2180.7752555991647,2186.970273972469,2176.0117570592934,2202.1527423532802,2.1763455759607533
1.7782794100389228,3.1622776601683795,13827.900692462663,2172.9999999999995,2180.639069918535,2186.722349330818,2175.955725075385,2201.6836524169144,2.176345575960754
1.7782794100389228,3.1622776601683795,13891.918751224064,2172.9999999999995,2180.5052357572627,2186.478768999112,2175.900727483333,2201.2218419652827,2.1763455759607533
1.7782794100389228,3.1622776601683795,13955.936809985466,2172.9999999999995,2180.373707930491,2186.239458141631,2175.8467481919147,2200.767203700881,2.176345575960751
1.7782794100389228,3.1622776601683795,14019.954868746867,2172.9999999999995,2180.244451582709,2186.004342964536,2175.7937663868697,2200.319631813307,2.1763455759607546
1.7782794100389228,3.1622776601683795,14083.972927508268,2172.9999999999995,2180.11743361811,2185.773350893794,2175.7417633354407,2199.8790219769285,2.17634557596075
1.7782794100389228,3.1622776601683795,14147.990986269668,2172.9999999999995,2179.992606801549,2185.5464107430494,2175.6907215402634,2199.4452713070127,2.176345575960754
1.7782794100389228,3.1622776601683795,14212.009045031069,2172.9999999999995,2179.8699354387986,2185.323452540275,2175.6406236988737,2199.0182783012287,2.176345575960758
1.7782794100389228,3.1622776601683795,14276.027103792474,2172.9999999999995,2179.7493752228074,2185.1044077726738,2175.591456536218,2198.597942792021,2.176345575960756
1.7782794100389228,3.1622776601683795,14340.045162553875,2172.9999999999995,2179.630900147753,2184.889208680015,2175.5431993728603,2198.184165948852,2.1763455759607524
1.7782794100389228,3.1622776601683795,14404.063221315277,2172.9999999999995,2179.514484445133,2184.6777885767774,2175.4958346285557,2197.7768503088487,2.1763455759607524
1.7782794100389228,3.1622776601683795,14468.081280076674,2172.9999999999995,2179.40008479831,2184.4700819781747,2175.449344259413,2197.3758997893437,2.1763455759607533
1.7782794100389228,3.1622776601683795,14532.09933883808,2172.9999999999995,2179.287668470391,2184.266024497692,2175.403711948421,2196.981219669416,2.176345575960754
1.7782794100389228,3.1622776601683795,14596.11739759948,2172.9999999999995,2179.1771895726647,2184.065553241178,2175.3589267505886,2196.5927165393973,2.176345575960754
1.7782794100389228,3.1622776601683795,14660.135456360882,2172.9999999999995,2179.06862047877,2183.8686060990926,2175.3149711884157,2196.2102982652177,2.1763455759607573
1.7782794100389228,3.1622776601683795,14724.153515122283,2172.9999999999995,2178.9619347597536,2183.6751220716947,2175.2718318066527,2195.8338739700507,2.176345575960751
1.7782794100389228,3.1622776601683795,14788.171573883685,2172.9999999999995,2178.8570948365727,2183.4850411973016,2175.229491974804,2195.463354024388,2.1763455759607484
1.7782794100389228,3.1622776601683795,14852.189632645082,2172.9999999999995,2178.754078613101,2183.298304288659,2175.1879343951905,2195.0986500431814,2.1763455759607533
1.7782794100389228,3.1622776601683795,14916.207691406484,2172.9999999999995,2178.6528471464194,2183.1148534603867,2175.1471472426906,2194.739674867988,2.1763455759607555
1.7782794100389228,3.1622776601683795,14980.225750167883,2172.9999999999995,2178.553373169903,2182.934631588464,2175.107114088476,2194.3863425626582,2.176345575960754
1.7782794100389228,3.1622776601683795,15044.243808929286,2172.9999999999995,2178.45562572882,2182.7575827257765,2175.067824008132,2194.038568409994,2.1763455759607555
1.7782794100389228,3.1622776601683795,15108.261867690688,2172.9999999999995,2178.359569963402,2182.583651883476,2175.0292625982847,2193.6962688992708,2.1763455759607555
1.7782794100389228,3.1622776601683795,15172.279926452087,2172.9999999999995,2178.265515925492,2182.4133976810945,2174.9915594222493,2193.360440156128,2.17634557596075
1.7782794100389228,3.1622776601683795,15236.29798521349,2172.9999999999995,2178.1728255583985,2182.24565556906,2174.9544425845597,2193.029046809217,2.1763455759607524
1.7782794100389228,3.1622776601683795,15300.316043974892,2172.9999999999995,2178.08169315662,2182.080770568712,2174.9179910191524,2192.7027069098144,2.176345575960756
1.7782794100389228,3.1622776601683795,15364.334102736291,2172.9999999999995,2177.9921372780327,2181.918772064727,2174.8822100716307,2192.3814832558573,2.1763455759607546
1.7782794100389228,3.1622776601683795,15428.352161497693,2172.9999999999995,2177.904140279611,2181.759625865488,2174.8470901111245,2192.065326793332,2.176345575960754
1.7782794100389228,3.1622776601683795,15492.370220259098,2172.9999999999995,2177.8176718344853,2181.6032856832007,2174.812621100587,2191.7541666454918,2.1763455759607533
1.7782794100389228,3.1622776601683795,15556.388279020495,2172.9999999999995,2177.7327064448377,2181.4497033658317,2174.778790722673,2191.4479283818273,2.1763455759607555
1.7782794100389228,3.1622776601683795,15620.406337781897,2172.9999999999995,2177.649219010411,2181.2988310856376,2174.7455881585834,2191.146537704946,2.1763455759607573
1.7782794100389228,3.1622776601683795,15684.424396543302,2172.9999999999995,2177.5671810398317,2181.150621797544,2174.71300271268,2190.8499211739104,2.176345575960754
1.7782794100389228,3.1622776601683795,15748.4424553047,2172.9999999999995,2177.4865713916734,2181.0050291495113,2174.681022294108,2190.5580063319694,2.176345575960754
1.7782794100389228,3.1622776601683795,15812.4605140661,2172.9999999999995,2177.407364266357,2180.8620076229486,2174.6496363911397,2190.270721719963,2.1763455759607497
1.7782794100389228,3.1622776601683795,15876.478572827502,2172.9999999999995,2177.3295391948677,2180.7215123687365,2174.618832607343,2189.9879968863597,2.17634557596075
1.7782794100389228,3.1622776601683795,15940.496631588903,2172.9999999999995,2177.2530707476158,2180.583499388721,2174.588600968389,2189.7097623966747,2.1763455759607524
1.7782794100389228,3.1622776601683795,16004.514690350305,2172.9999999999995,2177.177934354052,2180.4479253907816,2174.5589300599654,2189.435949837361,2.17634557596075
1.7782794100389228,3.1622776601683795,16068.532749111706,2172.9999999999995,2177.104111616672,2180.3147477583657,2174.5298089986227,2189.1664918050647,2.176345575960752
1.7782794100389228,3.1622776601683795,16132.550807873107,2172.9999999999995,2177.031574135187,2180.183924766947,2174.5012291264325,2188.901321869389,2.1763455759607546
1.7782794100389228,3.1622776601683795,16196.568866634507,2172.9999999999995,2176.9602999543704,2180.055415381792,2174.4731802950737,2188.6403745354933,2.176345575960754
1.7782794100389228,3.1622776601683795,16260.586925395908,2172.9999999999995,2176.890266567506,2179.929179345077,2174.445654458542,2188.3835852194334,2.1763455759607524
1.7782794100389228,3.1622776601683795,16324.604984157311,2172.9999999999995,2176.8214547742705,2179.805176980925,2174.418640654957,2188.130890248991,2.176345575960756
1.7782794100389228,3.1622776601683795,16388.623042918713,2172.9999999999995,2176.753849636087,2179.6833691694246,2174.3921281197136,2187.8822268800322,2.1763455759607573
1.7782794100389228,3.1622776601683795,16452.641101680114,2172.9999999999995,2176.687426708377,2179.5637175451784,2174.36610742654,2187.637533296918,2.176345575960754
1.7782794100389228,3.1622776601683795,16516.659160441515,2172.9999999999995,2176.62216560778,2179.4461843684235,2174.340568597049,2187.3967485970106,2.176345575960757
1.7782794100389228,3.1622776601683795,16580.677219202917,2172.9999999999995,2176.5580425253384,2179.3307327071575,2174.315505312241,2187.159812762998,2.176345575960756
1.7782794100389228,3.1622776601683795,16644.695277964318,2172.9999999999995,2176.495036591157,2179.2173262695824,2174.290908918822,2186.926666640515,2.176345575960752
1.7782794100389228,3.1622776601683795,16708.71333672572,2172.9999999999995,2176.4333484498025,2179.1063313172167,2174.266863648032,2186.6979982046123,2.176345575960756
1.7782794100389228,3.1622776601683795,16772.73139548712,2172.9999999999995,2176.372565152769,2178.996983639345,2174.2431926746235,2186.472397520156,2.1763455759607555
1.7782794100389228,3.1622776601683795,16836.749454248522,2172.9999999999995,2176.3128126915203,2178.889509274829,2174.2199465651433,2186.2502911752167,2.1763455759607546
1.7782794100389228,3.1622776601683795,16900.767513009923,2172.9999999999995,2176.254101364052,2178.783927270854,2174.1971289940084,2186.0317215167693,2.176345575960756
1.7782794100389228,3.1622776601683795,16964.785571771325,2172.9999999999995,2176.196418275777,2178.680215012364,2174.174734318648,2185.8166534981133,2.1763455759607533
1.7782794100389228,3.1622776601683795,17028.803630532726,2172.9999999999995,2176.1397443845603,2178.5783419147747,2174.15275593876,2185.6050369973505,2.1763455759607533
1.7782794100389228,3.1622776601683795,17092.821689294127,2172.9999999999995,2176.084062140417,2178.478276227129,2174.1311862684024,2185.396819461081,2.1763455759607546
1.7782794100389228,3.1622776601683795,17156.839748055532,2172.9999999999995,2176.029352181403,2178.379986452813,2174.110018830641,2185.191948455517,2.1763455759607555
1.7782794100389228,3.1622776601683795,17220.85780681693,2172.9999999999995,2175.9755990474027,2178.283441537157,2174.089246269092,2184.990372176733,2.1763455759607546
1.7782794100389228,3.1622776601683795,17284.87586557833,2172.9999999999995,2175.922788830281,2178.188610894108,2174.0688606634953,2184.792039548443,2.1763455759607524
1.7782794100389228,3.1622776601683795,17348.893924339733,2172.9999999999995,2175.87090568362,2178.095464430838,2174.048854460324,2184.596900235572,2.176345575960754
1.7782794100389228,3.1622776601683795,17412.911983101134,2172.9999999999995,2175.819935751557,2178.003972538701,2174.029219701792,2184.4049046446526,2.1763455759607546
1.7782794100389228,3.1622776601683795,17476.93004186253,2172.9999999999995,2175.7698594545486,2177.9141062108506,2174.0099504702985,2184.216003917865,2.1763455759607493
1.7782794100389228,3.1622776601683795,17540.948100623933,2172.9999999999995,2175.720660357786,2177.825836952905,2173.9910402568653,2184.0301499282155,2.1763455759607555
1.7782794100389228,3.1622776601683795,17604.966159385334,2172.9999999999995,2175.6723231541628,2177.7391367783284,2173.972482894032,2183.8472952694046,2.176345575960756
1.7782794100389228,3.1622776601683795,17668.984218146736,2172.9999999999995,2175.6248330477174,2177.6539781611195,2173.954271815575,2183.6673932378912,2.1763455759607595
1.7782794100389228,3.1622776601683795,17733.002276908137,2172.9999999999995,2175.5781791002755,2177.5703339851034,2173.936399603376,2183.490397814397,2.1763455759607555
1.7782794100389228,3.1622776601683795,17797.020335669542,2172.9999999999995,2175.5323449536336,2177.488177654028,2173.9188605314007,2183.316263646506,2.1763455759607533
1.7782794100389228,3.1622776601683795,17861.03839443094,2172.9999999999995,2175.487316640939,2177.4074830133727,2173.901647973756,2183.1449460451413,2.17634557596075
1.7782794100389228,3.1622776601683795,17925.05645319234,2172.9999999999995,2175.4430796918546,2177.328224385177,2173.8847564301277,2182.976400989341,2.1763455759607533
1.7782794100389228,3.1622776601683795,17989.074511953742,2172.9999999999995,2175.399619262999,2177.2503765417982,2173.868180031906,2182.8105851281352,2.176345575960757
1.7782794100389228,3.1622776601683795,18053.092570715144,2172.9999999999995,2175.3569238289765,2177.173914641513,2173.8519120659853,2182.6474557732627,2.1763455759607573
1.7782794100389228,3.1622776601683795,18117.11062947654,2172.9999999999995,2175.314978836421,2177.0988143224813,2173.83594761754,2182.4869708763017,2.176345575960756
1.7782794100389228,3.1622776601683795,18181.128688237943,2172.9999999999995,2175.2737719212946,2177.0250516328088,2173.820280778828,2182.3290890055096,2.1763455759607546
1.7782794100389228,3.1622776601683795,18245.146746999348,2172.9999999999995,2175.233289697957,2176.952603059452,2173.8049066806825,2182.173769332781,2.176345575960751
1.7782794100389228,3.1622776601683795,18309.16480576075,2172.9999999999995,2175.1935187127465,2176.881445517941,2173.7898200654267,2182.0209716312647,2.1763455759607524
1.7782794100389228,3.1622776601683795,18373.18286452215,2172.9999999999995,2175.154448504657,2176.811556244168,2173.775014519696,2181.870656279581,2.17634557596075
1.7782794100389228,3.1622776601683795,18437.200923283548,2172.9999999999995,2175.116068226595,2176.7429128474773,2173.7604847457874,2181.722784260121,2.176345575960754
1.7782794100389228,3.1622776601683795,18501.218982044957,2172.9999999999995,2175.078500892841,2176.6757381383177,2173.746279415212,2181.5777981295832,2.1763455759607533
1.7782794100389228,3.1622776601683795,18565.237040806354,2172.9999999999995,2175.041484194265,2176.6095665986486,2173.7322968495073,2181.4347882452907,2.176345575960756
1.7782794100389228,3.1622776601683795,18629.25509956776,2172.9999999999995,2175.005096800104,2176.5445358220777,2173.7185669850674,2181.294028851045,2.176345575960754
1.7782794100389228,3.1622776601683795,18693.27315832916,2172.9999999999995,2174.9693470775524,2176.4806572884877,2173.705091853984,2181.1555465243828,2.176345575960751
1.7782794100389228,3.1622776601683795,18757.29121709056,2172.9999999999995,2174.9342281397653,2176.417917098622,2173.6918678451057,2181.0193179525786,2.176345575960754
1.7782794100389228,3.1622776601683795,18821.30927585196,2172.9999999999995,2174.899729463139,2176.3562964592047,2173.678890282464,2180.8853101164586,2.1763455759607524
1.7782794100389228,3.1622776601683795,18885.32733461336,2172.9999999999995,2174.8658401154235,2176.295775868944,2173.6661547627614,2180.753488454135,2.17634557596075
1.7782794100389228,3.1622776601683795,18949.345393374762,2172.9999999999995,2174.832549212886,2176.236335957205,2173.6536565632846,2180.6238185166767,2.176345575960756
1.7782794100389228,3.1622776601683795,19013.363452136164,2172.9999999999995,2174.7998450980954,2176.1779576680224,2173.641391696769,2180.4962662975945,2.1763455759607546
1.7782794100389228,3.1622776601683795,19077.381510897565,2172.9999999999995,2174.7677183006463,2176.1206222680166,2173.629355942836,2180.3707982904307,2.1763455759607524
1.7782794100389228,3.1622776601683795,19141.399569658966,2172.9999999999995,2174.7361573374583,2176.0643113819847,2173.61754554883,2180.2473814890477,2.17634557596075
1.7782794100389228,3.1622776601683795,19205.417628420368,2172.9999999999995,2174.705152074676,2176.0090069562657,2173.605956550821,2180.125983381216,2.176345575960756
1.7782794100389228,3.1622776601683795,19269.43568718177,2172.9999999999995,2174.6746952539183,2175.9546911947427,2173.594584175225,2180.006571943309,2.176345575960756
1.7782794100389228,3.1622776601683795,19333.45374594317,2172.9999999999995,2174.6447781324105,2175.9013465880007,2173.583424087813,2179.889115635005,2.17634557596075
1.7782794100389228,3.1622776601683795,19397.471804704568,2172.9999999999995,2174.6154981449145,2175.8491467139124,2173.572513491094,2179.7739682123683,2.176345575960752
1.7782794100389228,3.1622776601683795,19461.48986346597,2172.9999999999995,2174.5866496140416,2175.7977286393043,2173.561773918682,2179.6604015569114,2.1763455759607533
1.7782794100389228,3.1622776601683795,19525.507922227367,2172.9999999999995,2174.5582932906927,2175.747199552582,2173.551228480722,2179.5486348291606,2.176345575960756
1.7782794100389228,3.1622776601683795,19589.52598098877,2172.9999999999995,2174.5304351725413,2175.6975683618507,2173.540878925485,2179.438689042959,2.176345575960754
1.7782794100389228,3.1622776601683795,19653.54403975017,2172.9999999999995,2174.5030689783343,2175.6488242120677,2173.5307228311503,2179.3305452982463,2.176345575960756
1.7782794100389228,3.1622776601683795,19717.56209851157,2172.9999999999995,2174.4761870274706,2175.6009524255733,2173.520756733168,2179.2241769313505,2.1763455759607573
1.7782794100389228,3.1622776601683795,19781.580157272976,2172.9999999999995,2174.449781456224,2175.5539377607433,2173.5109770496138,2179.1195560457295,2.1763455759607555
1.7782794100389228,3.1622776601683795,19845.598216034374,2172.9999999999995,2174.4238443235427,2175.5077650572157,2173.50137985383,2179.0166548394204,2.1763455759607546
1.7782794100389228,3.1622776601683795,19909.616274795782,2172.9999999999995,2174.398367387833,2175.4624193888926,2173.4919618425656,2178.9154458743483,2.176345575960751
1.7782794100389228,3.1622776601683795,19973.63433355718,2172.9999999999995,2174.3733417903777,2175.4178861095,2173.4827198137364,2178.815902126045,2.1763455759607533
1.7782794100389228,3.1622776601683795,20037.65239231858,2172.9999999999995,2174.3487583340197,2175.3741508475914,2173.473650891532,2178.7179969853655,2.176345575960754
1.7782794100389228,3.1622776601683795,20101.670451079983,2172.9999999999995,2174.32460908897,2175.331199501713,2173.4647523131625,2178.6217042506682,2.17634557596075
1.7782794100389228,3.1622776601683795,20165.688509841384,2172.9999999999995,2174.3008874534576,2175.2890181839607,2173.4560205437333,2178.526998118566,2.176345575960754
1.7782794100389228,3.1622776601683795,20229.70656860278,2172.9999999999995,2174.2775873813625,2175.247593217742,2173.4474522123965,2178.4338531763697,2.176345575960756
1.7782794100389228,3.1622776601683795,20293.724627364187,2172.9999999999995,2174.2547849623834,2175.207059746511,2173.4390759437024,2178.342551632184,2.1763455759607546
1.7782794100389228,3.1622776601683795,20357.742686125588,2172.9999999999995,2174.232320344934,2175.167135057885,2173.430831064779,2178.2525119024085,2.1763455759607573
1.7782794100389228,3.1622776601683795,20421.76074488699,2172.9999999999995,2174.210240766479,2175.127902581173,2173.4227352860776,2178.1639087708872,2.1763455759607524
1.7782794100389228,3.1622776601683795,20485.77880364839,2172.9999999999995,2174.188550648133,2175.089369204892,2173.4147898967826,2178.0767588224107,2.1763455759607533
1.7782794100389228,3.1622776601683795,20549.796862409792,2172.9999999999995,2174.1672449341254,2175.0515264355154,2173.406993194125,2177.991046779648,2.1763455759607573
1.7782794100389228,3.1622776601683795,20613.814921171197,2172.9999999999995,2174.146316780919,2175.0143628220403,2173.399342690704,2177.9067511736857,2.1763455759607555
1.7782794100389228,3.1622776601683795,20677.832979932595,2172.9999999999995,2174.1257599262162,2174.9778664746455,2173.3918357241932,2177.823849556074,2.176345575960754
1.7782794100389228,3.1622776601683795,20741.851038694,2172.9999999999995,2174.1055689713635,2174.942025556506,2173.384469282185,2177.742319556495,2.176345575960752
1.7782794100389228,3.1622776601683795,20805.8690974554,2172.9999999999995,2174.0857376091885,2174.906828407996,2173.3772405814348,2177.6621390977552,2.1763455759607533
1.7782794100389228,3.1622776601683795,20869.8871562168,2172.9999999999995,2174.0662590547727,2174.872263580829,2173.370147030228,2177.583286438044,2.1763455759607546
1.7782794100389228,3.1622776601683795,20933.9052149782,2172.9999999999995,2174.047126311646,2174.8383198416827,2173.36318641649,2177.505740175672,2.176345575960754
1.7782794100389228,3.1622776601683795,20997.9232737396,2172.9999999999995,2174.028332715156,2174.8049861730083,2173.3563565808913,2177.4294792449687,2.176345575960756
1.7782794100389228,3.1622776601683795,21061.941332501003,2172.9999999999995,2174.0098731479143,2174.772251727858,2173.349654936339,2177.35448290887,2.1763455759607573
1.7782794100389228,3.1622776601683795,21125.959391262404,2172.9999999999995,2173.991742188085,2174.740105844517,2173.3430790034713,2177.2807307497856,2.1763455759607533
1.7782794100389228,3.1622776601683795,21189.977450023805,2172.9999999999995,2173.9739341297354,2174.7085380459243,2173.336626229404,2177.20820266244,2.176345575960751
1.7782794100389228,3.1622776601683795,21253.995508785207,2172.9999999999995,2173.9564435586717,2174.6775380330114,2173.3302944084653,2177.1368788505433,2.176345575960751
1.7782794100389228,3.1622776601683795,21318.013567546608,2172.9999999999995,2173.9392638088834,2174.6470957195515,2173.324081506192,2177.0667398266955,2.176345575960752
1.7782794100389228,3.1622776601683795,21382.03162630801,2172.9999999999995,2173.922389553411,2174.6172011711715,2173.3179850865804,2176.997766413166,2.176345575960754
1.7782794100389228,3.1622776601683795,21446.04968506941,2172.9999999999995,2173.9058162184697,2174.587844622224,2173.312002908532,2176.9299397387795,2.176345575960754
1.7782794100389228,3.1622776601683795,21510.06774383081,2172.9999999999995,2173.889538542607,2174.5590164790938,2173.3061326770044,2176.863241231158,2.1763455759607573
1.7782794100389228,3.1622776601683795,21574.08580259221,2172.9999999999995,2173.8735510972106,2174.530707324094,2173.3003725643493,2176.797652607197,2.1763455759607573
1.7782794100389228,3.1622776601683795,21638.103861353607,2172.9999999999995,2173.857903432949,2174.5030099212527,2173.2947427971026,2176.7333742413425,2.1763455759607524
1.7782794100389228,3.1622776601683795,21702.12192011501,2172.9999999999995,2173.8424890965007,2174.475730216649,2173.289201629249,2176.66999250668,2.176345575960754
1.7782794100389228,3.1622776601683795,21766.13997887641,2172.9999999999995,2173.8273413945512,2174.4489254001423,2173.2837607917363,2176.607631446172,2.176345575960756
1.7782794100389228,3.1622776601683795,21830.15803763781,2172.9999999999995,2173.812462998511,2174.4226001450907,2173.278421071419,2176.5463026520997,2.176345575960751
1.7782794100389228,3.1622776601683795,21894.176096399216,2172.9999999999995,2173.797849787558,2174.3967485793432,2173.273181327777,2176.4859950740233,2.1763455759607524
1.7782794100389228,3.1622776601683795,21958.194155160614,2172.9999999999995,2173.783496909005,2174.3713628012456,2173.2680398463062,2176.426693271981,2.176345575960756
1.7782794100389228,3.1622776601683795,22022.212213922016,2172.9999999999995,2173.769399943754,2174.3464346110904,2173.262994853739,2176.368381121159,2.1763455759607555
1.7782794100389228,3.1622776601683795,22086.230272683417,2172.9999999999995,2173.755554171901,2174.321955877226,2173.2580446822767,2176.3110425588748,2.1763455759607533
1.7782794100389228,3.1622776601683795,22150.248331444818,2172.9999999999995,2173.741955229738,2174.2979185871013,2173.253187617004,2176.2546617323815,2.1763455759607533
1.7782794100389228,3.1622776601683795,22214.266390206227,2172.9999999999995,2173.7285986356965,2174.2743148739096,2173.2484219842445,2176.199223027494,2.176345575960751
1.7782794100389228,3.1622776601683795,22278.28444896762,2172.9999999999995,2173.715480869888,2174.2511369860167,2173.243745898561,2176.1447110749,2.17634557596075
1.7782794100389228,3.1622776601683795,22342.302507729022,2172.9999999999995,2173.7025980255053,2174.2283773044533,2173.2391575050437,2176.0911107508696,2.17634557596075
1.7782794100389228,3.1622776601683795,22406.32056649043,2172.9999999999995,2173.6899459177607,2174.2060283451133,2173.2346550883994,2176.038407174886,2.1763455759607497
1.7782794100389228,3.1622776601683795,22470.338625251832,2172.9999999999995,2173.677520293588,2174.1840827606993,2173.2302371300207,2175.9865857047657,2.176345575960752
1.7782794100389228,3.1622776601683795,22534.356684013233,2172.9999999999995,2173.665315836645,2174.1625333637744,2173.2259022724274,2175.935631929856,2.1763455759607573
1.7782794100389228,3.1622776601683795,22598.374742774628,2172.9999999999995,2173.653371649299,2174.1414509226306,2173.221665605788,2175.885702366992,2.17634557596075
1.7782794100389228,3.1622776601683795,22662.39280153603,2172.9999999999995,2173.641606338164,2174.1206872884204,2173.217495690408,2175.836473563782,2.176345575960752
1.7782794100389228,3.1622776601683795,22726.410860297437,2172.9999999999995,2173.6300453841286,2174.1002860935932,2173.2134014110106,2175.788042389218,2.1763455759607573
1.7782794100389228,3.1622776601683795,22790.42891905884,2172.9999999999995,2173.6186903175562,2174.080250898154,2173.2093834289976,2175.740417807664,2.1763455759607546
1.7782794100389228,3.1622776601683795,22854.44697782024,2172.9999999999995,2173.6075382848207,2174.060577194696,2173.205440771769,2175.6935910826546,2.176345575960756
1.7782794100389228,3.1622776601683795,22918.46503658164,2172.9999999999995,2173.596586091408,2174.0412589243933,2173.2015721221123,2175.6475500488627,2.176345575960751
1.7782794100389228,3.1622776601683795,22982.483095343043,2172.9999999999995,2173.58582961877,2174.0222898172883,2173.197776196297,2175.6022820095527,2.176345575960752
1.7782794100389228,3.1622776601683795,23046.501154104437,2172.9999999999995,2173.5752652575766,2174.0036636464906,2173.1940517575567,2175.557774321393,2.176345575960756
1.7782794100389228,3.1622776601683795,23110.51921286584,2172.9999999999995,2173.564889424008,2173.985374291666,2173.1903975769915,2175.514014510141,2.1763455759607546
1.7782794100389228,3.1622776601683795,23174.537271627247,2172.9999999999995,2173.554699373234,2173.9674157196855,2173.1868122385295,2175.4709902921136,2.1763455759607573
1.7782794100389228,3.1622776601683795,23238.55533038864,2172.9999999999995,2173.5446924277867,2173.949781995022,2173.1832942951387,2175.428689577567,2.176345575960757
1.7782794100389228,3.1622776601683795,23302.57338915005,2172.9999999999995,2173.534865191099,2173.9324672901776,2173.179842397069,2175.387100470687,2.1763455759607533
1.7782794100389228,3.1622776601683795,23366.59144791145,2172.9999999999995,2173.5252146026896,2173.915465873034,2173.1764552247787,2175.346211267893,2.1763455759607533
1.7782794100389228,3.1622776601683795,23430.609506672852,2172.9999999999995,2173.515736702889,2173.898772137792,2173.1731317703493,2175.3060104540905,2.176345575960752
1.7782794100389228,3.1622776601683795,23494.62756543425,2172.9999999999995,2173.5064280235392,2173.8823805801558,2173.1698710312585,2175.2664866984787,2.1763455759607546
1.7782794100389228,3.1622776601683795,23558.64562419565,2172.9999999999995,2173.497285795478,2173.8662857912213,2173.166671836024,2175.227628850746,2.1763455759607573
1.7782794100389228,3.1622776601683795,23622.663682957053,2172.9999999999995,2173.4883075114653,2173.850482451417,2173.16353299465,2175.189425937644,2.176345575960754
1.7782794100389228,3.1622776601683795,23686.681741718454,2172.9999999999995,2173.47949093625,2173.8349653164028,2173.1604531188073,2175.1518671599297,2.1763455759607546
1.7782794100389228,3.1622776601683795,23750.699800479848,2172.9999999999995,2173.4708328218685,2173.8197292492905,2173.15743111349,2175.114941889773,2.176345575960756
1.7782794100389228,3.1622776601683795,23814.71785924125,2172.9999999999995,2173.4623301625747,2173.8047692048167,2173.1544660147133,2175.078639669517,2.176345575960756
1.7782794100389228,3.1622776601683795,23878.73591800265,2172.9999999999995,2173.453979797138,2173.7900802347467,2173.151556785905,2175.0429502110987,2.176345575960756
