% Model,tin_tegs_model_2_HF.mph
% Version,COMSOL 6.1.0.357
% Date,"May 31 2024, 19:19"
% Table,Table 2 - Surface Average 1
% Time (s),Temperature (K),Temperature (K)
1399,983.0244782184824,952.5399873006427
1400,982.9608643435446,952.4741196613256
1401,982.8972504686066,952.408252022008
1402,982.8336365936696,952.3423843826903
1403,982.7700227187315,952.2765167433735
1404,982.7064088437941,952.2106491040556
1405,982.6427949688557,952.1447814647382
1406,982.579181093918,952.0789138254208
1407,982.5155672189807,952.0130461861042
1408,982.4519533440423,951.9471785467863
1409,982.388339469105,951.8813109074687
1410,982.3247255941668,951.8154432681513
1411,982.2611117192293,951.7495756288349
1412,982.1974978442921,951.6837079895172
1413,982.1338839693535,951.6178403502
1414,982.0702700944165,951.5519727108831
1415,982.0066562194788,951.4861050715651
1416,981.9430423445409,951.4202374322474
1417,981.8794284696039,951.3543697929305
1418,981.8158145946652,951.2885021536139
1419,981.7522007197279,951.2226345142958
1420,981.6885868447905,951.1567668749786
1421,981.6249729698517,951.0908992356616
1422,981.5613590949149,951.0250315963441
1423,981.4977452199771,950.9591639570274
1424,981.4341313450391,950.8932963177093
1425,981.3705174701017,950.8274286783919
1426,981.3069035951638,950.7615610390751
1427,981.2432897202262,950.6956933997576
1428,981.1796758452884,950.6298257604403
1429,981.1160619703508,950.5639581211228
1430,981.0524480954124,950.4980904818059
1431,980.9888342204754,950.4322228424887
1432,980.9252203455376,950.3663552031709
1433,980.8616064705992,950.3004875638535
1434,980.7979925956618,950.2346199245366
1435,980.7343787207245,950.168752285219
1436,980.6707648457864,950.1028846459021
1437,980.6071509708485,950.0370170065847
1438,980.5435370959113,949.9711493672668
1439,980.4799232209732,949.90528172795
1440,980.4163093460351,949.8394140886323
1441,980.3526954710981,949.7735464493153
1442,980.2890815961606,949.707678809998
1443,980.2254677212222,949.6418111706806
1444,980.1618538462848,949.575943531363
1445,980.098239971347,949.5100758920463
1446,980.0346260964089,949.4442082527287
1447,979.9710122214713,949.3783406134115
1448,979.9073983465339,949.3124729740938
1449,979.843784471596,949.2466053347765
1450,979.7801705966583,949.1807376954594
1451,979.7165567217204,949.1148700561423
1452,979.6529428467825,949.0490024168245
1453,979.5893289718451,948.983134777507
1454,979.5257150969077,948.9172671381901
1455,979.4621012219699,948.851399498873
1456,979.3984873470318,948.785531859555
1457,979.334873472094,948.7196642202377
1458,979.2712595971564,948.6537965809207
1459,979.2076457222187,948.5879289416029
1460,979.1440318472814,948.5220613022868
1461,979.0804179723433,948.4561936629692
1462,979.0168040974056,948.3903260236515
1463,978.9531902224678,948.3244583843339
1464,978.8895763475302,948.258590745017
1465,978.825962472592,948.1927231056992
1466,978.7623485976544,948.1268554663825
1467,978.6987347227171,948.060987827065
1468,978.6351208477793,947.9951201877477
1469,978.5715069728418,947.9292525484304
1470,978.5078930979034,947.8633849091129
1471,978.4442792229662,947.7975172697959
1472,978.3806653480285,947.7316496304782
1473,978.3170514730908,947.6657819911609
1474,978.2534375981535,947.5999143518436
1475,978.1898237232155,947.5340467125261
1476,978.1262098482778,947.4681790732086
1477,978.06259597334,947.4023114338919
1478,977.9989820984018,947.3364437945745
1479,977.9353682234645,947.2705761552569
1480,977.8717543485269,947.2047085159398
1481,977.8081404735888,947.1388408766226
1482,977.744526598651,947.0729732373056
1483,977.6809127237138,947.0071055979876
1484,977.6172988487754,946.9412379586704
1485,977.5536849738374,946.8753703193538
1486,977.4900710989001,946.809502680036
1487,977.4264572239629,946.7436350407181
1488,977.3628433490247,946.6777674014013
1489,977.2992294740867,946.6118997620836
1490,977.2356155991495,946.5460321227663
1491,977.1720017242113,946.4801644834492
1492,977.1083878492741,946.4142968441321
1493,977.0447739743363,946.3484292048148
1494,976.9811600993983,946.2825615654974
1495,976.9175462244604,946.2166939261799
1496,976.8539323495236,946.1508262868626
1497,976.7903184745854,946.0849586475452
1498,976.7267045996471,946.0190910082277
1499,976.6630907247098,945.9532233689109
1500,976.5994768497721,945.8873557295943
1501,976.5358629748345,945.8214880902761
1502,976.4722490998964,945.7556204509593
1503,976.4086352249594,945.6897528116414
1504,976.3450213500216,945.6238851723239
1505,976.2814074750833,945.5580175330067
1506,976.2177936001458,945.4921498936898
1507,976.1541797252082,945.4262822543724
1508,976.0905658502702,945.3604146150551
1509,976.0269519753322,945.294546975738
1510,975.9633381003948,945.2286793364204
1511,975.8997242254568,945.1628116971029
1512,975.836110350519,945.0969440577854
1513,975.7724964755814,945.0310764184679
1514,975.7088826006437,944.9652087791505
1515,975.6452687257062,944.8993411398337
1516,975.5816548507679,944.8334735005162
1517,975.518040975831,944.767605861199
1518,975.454427100893,944.7017382218817
1519,975.390813225955,944.6358705825642
1520,975.3271993510178,944.5700029432469
1521,975.26358547608,944.5041353039298
1522,975.1999716011419,944.4382676646127
1523,975.1363577262043,944.3724000252956
1524,975.0727438512666,944.306532385978
1525,975.0091299763292,944.240664746661
1526,974.9455161013913,944.1747971073431
1527,974.8819022264529,944.1089294680256
1528,974.8182883515157,944.0430618287086
1529,974.7546744765783,943.9771941893912
1530,974.6910606016403,943.9113265500744
1531,974.6274467267027,943.8454589107563
1532,974.5638328517649,943.7795912714391
1533,974.5002189768271,943.7137236321219
1534,974.4366051018893,943.6478559928044
1535,974.3729912269517,943.5819883534872
1536,974.309377352014,943.5161207141705
1537,974.2457634770763,943.4502530748524
1538,974.1821496021382,943.3843854355356
1539,974.1185357272004,943.3185177962181
1540,974.0549218522629,943.2526501569008
1541,973.9913079773252,943.1867825175841
1542,973.927694102387,943.120914878266
1543,973.8640802274499,943.0550472389491
1544,973.8004663525126,942.9891795996316
1545,973.7368524775742,942.9233119603139
1546,973.6732386026368,942.8574443209968
1547,973.609624727699,942.7915766816791
1548,973.5460108527616,942.7257090423626
1549,973.4823969778238,942.6598414030448
1550,973.4187831028859,942.5939737637274
1551,973.3551692279481,942.5281061244099
1552,973.2915553530099,942.462238485093
1553,973.2279414780726,942.3963708457753
1554,973.1643276031348,942.3305032064585
1555,973.1007137281975,942.2646355671418
1556,973.0370998532599,942.1987679278241
1557,972.973485978322,942.1329002885061
1558,972.9098721033839,942.067032649189
1559,972.8462582284467,942.001165009872
1560,972.7826443535083,941.935297370554
1561,972.723503517449,941.8774666522352
1562,972.6643626813891,941.8196359339157
1563,972.6052218453294,941.7618052155964
1564,972.5460810092699,941.7039744972778
1565,972.4869401732097,941.6461437789584
1566,972.4277993371506,941.588313060639
1567,972.36865850109,941.5304823423203
1568,972.3095176650304,941.4726516240013
1569,972.2503768289705,941.4148209056814
1570,972.1912359929114,941.3569901873626
1571,972.1320951568514,941.2991594690434
1572,972.0729543207922,941.241328750724
1573,972.0138134847316,941.1834980324053
1574,971.9546726486719,941.125667314086
1575,971.8955318126123,941.0678365957664
1576,971.8363909765525,941.0100058774476
1577,971.7772501404926,940.9521751591287
1578,971.718109304433,940.894344440809
1579,971.6589684683731,940.8365137224904
1580,971.5998276323135,940.7786830041706
1581,971.5406867962535,940.7208522858521
1582,971.4815459601941,940.6630215675331
1583,971.422405124134,940.6051908492129
1584,971.3632642880748,940.5473601308943
1585,971.3041234520147,940.4895294125747
1586,971.2449826159545,940.4316986942558
1587,971.1858417798949,940.3738679759365
1588,971.1267009438354,940.3160372576178
1589,971.0675601077754,940.2582065392978
1590,971.0084192717158,940.2003758209796
1591,970.9492784356567,940.1425451026593
1592,970.8901375995963,940.0847143843412
1593,970.8309967635371,940.0268836660221
1594,970.7718559274772,939.9690529477024
1595,970.7127150914172,939.9112222293833
1596,970.6535742553573,939.8533915110638
1597,970.5944334192973,939.7955607927446
1598,970.5352925832376,939.7377300744259
1599,970.4761517471782,939.6798993561063
1600,970.4170109111184,939.6220686377876
1601,970.3578700750588,939.5642379194676
1602,970.2987292389989,939.5064072011492
1603,970.239588402939,939.4485764828303
1604,970.1804475668794,939.3907457645108
1605,970.1213067308196,939.3329150461917
1606,970.0621658947601,939.2750843278725
1607,970.0030250587,939.2172536095529
1608,969.9438842226405,939.1594228912342
1609,969.8847433865808,939.1015921729146
1610,969.8256025505215,939.0437614545954
1611,969.7664617144611,938.9859307362763
1612,969.7073208784013,938.9281000179574
1613,969.6481800423418,938.870269299638
1614,969.5890392062825,938.8124385813192
1615,969.5298983702221,938.7546078630002
1616,969.4707575341625,938.6967771446809
1617,969.4116166981029,938.6389464263616
1618,969.3524758620428,938.5811157080426
1619,969.2933350259834,938.5232849897222
1620,969.2341941899233,938.4654542714043
1621,969.1750533538635,938.4076235530845
1622,969.1159125178041,938.3497928347659
1623,969.0567716817442,938.2919621164461
1624,968.9976308456845,938.2341313981271
1625,968.9384900096248,938.1763006798077
1626,968.8793491735646,938.1184699614889
1627,968.8202083375049,938.0606392431695
1628,968.7610675014454,938.0028085248497
1629,968.7019266653854,937.9449778065311
1630,968.6427858293262,937.8871470882121
1631,968.5836449932663,937.8293163698934
1632,968.5245041572066,937.7714856515736
1633,968.4653633211465,937.7136549332545
1634,968.4062224850869,937.6558242149355
1635,968.3470816490274,937.5979934966165
1636,968.2879408129671,937.5401627782977
1637,968.228799976908,937.4823320599777
1638,968.1696591408477,937.4245013416589
1639,968.110518304788,937.3666706233397
1640,968.0513774687282,937.3088399050208
1641,967.9922366326686,937.2510091867008
1642,967.9330957966085,937.1931784683826
1643,967.8739549605489,937.1353477500628
1644,967.8148141244898,937.0775170317439
1645,967.7556732884298,937.0196863134248
1646,967.6965324523702,936.9618555951056
1647,967.6373916163101,936.9040248767867
1648,967.5782507802503,936.8461941584671
1649,967.5191099441904,936.7883634401486
1650,967.459969108131,936.7305327218284
1651,967.4008282720706,936.6727020035094
1652,967.3416874360113,936.6148712851899
1653,967.2825465999515,936.5570405668709
1654,967.2234057638918,936.4992098485518
1655,967.1642649278325,936.4413791302319
1656,967.105124091772,936.383548411913
1657,967.0459832557127,936.325717693595
1658,966.9868424196526,936.2678869752751
1659,966.9277015835929,936.2100562569561
1660,966.8685607475334,936.1522255386373
1661,966.8094199114732,936.0943948203172
1662,966.7502790754139,936.0365641019989
1663,966.691138239354,935.978733383679
1664,966.631997403294,935.9209026653605
1665,966.5728565672346,935.863071947041
1666,966.5137157311751,935.8052412287217
1667,966.4545748951148,935.7474105104027
1668,966.3954340590551,935.6895797920839
1669,966.3362932229956,935.6317490737646
1670,966.2771523869359,935.5739183554456
1671,966.2180115508762,935.5160876371259
1672,966.1588707148164,935.4582569188067
1673,966.0997298787565,935.4004262004877
1674,966.0405890426964,935.342595482169
1675,965.9814482066375,935.2847647638494
1676,965.922307370577,935.2269340455299
1677,965.8631665345179,935.1691033272109
1678,965.804025698458,935.1112726088916
1679,965.7448848623977,935.053441890573
1680,965.6857440263382,934.9956111722535
1681,965.6266031902782,934.937780453934
1682,965.5674623542186,934.8799497356152
1683,965.5083215181589,934.8221190172961
1684,965.4491806820993,934.7642882989769
1685,965.3900398460393,934.7064575806573
1686,965.3308990099792,934.6486268623382
1687,965.2717581739201,934.5907961440188
1688,965.2126173378606,934.5329654256999
1689,965.1534765018007,934.4751347073807
1690,965.0943356657406,934.4173039890617
1691,965.035194829681,934.3594732707421
1692,964.9760539936209,934.3016425524237
1693,964.9169131575617,934.2438118341042
1694,964.8577723215013,934.1859811157852
1695,964.7986314854418,934.1281503974653
1696,964.7394906493823,934.0703196791469
1697,964.6803498133229,934.0124889608277
1698,964.6212089772629,933.954658242508
1699,964.5620681412029,933.8968275241886
1700,964.5029273051434,933.8389968058698
1701,964.4437864690831,933.7811660875512
1702,964.3846456330236,933.7233353692317
1703,964.3255047969635,933.6655046509127
1704,964.2663639609042,933.6076739325929
1705,964.2072231248443,933.5498432142745
1706,964.1480822887846,933.4920124959551
1707,964.0889414527251,933.4341817776356
1708,964.0298006166655,933.376351059317
1709,963.9706597806058,933.318520340997
1710,963.9115189445463,933.2606896226785
1711,963.8523781084858,933.2028589043587
1712,963.7932372724264,933.1450281860399
1713,963.7340964363664,933.0871974677204
1714,963.6749556003073,933.0293667494016
1715,963.6158147642462,932.9715360310821
1716,963.5566739281874,932.913705312763
1717,963.4975330921275,932.855874594444
1718,963.4383922560675,932.7980438761249
1719,963.3792514200085,932.7402131578057
1720,963.3201105839482,932.6823824394864
1721,963.2609697478885,932.6245517211678
1722,963.2018289118286,932.566721002848
1723,963.1426880757684,932.508890284529
1724,963.0835472397091,932.45105956621
1725,963.0244064036492,932.3932288478904
1726,962.9652655675898,932.3353981295717
1727,962.9061247315298,932.2775674112521
1728,962.8469838954699,932.2197366929337
1729,962.7878430594102,932.1619059746138
1730,962.7287022233502,932.1040752562948
1731,962.6695613872907,932.0462445379754
1732,962.6104205512313,931.9884138196562
1733,962.5512797151712,931.9305831013377
1734,962.4921388791115,931.8727523830178
1735,962.4329980430517,931.8149216646989
1736,962.3738572069927,931.7570909463798
1737,962.3147163709324,931.6992602280608
1738,962.2555755348727,931.6414295097417
1739,962.1964346988127,931.5835987914221
1740,962.1372938627529,931.5257680731034
1741,962.0781530266935,931.4679373547839
1742,962.019012190634,931.4101066364649
1743,961.9598713545736,931.3522759181453
1744,961.9007305185141,931.2944451998258
1745,961.8415896824544,931.236614481507
1746,961.7824488463947,931.1787837631882
1747,961.7233080103349,931.1209530448682
1748,961.664167174275,931.0631223265492
1749,961.6050263382153,931.0052916082307
1750,961.5458855021558,930.9474608899108
1751,961.4867446660962,930.8896301715926
1752,961.4276038300368,930.8317994532724
1753,961.3684629939764,930.7739687349538
1754,961.3093221579162,930.7161380166343
1755,961.250181321857,930.658307298315
1756,961.1910404857966,930.6004765799964
1757,961.1318996497375,930.542645861677
1758,961.0727588136774,930.4848151433579
1759,961.0136179776181,930.4269844250383
1760,960.9544771415578,930.3691537067194
1761,960.8953363054981,930.3113229884004
1762,960.8361954694386,930.2534922700814
1763,960.7770546333788,930.195661551762
1764,960.7179137973184,930.1378308334429
1765,960.6587729612594,930.0800001151239
1766,960.5996321251997,930.0221693968043
1767,960.54049128914,929.9643386784855
1768,960.4813504530804,929.9065079601659
1769,960.4222096170206,929.848677241847
1770,960.3630687809605,929.7908465235272
1771,960.3039279449008,929.7330158052085
1772,960.244787108841,929.6751850868897
1773,960.1856462727814,929.6173543685703
1774,960.126505436722,929.5595236502511
1775,960.0673646006621,929.5016929319318
1776,960.0082237646018,929.4438622136122
1777,959.9490829285419,929.386031495294
1778,959.8899420924824,929.3282007769742
1779,959.8308012564224,929.2703700586552
1780,959.7716604203633,929.2125393403359
1781,959.7125195843032,929.1547086220163
1782,959.6533787482434,929.0968779036973
1783,959.5942379121836,929.0390471853786
1784,959.5350970761231,928.9812164670592
1785,959.4759562400641,928.9233857487402
1786,959.4168154040045,928.8655550304204
1787,959.3576745679445,928.8077243121019
1788,959.2985337318848,928.7498935937826
1789,959.239392895825,928.692062875464
1790,959.1802520597656,928.6342321571441
1791,959.1211112237057,928.5764014388247
1792,959.0619703876456,928.5185707205054
1793,959.0028295515863,928.4607400021866
1794,958.9436887155262,928.4029092838676
1795,958.884547879467,928.3450785655483
1796,958.8254070434072,928.2872478472289
1797,958.7662662073477,928.2294171289105
1798,958.7071253712876,928.171586410591
1799,958.6479845352276,928.1137556922718
1800,958.5888436991683,928.0559249739522
1801,958.5297028631088,927.9980942556336
1802,958.4705620270485,927.9402635373141
1803,958.411421190989,927.8824328189951
1804,958.352280354929,927.8246021006755
1805,958.2931395188691,927.7667713823568
1806,958.2339986828091,927.7089406640372
1807,958.1748578467501,927.651109945719
1808,958.1157170106898,927.5932792273992
1809,958.0565761746298,927.53544850908
1810,957.9974353385704,927.4776177907611
1811,957.9382945025112,927.4197870724415
1812,957.8791536664509,927.3619563541223
1813,957.820012830391,927.3041256358031
1814,957.7608719943315,927.2462949174842
1815,957.7017311582713,927.1884641991652
1816,957.6425903222118,927.1306334808454
1817,957.5834494861525,927.0728027625266
1818,957.524308650092,927.0149720442066
1819,957.4651678140327,926.9571413258883
1820,957.4060269779727,926.8993106075687
1821,957.3468861419135,926.8414798892495
1822,957.2877453058536,926.783649170931
1823,957.2286044697936,926.7258184526112
1824,957.169463633734,926.6679877342916
1825,957.1103227976741,926.6101570159731
1826,957.0511819616144,926.5523262976533
1827,956.9920411255548,926.4944955793349
1828,956.932900289495,926.4366648610155
1829,956.8737594534348,926.378834142696
1830,956.8146186173755,926.321003424377
1831,956.7554777813156,926.2631727060584
1832,956.6963369452554,926.2053419877384
1833,956.6371961091963,926.1475112694201
1834,956.5780552731368,926.0896805511001
1835,956.5189144370767,926.0318498327808
1836,956.4597736010166,925.974019114462
1837,956.4006327649569,925.9161883961424
1838,956.3414919288978,925.8583576778232
1839,956.2823510928375,925.8005269595046
1840,956.2232102567779,925.7426962411848
1841,956.164069420718,925.6848655228663
1842,956.1049285846581,925.6270348045473
1843,956.0457877485985,925.5692040862278
1844,955.9866469125387,925.5113733679085
1845,955.9275060764794,925.4535426495897
1846,955.8683652404193,925.3957119312704
1847,955.80922440436,925.3378812129511
1848,955.7500835682996,925.2800504946317
1849,955.6909427322405,925.2222197763126
1850,955.63180189618,925.1643890579934
1851,955.5726610601207,925.1065583396743
1852,955.5135202240612,925.0487276213554
1853,955.4543793880015,924.9908969030365
1854,955.3952385519414,924.933066184717
1855,955.336097715881,924.8752354663984
1856,955.2769568798217,924.8174047480782
1857,955.2178160437618,924.7595740297595
1858,955.1586752077027,924.7017433114399
1859,955.0995343716423,924.6439125931212
1860,955.0403935355827,924.5860818748016
1861,954.9812526995235,924.5282511564831
1862,954.9221118634632,924.4704204381633
1863,954.8629710274039,924.4125897198443
1864,954.8038301913444,924.3547590015257
1865,954.7446893552843,924.296928283206
1866,954.6855485192245,924.239097564887
1867,954.6264076831646,924.1812668465674
1868,954.5672668471047,924.1234361282482
1869,954.5081260110451,924.0656054099296
1870,954.4489851749858,924.00777469161
1871,954.3898443389256,923.9499439732909
1872,954.3307035028657,923.8921132549715
1873,954.2715626668064,923.8342825366531
1874,954.212421830746,923.7764518183329
1875,954.1532809946862,923.7186211000139
1876,954.0941401586268,923.6607903816948
1877,954.0349993225669,923.6029596633758
1878,953.9758584865074,923.5451289450563
1879,953.9167176504474,923.4872982267376
1880,953.8575768143874,923.4294675084179
1881,953.7984359783283,923.3716367900992
1882,953.7392951422679,923.3138060717797
1883,953.6801543062082,923.2559753534606
1884,953.6210134701487,923.1981446351421
1885,953.5618726340891,923.1403139168228
1886,953.5027317980298,923.0824831985033
1887,953.4435909619696,923.0246524801843
1888,953.3844501259093,922.9668217618647
1889,953.3253092898503,922.908991043546
1890,953.2661684537899,922.8511603252264
1891,953.2070276177307,922.7933296069076
1892,953.147886781671,922.7354988885876
1893,953.0887459456105,922.677668170269
1894,953.0296051095515,922.6198374519503
1895,952.9704642734913,922.5620067336307
1896,952.911323437432,922.5041760153117
1897,952.8521826013722,922.4463452969926
1898,952.7930417653124,922.3885145786735
1899,952.7339009292526,922.330683860354
1900,952.674760093193,922.2728531420346
1901,952.6156192571328,922.2150224237155
1902,952.5564784210734,922.1571917053961
1903,952.4973375850135,922.0993609870776
1904,952.438196748954,922.0415302687577
1905,952.3790559128939,921.9836995504396
1906,952.3199150768338,921.9258688321198
1907,952.2607742407747,921.8680381138006
1908,952.2016334047149,921.8102073954818
1909,952.1424925686547,921.7523766771623
1910,952.0833517325951,921.6945459588429
1911,952.024210896535,921.6367152405237
1912,951.9650700604758,921.5788845222049
1913,951.9059292244158,921.5210538038854
1914,951.8467883883559,921.463223085566
1915,951.787647552297,921.4053923672473
1916,951.7285067162367,921.347561648928
1917,951.6693658801768,921.2897309306089
1918,951.6102250441171,921.2319002122897
1919,951.5510842080573,921.1740694939704
1920,951.4919433719978,921.1162387756516
1921,951.4328025359381,921.0584080573321
1922,951.3736616998776,921.0005773390129
1923,951.3145208638185,920.942746620694
1924,951.2553800277584,920.8849159023742
1925,951.1962391916991,920.8270851840552
1926,951.137098355639,920.7692544657361
1927,951.0779575195796,920.7114237474171
1928,951.01881668352,920.6535930290984
1929,950.9596758474601,920.5957623107788
1930,950.9005350113997,920.5379315924596
1931,950.8413941753404,920.480100874141
1932,950.7822533392805,920.4222701558215
1933,950.723112503221,920.3644394375027
1934,950.6639716671608,920.3066087191827
1935,950.6048308311014,920.2487780008641
1936,950.5456899950416,920.1909472825448
1937,950.4865491589819,920.1331165642251
1938,950.4274083229221,920.0752858459064
1939,950.3682674868624,920.017455127587
1940,950.3091266508028,919.9596244092678
1941,950.2499858147427,919.9017936909489
1942,950.1908449786827,919.8439629726296
1943,950.1317041426232,919.7861322543102
1944,950.0725633065639,919.7283015359908
1945,950.013422470504,919.6704708176717
1946,949.9542816344444,919.6126400993525
1947,949.895140798384,919.5548093810338
1948,949.8359999623248,919.4969786627147
1949,949.7768591262649,919.4391479443954
1950,949.7177182902049,919.3813172260762
1951,949.6585774541453,919.3234865077568
1952,949.5994366180854,919.2656557894378
1953,949.5402957820263,919.2078250711182
1954,949.4811549459662,919.1499943527995
1955,949.4220141099063,919.0921636344802
1956,949.3628732738468,919.0343329161609
1957,949.3037324377866,918.9765021978417
1958,949.2445916017269,918.9186714795227
1959,949.1854507656676,918.860840761204
1960,949.1263099296077,918.8030100428846
1961,949.067169093548,918.7451793245651
1962,949.008028257488,918.6873486062459
1963,948.9488874214285,918.6295178879266
1964,948.8897465853682,918.5716871696077
1965,948.8306057493089,918.5138564512879
1966,948.771464913249,918.4560257329686
1967,948.7123240771897,918.3981950146499
1968,948.6531832411293,918.340364296331
1969,948.5940424050697,918.2825335780115
1970,948.5349015690093,918.2247028596934
1971,948.4757607329507,918.1668721413727
1972,948.4166198968906,918.1090414230546
1973,948.3574790608307,918.0512107047352
1974,948.2983382247713,917.9933799864166
1975,948.2391973887112,917.9355492680968
1976,948.1800565526511,917.8777185497776
1977,948.120915716592,917.8198878314582
1978,948.0617748805316,917.7620571131388
1979,948.0026340444728,917.7042263948204
1980,947.9434932084127,917.6463956765011
1981,947.8843523723529,917.5885649581817
1982,947.8252115362927,917.530734239863
1983,947.7660707002331,917.4729035215432
1984,947.706929864173,917.4150728032247
1985,947.6477890281138,917.3572420849049
1986,947.5886481920535,917.2994113665859
1987,947.5295073559942,917.2415806482669
1988,947.4703665199347,917.1837499299473
1989,947.4112256838746,917.1259192116283
1990,947.3520848478154,917.068088493309
1991,947.292944011755,917.0102577749902
1992,947.2338031756954,916.9524270566717
1993,947.1746623396357,916.8945963383517
1994,947.115521503576,916.8367656200329
1995,947.0563806675165,916.7789349017135
1996,946.9972398314561,916.7211041833941
1997,946.9380989953969,916.6632734650753
1998,946.8789581593369,916.6054427467559
1999,946.8198173232777,916.547612028436
2000,946.7606764872173,916.4897813101175
2001,946.7015356511574,916.4319505917983
2002,946.6423948150981,916.3741198734792
2003,946.5832539790383,916.3162891551598
2004,946.5241131429785,916.2584584368406
2005,946.464972306919,916.2006277185213
2006,946.405831470859,916.1427970002022
2007,946.3466906347995,916.0849662818828
2008,946.2875497987394,916.0271355635639
2009,946.22840896268,915.9693048452443
2010,946.16926812662,915.9114741269251
2011,946.1101272905598,915.8536434086063
2012,946.0509864544999,915.7958126902872
2013,945.9918456184411,915.7379819719682
2014,945.9327047823803,915.6801512536496
2015,945.8735639463214,915.6223205353292
2016,945.8144231102617,915.5644898170106
2017,945.7552822742019,915.5066590986914
2018,945.6961414381421,915.4488283803723
2019,945.6370006020825,915.390997662053
2020,945.5778597660225,915.3331669437342
2021,945.5187189299621,915.2753362254148
2022,945.459578093903,915.2175055070958
2023,945.4004372578434,915.1596747887764
2024,945.3412964217833,915.1018440704573
2025,945.282155585724,915.0440133521379
2026,945.223014749664,914.9861826338193
2027,945.163873913604,914.9283519154997
2028,945.1047330775444,914.8705211971808
2029,945.0455922414847,914.8126904788617
2030,944.9864514054246,914.7548597605422
2031,944.9273105693652,914.6970290422227
2032,944.8681697333053,914.6391983239041
2033,944.809028897246,914.5813676055845
2034,944.7498880611859,914.5235368872654
2035,944.6907472251262,914.4657061689462
2036,944.6316063890664,914.4078754506272
2037,944.5724655530065,914.3500447323079
2038,944.5133247169462,914.2922140139895
2039,944.4541838808873,914.2343832956693
2040,944.395043044827,914.1765525773505
2041,944.335902208768,914.1187218590316
2042,944.2767613727084,914.0608911407118
2043,944.2176205366483,914.0030604223922
2044,944.1584797005883,913.945229704074
2045,944.0993388645282,913.8873989857544
2046,944.0401980284689,913.8295682674359
2047,943.9810571924096,913.7717375491161
2048,943.9219163563494,913.7139068307971
2049,943.8627755202896,913.6560761124775
2050,943.8036346842298,913.5982453941589
2051,943.7444938481704,913.5404146758394
2052,943.6853530121105,913.4825839575196
2053,943.6262121760506,913.424753239201
2054,943.567071339991,913.3669225208821
2055,943.5079305039311,913.3090918025623
2056,943.4487896678713,913.251261084244
2057,943.389648831812,913.193430365924
2058,943.330507995752,913.1355996476051
2059,943.2713671596917,913.0777689292862
2060,943.2122263236325,913.0199382109672
2061,943.1530854875726,912.9621074926479
2062,943.0939446515125,912.9042767743289
2063,943.0348038154532,912.8464460560092
2064,942.9756629793933,912.7886153376908
2065,942.916522143334,912.7307846193712
2066,942.8573813072733,912.672953901052
2067,942.798240471214,912.6151231827322
2068,942.7390996351546,912.5572924644141
2069,942.6799587990947,912.4994617460947
2070,942.6208179630348,912.4416310277749
2071,942.5616771269754,912.3838003094555
2072,942.5025362909156,912.325969591137
2073,942.443395454855,912.2681388728182
2074,942.3842546187959,912.210308154499
2075,942.3251137827358,912.1524774361792
2076,942.2659729466761,912.09464671786
2077,942.2068321106168,912.0368159995409
2078,942.1476912745567,911.9789852812221
2079,942.088550438497,911.9211545629023
2080,942.0294096024372,911.8633238445838
2081,941.9702687663774,911.8054931262642
2082,941.9111279303174,911.7476624079453
2083,941.8519870942586,911.6898316896261
2084,941.7928462581984,911.6320009713065
2085,941.7337054221389,911.5741702529875
2086,941.6745645860789,911.5163395346685
2087,941.6154237500189,911.4585088163494
2088,941.5562829139592,911.4006780980299
2089,941.4971420778992,911.3428473797112
2090,941.4380012418397,911.2850166613919
2091,941.3788604057794,911.2271859430722
2092,941.3197195697201,911.1693552247541
2093,941.2605787336611,911.1115245064335
2094,941.2014378976008,911.0536937881145
2095,941.142297061541,910.9958630697955
2096,941.0831562254813,910.9380323514764
2097,941.0240153894212,910.880201633157
2098,940.9648745533614,910.8223709148389
2099,940.9057337173022,910.7645401965184
2100,940.8465928812424,910.7067094782005
2101,940.7874520451824,910.648878759881
2102,940.7283112091231,910.5910480415616
2103,940.6691703730625,910.5332173232423
2104,940.610029537003,910.4753866049231
2105,940.5508887009437,910.417555886604
2106,940.4917478648839,910.3597251682851
2107,940.4326070288236,910.3018944499661
2108,940.3734661927641,910.2440637316465
2109,940.3143253567046,910.1862330133275
2110,940.2551845206449,910.1284022950088
2111,940.1960436845851,910.0705715766887
2112,940.1369028485252,910.0127408583703
2113,940.0777620124658,909.954910140051
2114,940.0186211764058,909.8970794217316
2115,939.9594803403459,909.8392487034127
2116,939.9003395042863,909.7814179850927
2117,939.8411986682261,909.7235872667738
2118,939.7820578321661,909.6657565484556
2119,939.7229169961068,909.6079258301354
2120,939.6637761600472,909.5500951118166
2121,939.6046353239875,909.4922643934971
2122,939.5454944879277,909.4344336751783
2123,939.4863536518676,909.3766029568591
2124,939.4272128158083,909.3187722385401
2125,939.3680719797482,909.2609415202198
2126,939.3089311436886,909.2031108019014
2127,939.2497903076289,909.145280083582
2128,939.190649471569,909.087449365263
2129,939.1315086355094,909.029618646943
2130,939.0723677994496,908.9717879286243
2131,939.0132269633904,908.9139572103055
2132,938.9540861273304,908.856126491987
2133,938.8949452912702,908.7982957736672
2134,938.8358044552108,908.7404650553482
2135,938.776663619151,908.6826343370292
2136,938.7175227830911,908.6248036187097
2137,938.6583819470316,908.5669729003903
2138,938.5992411109718,908.5091421820712
2139,938.540100274912,908.4513114637517
