% Model,tin_tegs_model_2_HF.mph
% Version,COMSOL 6.1.0.357
% Date,"Jun 1 2024, 11:32"
% Table,Table 2 - Surface Average 1
% Time (s),Temperature (K),Temperature (K),"Temperature (K), Point: 51"
2491,919.0222925504241,890.2251198746727,925.5516309649872
2492,918.9682432081736,890.1735744293503,925.4971009257904
2493,918.9141938659225,890.1220289840285,925.4425708865934
2494,918.8601445236709,890.070483538705,925.3880408473965
2495,918.8060951814203,890.0189380933822,925.3335108081997
2496,918.7520458391699,889.9673926480592,925.2789807690027
2497,918.6979964969188,889.9158472027368,925.2244507298058
2498,918.6439471546674,889.8643017574144,925.1699206906089
2499,918.5898978124169,889.8127563120914,925.115390651412
2500,918.5358484701658,889.7612108667688,925.0608606122149
2501,918.4817991279145,889.7096654214464,925.0063305730181
2502,918.4277497856637,889.6581199761233,924.9518005338211
2503,918.3737004434131,889.6065745308009,924.8972704946243
2504,918.3196511011622,889.5550290854779,924.8427404554274
2505,918.2656017589102,889.5034836401557,924.7882104162304
2506,918.2115524166602,889.4519381948328,924.7336803770336
2507,918.1575030744091,889.4003927495104,924.6791503378366
2508,918.1034537321577,889.3488473041874,924.6246202986397
2509,918.0494043899068,889.2973018588648,924.5700902594428
2510,917.9953550476562,889.2457564135425,924.5155602202459
2511,917.9413057054053,889.1942109682194,924.4610301810488
2512,917.887256363154,889.142665522897,924.406500141852
2513,917.8332070209032,889.0911200775741,924.3519701026551
2514,917.7791576786524,889.0395746322515,924.2974400634581
2515,917.7251083364014,888.9880291869289,924.2429100242613
2516,917.6710589941504,888.9364837416063,924.1883799850643
2517,917.6170096518995,888.8849382962838,924.1338499458674
2518,917.5629603096481,888.8333928509608,924.0793199066705
2519,917.5089109673975,888.7818474056388,924.0247898674736
2520,917.4548616251469,888.7303019603155,923.9702598282768
2521,917.4008122828955,888.6787565149933,923.9157297890798
2522,917.3467629406446,888.6272110696707,923.8611997498828
2523,917.2927135983933,888.5756656243478,923.8066697106859
2524,917.2386642561428,888.524120179025,923.752139671489
2525,917.1846149138914,888.4725747337025,923.697609632292
2526,917.1305655716407,888.4210292883795,923.6430795930952
2527,917.07651622939,888.3694838430573,923.5885495538982
2528,917.0224668871389,888.3179383977345,923.5340195147013
2529,916.9684175448876,888.2663929524115,923.4794894755045
2530,916.9143682026369,888.2148475070888,923.4249594363075
2531,916.8603188603862,888.1633020617664,923.3704293971107
2532,916.806269518135,888.1117566164435,923.3158993579137
2533,916.7522201758841,888.060211171121,923.2613693187167
2534,916.6981708336332,888.0086657257982,923.2068392795198
2535,916.6441214913821,887.9571202804754,923.1523092403229
2536,916.5900721491312,887.9055748351534,923.097779201126
2537,916.5360228068802,887.8540293898305,923.0432491619291
2538,916.4819734646292,887.8024839445072,922.9887191227322
2539,916.4279241223783,887.7509384991848,922.9341890835352
2540,916.3738747801275,887.6993930538627,922.8796590443384
2541,916.3198254378764,887.6478476085398,922.8251290051414
2542,916.2657760956256,887.5963021632174,922.7705989659445
2543,916.2117267533745,887.5447567178941,922.7160689267477
2544,916.1576774111235,887.4932112725719,922.6615388875506
2545,916.1036280688731,887.4416658272488,922.6070088483536
2546,916.0495787266213,887.390120381926,922.5524788091568
2547,915.9955293843707,887.3385749366035,922.4979487699599
2548,915.9414800421195,887.2870294912805,922.443418730763
2549,915.8874306998689,887.2354840459583,922.3888886915661
2550,915.833381357618,887.1839386006359,922.3343586523691
2551,915.7793320153668,887.1323931553134,922.2798286131723
2552,915.7252826731159,887.0808477099899,922.2252985739754
2553,915.6712333308651,887.029302264668,922.1707685347784
2554,915.6171839886138,886.9777568193449,922.1162384955816
2555,915.563134646363,886.9262113740227,922.0617084563845
2556,915.5090853041115,886.8746659286994,922.0071784171876
2557,915.455035961861,886.8231204833766,921.9526483779907
2558,915.4009866196104,886.7715750380546,921.8981183387938
2559,915.346937277359,886.7200295927313,921.8435882995968
2560,915.2928879351078,886.6684841474091,921.7890582604
2561,915.2388385928573,886.6169387020868,921.734528221203
2562,915.1847892506065,886.5653932567632,921.6799981820062
2563,915.1307399083553,886.5138478114408,921.6254681428093
2564,915.0766905661042,886.462302366118,921.5709381036123
2565,915.0226412238538,886.4107569207958,921.5164080644155
2566,914.9685918816025,886.3592114754729,921.4618780252184
2567,914.9145425393511,886.3076660301501,921.4073479860215
2568,914.8604931971004,886.2561205848281,921.3528179468246
2569,914.8064438548498,886.2045751395049,921.2982879076277
2570,914.7523945125985,886.1530296941824,921.2437578684307
2571,914.6983451703477,886.1014842488592,921.1892278292339
2572,914.6442958280966,886.0499388035373,921.134697790037
2573,914.5902464858461,885.9983933582139,921.08016775084
2574,914.5361971435944,885.9468479128917,921.0256377116432
2575,914.4821478013437,885.8953024675686,920.9711076724462
2576,914.428098459093,885.8437570222462,920.9165776332492
2577,914.3740491168417,885.7922115769231,920.8620475940523
2578,914.3199997745904,885.7406661316004,920.8075175548554
2579,914.2659504323401,885.6891206862786,920.7529875156586
2580,914.2119010900885,885.6375752409554,920.6984574764616
2581,914.1578517478381,885.5860297956333,920.6439274372647
2582,914.1038024055872,885.5344843503101,920.5893973980678
2583,914.0497530633361,885.4829389049876,920.5348673588709
2584,913.9957037210853,885.4313934596648,920.4803373196739
2585,913.941654378834,885.3798480143424,920.4258072804771
2586,913.8876050365831,885.3283025690198,920.3712772412802
2587,913.8335556943322,885.2767571236974,920.3167472020831
2588,913.7795063520811,885.2252116783741,920.2622171628863
2589,913.7254570098303,885.1736662330517,920.2076871236893
2590,913.6714076675792,885.1221207877286,920.1531570844924
2591,913.6173583253284,885.0705753424062,920.0986270452955
2592,913.5633089830773,885.0190298970831,920.0440970060986
2593,913.5092596408265,884.9674844517612,919.9895669669017
2594,913.4552102985756,884.9159390064392,919.9350369277048
2595,913.4011609563244,884.8643935611159,919.8805068885079
2596,913.3471116140738,884.8128481157928,919.825976849311
2597,913.2930622718227,884.7613026704701,919.7714468101141
2598,913.2390129295719,884.7097572251475,919.716916770917
2599,913.1849635873207,884.6582117798251,919.6623867317202
2600,913.1309142450698,884.6066663345031,919.6078566925232
2601,913.0768649028187,884.5551208891799,919.5533266533263
2602,913.0228155605681,884.5035754438568,919.4987966141294
2603,912.968766218317,884.4520299985342,919.4442665749325
2604,912.914716876066,884.4004845532112,919.3897365357356
2605,912.8606675338152,884.3489391078889,919.3352064965387
2606,912.8066181915639,884.297393662566,919.2806764573418
2607,912.7525688493133,884.2458482172437,919.2261464181448
2608,912.6985195070622,884.1943027719212,919.171616378948
2609,912.6444701648112,884.1427573265984,919.1170863397509
2610,912.5904208225601,884.0912118812753,919.0625563005541
2611,912.5363714803088,884.0396664359524,919.0080262613571
2612,912.482322138058,883.9881209906303,918.9534962221602
2613,912.4282727958072,883.9365755453078,918.8989661829634
2614,912.3742234535564,883.885030099985,918.8444361437664
2615,912.3201741113047,883.8334846546621,918.7899061045695
2616,912.2661247690545,883.7819392093393,918.7353760653726
2617,912.2120754268037,883.7303937640171,918.6808460261757
2618,912.1580260845527,883.678848318694,918.6263159869787
2619,912.1039767423017,883.6273028733714,918.5717859477819
2620,912.0499274000508,883.5757574280491,918.5172559085848
2621,911.9958780577991,883.5242119827263,918.4627258693879
2622,911.9418287155488,883.4726665374034,918.4081958301911
2623,911.8877793732976,883.4211210920809,918.3536657909941
2624,911.8337300310469,883.3695756467584,918.2991357517973
2625,911.7796806887957,883.3180302014357,918.2446057126003
2626,911.7256313465448,883.2664847561134,918.1900756734034
2627,911.6715820042939,883.2149393107901,918.1355456342066
2628,911.6175326620432,883.1633938654674,918.0810155950096
2629,911.5634833197919,883.1118484201448,918.0264855558127
2630,911.5094339775408,883.0603029748227,917.9719555166158
2631,911.45538463529,883.0087575294998,917.9174254774188
2632,911.4013352930389,882.957212084177,917.8628954382218
2633,911.347285950788,882.9056666388542,917.808365399025
2634,911.2932366085373,882.8541211935312,917.753835359828
2635,911.2391872662862,882.8025757482088,917.6993053206311
2636,911.1851379240351,882.7510303028857,917.6447752814342
2637,911.1310885817845,882.6994848575634,917.5902452422373
2638,911.0770392395331,882.6479394122412,917.5357152030404
2639,911.0229898972823,882.5963939669181,917.4811851638435
2640,910.9689405550313,882.5448485215957,917.4266551246466
2641,910.9148912127806,882.4933030762726,917.3721250854496
2642,910.860841870529,882.4417576309504,917.3175950462527
2643,910.8067925282787,882.3902121856278,917.2630650070557
2644,910.7527431860275,882.3386667403049,917.2085349678589
2645,910.6986938437766,882.2871212949823,917.154004928662
2646,910.6446445015254,882.2355758496594,917.099474889465
2647,910.5905951592749,882.184030404337,917.0449448502682
2648,910.5365458170237,882.1324849590142,916.9904148110712
2649,910.4824964747728,882.0809395136918,916.9358847718743
2650,910.4284471325218,882.0293940683687,916.8813547326774
2651,910.3743977902706,881.977848623046,916.8268246934805
2652,910.3203484480199,881.9263031777234,916.7722946542834
2653,910.2662991057692,881.8747577324009,916.7177646150866
2654,910.212249763518,881.823212287078,916.6632345758896
2655,910.158200421267,881.7716668417551,916.6087045366928
2656,910.1041510790158,881.7201213964329,916.5541744974959
2657,910.0501017367652,881.6685759511103,916.4996444582989
2658,909.9960523945135,881.6170305057874,916.4451144191021
2659,909.9420030522631,881.5654850604658,916.3905843799051
2660,909.8879537100125,881.513939615143,916.3360543407082
2661,909.8339043677611,881.4623941698197,916.2815243015114
2662,909.7798550255096,881.4108487244973,916.2269942623144
2663,909.7258056832592,881.359303279174,916.1724642231173
2664,909.6717563410082,881.3077578338513,916.1179341839205
2665,909.6177069987573,881.2562123885286,916.0634041447236
2666,909.5636576565063,881.2046669432059,916.0088741055266
2667,909.5096083142555,881.1531214978835,915.9543440663298
2668,909.4555589720046,881.1015760525611,915.8998140271328
2669,909.4015096297533,881.0500306072382,915.845283987936
2670,909.3474602875023,880.9984851619158,915.790753948739
2671,909.2934109452516,880.9469397165932,915.7362239095421
2672,909.2393616030006,880.8953942712706,915.6816938703453
2673,909.1853122607498,880.8438488259472,915.6271638311483
2674,909.1312629184991,880.7923033806252,915.5726337919513
2675,909.0772135762478,880.7407579353022,915.5181037527544
2676,909.0231642339968,880.6892124899791,915.4635737135575
2677,908.9691148917459,880.6376670446572,915.4090436743605
2678,908.9150655494946,880.5861215993341,915.3545136351637
2679,908.8610162072441,880.5345761540115,915.2999835959668
2680,908.8069668649933,880.4830307086886,915.2454535567698
2681,908.752917522742,880.4314852633664,915.190923517573
2682,908.6988681804914,880.3799398180431,915.136393478376
2683,908.6448188382401,880.3283943727209,915.0818634391791
2684,908.5907694959893,880.2768489273984,915.0273333999821
2685,908.536720153738,880.2253034820757,914.9728033607852
2686,908.4826708114872,880.173758036753,914.9182733215883
2687,908.4286214692363,880.12221259143,914.8637432823914
2688,908.3745721269851,880.0706671461078,914.8092132431944
2689,908.3205227847342,880.0191217007848,914.7546832039976
2690,908.2664734424836,879.9675762554624,914.7001531648007
2691,908.2124241002325,879.9160308101398,914.6456231256037
2692,908.1583747579817,879.8644853648174,914.5910930864069
2693,908.1043254157299,879.8129399194946,914.5365630472099
2694,908.0502760734792,879.7613944741715,914.482033008013
2695,907.9962267312286,879.7098490288494,914.427502968816
2696,907.9421773889775,879.6583035835265,914.3729729296191
2697,907.8881280467265,879.6067581382032,914.3184428904221
2698,907.8340787044756,879.5552126928812,914.2639128512253
2699,907.7800293622249,879.503667247558,914.2093828120284
2700,907.7259800199736,879.4521218022356,914.1548527728315
2701,907.6719306777227,879.4005763569133,914.1003227336346
2702,907.6178813354719,879.3490309115903,914.0457926944376
2703,907.5638319932209,879.2974854662679,913.9912626552408
2704,907.5097826509699,879.2459400209447,913.9367326160439
2705,907.4557333087189,879.1943945756221,913.8822025768469
2706,907.4016839664681,879.1428491302993,913.82767253765
2707,907.347634624217,879.0913036849773,913.773142498453
2708,907.2935852819663,879.0397582396542,913.7186124592561
2709,907.2395359397149,878.9882127943324,913.6640824200592
2710,907.1854865974643,878.9366673490085,913.6095523808623
2711,907.1314372552132,878.8851219036858,913.5550223416653
2712,907.077387912962,878.8335764583637,913.5004923024685
2713,907.0233385707107,878.7820310130417,913.4459622632716
2714,906.9692892284603,878.7304855677182,913.3914322240747
2715,906.9152398862094,878.6789401223956,913.3369021848778
2716,906.8611905439587,878.627394677073,913.2823721456808
2717,906.8071412017079,878.5758492317501,913.2278421064839
2718,906.7530918594567,878.5243037864277,913.1733120672869
2719,906.6990425172053,878.4727583411052,913.11878202809
2720,906.6449931749547,878.4212128957824,913.0642519888931
2721,906.5909438327034,878.3696674504591,913.0097219496962
2722,906.5368944904526,878.3181220051367,912.9551919104993
2723,906.4828451482017,878.2665765598146,912.9006618713024
2724,906.4287958059509,878.2150311144917,912.8461318321055
2725,906.3747464636999,878.163485669169,912.7916017929085
2726,906.3206971214488,878.1119402238463,912.7370717537117
2727,906.2666477791983,878.0603947785238,912.6825417145147
2728,906.2125984369467,878.0088493332009,912.6280116753177
2729,906.1585490946964,877.9573038878785,912.5734816361208
2730,906.104499752445,877.9057584425557,912.5189515969239
2731,906.0504504101937,877.8542129972338,912.4644215577271
2732,905.9964010679436,877.8026675519103,912.4098915185301
2733,905.9423517256921,877.7511221065878,912.3553614793332
2734,905.8883023834412,877.6995766612646,912.3008314401363
2735,905.8342530411899,877.6480312159428,912.2463014009394
2736,905.7802036989392,877.5964857706199,912.1917713617424
2737,905.726154356688,877.544940325297,912.1372413225456
2738,905.6721050144375,877.4933948799744,912.0827112833485
2739,905.6180556721868,877.441849434652,912.0281812441516
2740,905.5640063299348,877.3903039893289,911.9736512049548
2741,905.5099569876841,877.3387585440058,911.9191211657578
2742,905.4559076454336,877.2872130986846,911.8645911265609
2743,905.4018583031826,877.23566765336,911.810061087364
2744,905.3478089609317,877.1841222080382,911.7555310481671
2745,905.2937596186805,877.1325767627159,911.7010010089703
2746,905.2397102764296,877.0810313173928,911.6464709697733
2747,905.1856609341787,877.0294858720703,911.5919409305764
2748,905.1316115919275,876.9779404267472,911.5374108913795
2749,905.0775622496766,876.926394981425,911.4828808521825
2750,905.0235129074255,876.874849536102,911.4283508129855
2751,904.969463565175,876.8233040907795,911.3738207737887
2752,904.9154142229232,876.7717586454568,911.3192907345917
2753,904.861364880673,876.7202132001343,911.2647606953948
2754,904.8073155384218,876.6686677548118,911.210230656198
2755,904.7532661961715,876.6171223094885,911.155700617001
2756,904.69921685392,876.5655768641664,911.101170577804
2757,904.6451675116691,876.514031418844,911.0466405386072
2758,904.591118169418,876.4624859735209,910.9921104994103
2759,904.5370688271674,876.4109405281981,910.9375804602133
2760,904.4830194849161,876.3593950828755,910.8830504210164
2761,904.428970142665,876.307849637553,910.8285203818194
2762,904.3749208004144,876.2563041922299,910.7739903426226
2763,904.3208714581634,876.2047587469076,910.7194603034256
2764,904.2668221159125,876.1532133015846,910.6649302642287
2765,904.2127727736613,876.1016678562625,910.6104002250319
2766,904.1587234314105,876.0501224109396,910.5558701858349
2767,904.1046740891596,875.9985769656165,910.501340146638
2768,904.0506247469089,875.9470315202941,910.4468101074411
2769,903.996575404657,875.8954860749717,910.3922800682442
2770,903.9425260624067,875.8439406296488,910.3377500290472
2771,903.8884767201562,875.7923951843264,910.2832199898503
2772,903.8344273779045,875.7408497390037,910.2286899506533
2773,903.7803780356534,875.6893042936811,910.1741599114564
2774,903.7263286934028,875.6377588483577,910.1196298722596
2775,903.6722793511516,875.5862134030359,910.0650998330626
2776,903.6182300089006,875.5346679577128,910.0105697938658
2777,903.5641806666497,875.4831225123902,909.9560397546688
2778,903.5101313243987,875.4315770670676,909.9015097154719
2779,903.4560819821481,875.3800316217453,909.846979676275
2780,903.402032639897,875.3284861764223,909.7924496370781
2781,903.3479832976462,875.2769407311002,909.737919597881
2782,903.2939339553951,875.2253952857768,909.6833895586842
2783,903.2398846131443,875.1738498404542,909.6288595194873
2784,903.185835270893,875.1223043951317,909.5743294802903
2785,903.131785928642,875.0707589498087,909.5197994410935
2786,903.0777365863913,875.0192135044865,909.4652694018965
2787,903.0236872441403,874.9676680591634,909.4107393626996
2788,902.9696379018893,874.916122613841,909.3562093235028
2789,902.9155885596382,874.8645771685182,909.3016792843058
2790,902.8615392173876,874.813031723196,909.2471492451089
2791,902.8074898751365,874.761486277873,909.192619205912
2792,902.7534405328857,874.70994083255,909.138089166715
2793,902.6993911906342,874.6583953872276,909.0835591275181
2794,902.6453418483835,874.6068499419044,909.0290290883212
2795,902.5912925061322,874.5553044965819,908.9744990491242
2796,902.5372431638817,874.5037590512595,908.9199690099274
2797,902.4831938216307,874.4522136059373,908.8654389707305
2798,902.4291444793794,874.4006681606145,908.8109089315335
2799,902.375095137129,874.3491227152916,908.7563788923367
2800,902.3221208508988,874.2988480531699,908.7028549900573
2801,902.2715116879156,874.2513691140916,908.6515445889964
2802,902.2209025249323,874.2038901750126,908.6002341879356
2803,902.1702933619492,874.1564112359335,908.5489237868749
2804,902.1196841989657,874.1089322968543,908.4976133858139
2805,902.0690750359825,874.0614533577758,908.4463029847532
2806,902.0184658729993,874.0139744186965,908.3949925836922
2807,901.9678567100161,873.9664954796182,908.3436821826315
2808,901.9172475470324,873.9190165405386,908.2923717815706
2809,901.8666383840492,873.8715376014603,908.2410613805098
2810,901.8160292210667,873.8240586623806,908.189750979449
2811,901.7654200580827,873.7765797233021,908.1384405783882
2812,901.7148108950995,873.7291007842232,908.0871301773273
2813,901.6642017321165,873.6816218451445,908.0358197762665
2814,901.6135925691331,873.6341429060654,907.9845093752057
2815,901.5629834061496,873.5866639669866,907.9331989741448
2816,901.5123742431663,873.5391850279075,907.881888573084
2817,901.4617650801835,873.4917060888287,907.8305781720233
2818,901.4111559172002,873.4442271497496,907.7792677709623
2819,901.3605467542169,873.3967482106706,907.7279573699016
2820,901.3099375912336,873.3492692715918,907.6766469688407
2821,901.2593284282503,873.3017903325128,907.6253365677799
2822,901.208719265267,873.2543113934344,907.574026166719
2823,901.1581101022838,873.2068324543551,907.5227157656583
2824,901.1075009393005,873.1593535152763,907.4714053645973
2825,901.0568917763173,873.1118745761979,907.4200949635366
2826,901.006282613334,873.0643956371185,907.3687845624756
2827,900.9556734503504,873.01691669804,907.3174741614149
2828,900.9050642873674,872.9694377589607,907.2661637603541
2829,900.8544551243842,872.9219588198821,907.2148533592932
2830,900.8038459614003,872.8744798808027,907.1635429582324
2831,900.7532367984172,872.8270009417239,907.1122325571715
2832,900.7026276354343,872.7795220026454,907.0609221561107
2833,900.6520184724512,872.7320430635662,907.0096117550498
2834,900.6014093094678,872.6845641244867,906.9583013539891
2835,900.5508001464847,872.6370851854076,906.9069909529281
2836,900.500190983501,872.5896062463291,906.8556805518674
2837,900.4495818205173,872.5421273072511,906.8043701508064
2838,900.3989726575345,872.494648368171,906.7530597497457
2839,900.348363494551,872.4471694290924,906.7017493486849
2840,900.2977543315678,872.3996904900135,906.650438947624
2841,900.2471451685847,872.3522115509347,906.5991285465632
2842,900.1965360056014,872.3047326118558,906.5478181455024
2843,900.1459268426186,872.257253672777,906.4965077444415
2844,900.095317679635,872.2097747336983,906.4451973433808
2845,900.0447085166513,872.162295794619,906.3938869423199
2846,899.9940993536685,872.1148168555397,906.3425765412591
2847,899.9434901906853,872.0673379164614,906.2912661401982
2848,899.892881027702,872.0198589773823,906.2399557391375
2849,899.8422718647187,871.9723800383034,906.1886453380765
2850,899.7916627017352,871.9249010992241,906.1373349370158
2851,899.7410535387515,871.8774221601461,906.086024535955
2852,899.6904443757686,871.8299432210669,906.0347141348941
2853,899.6398352127854,871.7824642819874,905.9834037338333
2854,899.5892260498023,871.7349853429085,905.9320933327725
2855,899.538616886819,871.6875064038298,905.8807829317116
2856,899.4880077238357,871.6400274647516,905.8294725306508
2857,899.4373985608526,871.5925485256726,905.7781621295899
2858,899.3867893978693,871.5450695865927,905.7268517285291
2859,899.3361802348858,871.4975906475138,905.6755413274683
2860,899.2855710719023,871.4501117084354,905.6242309264074
2861,899.23496190892,871.4026327693565,905.5729205253466
2862,899.1843527459366,871.3551538302778,905.5216101242859
2863,899.1337435829527,871.3076748911986,905.4702997232249
2864,899.0831344199696,871.2601959521197,905.4189893221642
2865,899.0325252569867,871.2127170130401,905.3676789211033
2866,898.981916094003,871.1652380739616,905.3163685200425
2867,898.9313069310194,871.1177591348828,905.2650581189816
2868,898.8806977680365,871.0702801958041,905.2137477179209
2869,898.830088605053,871.0228012567248,905.16243731686
2870,898.7794794420697,870.975322317646,905.1111269157992
2871,898.7288702790869,870.9278433785678,905.0598165147383
2872,898.678261116103,870.8803644394883,905.0085061136775
2873,898.6276519531204,870.8328855004088,904.9571957126167
2874,898.5770427901366,870.7854065613305,904.9058853115558
2875,898.5264336271538,870.7379276222517,904.854574910495
2876,898.4758244641703,870.6904486831725,904.8032645094343
2877,898.425215301187,870.6429697440938,904.7519541083733
2878,898.374606138204,870.595490805015,904.7006437073126
2879,898.3239969752204,870.5480118659361,904.6493333062517
2880,898.2733878122373,870.5005329268566,904.5980229051909
2881,898.2227786492539,870.4530539877785,904.54671250413
2882,898.1721694862705,870.4055750486989,904.4954021030693
2883,898.1215603232877,870.3580961096205,904.4440917020083
2884,898.070951160304,870.3106171705417,904.3927813009476
2885,898.0203419973207,870.2631382314621,904.3414708998868
2886,897.9697328343374,870.2156592923835,904.2901604988259
2887,897.9191236713543,870.1681803533046,904.2388500977651
2888,897.8685145083709,870.120701414226,904.1875396967041
2889,897.8179053453877,870.0732224751468,904.1362292956434
2890,897.7672961824044,870.0257435360678,904.0849188945825
2891,897.7166870194214,869.9782645969892,904.0336084935217
2892,897.6660778564379,869.93078565791,903.9822980924608
2893,897.6154686934547,869.8833067188309,903.9309876914001
2894,897.5648595304714,869.8358277797522,903.8796772903391
2895,897.5142503674884,869.7883488406737,903.8283668892784
2896,897.4636412045048,869.7408699015947,903.7770564882176
2897,897.4130320415213,869.6933909625152,903.7257460871567
2898,897.3624228785385,869.6459120234372,903.6744356860959
2899,897.3118137155553,869.5984330843581,903.6231252850351
2900,897.2612045525717,869.5509541452791,903.5718148839742
2901,897.2105953895884,869.5034752061997,903.5205044829135
2902,897.1599862266052,869.4559962671211,903.4691940818525
2903,897.1093770636221,869.4085173280421,903.4178836807918
2904,897.0587679006387,869.3610383889635,903.3665732797309
2905,897.0081587376554,869.3135594498842,903.3152628786701
2906,896.9575495746727,869.266080510805,903.2639524776092
2907,896.9069404116887,869.2186015717263,903.2126420765485
2908,896.8563312487057,869.1711226326478,903.1613316754875
2909,896.8057220857219,869.123643693569,903.1100212744268
2910,896.755112922739,869.07616475449,903.058710873366
2911,896.7045037597555,869.0286858154105,903.0074004723051
2912,896.6538945967723,868.9812068763316,902.9560900712443
2913,896.603285433789,868.9337279372529,902.9047796701835
2914,896.5526762708059,868.8862489981744,902.8534692691226
2915,896.5020671078232,868.8387700590948,902.8021588680618
2916,896.4514579448395,868.7912911200164,902.750848467001
2917,896.4008487818562,868.7438121809374,902.6995380659401
2918,896.3502396188728,868.6963332418583,902.6482276648793
2919,896.29963045589,868.6488543027798,902.5969172638186
2920,896.2490212929061,868.6013753637008,902.5456068627576
2921,896.1984121299225,868.5538964246215,902.4942964616969
2922,896.1478029669397,868.5064174855429,902.4429860606359
2923,896.0971938039564,868.4589385464636,902.3916756595752
2924,896.0465846409732,868.4114596073853,902.3403652585143
2925,895.9959754779899,868.3639806683057,902.2890548574535
2926,895.9453663150068,868.3165017292272,902.2377444563926
2927,895.894757152023,868.2690227901486,902.1864340553319
2928,895.8441479890403,868.2215438510692,902.135123654271
2929,895.7935388260572,868.17406491199,902.0838132532102
2930,895.7429296630733,868.1265859729114,902.0325028521494
2931,895.6923205000902,868.0791070338322,901.9811924510885
2932,895.6417113371068,868.0316280947538,901.9298820500277
2933,895.591102174124,867.9841491556741,901.878571648967
2934,895.5404930111403,867.9366702165955,901.827261247906
2935,895.4898838481573,867.8891912775169,901.7759508468453
2936,895.4392746851743,867.841712338438,901.7246404457843
2937,895.3886655221905,867.7942333993589,901.6733300447236
2938,895.3380563592074,867.7467544602803,901.6220196436627
2939,895.2874471962241,867.6992755212012,901.5707092426019
2940,895.236838033241,867.6517965821222,901.519398841541
2941,895.1862288702575,867.604317643043,901.4680884404803
2942,895.1356197072739,867.5568387039639,901.4167780394193
2943,895.0850105442914,867.509359764886,901.3654676383586
2944,895.0344013813078,867.4618808258062,901.3141572372978
2945,894.9837922183242,867.4144018867281,901.2628468362368
2946,894.9331830553411,867.3669229476488,901.2115364351761
2947,894.8825738923581,867.3194440085699,901.1602260341153
2948,894.8319647293744,867.2719650694906,901.1089156330544
2949,894.7813555663914,867.224486130412,901.0576052319935
2950,894.7307464034081,867.1770071913329,901.0062948309328
2951,894.6801372404248,867.1295282522542,900.9549844298718
2952,894.6295280774411,867.0820493131747,900.9036740288111
2953,894.5789189144583,867.0345703740968,900.8523636277502
2954,894.5283097514753,866.9870914350176,900.8010532266894
2955,894.4777005884919,866.9396124959383,900.7497428256286
2956,894.4270914255083,866.8921335568597,900.6984324245677
2957,894.376482262525,866.8446546177802,900.6471220235069
2958,894.3258730995423,866.7971756787022,900.5958116224461
2959,894.2752639365586,866.7496967396224,900.5445012213852
2960,894.2246547735751,866.7022178005442,900.4931908203245
2961,894.174045610592,866.6547388614648,900.4418804192636
2962,894.1234364476088,866.607259922386,900.3905700182028
2963,894.0728272846254,866.5597809833071,900.3392596171419
2964,894.022218121642,866.5123020442284,900.2879492160812
2965,893.971608958659,866.4648231051495,900.2366388150202
2966,893.9209997956757,866.4173441660708,900.1853284139595
2967,893.8703906326928,866.3698652269916,900.1340180128985
2968,893.8197814697093,866.3223862879129,900.0827076118378
2969,893.7691723067261,866.274907348834,900.031397210777
2970,893.7185631437428,866.2274284097554,899.9800868097161
2971,893.6679539807593,866.179949470676,899.9287764086553
2972,893.6173448177766,866.1324705315975,899.8774660075945
2973,893.5667356547926,866.0849915925185,899.8261556065336
2974,893.5161264918095,866.0375126534391,899.7748452054728
2975,893.4655173288262,865.9900337143607,899.723534804412
2976,893.4149081658434,865.9425547752813,899.6722244033512
2977,893.3642990028599,865.8950758362024,899.6209140022903
2978,893.3136898398762,865.8475968971239,899.5696036012296
2979,893.2630806768933,865.8001179580447,899.5182932001686
2980,893.2124715139103,865.7526390189656,899.4669827991079
2981,893.1618623509266,865.7051600798864,899.415672398047
2982,893.1112531879434,865.6576811408078,899.3643619969862
2983,893.0606440249599,865.6102022017293,899.3130515959253
2984,893.0100348619771,865.5627232626498,899.2617411948646
2985,892.9594256989938,865.5152443235703,899.2104307938037
2986,892.90881653601,865.4677653844918,899.1591203927429
2987,892.858207373027,865.4202864454131,899.107809991682
2988,892.8075982100437,865.3728075063335,899.0564995906212
2989,892.7569890470605,865.3253285672547,899.0051891895604
2990,892.7063798840774,865.2778496281769,898.9538787884995
2991,892.6557707210936,865.230370689098,898.9025683874387
2992,892.6051615581106,865.1828917500188,898.851257986378
2993,892.5545523951273,865.1354128109397,898.799947585317
2994,892.5039432321439,865.0879338718614,898.7486371842563
2995,892.4533340691609,865.0404549327823,898.6973267831954
2996,892.4027249061775,864.9929759937029,898.6460163821346
2997,892.3521157431944,864.9454970546241,898.5947059810737
2998,892.3015065802114,864.8980181155454,898.543395580013
2999,892.2508974172276,864.8505391764666,898.492085178952
3000,892.200288254244,864.8030602373873,898.4407747778913
3001,892.149679091261,864.7555812983082,898.3894643768303
3002,892.0990699282783,864.7081023592295,898.3381539757696
3003,892.0484607652944,864.6606234201508,898.2868435747088
3004,891.9978516023117,864.6131444810711,898.2355331736478
3005,891.9472424393284,864.565665541993,898.1842227725871
3006,891.8966332763448,864.5181866029137,898.1329123715262
3007,891.8460241133615,864.4707076638346,898.0816019704654
3008,891.7954149503782,864.4232287247561,898.0302915694045
3009,891.744805787395,864.3757497856774,897.9789811683438
3010,891.6941966244119,864.3282708465987,897.9276707672828
