% Model,LargeGraphiteBlock_v5_PorousMedia_rad_PBC_grid_parallel_vary_flowrate_charge.mph
% Version,COMSOL 6.0.0.405
% Date,"Mar 2 2023, 10:41"
% Table,Accumulated Probe Table 2 - 
% charge_hrs (h),base_flowrate_factor,max_flowrate_factor,Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T","Temperature (K), block1_T","Temperature (K), inlet_T_2","Temperature (K), outlet_T_2","Temperature (K), inlet_T 1","Temperature (K), outlet_T 1","Temperature (K), block2_T","Temperature (K), block3_T","Temperature (K), block4_T","massflowrate (kg/s), mass_flowrate","P_out (W), P_out"
4,1,1,72,2673.0000000000014,2173.0000522104883,2184.415398315144,2672.9999999999955,2173.0000398420034,2673.000000000002,2173.0000304548225,2176.850705102751,2173.6585957689995,2173.0001425991322,15.583333333333362,-1901166.5508672094
4,1,1,79.2,2673.0000000000014,2173.000066433419,2185.400424249065,2672.9999999999955,2173.0000518163984,2673.000000000002,2173.000040612465,2177.4736890520367,2173.9085156700276,2173.00017812841,15.583333333392053,-1901166.5122516288
4,1,1,86.4,2673.0000000000014,2173.0000826319147,2186.383050240302,2672.9999999999955,2173.0000656795214,2673.000000000002,2173.0000525903815,2178.0954608394827,2174.198210367896,2173.0002179577004,15.583333333344612,-1901166.466701805
4,1,1,93.60000000000001,2673.0000000000014,2173.0001008767645,2187.3632413534374,2672.9999999999955,2173.000081498094,2673.000000000002,2173.0000664529102,2178.7171642259445,2174.519690147435,2173.000262133037,15.58333333333596,-1901166.4139907854
4,1,1,100.8,2673.0000000000014,2173.0001212742604,2188.341074922194,2672.9999999999955,2173.00009935977,2673.000000000002,2173.000082269809,2179.3383072831557,2174.8639503333516,2173.0003106993636,15.583333333333835,-1901166.3538493954
4,1,1,108,2673.0000000000014,2173.0001440111737,2189.3165556613667,2672.9999999999955,2173.000119402174,2673.000000000002,2173.0001001349174,2179.958941094669,2175.2208492856016,2173.000363702202,15.583333333333485,-1901166.2859202782
4,1,1,115.2,2673.0000000000014,2173.000169441729,2190.2897240676252,2672.9999999999955,2173.0001418741144,2673.000000000002,2173.0001201980285,2180.5789267575806,2175.5830026930576,2173.0004211887585,15.5833333333334,-1901166.2096336226
4,1,1,122.4,2673.0000000000014,2173.0001975941173,2191.26098859168,2672.9999999999955,2173.000166774073,2673.000000000002,2173.000142271206,2181.198574317456,2175.948346199813,2173.000482330461,15.583333333333377,-1901166.1257040426
4,1,1,129.6,2673.0000000000014,2173.0002309059946,2192.2295962046487,2672.9999999999955,2173.0001957792992,2673.000000000002,2173.000167759399,2181.817608894773,2176.315225951114,2173.0005487520325,15.583333333333382,-1901166.0287894371
4,1,1,136.8,2673.0000000000014,2173.000270105522,2193.196309630871,2672.9999999999955,2173.000229396645,2673.000000000002,2173.0001963478153,2182.4362210871063,2176.684111852001,2173.000619022545,15.583333333333368,-1901165.9200867482
4,1,1,144,2673.0000000000014,2173.000319465897,2194.160841650822,2672.9999999999955,2173.0002706139553,2673.000000000002,2173.000230107193,2183.0543876579663,2177.0547178493043,2173.0006937722587,15.583333333333359,-1901165.7917223182
4,1,1,151.20000000000002,2673.0000000000014,2173.000385560271,2195.123142547694,2672.9999999999955,2173.0003240144024,2673.0000000000023,2173.0002718011656,2183.6721157607512,2177.426513198711,2173.0007732652994,15.583333333333409,-1901165.6331879622
4,1,1,158.4,2673.0000000000014,2173.0004791615856,2196.0832103231123,2672.9999999999955,2173.0003972802424,2673.0000000000023,2173.000326080584,2184.289451486384,2177.799192145542,2173.0008578182283,15.58333333333338,-1901165.4267995353
4,1,1,165.6,2673.0000000000014,2173.000617889259,2197.041052264956,2672.9999999999955,2173.0005031122405,2673.0000000000023,2173.00040088882,2184.906400466004,2178.1723040685697,2173.0009478842767,15.583333333333359,-1901165.142353672
4,1,1,172.8,2673.0000000000014,2173.0008307746507,2197.9966772030148,2672.9999999999955,2173.0006624253833,2673.0000000000023,2173.000509389698,2185.5229528423756,2178.5456610498136,2173.0010441165373,15.583333333333357,-1901164.729797149
4,1,1,180,2673.0000000000014,2173.0011640689804,2198.9500951536165,2672.9999999999955,2173.0009087880517,2673.0000000000023,2173.0006730634,2186.139102007381,2178.919275227628,2173.0011474831786,15.583333333333362,-1901164.1074551952
4,1,1,187.20000000000002,2673.0000000000014,2173.0016887720053,2199.90131625664,2672.9999999999955,2173.0012945372437,2673.0000000000023,2173.0009262902095,2186.754840582557,2179.2931799977923,2173.00125945007,15.583333333333366,-1901163.1446024308
4,1,1,194.4,2673.0000000000014,2173.002511269862,2200.8503504835544,2672.9999999999955,2173.001899066894,2673.000000000002,2173.0013224177337,2187.37015328143,2179.667403196057,2173.0013822214382,15.583333333333362,-1901161.6383935392
4,1,1,201.6,2673.0000000000014,2173.0037880633686,2201.797207472151,2672.9999999999955,2173.002840265322,2673.000000000002,2173.0019418982374,2187.9850285237267,2180.0419837786203,2173.0015190510135,15.583333333333366,-1901159.282922169
4,1,1,208.8,2673.0000000000014,2173.0057431197793,2202.7418966744076,2672.9999999999955,2173.0042888851763,2673.000000000002,2173.0029036607393,2188.599458995249,2180.416959878002,2173.001674630766,15.583333333333362,-1901155.6259805493
4,1,1,216,2673.0000000000014,2173.0086875257853,2203.6844272554126,2672.9999999999955,2173.0064853875597,2673.000000000002,2173.004379185337,2189.213444223072,2180.7923258405244,2173.0018555722236,15.583333333333359,-1901150.0155442005
4,1,1,223.20000000000002,2673.0000000000014,2173.013042207327,2204.6248081912963,2672.9999999999955,2173.009759413486,2673.000000000002,2173.006609020249,2189.8269872065152,2181.1680491918537,2173.002070969283,15.583333333333357,-1901141.536968583
4,1,1,230.4,2673.0000000000014,2173.0193601649207,2205.5630483129657,2672.9999999999955,2173.0145505729406,2673.000000000002,2173.009921951386,2190.440090668347,2181.544090101033,2173.002333024626,15.583333333333362,-1901128.9401000882
4,1,1,237.6,2673.0000000000014,2173.028346830828,2206.4991563010794,2672.9999999999955,2173.0214287363087,2673.000000000002,2173.014755240936,2191.052754893693,2181.9204119904603,2173.002657715176,15.583333333333359,-1901110.5623221193
4,1,1,244.8,2673.0000000000014,2173.0408753568263,2207.433140720686,2672.9999999999955,2173.0311117271003,2673.000000000002,2173.0216744305108,2191.6649783744692,2182.2969895727433,2173.003065460523,15.583333333333362,-1901084.2532569931
4,1,1,252,2673.0000000000014,2173.0579941209194,2208.3650099976976,2672.9999999999955,2173.044477994342,2673.000000000002,2173.0313906310857,2192.2767589895916,2182.6738079251636,2173.0035817097914,15.583333333333359,-1901047.309023632
4,1,1,259.2,2673.0000000000014,2173.080920937512,2209.2947723942916,2672.9999999999955,2173.062570095007,2673.000000000002,2173.0447727419855,2192.888094415012,2183.05086273091,2173.004237375486,15.583333333333371,-1900996.4257773168
4,1,1,266.40000000000003,2673.0000000000014,2173.111020464691,2210.222436011062,2672.9999999999955,2173.0865852454363,2673.000000000002,2173.0628508605328,2193.498982638273,2183.4281573332933,2173.0050690381054,15.583333333333373,-1900927.6867445528
4,1,1,273.6,2673.0000000000014,2173.149761796628,2211.1480087667796,2672.9999999999955,2173.1178496939997,2673.000000000002,2173.086807180692,2194.1094220332393,2183.80569713057,2173.0061188456225,15.583333333333362,-1900836.5968298635
4,1,1,280.8,2673.0000000000014,2173.1986556376605,2212.0714984589454,2672.9999999999955,2173.157775118822,2673.0000000000023,2173.11795128007,2194.7194111860194,2184.183485454257,2173.0074340349247,15.583333333333368,-1900718.1765826775
4,1,1,288,2673.0000000000014,2173.2591715417057,2212.9929127445657,2672.9999999999955,2173.2077962407066,2673.0000000000023,2173.1576779359966,2195.3289489231397,2184.561523788844,2173.0090660199153,15.583333333333357,-1900567.122594627
4,1,1,295.2,2673.0000000000014,2173.3293102769107,2213.9125150384257,2672.9999999999955,2173.26697755932,2673.0000000000023,2173.2060785294834,2195.9380926820036,2184.939784606425,2173.0110055450064,15.583333333333357,-1900383.087404654
4,1,1,302.40000000000003,2673.0000000000014,2173.412990497033,2214.8302163540598,2672.9999999999955,2173.337392615633,2673.0000000000023,2173.263459721953,2196.54682232149,2185.3182797993554,2173.0133155791764,15.583333333333359,-1900164.9049838148
4,1,1,309.6,2673.0000000000014,2173.511608721463,2215.7459162644013,2672.9999999999955,2173.4209450305507,2673.0000000000023,2173.332212416717,2197.155112807879,2185.6970161914774,2173.0160689011136,15.583333333333362,-1899903.4843207444
4,1,1,316.8,2673.0000000000014,2173.625139201084,2216.659576401044,2672.9999999999955,2173.5188843818146,2673.0000000000023,2173.4147620104886,2197.762949829463,2186.0759921845374,2173.019330007988,15.583333333333357,-1899589.6032487147
4,1,1,324,2673.0000000000014,2173.7537541918546,2217.571193453374,2672.9999999999955,2173.6319357451107,2673.0000000000023,2173.5123809655906,2198.3703273829656,2186.4552044683296,2173.023158559731,15.583333333333368,-1899218.4234417458
4,1,1,331.2,2673.0000000000014,2173.897908479064,2218.4807702735607,2672.9999999999955,2173.7604632577663,2673.0000000000023,2173.6254048526166,2198.9772450822065,2186.834649573716,2173.027610535367,15.583333333333405,-1898788.6689486657
4,1,1,338.40000000000003,2673.0000000000014,2174.057694314753,2219.3883117223622,2672.9999999999955,2173.9045007366763,2673.0000000000023,2173.753795890163,2199.5837017313315,2187.214322209738,2173.0327325852595,15.583333333333428,-1898300.4834268987
4,1,1,345.6,2673.0000000000014,2174.2319434030787,2220.2938279248037,2672.9999999999955,2174.063492451864,2673.0000000000023,2173.8975535083523,2200.18969756252,2187.5942190878595,2173.0385514676454,15.583333333333409,-1897753.8690433449
4,1,1,352.8,2673.0000000000014,2174.4172821233115,2221.1973301085955,2672.9999999999955,2174.235716515188,2673.0000000000023,2174.0564996257,2200.795230316286,2187.9743373704828,2173.0450721748452,15.583333333333394,-1897149.5029231175
4,1,1,360,2673.0000000000014,2174.6084168854827,2222.0988249164266,2672.9999999999955,2174.417960136372,2673.0000000000023,2174.2294623762905,2201.4002989061687,2188.354679681844,2173.0522775293316,15.583333333333377,-1896491.8408911387
4,1,1,367.2,2673.0000000000014,2174.799043064453,2222.998317014237,2672.9999999999955,2174.605594713074,2673.0000000000023,2174.4135385207096,2202.004902523141,2188.7352462203626,2173.0601329420624,15.58333333333343,-1895791.922031364
4,1,1,374.40000000000003,2673.0000000000014,2174.9835105376087,2223.8958125865265,2672.9999999999955,2174.7933358635914,2673.0000000000023,2174.603927611475,2202.609039922912,2189.116036515147,2173.0685906569324,15.583333333333453,-1895067.999245229
4,1,1,381.6,2673.0000000000014,2175.1578326729405,2224.7913195934107,2672.9999999999955,2174.976100682132,2673.0000000000023,2174.794577091807,2203.212710558468,2189.4970463366317,2173.077593115264,15.583333333333456,-1894343.0863711813
4,1,1,388.8,2673.0000000000014,2175.3199758192254,2225.6848437283015,2672.9999999999955,2175.149755822355,2673.0000000000023,2174.979309102977,2203.8159125343627,2189.878270077846,2173.0870709852943,15.583333333333433,-1893640.6736873735
4,1,1,396,2673.0000000000014,2175.46832876015,2226.576390161443,2672.9999999999955,2175.311053640264,2673.0000000000023,2175.153235595461,2204.4186433309064,2190.259703625379,2173.0969397006897,15.583333333333414,-1892979.347187456
4,1,1,403.2,2673.0000000000014,2175.5987713814116,2227.4659647541494,2672.9999999999955,2175.4567437592113,2673.0000000000023,2175.313804132735,2205.02090356626,2190.641343196796,2173.1070899572733,15.583333333333387,-1892368.8120858886
4,1,1,410.40000000000003,2673.0000000000014,2175.7031393059947,2228.353574007085,2672.9999999999955,2175.582341806912,2673.0000000000023,2175.4599925258553,2205.622689458237,2191.0231853100913,2173.1173871210594,15.58333333333338,-1891812.9550857842
4,1,1,417.6,2673.0000000000014,2175.7733156227364,2229.239224284794,2672.9999999999955,2175.6827700305225,2673.0000000000023,2175.5898367528275,2206.2240042100752,2191.4052290307172,2173.1277370201205,15.583333333333371,-1891319.2440534148
4,1,1,424.8,2673.0000000000014,2175.8092400920864,2230.1229202558784,2672.9999999999955,2175.7549426784244,2673.0000000000023,2175.6983670420336,2206.8248427605404,2191.7874766677974,2173.1381276596658,15.583333333333371,-1890906.575717097
4,1,1,432,2673.0000000000014,2175.8359186485227,2231.004668665189,2672.9999999999955,2175.8040124317986,2673.0000000000023,2175.7706713805715,2207.4252080279134,2192.1699312026117,2173.148600670753,15.583333333333366,-1890631.6505205317
4,1,1,439.2,2673.0000000000014,2175.8677709898384,2231.8844741347552,2672.9999999999955,2175.8399706239684,2673.0000000000023,2175.8122316273907,2208.0250939445227,2192.5525894122547,2173.1592214975663,15.583333333333373,-1890473.6246086955
4,1,1,446.40000000000003,2673.0000000000014,2175.909070489045,2232.7623441640576,2672.9999999999955,2175.8748272014586,2673.0000000000023,2175.8417866945656,2208.6245023848232,2192.9354436283893,2173.170047609503,15.58333333333338,-1890361.2463916156
4,1,1,453.6,2673.0000000000014,2175.9651114158755,2233.6382819974215,2672.9999999999955,2175.9183787194247,2673.0000000000023,2175.8732305679555,2209.22342931185,2193.3184885701207,2173.181119788462,15.583333333333405,-1890241.6863036975
4,1,1,460.8,2673.0000000000014,2176.037847589245,2234.512295140784,2672.9999999999955,2175.975157979382,2673.0000000000023,2175.9139631761554,2209.821878767198,2193.7017205719885,2173.192449135089,15.58333333333342,-1890086.8073498043
4,1,1,468,2673.0000000000014,2176.1163651133184,2235.3843867685114,2672.9999999999955,2176.042710077915,2673.0000000000023,2175.9698460431546,2210.419843632483,2194.0851414244344,2173.203964797468,15.5833333333334,-1889874.3220618349
4,1,1,475.2,2673.0000000000014,2176.184981988342,2236.2545651461733,2672.9999999999955,2176.1128924874347,2673.0000000000023,2176.0402522071936,2211.0173287451667,2194.468750551488,2173.2155707013494,15.5833333333334,-1889606.6143574403
4,1,1,482.40000000000003,2673.0000000000014,2176.2270529319903,2237.122832742784,2672.9999999999955,2176.174393512827,2673.0000000000023,2176.1198740403474,2211.6143261264788,2194.852545668678,2173.227195792175,15.58333333333339,-1889303.865607173
4,1,1,489.6,2673.0000000000014,2176.2525614666174,2237.989198110733,2672.9999999999955,2176.220858768718,2673.0000000000023,2176.1870926916577,2212.210844193187,2195.236526184766,2173.238840749182,15.583333333333373,-1889048.2778886955
4,1,1,496.8,2673.0000000000014,2176.272005019356,2238.8536626338787,2672.9999999999955,2176.2524165705213,2673.0000000000023,2176.2317452182842,2212.806870762585,2195.6206904369938,2173.2505563761297,15.58333333333338,-1888878.4940982661
4,1,1,504,2673.0000000000014,2176.294743309955,2239.7162354282204,2672.9999999999955,2176.2762158995315,2673.0000000000023,2176.2577943840774,2213.4024118095163,2196.00503381918,2173.262405061358,15.583333333333371,-1888779.4464868703
4,1,1,511.2,2673.0000000000014,2176.328169338098,2240.5769174099037,2672.9999999999955,2176.3022362013776,2673.0000000000023,2176.277283141228,2213.99746469953,2196.389554253876,2173.274433847955,15.583333333333377,-1888705.343735926
4,1,1,518.4,2673.0000000000014,2176.37765029255,2241.4357181550245,2672.9999999999955,2176.3383133314783,2673.0000000000023,2176.300582148406,2214.592032232148,2196.7742480216193,2173.286664865528,15.583333333333377,-1888616.7531442996
4,1,1,525.6,2673.0000000000014,2176.440814598088,2242.2926386772597,2672.9999999999955,2176.3868969061973,2673.0000000000023,2176.3344426714534,2215.1861070638793,2197.159112732364,2173.2990786962905,15.583333333333359,-1888488.004148826
4,1,1,532.8000000000001,2673.0000000000014,2176.5050218471524,2243.1476871589143,2672.9999999999955,2176.4436613402086,2673.0000000000023,2176.3827870858945,2215.779693286289,2197.544148498501,2173.3116091924694,15.583333333333366,-1888304.1825703008
4,1,1,540,2673.0000000000014,2176.555613535524,2244.000865935106,2672.9999999999955,2176.5001694615567,2673.0000000000023,2176.443702292574,2216.372785874384,2197.9293558222985,2173.324188482498,15.583333333333366,-1888072.562649443
4,1,1,547.2,2673.0000000000014,2176.583744141816,2244.8521816874963,2672.9999999999955,2176.54738188566,2673.0000000000023,2176.5092505075827,2216.9653868392597,2198.314733049582,2173.336798475226,15.583333333333373,-1887823.3264865736
4,1,1,554.4,2673.0000000000014,2176.6057470168585,2245.701638781013,2672.9999999999955,2176.58312537926,2673.0000000000023,2176.5589991361685,2217.557483883498,2198.700274652745,2173.3494671742415,15.58333333333338,-1887634.1656178273
4,1,1,561.6,2673.0000000000014,2176.6308755964674,2246.5492410389375,2672.9999999999955,2176.610782967631,2673.0000000000023,2176.5904803524604,2218.1490898898637,2199.0859791246417,2173.362247607305,15.583333333333362,-1887514.4635397524
4,1,1,568.8000000000001,2673.0000000000014,2176.663824579387,2247.3949964593567,2672.9999999999955,2176.637921713672,2673.0000000000023,2176.612812352732,2218.740207444869,2199.4718440587726,2173.375188437878,15.583333333333371,-1887429.5498307247
4,1,1,576,2673.0000000000014,2176.708637670389,2248.238907389765,2672.9999999999955,2176.672115605596,2673.0000000000023,2176.6367606460267,2219.3308335491424,2199.8578698929914,2173.3883174057996,15.58333333333338,-1887338.490436827
4,1,1,583.2,2673.0000000000014,2176.76672138377,2249.0809823630184,2672.9999999999955,2176.7171372759226,2673.0000000000023,2176.6687313201664,2219.9209553984933,2200.244051418935,2173.4016339841346,15.583333333333377,-1887216.9272768744
4,1,1,590.4,2673.0000000000014,2176.82997635212,2249.9212181462476,2672.9999999999955,2176.7711657687214,2673.0000000000023,2176.713071847083,2220.510573633354,2200.630392817358,2173.415084936397,15.58333333333338,-1887048.3298133612
4,1,1,597.6,2673.0000000000014,2176.88558992637,2250.7596272659116,2672.9999999999955,2176.827597646013,2673.0000000000023,2176.769400254254,2221.099688584422,2201.016889541669,2173.428608957755,15.58333333333338,-1886834.1504331606
4,1,1,604.8000000000001,2673.0000000000014,2176.9214494933253,2251.5962071620243,2672.9999999999955,2176.8779325178884,2673.0000000000023,2176.833359050614,2221.6883046119424,2201.4035361680676,2173.4421736541444,15.583333333333373,-1886590.9577697958
4,1,1,612,2673.0000000000014,2176.946776146289,2252.430970685251,2672.9999999999955,2176.918209963605,2673.0000000000023,2176.888456959659,2222.2764236806293,2201.790323639802,2173.455790868376,15.583333333333362,-1886381.4571536602
4,1,1,619.2,2673.0000000000014,2176.971299619213,2253.2639139926105,2672.9999999999955,2176.9496752272216,2673.0000000000023,2176.9276160904287,2222.864049917126,2202.177260087592,2173.469505056599,15.583333333333366,-1886232.5610854155
4,1,1,626.4,2673.0000000000014,2177.005134084181,2254.0950527346286,2672.9999999999955,2176.978903310701,2673.0000000000023,2176.953060354334,2223.451168455117,2202.564342110748,2173.483360626191,15.583333333333387,-1886135.813512627
4,1,1,633.6,2673.0000000000014,2177.0469859726177,2254.9243811758847,2672.9999999999955,2177.0122735376613,2673.0000000000023,2176.978314330321,2224.0377689073707,2202.9515718258854,2173.4973896812485,15.583333333333377,-1886039.7894779183
4,1,1,640.8000000000001,2673.0000000000014,2177.101228841996,2255.7519111605616,2672.9999999999955,2177.0548993584466,2673.0000000000023,2177.009274498586,2224.6238518285977,2203.3389510641973,2173.5115988823395,15.583333333333366,-1885922.068598153
4,1,1,648,2673.0000000000014,2177.1623153770233,2256.5776377709103,2672.9999999999955,2177.1064262466275,2673.0000000000023,2177.051102881607,2225.2094366001224,2203.7264724731676,2173.525962935977,15.583333333333366,-1885763.0231430805
4,1,1,655.2,2673.0000000000014,2177.2211144361254,2257.4015749859177,2672.9999999999955,2177.162486942675,2673.0000000000023,2177.104133612561,2225.794531059985,2204.1141271710244,2173.5404338728767,15.583333333333382,-1885561.3826270998
4,1,1,662.4,2673.0000000000014,2177.266292325528,2258.223718391419,2672.9999999999955,2177.215938757703,2673.0000000000023,2177.1655460118095,2226.3791274692217,2204.5019147460184,2173.554970356408,15.58333333333339,-1885327.8722143606
4,1,1,669.6,2673.0000000000014,2177.296755312129,2259.0440836291314,2672.9999999999955,2177.2613435408703,2673.0000000000023,2177.225612434727,2226.963203211044,2204.889833622644,2173.5695648666347,15.58333333333338,-1885099.4796522951
4,1,1,676.8000000000001,2673.0000000000014,2177.324848702963,2259.862667303797,2672.9999999999955,2177.2986155160174,2673.0000000000023,2177.2720592578767,2227.5467469384134,2205.2778875334866,2173.5842375616658,15.583333333333368,-1884922.8733483928
4,1,1,684,2673.0000000000014,2177.3595436668757,2260.679482373174,2672.9999999999955,2177.3318231401645,2673.0000000000023,2177.3040012078964,2228.1297691308946,2205.666078152781,2173.5990275799586,15.583333333333368,-1884801.4194070953
4,1,1,691.2,2673.0000000000014,2177.3998639988067,2261.494519084084,2672.9999999999955,2177.366139735976,2673.0000000000023,2177.332532866739,2228.712296053758,2206.0544020452885,2173.6139688763965,15.58333333333338,-1884692.9325296336
4,1,1,698.4,2673.0000000000014,2177.449067000328,2262.307792094481,2672.9999999999955,2177.4065365652227,2673.0000000000023,2177.364054019621,2229.2943264791897,2206.44285007234,2173.629079530745,15.583333333357302,-1884573.0786021948
4,1,1,705.6,2673.0000000000014,2177.5056105060157,2263.119296620303,2672.9999999999955,2177.4544493904077,2673.0000000000023,2177.4033916502885,2229.87585154417,2206.8314151419227,2173.6443539823067,15.583333333354835,-1884423.5038175827
4,1,1,712.8000000000001,2673.0000000000014,2177.564411071014,2263.9290491348293,2672.9999999999955,2177.5080265335873,2673.0000000000023,2177.4519931085047,2230.456843565407,2207.22010191648,2173.6597623852026,15.583333334612226,-1884238.7050249926
4,1,1,720,2673.0000000000014,2177.617089390358,2264.737043550447,2672.9999999999955,2177.562546370335,2673.0000000000023,2177.5086283569212,2231.0372973678714,2207.6089212202032,2173.6752660266684,15.583333334904937,-1884023.358967467
4,1,1,727.2,2673.0000000000014,2177.6576896684574,2265.5432965304944,2672.9999999999955,2177.612767448032,2673.0000000000023,2177.5685293899446,2231.6172282210505,2207.9978644905277,2173.690846286905,15.583333334080734,-1883795.5951732546
4,1,1,734.4,2673.0000000000014,2177.690102648103,2266.347801751314,2672.9999999999955,2177.6562851749254,2673.0000000000023,2177.6228817233255,2232.1966634491178,2208.386927854595,2173.7065019762017,15.583333333664157,-1883588.9294339311
4,1,1,741.6,2673.0000000000014,2177.7242314800465,2267.150569499783,2672.9999999999955,2177.694623928372,2673.0000000000023,2177.6649082839976,2232.7756032855527,2208.776090497647,2173.72225676455,15.583333333500066,-1883429.1304215502
4,1,1,748.8000000000001,2673.0000000000014,2177.7639971789176,2267.9515932172035,2672.9999999999955,2177.7314474950535,2673.0000000000023,2177.698588796319,2233.354034873613,2209.165352348005,2173.7381416416433,15.583333333422734,-1883301.065877522
4,1,1,756,2673.0000000000014,2177.8107190041546,2268.7508873685856,2672.9999999999955,2177.7711408909254,2673.0000000000023,2177.7312873557144,2233.931919868002,2209.55473510544,2173.7541795402217,15.583333333391064,-1883176.7350513593
4,1,1,763.2,2673.0000000000014,2177.8638033171915,2269.5484494274033,2672.9999999999955,2177.8164957646063,2673.0000000000023,2177.7688952490716,2234.5092589203728,2209.9442425122384,2173.770378193521,15.583333333390533,-1883033.7373047762
4,1,1,770.4,2673.0000000000014,2177.9207957686463,2270.3442917475554,2672.9999999999955,2177.867476158513,2673.0000000000023,2177.8140254897853,2235.0860751303526,2210.3338718405917,2173.786724758531,15.583333333364518,-1882862.1370830343
4,1,1,777.6,2673.0000000000014,2177.9761991025416,2271.1384151682028,2672.9999999999955,2177.921366884914,2673.0000000000023,2177.8668268349343,2235.6623965852455,2210.7236088474247,2173.803191007138,15.583333333345976,-1882661.368766085
4,1,1,784.8000000000001,2673.0000000000014,2178.0242700706126,2271.9308271202485,2672.9999999999955,2177.97407196769,2673.0000000000023,2177.9247075110443,2236.2382078928354,2211.113425964066,2173.81975304938,15.58333333334735,-1882441.287142111
4,1,1,792,2673.0000000000014,2178.064194813442,2272.721523072891,2672.9999999999955,2178.0224697603817,2673.0000000000023,2177.9818241563007,2236.8135098621656,2211.5033219209768,2173.836401256309,15.583333333339729,-1882224.1106170488
4,1,1,799.2,2673.0000000000014,2178.1006593149455,2273.5105115782935,2672.9999999999955,2178.065915776868,2673.0000000000023,2178.031750468036,2237.3882663232957,2211.8933315215886,2173.8531421937846,15.58333333333731,-1882034.2741374206
4,1,1,806.4,2673.0000000000014,2178.140063735843,2274.2977941893055,2672.9999999999955,2178.106459644289,2673.0000000000023,2178.072620276501,2237.962469143982,2212.283464038641,2173.8699984322902,15.583333333336713,-1881878.8735023171
4,1,1,813.6,2673.0000000000014,2178.1847523507777,2275.0833772059714,2672.9999999999955,2178.147340376625,2673.0000000000023,2178.1092730580913,2238.5361396397566,2212.673714068723,2173.8869932158645,15.583333333335045,-1881739.5074089332
4,1,1,820.8000000000001,2673.0000000000014,2178.2364309633035,2275.867261319532,2672.9999999999955,2178.1918411828938,2673.0000000000023,2178.146697651049,2239.1093172429464,2213.0640593721305,2173.9041394916,15.583333333334965,-1881597.2066316048
4,1,1,828,2673.0000000000014,2178.2921046465126,2276.6494652144756,2672.9999999999955,2178.2410993587873,2673.0000000000023,2178.1898528595193,2239.6819833190625,2213.4544628099497,2173.921436839293,15.583333333334224,-1881433.1161438418
4,1,1,835.2,2673.0000000000014,2178.348709323393,2277.4299820124274,2672.9999999999955,2178.294115785117,2673.0000000000023,2178.2397820854803,2240.254130471593,2213.8449295053542,2173.9388700768973,15.58333333333392,-1881243.2685836297
4,1,1,842.4,2673.0000000000014,2178.401119477595,2278.20881488996,2672.9999999999955,2178.347914194891,2673.0000000000023,2178.2955183650247,2240.8257259431352,2214.2355022850497,2173.956418864524,15.583333333333698,-1881031.3406700057
4,1,1,849.6,2673.0000000000014,2178.446845271582,2278.985962652249,2672.9999999999955,2178.3994743524677,2673.0000000000023,2178.353209520619,2241.396765008012,2214.6261849619577,2173.974067753712,15.583333333333586,-1880811.9796660244
4,1,1,856.8000000000001,2673.0000000000014,2178.487912375571,2279.761438871952,2672.9999999999955,2178.4472611706337,2673.0000000000023,2178.4074191041764,2241.9672758044603,2215.0169899155317,2173.9918130402366,15.583333333333528,-1880605.856759493
4,1,1,864,2673.0000000000014,2178.5293045548606,2280.535238945367,2672.9999999999955,2178.491888449481,2673.0000000000023,2178.4545627873313,2242.53729214462,2215.407890114579,2174.00966224932,15.583333333333456,-1880426.6007615654
4,1,1,871.2,2673.0000000000014,2178.5735401051265,2281.307373233823,2672.9999999999955,2178.5352588211963,2673.0000000000023,2178.496567071176,2243.106781074412,2215.7988511664303,2174.027634311012,15.583333333333425,-1880266.886472946
4,1,1,878.4,2673.0000000000014,2178.6231140969626,2282.0778494963743,2672.9999999999955,2178.5800491512896,2673.0000000000023,2178.5364670341623,2243.6757546976155,2216.1898581759847,2174.0457475662593,15.583333333333405,-1880115.1735137103
4,1,1,885.6,2673.0000000000014,2178.676722944806,2282.8466693681535,2672.9999999999955,2178.6280035026807,2673.0000000000023,2178.5789431861044,2244.2441662398073,2216.58094044254,2174.0640116428444,15.583333333333394,-1879953.6650252852
4,1,1,892.8000000000001,2673.0000000000014,2178.732663069249,2283.6138282925303,2672.9999999999955,2178.6795438079535,2673.0000000000023,2178.6263609974703,2244.8120298560902,2216.9721170934054,2174.0824234887054,15.583333333333385,-1879773.366700539
4,1,1,900,2673.0000000000014,2178.788155672511,2284.3793429005364,2672.9999999999955,2178.733428549488,2673.0000000000023,2178.6790772506633,2245.3793629103347,2217.3634039545254,2174.1009674274205,15.583333333333385,-1879572.9219338235
4,1,1,907.2,2673.0000000000014,2178.840405914555,2285.1432107371716,2672.9999999999955,2178.787467495239,2673.0000000000023,2178.7354107068422,2245.9461826878883,2217.754777283393,2174.119625521029,15.583333333333368,-1879358.7233555873
4,1,1,914.4,2673.0000000000014,2178.8881238402146,2285.9054229119884,2672.9999999999955,2178.839514814767,2673.0000000000023,2178.792074803465,2246.512475093896,2218.1461890569876,2174.1383854919554,15.583333333333368,-1879143.2675722106
4,1,1,921.6,2673.0000000000014,2178.9324222452187,2286.6659916516355,2672.9999999999955,2178.8884621959305,2673.0000000000023,2178.8454219840096,2247.078247465185,2218.537633260013,2174.157247684427,15.583333333333368,-1878940.4238093975
