hours,max_ff,time,inlet_T,outlet_T,mass_flow,SOC,power
50,20,0.730042987441109,2672.9999999999995,2173.0000077907293,0.4895396212336217,8.111172349450388e-05,58744.753632705586
50,20,1.2167383124018485,2672.9999999999995,2173.000009272782,0.4895396221942223,0.00013518619361551983,58744.75357385203
50,20,1.7034336373625876,2672.9999999999995,2173.000010561192,0.4895396221019183,0.00018926066363468037,58744.75341140087
50,20,2.190128962323327,2672.9999999999995,2173.0000116811466,0.4895396220573118,0.0002433351335160483,58744.753274465176
50,20,2.6768242872840657,2672.9999999999995,2173.000012660418,0.489539622103839,0.00029740960328400776,58744.753164994305
50,20,3.650214937205545,2672.9999999999995,2173.000014379154,0.4895396221079816,0.0004055585425337371,58744.75296355799
50,20,4.623605587127023,2672.9999999999995,2173.000015883785,0.4895396221034081,0.000513707481434815,58744.75278623079
50,20,5.596996237048503,2672.9999999999995,2173.0000172414825,0.4895396221032634,0.0006218564200258143,58744.75262669823
50,20,6.570386886969981,2672.9999999999995,2173.0000184721525,0.4895396221031269,0.000730005358336853,58744.75248209104
50,20,8.517168186812937,2672.9999999999995,2173.000020668091,0.4895396221031697,0.0009463032342177415,58744.75222409643
50,20,10.463949486655897,2672.9999999999995,2173.0000225009226,0.4895396221031702,0.0011626011092272257,58744.75200875802
50,20,14.35751208634181,2672.9999999999995,2173.0000257299234,0.4895396221031702,0.001595196857056466,58744.75162938429
50,20,18.251074686027728,2672.9999999999995,2173.000029060288,0.4895396221031702,0.0020277926020481536,58744.751238101395
50,20,26.03819988539956,2672.9999999999995,2173.000290626321,0.4895396221031704,0.0028929838628454062,58744.72050683653
50,20,33.82532508477138,2672.9999999999995,2173.001920180697,0.4895396221031702,0.003758173487461283,58744.52905129248
50,20,49.399575483515044,2672.9999999999995,2173.0468640225304,0.4895396221031699,0.005488472146876504,58739.2486213692
50,20,64.9738258822587,2672.9999999999995,2173.1845616274086,0.4895396221031704,0.007218454766623582,58723.070597339676
50,20,96.122326679746,2672.9999999999995,2174.031729816907,0.4895396221031702,0.010675011615914711,58623.53722245687
50,20,127.27082747723331,2672.9999999999995,2175.4216393969355,0.4895396221031704,0.014123826462187152,58460.23742792137
50,20,189.56782907220799,2672.9999999999995,2179.229537401137,0.48953962210317,0.020985479361653292,58012.849359925116
50,20,251.8648306671826,2672.9999999999995,2183.343638143219,0.4895396221031697,0.02779229989092359,57529.48568250752
50,20,376.4588338571318,2672.9999999999995,2190.8768541030536,0.48953962210317,0.041244706391963884,56644.41183589978
50,20,501.05283704708114,2672.9999999999995,2197.448397808678,0.4895396221031702,0.05450185979381318,55872.32439055123
50,20,750.2408434269797,2672.9999999999995,2208.0440615622642,0.4895396221031702,0.08054087307385474,54627.445055384116
50,20,999.428849806878,2672.9999999999995,2217.4350104931877,0.4895396221031704,0.10602653441291457,53524.107073583866
50,20,1497.8048625666752,2672.9999999999995,2234.0349082134967,0.4895396221031706,0.1555586852144148,51573.79323591557
50,20,1996.1808753264718,2672.9999999999995,2250.465604978133,0.4895396221031702,0.203261857403227,49643.3587355031
50,20,2992.9329008460663,2672.9999999999995,2283.817232808593,0.4895396221031702,0.2931550822991043,45724.892347187335
50,20,3989.684926365661,2672.9999999999995,2317.2735616198106,0.4895396221031704,0.3756496923192665,41794.12469201866
50,20,5789.68492636566,2672.9999999999995,2374.521102233515,0.4895396221031704,0.5064840157571631,35068.13923641014
50,20,7589.6849263656595,2672.9999999999995,2426.5490900133864,0.4895396221031694,0.6154643599690527,28955.39648203892
50,20,9389.684926365659,2672.9999999999995,2472.319725602992,0.4895396221031704,0.7048859876515584,23577.82696604918
50,20,11189.684926365659,2672.9999999999995,2513.189098959705,0.4895396221031713,0.7769805066621726,18776.104344775944
50,20,12989.684926365659,2672.9999999999995,2548.4780140956395,0.4895396221031713,0.833844153042164,14630.027021557638
50,20,14789.684926365659,2672.9999999999995,2577.7086943547492,0.4895396221031708,0.8778045454350848,11195.72874127046
50,20,16589.684926365662,2672.9999999999995,2601.086855840679,0.4895396221031697,0.9112437117904661,8449.040019841072
50,20,18389.684926365662,2672.9999999999995,2619.299858503141,0.4895396221031704,0.9363650740533273,6309.203274062143
50,20,20189.684926365662,2672.9999999999995,2633.224756309866,0.4895396221031704,0.9550591875117582,4673.173863631098
50,20,21989.684926365662,2672.9999999999995,2643.730850927909,0.4895396221031694,0.968867354328974,3438.81796224779
50,20,23789.684926365662,2672.9999999999995,2651.583086250414,0.4895396221031693,0.9790040444025595,2516.262687261187
50,20,25589.684926365662,2672.9999999999995,2657.410807287314,0.4895396221031696,0.9864048842223321,1831.566602270761
50,20,27389.684926365662,2672.9999999999995,2661.7110569209117,0.4895396221031704,0.9917802343108861,1326.332382931409
50,20,29189.684926365662,2672.9999999999995,2664.8669696343172,0.48953962210317,0.9956644287909288,955.5457468247346
50,20,30989.684926365662,2672.9999999999995,2667.2284183572424,0.4895396221031699,0.9984452078587147,678.1002951199033
50,20,32789.68492636566,2672.9999999999995,2668.95531593496,0.4895396221031699,1.0004083598105635,475.20794609430493
50,20,34589.68492636566,2672.9999999999995,2670.043200781474,0.4895396221031697,1.0018085842933881,347.3928892972848
50,20,36389.68492636566,2672.9999999999995,2670.887130721397,0.4895396221031702,1.002822465732789,248.23997476809706
50,20,38189.68492636566,2672.9999999999995,2671.507960394116,0.4895396221031697,1.0035434103489473,175.29900115855
50,20,39989.68492636566,2672.9999999999995,2671.9545426927507,0.4895396221031699,1.004050883574114,122.83026602774426
50,30,0.0,2672.9999999999995,2173.0000099813697,0.7343089451675127,0.0,88117.07166104327
50,30,0.13235903168932,2672.9999999999995,2173.0000113197243,0.7343094327911401,2.205869380494311e-05,88117.12994001346
50,30,0.2647180633786401,2672.9999999999995,2173.0000125305733,0.7343094328517986,4.4117394878687296e-05,88117.1297338994
50,30,0.5294361267572802,2672.9999999999995,2173.0000147826727,0.7343094352617631,8.823479694761704e-05,88117.12962619805
50,30,0.7941541901359204,2672.9999999999995,2173.0000168360725,0.7343094332684281,0.0001323521988391149,88117.12902511844
50,30,1.3235903168932006,2672.9999999999995,2173.0000205302536,0.7343094330699073,0.00022058700198328697,88117.12835025467
50,30,1.8530264436504809,2672.9999999999995,2173.000023713588,0.7343094331249503,0.0003088218045120026,88117.12779584726
50,30,2.3824625704077613,2672.9999999999995,2173.0000265039102,0.7343094331537914,0.00039705660651867373,88117.12730755776
50,30,2.9118986971650416,2672.9999999999995,2173.000029032717,0.7343094331547518,0.0004852914080578029,88117.12686201061
50,30,3.970770950679602,2672.9999999999995,2173.000033627362,0.7343094331549564,0.0006617610098791284,88117.1260523013
50,30,5.029643204194162,2672.9999999999995,2173.000037467627,0.7343094331547535,0.0008382306102119488,88117.1253754907
50,30,6.088515457708723,2672.9999999999995,2173.0000410563343,0.7343094331547138,0.0010147002092337524,88117.1247430327
50,30,8.206259964737843,2672.9999999999995,2173.0000472321453,0.7343094331547588,0.0013676394038310787,88117.1236546486
50,30,10.324004471766964,2672.9999999999995,2173.00005349974,0.7343094331547639,0.0017205785940366514,88117.12255008433
50,30,14.559493485825206,2672.9999999999995,2173.000580070911,0.7343094331547549,0.0024264565983283925,88117.02975020048
50,30,18.79498249988345,2672.9999999999995,2173.004072059558,0.7343094331547545,0.003132331766005347,88116.41434215147
50,30,27.26596052799993,2672.9999999999995,2173.1147322057304,0.7343094331547549,0.004543920946294929,88096.91223274144
50,30,35.73693855611641,2672.9999999999995,2173.46373446758,0.7343094331547545,0.00595486119500692,88035.40607600498
50,30,52.67889461234939,2672.9999999999995,2175.592819687752,0.7343094331547545,0.008769744778212789,87660.18830932588
50,30,69.62085066858235,2672.9999999999995,2178.982154347614,0.7343094331547544,0.011569047026699728,87062.87141024065
50,30,103.50476278104829,2672.9999999999995,2187.5510350911927,0.7343094331547547,0.017100123151098642,85552.7410194596
50,30,137.38867489351424,2672.9999999999995,2196.1770086049,0.7343094331547555,0.02253409945872021,84032.54892635769
50,30,205.15649911844608,2672.9999999999995,2210.476957670472,0.7343094331547557,0.033143125438286083,81512.407928162
50,30,272.924323343378,2672.9999999999995,2221.9698046153944,0.7343094331547557,0.043460846155321635,79486.97450605154
50,30,408.45997179324166,2672.9999999999995,2238.3311120004705,0.7343094331547552,0.06346711487493716,76603.55154166606
50,30,543.9956202431055,2672.9999999999995,2250.6386689400774,0.7343094331547547,0.0828258081207537,74434.5383033038
50,30,815.066917142833,2672.9999999999995,2268.6662319682714,0.7343094331547544,0.12017276853178444,71257.46400208902
50,30,1086.1382140425603,2672.9999999999995,2284.115100172393,0.7343094331547544,0.15600739029062088,68534.84408516479
50,30,1628.2808078420153,2672.9999999999995,2310.1142123650634,0.7343094331547559,0.2239317075720139,63952.9096843505
50,30,2170.4234016414707,2672.9999999999995,2334.8736916005632,0.7343094331547549,0.28726986217584793,59589.44108531999
50,30,3254.70858924038,2672.9999999999995,2379.870869610797,0.7343094331547549,0.40134080275643785,51659.39653853799
50,30,4338.993776839289,2672.9999999999995,2420.643395864442,0.7343094331547547,0.4999127389126467,44473.88038455362
50,30,5423.2789644382,2672.9999999999995,2457.083925627229,0.7343094331547538,0.584531898769933,38051.81044360054
50,30,7223.278964438199,2672.9999999999995,2510.3004473930278,0.7343094331547549,0.6981107324982248,28673.235899845848
50,30,9023.2789644382,2672.9999999999995,2553.505673300269,0.7343094331547547,0.7827645328513532,21058.99471298119
50,30,10823.2789644382,2672.9999999999995,2586.9043416280333,0.7343094331547545,0.8444383494260442,15173.004983088942
50,30,12623.278964438201,2672.9999999999995,2611.725676002959,0.7343094331547549,0.8886470654200259,10798.635389089823
50,30,14423.278964438201,2672.9999999999995,2629.6706817824656,0.7343094331547557,0.920026540644641,7636.110503831845
50,30,16223.278964438201,2672.9999999999995,2642.4405619820973,0.7343094331547549,0.9421920250061829,5385.620066028884
50,30,18023.2789644382,2672.9999999999995,2651.474701082073,0.7343094331547545,0.9578166407237292,3793.495211258248
50,30,19823.2789644382,2672.9999999999995,2657.8691920994725,0.734309433154754,0.9688129059721322,2666.5667934262847
50,30,21623.2789644382,2672.9999999999995,2662.405196539885,0.7343094331547545,0.9765301915965984,1867.167389563884
50,30,23423.2789644382,2672.9999999999995,2665.7303975863065,0.7343094331547552,0.9818892371293505,1281.1530306382547
50,30,25223.2789644382,2672.9999999999995,2668.0538418709007,0.7343094331547547,0.9855537764052971,871.6825372973707
50,30,27023.2789644382,2672.9999999999995,2669.633395675699,0.7343094331547536,0.9880474766047556,593.311035128048
50,30,28823.2789644382,2672.9999999999995,2670.7461511264332,0.734309433154754,0.9897335256575389,397.2053973035903
50,30,30623.2789644382,2672.9999999999995,2671.513004035444,0.7343094331547549,0.9908557212659499,262.0596393207161
50,50,0.0,2672.9999999999995,2173.0000043648224,1.223850876173059,0.0,146862.10385871294
50,50,0.0293081104858742,2672.9999999999995,2173.0000059496188,1.2238490554708237,8.140728164939202e-06,146861.88490895426
50,50,0.0586162209717485,2672.9999999999995,2173.0000074602967,1.2238490542529827,1.6281450245212382e-05,146861.88431909127
50,50,0.1172324419434971,2672.9999999999995,2173.0000102349536,1.2238490551173469,3.2562894333636076e-05,146861.88360783228
50,50,0.1758486629152457,2672.9999999999995,2173.0000123573004,1.2238490552586307,4.884433834901878e-05,146861.88300140266
50,50,0.2344648838869943,2672.9999999999995,2173.000014161602,1.2238490552572807,6.512578230140078e-05,146861.8824712744
50,50,0.3516973258304915,2672.9999999999995,2173.000017427783,1.2238490552577894,9.768867004104404e-05,146861.8815119804
50,50,0.4689297677739886,2672.9999999999995,2173.0000205735296,1.2238490552579393,0.0001302515575719051,146861.88058801784
50,50,0.7033946516609829,2672.9999999999995,2173.0000265538924,1.2238490552579226,0.0001953773320392859,146861.8788314411
50,50,0.9378595355479772,2672.9999999999995,2173.000032192711,1.2238490552579229,0.00026050310574995803,146861.8771751861
50,50,1.1723244194349716,2672.9999999999995,2173.0000375071545,1.2238490552579238,0.0003256288787472905,146861.8756142078
50,50,1.6412541872089603,2672.9999999999995,2173.00004702088,1.2238490552579238,0.0004558804228105634,146861.8728198004
50,50,2.110183954982949,2672.9999999999995,2173.000055644325,1.2238490552579244,0.0005861319645114416,146861.87028688964
50,50,2.5791137227569374,2672.9999999999995,2173.000063580325,1.2238490552579229,0.0007163835040554263,146861.8679558977
50,50,3.5169732583049145,2672.9999999999995,2173.000077531191,1.2238490552579249,0.0009768865774417992,146861.86385819688
50,50,4.4548327938528915,2672.9999999999995,2173.0000900846067,1.2238490552579244,0.0012373896439237242,146861.8601709602
50,50,6.3305518649488475,2672.9999999999995,2173.000322065672,1.223849055257925,0.0017583956494835894,146861.7920326064
50,50,8.2062709360448,2672.9999999999995,2173.0021181714637,1.2238490552579229,0.002279400598397586,146861.26447363588
50,50,11.95770907823671,2672.9999999999995,2173.114887196432,1.2238490552579238,0.00332129111793407,146828.14153011527
50,50,15.709147220428619,2672.9999999999995,2173.550643527601,1.2238490552579242,0.0043626100672254815,146700.14953630153
50,50,19.460585362620527,2672.9999999999995,2174.5741372360058,1.2238490552579242,0.005402408459821734,146399.5251023591
50,50,26.96346164700434,2672.9999999999995,2179.6240103731,1.2238490552579242,0.0074693481973957376,144916.2573100378
50,50,34.46633793138816,2672.9999999999995,2187.0590970255766,1.223849055257926,0.00951026896812786,142732.3956039434
50,50,49.472090500155794,2672.9999999999995,2204.155521776835,1.2238490552579229,0.013489861949315882,137710.7692167153
50,50,64.47784306892342,2672.9999999999995,2220.158184342544,1.2238490552579238,0.01733149628747868,133010.40678567844
50,50,94.48934820645871,2672.9999999999995,2244.327678308342,1.2238490552579258,0.02467988586883649,125911.25182021361
50,50,124.50085334399398,2672.9999999999995,2262.385367202429,1.2238490552579244,0.03167626545122728,120607.27930185274
50,50,184.52386361906449,2672.9999999999995,2286.1304347590794,1.2238490552579244,0.04497208073964994,113632.78846275456
50,50,244.54687389413502,2672.9999999999995,2302.735055053978,1.2238490552579242,0.05759517800063174,108755.61673615573
50,50,364.5928944442761,2672.9999999999995,2323.97460139487,1.2238490552579249,0.0815794815645767,102517.05704253796
50,50,484.6389149944172,2672.9999999999995,2338.8261855029896,1.2238490552579238,0.10436034810699646,98154.79371938457
50,50,724.7309560946994,2672.9999999999995,2359.1622617288817,1.223849055257925,0.1475754584831554,92181.60467697396
50,50,964.8229971949817,2672.9999999999995,2375.8906467745583,1.2238490552579262,0.1883187845554057,87268.08030077995
50,50,1445.007079395546,2672.9999999999995,2402.057513162741,1.223849055257925,0.2640841713384827,79582.24957080277
