% Model,LargeGraphiteBlockCharge_v3_rad_spacing_2.mph
% Version,COMSOL 6.0.0.405
% Date,"Feb 22 2023, 18:24"
% Table,Accumulated Probe Table 24 - 
% hours (h),rad_spac (m),Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), Sn_block_1","Temperature (K), bottom_right_T","Outward mass flow rate across feature selection (kg/s), mass_flowrate",Global Variable Probe 1,"Temperature (K), G_block"
5,0.05,14850,2673,2352.5413175416616,2565.306552106839,2580.5703907585544,2320.3515038906894,0.24229738871773077,5.233893360880596E8,2578.0887265508727
5,0.05,14940,2673,2355.6447710185407,2566.9644970661616,2582.0742244705675,2323.328674045574,0.24229738871773135,5.233893360880596E8,2579.6166489096468
5,0.05,15030,2673,2358.7685440805903,2568.6032844844112,2583.5558458784926,2326.3272872281423,0.2422973887177319,5.233893360880596E8,2581.122453938578
5,0.05,15120,2673,2361.894892224321,2570.229123585831,2585.0254248023475,2329.34003799882,0.24229738871773146,5.233893360880596E8,2582.616270787508
5,0.05,15210,2673,2365.0620658160924,2571.830001419731,2586.4556480294505,2332.3744296666646,0.24229738871773132,5.233893360880596E8,2584.070855487155
5,0.05,15300,2673,2368.2300646607364,2573.4136881545587,2587.8719826333745,2335.426735533222,0.2422973887177312,5.233893360880596E8,2585.51175014579
5,0.05,15390,2673,2371.3919910012864,2574.984160254536,2589.2798256349643,2338.4934482710805,0.24229738871773132,5.233893360880596E8,2586.9441517228515
5,0.05,15480,2673,2374.549259410299,2576.54016768,2590.6782328775334,2341.5753704521962,0.24229738871773143,5.233893360880596E8,2588.3670963529494
5,0.05,15570,2673,2377.703447528508,2578.081857083261,2592.0661412970207,2344.670884806433,0.24229738871773146,5.233893360880596E8,2589.7795058342567
5,0.05,15660,2673,2380.8646378172925,2579.6049079231625,2593.4342737159855,2347.780766321231,0.24229738871773135,5.233893360880596E8,2591.1721186997443
5,0.05,15750,2673,2384.0316422228684,2581.111309812401,2594.7832910189486,2350.901068636954,0.24229738871773132,5.233893360880596E8,2592.545647315811
5,0.05,15840,2673,2387.195752627484,2582.605063989986,2596.121577577284,2354.0292267895743,0.24229738871773132,5.233893360880596E8,2593.9084726117576
5,0.05,15930,2673,2390.3583184264226,2584.0846912918537,2597.448015838116,2357.1658317907454,0.24229738871773146,5.233893360880596E8,2595.2594630635544
5,0.05,16020,2673,2393.5286755052343,2585.5450270995157,2598.7522147985196,2360.3124375470416,0.24229738871773146,5.233893360880596E8,2596.5881997529727
5,0.05,16110,2673,2396.696003938266,2586.992405495051,2600.044751842506,2363.465453402015,0.24229738871773146,5.233893360880596E8,2597.9052870748465
5,0.05,16200,2673,2399.861020784961,2588.42535525882,2601.3245909857037,2366.6253014126596,0.24229738871773124,5.233893360880596E8,2599.2096822674052
5,0.05,16290,2673,2403.0310840814464,2589.8384012639754,2602.580681157815,2369.7931880008164,0.24229738871773182,5.233893360880596E8,2600.490294006053
5,0.05,16380,2673,2406.196421773578,2591.2381279137157,2603.8248010716325,2372.966065408458,0.2422973887177316,5.233893360880596E8,2601.7589453785035
5,0.05,16470,2673,2409.3705021491965,2592.6118922218243,2605.028418606481,2376.146423372375,0.2422973887177311,5.233893360880596E8,2602.9869613915735
5,0.05,16560,2673,2412.53647987972,2593.9680566871994,2606.218601627814,2379.3323383751936,0.24229738871773135,5.233893360880596E8,2604.2016829607223
5,0.05,16650,2673,2415.692351274669,2595.310871105327,2607.401088378171,2382.522048350616,0.24229738871773132,5.233893360880596E8,2605.408680119525
5,0.05,16740,2673,2418.838365177839,2596.6391539679007,2608.5749187459974,2385.7150117317447,0.2422973887177313,5.233893360880596E8,2606.606959218672
5,0.05,16830,2673,2421.975192110189,2597.9487100050696,2609.7317875930457,2388.910343031981,0.2422973887177312,5.233893360880596E8,2607.7881398960394
5,0.05,16920,2673,2425.102350652257,2599.246028650754,2610.8793465177428,2392.105619931687,0.2422973887177313,5.233893360880596E8,2608.9599623247036
5,0.05,17010,2673,2428.2205651143754,2600.5297657410347,2612.0162302039166,2395.299925161326,0.2422973887177311,5.233893360880596E8,2610.121051329818
5,0.05,17100,2673,2431.3309101916416,2601.7949061445033,2613.132121391949,2398.4921042002175,0.24229738871773124,5.233893360880596E8,2611.2610106894563
5,0.05,17190,2673,2434.4319573273774,2603.0476269683827,2614.237194981877,2401.6818951877276,0.24229738871773124,5.233893360880596E8,2612.3901209129945
5,0.05,17280,2673,2437.5230333424174,2604.2758767011874,2615.3045044561886,2404.8680237748727,0.24229738871773154,5.233893360880596E8,2613.4811993342237
5,0.05,17370,2673,2440.6018509775536,2605.48750172407,2616.3587320023976,2408.050664583482,0.2422973887177316,5.233893360880596E8,2614.5592840834074
5,0.05,17460,2673,2443.669334470504,2606.6864433936353,2617.4055414622994,2411.2296150016987,0.24229738871773135,5.233893360880596E8,2615.629912775934
5,0.05,17550,2673,2446.725247816739,2607.8715185905244,2618.44388271376,2414.4036426128755,0.24229738871773143,5.233893360880596E8,2616.691997912363
5,0.05,17640,2673,2449.7664466739043,2609.0384693222795,2619.465216018538,2417.570666724496,0.2422973887177317,5.233893360880596E8,2617.736890814955
5,0.05,17730,2673,2452.795476367287,2610.1935841658333,2620.477526017374,2420.731758760626,0.24229738871773152,5.233893360880596E8,2618.772694672435
5,0.05,17820,2673,2455.8120793956828,2611.33555361639,2621.4794830036863,2423.8854699491485,0.2422973887177312,5.233893360880596E8,2619.7980619662044
5,0.05,17910,2673,2458.8117918924577,2612.459384780688,2622.4608146059195,2427.029359629152,0.2422973887177317,5.233893360880596E8,2620.802598124616
5,0.05,18000,2673,2461.79391729495,2613.5667741196235,2623.4232548928107,2430.164003716332,0.2422973887177311,5.233893360880596E8,2621.788096597681
5,0.06,0,2673.000000000001,2173.0000008425413,2173.000059120336,2174.573783502454,2173,0.24229744645896878,5.233893360880596E8,2173.3549150959484
5,0.06,90,2673.000000000001,2173.0017020035107,2175.3295018045687,2198.1423452104423,2173.0001572660703,0.24229738871773127,5.233893360880596E8,2194.2606388009494
5,0.06,180,2673.000000000001,2173.0029467186946,2178.107037650945,2202.7475474109833,2173.0010438513254,0.24229738871773152,5.233893360880596E8,2198.855779486164
5,0.06,270,2673.000000000001,2173.0039607937015,2180.9093837418104,2206.0784976961036,2173.002375837302,0.242297388717731,5.233893360880596E8,2202.1808653634384
5,0.06,360,2673.000000000001,2173.0048670336964,2183.6880890883276,2208.9885917504494,2173.0038568752743,0.24229738871773113,5.233893360880596E8,2205.0880156416524
5,0.06,450,2673.000000000001,2173.0057032958475,2186.427853544965,2211.6541859366866,2173.005411407603,0.24229738871773152,5.233893360880596E8,2207.752869373107
5,0.06,540,2673.000000000001,2173.0065002441715,2189.1303793743723,2214.1754989565425,2173.0069941452175,0.24229738871773118,5.233893360880596E8,2210.2743448136653
5,0.06,630,2673.000000000001,2173.00728847878,2191.7945380788515,2216.6240107147887,2173.008573606049,0.24229738871773146,5.233893360880596E8,2212.7233030440857
5,0.06,720,2673.000000000001,2173.0080853473833,2194.426561030995,2219.048722143777,2173.010144477516,0.24229738871773146,5.233893360880596E8,2215.1491074580504
5,0.06,810,2673.000000000001,2173.008902593022,2197.0289936973522,2221.4601143585187,2173.0117037472614,0.24229738871773135,5.233893360880596E8,2217.561673371009
5,0.06,900,2673.000000000001,2173.009754728692,2199.60766896691,2223.872117282728,2173.0132536607057,0.24229738871773138,5.233893360880596E8,2219.9748265697503
5,0.06,990,2673.000000000001,2173.0106548832464,2202.169207077017,2226.2956095938857,2173.0147999761734,0.2422973887177316,5.233893360880596E8,2222.3996897502225
5,0.06,1080,2673.000000000001,2173.011614724595,2204.7199800110093,2228.7371539724577,2173.0163499770683,0.24229738871773102,5.233893360880596E8,2224.842603262538
5,0.06,1170,2673.000000000001,2173.0127078145983,2207.2739525319253,2231.233465999399,2173.0179153948216,0.24229738871773146,5.233893360880596E8,2227.3405589617073
5,0.06,1260,2673.000000000001,2173.013874354218,2209.8291517266134,2233.736439951429,2173.019500445312,0.24229738871773146,5.233893360880596E8,2229.8447745708454
5,0.06,1350,2673.000000000001,2173.015205904837,2212.393093985093,2236.2735623713666,2173.0211185721687,0.24229738871773152,5.233893360880596E8,2232.3827329735886
5,0.06,1440,2673.000000000001,2173.016634109495,2214.9592477771594,2238.8086719488374,2173.022766288882,0.24229738871773104,5.233893360880596E8,2234.9186627015615
5,0.06,1530,2673.000000000001,2173.018182547791,2217.5267402096747,2241.3432067037375,2173.0244509213776,0.24229738871773115,5.233893360880596E8,2237.454019758152
5,0.06,1620,2673.000000000001,2173.01988025918,2220.0951579465104,2243.879354572082,2173.026177719473,0.24229738871773102,5.233893360880596E8,2239.9910007086096
5,0.06,1710,2673.000000000001,2173.0217619191258,2222.6642836944993,2246.4174754017863,2173.0279529057384,0.24229738871773113,5.233893360880596E8,2242.5299876318836
5,0.06,1800,2673.000000000001,2173.024072000426,2225.2394675760293,2248.976739434956,2173.0298028847915,0.24229738871773115,5.233893360880596E8,2245.089716486876
5,0.06,1890,2673.000000000001,2173.0268620616102,2227.819314504204,2251.5432268742716,2173.031744799181,0.24229738871773127,5.233893360880596E8,2247.656657210991
5,0.06,1980,2673.000000000001,2173.0301940049007,2230.401503032896,2254.1095745185444,2173.033809451743,0.24229738871773143,5.233893360880596E8,2250.2237237835375
5,0.06,2070,2673.000000000001,2173.033847412952,2232.9818634963126,2256.665473329779,2173.0359970181125,0.24229738871773127,5.233893360880596E8,2252.7801994622196
5,0.06,2160,2673.000000000001,2173.03790368965,2235.5597154810166,2259.214699551623,2173.0383405637162,0.2422973887177311,5.233893360880596E8,2255.3298236328314
5,0.06,2250,2673.000000000001,2173.04289883974,2238.137938697082,2261.77217255842,2173.0409144839978,0.242297388717731,5.233893360880596E8,2257.887501596848
5,0.06,2340,2673.000000000001,2173.048920951924,2240.716730905371,2264.3323997686075,2173.043746532256,0.24229738871773152,5.233893360880596E8,2260.448145624843
5,0.06,2430,2673.000000000001,2173.0560753355776,2243.295630744805,2266.89365491498,2173.0469014035084,0.2422973887177315,5.233893360880596E8,2263.0099107921783
5,0.06,2520,2673.000000000001,2173.0638781812336,2245.872156824669,2269.447302872906,2173.0503663906816,0.242297388717731,5.233893360880596E8,2265.5639912062456
5,0.06,2610,2673.000000000001,2173.0732201137125,2248.4487648952836,2272.007107813958,2173.0543198125647,0.2422973887177306,5.233893360880596E8,2268.1241499358366
5,0.06,2700,2673.000000000001,2173.083421793482,2251.0235124066444,2274.561366191771,2173.0586821386037,0.24229738871773152,5.233893360880596E8,2270.678652980454
5,0.06,2790,2673.000000000001,2173.0967186411194,2253.602106761786,2277.1335249167723,2173.063767712313,0.24229738871773113,5.233893360880596E8,2273.2514191539067
5,0.06,2880,2673.000000000001,2173.1129966253816,2256.18272118819,2279.707861536014,2173.0696824515694,0.24229738871773154,5.233893360880596E8,2275.8261466540066
5,0.06,2970,2673.000000000001,2173.130128757511,2258.760765135892,2282.270000875339,2173.0763301742145,0.24229738871773146,5.233893360880596E8,2278.388484087416
5,0.06,3060,2673.000000000001,2173.1484138286464,2261.3358535357315,2284.8244553272184,2173.0838776544006,0.24229738871773168,5.233893360880596E8,2280.9432270985535
5,0.06,3150,2673.000000000001,2173.1681595309215,2263.9082125321606,2287.3754511800603,2173.0923714923315,0.24229738871773154,5.233893360880596E8,2283.4946287787075
5,0.06,3240,2673.000000000001,2173.1913522116097,2266.4812316625435,2289.936416263808,2173.102100062343,0.24229738871773104,5.233893360880596E8,2286.0561837930713
5,0.06,3330,2673.000000000001,2173.2181977283917,2269.0558923724325,2292.5034699868547,2173.1130541720654,0.24229738871773115,5.233893360880596E8,2288.62358208522
5,0.06,3420,2673.000000000001,2173.2488863195563,2271.631964479575,2295.073458059346,2173.1254461869476,0.24229738871773127,5.233893360880596E8,2291.1939678491863
5,0.06,3510,2673.000000000001,2173.283594051421,2274.2089473303226,2297.6439587989726,2173.139509397752,0.24229738871773104,5.233893360880596E8,2293.76504230878
5,0.06,3600,2673.000000000001,2173.3204752502093,2276.7845119968033,2300.2076856639364,2173.1550853463555,0.24229738871773118,5.233893360880596E8,2296.329246921139
5,0.06,3690,2673.000000000001,2173.3624890445717,2279.360555319114,2302.7752368421397,2173.172927377558,0.2422973887177307,5.233893360880596E8,2298.8971713267347
5,0.06,3780,2673.000000000001,2173.409783743029,2281.9370417636815,2305.34386500366,2173.193009536785,0.24229738871773135,5.233893360880596E8,2301.466201930948
5,0.06,3870,2673.000000000001,2173.4626011128125,2284.5135565689748,2307.9119611883234,2173.215593781732,0.24229738871773138,5.233893360880596E8,2304.0348612945522
5,0.06,3960,2673.000000000001,2173.5211839326175,2287.089745346135,2310.4788973626364,2173.2409632069193,0.24229738871773085,5.233893360880596E8,2306.6024312640807
5,0.06,4050,2673.000000000001,2173.5880618222614,2289.666239534106,2313.04781538559,2173.269611467413,0.24229738871773118,5.233893360880596E8,2309.1719215290614
5,0.06,4140,2673.000000000001,2173.657767917017,2292.240433752448,2315.6080744711053,2173.3010176228113,0.24229738871773143,5.233893360880596E8,2311.7327314370464
5,0.06,4230,2673.000000000001,2173.7345764260012,2294.8136464836934,2318.1690736306186,2173.3365028533462,0.24229738871773138,5.233893360880596E8,2314.2945357683334
5,0.06,4320,2673.000000000001,2173.81519058514,2297.3848360450634,2320.724814134114,2173.3750532863646,0.24229738871773135,5.233893360880596E8,2316.8510383244734
5,0.06,4410,2673.000000000001,2173.900550557647,2299.9539994204397,2323.2777777400447,2173.417166335789,0.24229738871773115,5.233893360880596E8,2319.404747040651
5,0.06,4500,2673.000000000001,2173.996831066431,2302.523989235686,2325.8395966595594,2173.4639675003395,0.24229738871773143,5.233893360880596E8,2321.967331195641
5,0.06,4590,2673.000000000001,2174.1039038450044,2305.095285651731,2328.404998035485,2173.515309267551,0.24229738871773102,5.233893360880596E8,2324.533693436838
5,0.06,4680,2673.000000000001,2174.2217104365186,2307.667348934046,2330.9709173246197,2173.571777206064,0.24229738871773143,5.233893360880596E8,2327.1007343004067
5,0.06,4770,2673.000000000001,2174.344954430504,2310.2381155480407,2333.5306038607937,2173.6328105900534,0.24229738871773132,5.233893360880596E8,2329.661473984744
5,0.06,4860,2673.000000000001,2174.480734987298,2312.8089397123795,2336.092248145776,2173.7005608259215,0.24229738871773102,5.233893360880596E8,2332.224141020211
5,0.06,4950,2673.000000000001,2174.62883856503,2315.3796052441994,2338.653255563357,2173.774727968335,0.2422973887177311,5.233893360880596E8,2334.7863003561947
5,0.06,5040,2673.000000000001,2174.7893217476576,2317.949625503208,2341.2121969426075,2173.855825039686,0.24229738871773163,5.233893360880596E8,2337.3466121358088
5,0.06,5130,2673.000000000001,2174.9622772337148,2320.5186189585424,2343.768679938503,2173.9443787507366,0.2422973887177311,5.233893360880596E8,2339.9045241680724
5,0.06,5220,2673.000000000001,2175.147937161368,2323.086324371897,2346.3226634440844,2174.04087361635,0.24229738871773163,5.233893360880596E8,2342.459904662382
5,0.06,5310,2673.000000000001,2175.3466875201852,2325.6526065796406,2348.8740924505414,2174.145757065733,0.24229738871773152,5.233893360880596E8,2345.012918349746
5,0.06,5400,2673.000000000001,2175.5590374614735,2328.21742414102,2351.423234473062,2174.259460131593,0.24229738871773163,5.233893360880596E8,2347.5638257999426
5,0.06,5490,2673.000000000001,2175.7785482010954,2330.779810173517,2353.9663539358685,2174.3806143132856,0.24229738871773102,5.233893360880596E8,2350.1087061533585
5,0.06,5580,2673.000000000001,2176.028041574142,2333.3426975153893,2356.517516886272,2174.5135789325927,0.24229738871773104,5.233893360880596E8,2352.661812588972
5,0.06,5670,2673.000000000001,2176.2901753683996,2335.904016657204,2359.062783341574,2174.657013288027,0.24229738871773135,5.233893360880596E8,2355.209121185843
5,0.06,5760,2673.000000000001,2176.5660934202733,2338.4634584668966,2361.60400083722,2174.811615952331,0.24229738871773115,5.233893360880596E8,2357.7525771605033
5,0.06,5850,2673.000000000001,2176.8495000690364,2341.0202504140734,2364.13887592178,2174.975473324034,0.24229738871773127,5.233893360880596E8,2360.289690702954
5,0.06,5940,2673.000000000001,2177.1644433980687,2343.576777424448,2366.6795526463247,2175.1535305794646,0.24229738871773115,5.233893360880596E8,2362.8328249581787
5,0.06,6030,2673.000000000001,2177.494374744992,2346.1315750657227,2369.215092927094,2175.3439084540187,0.24229738871773163,5.233893360880596E8,2365.370942830968
5,0.06,6120,2673.000000000001,2177.8408141317896,2348.684413244962,2371.746943930521,2175.547366198707,0.24229738871773143,5.233893360880596E8,2367.905570494146
5,0.06,6210,2673.000000000001,2178.1961858474983,2351.234564252783,2374.272623189805,2175.7616937016132,0.24229738871773152,5.233893360880596E8,2370.4340329989172
5,0.06,6300,2673.000000000001,2178.5839729331583,2353.7838102799597,2376.8020979832154,2175.9925098894723,0.24229738871773088,5.233893360880596E8,2372.9665424552595
5,0.06,6390,2673.000000000001,2178.991080352348,2356.3313101559825,2379.327354327316,2176.2374956566405,0.24229738871773143,5.233893360880596E8,2375.494966289732
5,0.06,6480,2673.000000000001,2179.418708825317,2358.8767361264786,2381.8488827641677,2176.497747698441,0.24229738871773163,5.233893360880596E8,2378.019887054868
5,0.06,6570,2673.000000000001,2179.8570165854117,2361.4193551673707,2384.3640399618757,2176.770805732898,0.2422973887177311,5.233893360880596E8,2380.538473507165
5,0.06,6660,2673.000000000001,2180.3367565313547,2363.9607000161923,2386.882195486428,2177.0638431865973,0.24229738871773152,5.233893360880596E8,2383.060396396571
5,0.06,6750,2673.000000000001,2180.8369260406703,2366.4996397560326,2389.3942479353977,2177.3736775033713,0.24229738871773102,5.233893360880596E8,2385.5763440302944
5,0.06,6840,2673.000000000001,2181.3588285026585,2369.035731660031,2391.901207289249,2177.7016802914877,0.24229738871773154,5.233893360880596E8,2388.087403074362
5,0.06,6930,2673.000000000001,2181.8919887828397,2371.5685177748956,2394.401415578709,2178.044740834005,0.2422973887177315,5.233893360880596E8,2390.5917562480854
5,0.06,7020,2673.000000000001,2182.4650842421106,2374.0988021046765,2396.9019473381036,2178.410305368472,0.24229738871773077,5.233893360880596E8,2393.09675946785
5,0.06,7110,2673.000000000001,2183.0623322263764,2376.626217284487,2399.397156073333,2178.7950193108777,0.2422973887177315,5.233893360880596E8,2395.5966269402543
5,0.06,7200,2673.000000000001,2183.684933471325,2379.1504560582634,2401.887467867368,2179.200074043213,0.2422973887177318,5.233893360880596E8,2398.091825773288
5,0.06,7290,2673.000000000001,2184.320446060013,2381.6711649890826,2404.371078287294,2179.62204608106,0.24229738871773163,5.233893360880596E8,2400.5803792370143
5,0.06,7380,2673.000000000001,2185.002351454282,2384.1888691049326,2406.8542337620593,2180.0695905926605,0.24229738871773104,5.233893360880596E8,2403.0688555921042
5,0.06,7470,2673.000000000001,2185.710503913857,2386.703221216532,2409.3312360734412,2180.5388652405604,0.24229738871773135,5.233893360880596E8,2405.551371782017
5,0.06,7560,2673.000000000001,2186.4459349218273,2389.2138281093876,2411.802463584058,2181.031253929177,0.2422973887177316,5.233893360880596E8,2408.0283504192794
5,0.06,7650,2673.000000000001,2187.1950506274343,2391.7205078823235,2414.266661681321,2181.542777181711,0.24229738871773146,5.233893360880596E8,2410.498368237666
5,0.06,7740,2673.000000000001,2187.9787686603195,2394.2230238647403,2416.727411631157,2182.081134981259,0.24229738871773102,5.233893360880596E8,2412.96522131436
5,0.06,7830,2673.000000000001,2188.7968059626805,2396.721844454985,2419.183560537046,2182.643436449162,0.242297388717731,5.233893360880596E8,2415.427749301634
5,0.06,7920,2673.000000000001,2189.6489111611786,2399.216707136614,2421.634182038961,2183.230574251354,0.24229738871773177,5.233893360880596E8,2417.885032223016
5,0.06,8010,2673.000000000001,2190.5174164919513,2401.707441911073,2424.0776287201093,2183.838597233266,0.24229738871773168,5.233893360880596E8,2420.335238289883
5,0.06,8100,2673.000000000001,2191.4256095314895,2404.1934896963057,2426.5165650804447,2184.476266480776,0.24229738871773132,5.233893360880596E8,2422.781246971218
5,0.06,8190,2673.000000000001,2192.3716825269403,2406.6751775941784,2428.949616317435,2185.1407631168204,0.24229738871773163,5.233893360880596E8,2425.2216481967994
5,0.06,8280,2673.000000000001,2193.3695020638947,2409.1520009623464,2431.37576369043,2185.8350182563618,0.24229738871773154,5.233893360880596E8,2427.655578153893
5,0.06,8370,2673.000000000001,2194.395937640604,2411.623463660529,2433.79316432928,2186.5585398127882,0.24229738871773104,5.233893360880596E8,2430.080959945803
5,0.06,8460,2673.000000000001,2195.451496137022,2414.089189641848,2436.2024800483146,2187.312488992559,0.24229738871773127,5.233893360880596E8,2432.498455158546
5,0.06,8550,2673.000000000001,2196.521239757172,2416.549646807406,2438.6039979655643,2188.0910608408876,0.242297388717731,5.233893360880596E8,2434.9082622705696
5,0.06,8640,2673.000000000001,2197.628859268958,2419.0038137028705,2440.999472257128,2188.9035495629864,0.24229738871773118,5.233893360880596E8,2437.3123961430465
5,0.06,8730,2673.000000000001,2198.774584095608,2421.4524184403604,2443.3882862683818,2189.745481455088,0.24229738871773082,5.233893360880596E8,2439.710149425152
5,0.06,8820,2673.000000000001,2199.9585076069657,2423.895279546929,2445.76981567064,2190.6174841486472,0.24229738871773102,5.233893360880596E8,2442.1008751877953
5,0.06,8910,2673.000000000001,2201.1801543078477,2426.3321597537515,2448.143525333413,2191.5205720165955,0.24229738871773115,5.233893360880596E8,2444.484073652441
5,0.06,9000,2673.000000000001,2202.438875704899,2428.762797313762,2450.508970819619,2192.4556806202354,0.24229738871773138,5.233893360880596E8,2446.8593219368163
5,0.06,9090,2673.000000000001,2203.7148706216276,2431.187756134773,2452.866373260233,2193.417262057651,0.24229738871773135,5.233893360880596E8,2449.226647608324
5,0.06,9180,2673.000000000001,2205.0576851766264,2433.605065396905,2455.215405512914,2194.4189980774204,0.24229738871773135,5.233893360880596E8,2451.5861221234986
5,0.06,9270,2673.000000000001,2206.4328174964635,2436.0155942791707,2457.5546949365707,2195.4538357697384,0.24229738871773163,5.233893360880596E8,2453.9360847444113
5,0.06,9360,2673.000000000001,2207.8410092271697,2438.4188474388666,2459.8844796312583,2196.5234750470045,0.24229738871773113,5.233893360880596E8,2456.2768242536113
5,0.06,9450,2673.000000000001,2209.2646471779876,2440.815739815661,2462.205939836051,2197.621349147798,0.2422973887177307,5.233893360880596E8,2458.6093534768493
5,0.06,9540,2673.000000000001,2210.708276063201,2443.20559121721,2464.519641430953,2198.7507603148642,0.24229738871773135,5.233893360880596E8,2460.9342850170933
5,0.06,9630,2673.000000000001,2212.216692525435,2445.5870038417806,2466.82479808911,2199.920397219642,0.24229738871773066,5.233893360880596E8,2463.251174034501
5,0.06,9720,2673.000000000001,2213.7667326963033,2447.960997295009,2469.1200050604143,2201.123879941277,0.24229738871773135,5.233893360880596E8,2465.558432999981
5,0.06,9810,2673.000000000001,2215.357027340842,2450.3270781929928,2471.404817973051,2202.3629897321034,0.24229738871773143,5.233893360880596E8,2467.8556119325935
5,0.06,9900,2673.000000000001,2216.964993015556,2452.686288020216,2473.6807594540874,2203.631665229326,0.24229738871773163,5.233893360880596E8,2470.1440439000053
5,0.06,9990,2673.000000000001,2218.618686741122,2455.036283016174,2475.9464192452306,2204.941656020253,0.24229738871773135,5.233893360880596E8,2472.422554900909
5,0.06,10080,2673.000000000001,2220.315731762139,2457.3777493141383,2478.2011897913335,2206.2880029705334,0.24229738871773118,5.233893360880596E8,2474.690512978405
5,0.06,10170,2673.000000000001,2222.0541336484202,2459.710351756669,2480.444646355016,2207.6712931658785,0.24229738871773132,5.233893360880596E8,2476.9474799154273
5,0.06,10260,2673.000000000001,2223.8103783723786,2462.0354448615585,2482.6789443495704,2209.0849841110353,0.24229738871773115,5.233893360880596E8,2479.195424237072
5,0.06,10350,2673.000000000001,2225.613083406772,2464.350338882591,2484.90197071322,2210.5410719888746,0.24229738871773077,5.233893360880596E8,2481.4324593295228
5,0.06,10440,2673.000000000001,2227.4594705618624,2466.655838219855,2487.1132435138456,2212.0343867190645,0.24229738871773104,5.233893360880596E8,2483.6580666493246
5,0.06,10530,2673.000000000001,2229.3472036466947,2468.951632741496,2489.3123958576784,2213.5654852656685,0.24229738871773102,5.233893360880596E8,2485.8718873622415
5,0.06,10620,2673.000000000001,2231.252329751083,2471.2393425524183,2491.5021339718946,2215.1276177435957,0.24229738871773115,5.233893360880596E8,2488.0764348380694
5,0.06,10710,2673.000000000001,2233.2035163845676,2473.5159430727426,2493.6796497723685,2216.7329537070814,0.24229738871773102,5.233893360880596E8,2490.269116685239
5,0.06,10800,2673.000000000001,2235.1977979292747,2475.782334762714,2495.8445861893997,2218.3760919136894,0.24229738871773113,5.233893360880596E8,2492.4495295367255
5,0.06,10890,2673.000000000001,2237.2326987756674,2478.0382247758826,2497.996653167784,2220.0574757824943,0.24229738871773132,5.233893360880596E8,2494.617396709591
5,0.06,10980,2673.000000000001,2239.3058536784292,2480.2833502138606,2500.1357916904117,2221.7776373988067,0.24229738871773138,5.233893360880596E8,2496.7726382067326
5,0.06,11070,2673.000000000001,2241.3945346158307,2482.519680113904,2502.2653333413205,2223.529326831261,0.24229738871773135,5.233893360880596E8,2498.9184096130184
5,0.06,11160,2673.000000000001,2243.526652391697,2484.7438191258702,2504.3817247878665,2225.3245557569994,0.24229738871773104,5.233893360880596E8,2501.051368507679
5,0.06,11250,2673.000000000001,2245.6998492744133,2486.9568197216313,2506.484722137004,2227.1574246030714,0.24229738871773146,5.233893360880596E8,2503.171241587204
5,0.06,11340,2673.000000000001,2247.912008657555,2489.158423215923,2508.5741212531457,2229.028142495683,0.24229738871773127,5.233893360880596E8,2505.2778200586995
5,0.06,11430,2673.000000000001,2250.139713803209,2491.3507872839987,2510.6536825287217,2230.9297280211717,0.24229738871773154,5.233893360880596E8,2507.374692257779
5,0.06,11520,2673.000000000001,2252.41106785913,2493.530188576094,2512.719123720759,2232.874149570969,0.24229738871773085,5.233893360880596E8,2509.4577772028474
5,0.06,11610,2673.000000000001,2254.7230512364226,2495.697701602252,2514.770263672129,2234.855863050051,0.24229738871773104,5.233893360880596E8,2511.526862135428
5,0.06,11700,2673.000000000001,2257.072957832825,2497.8530488583083,2516.806967055057,2236.875168510868,0.2422973887177316,5.233893360880596E8,2513.5818080652125
5,0.06,11790,2673.000000000001,2259.437308935447,2499.99862895339,2518.8335730194726,2238.925096315303,0.24229738871773138,5.233893360880596E8,2515.626786584396
5,0.06,11880,2673.000000000001,2261.8708262867503,2502.128062060816,2520.839217476065,2241.02151166845,0.24229738871773143,5.233893360880596E8,2517.651283909025
5,0.06,11970,2673.000000000001,2264.330823268233,2504.245056780184,2522.831103447971,2243.154868603224,0.24229738871773152,5.233893360880596E8,2519.6622621715337
5,0.06,12060,2673.000000000001,2266.8171418124257,2506.3491314861676,2524.8092039422777,2245.3264750257417,0.24229738871773118,5.233893360880596E8,2521.659675380254
5,0.06,12150,2673.000000000001,2269.31284213195,2508.442977936686,2526.777733249031,2247.5282504509146,0.24229738871773127,5.233893360880596E8,2523.647605615465
5,0.06,12240,2673.000000000001,2271.871484932665,2510.5198463428956,2528.724361092845,2249.774148996864,0.24229738871773132,5.233893360880596E8,2525.614050036814
5,0.06,12330,2673.000000000001,2274.4510532654417,2512.5837815096643,2530.6581766787394,2252.055502862102,0.24229738871773146,5.233893360880596E8,2527.567902455683
5,0.06,12420,2673.000000000001,2277.053336014496,2514.6346014350916,2532.578773188494,2254.372260160337,0.24229738871773152,5.233893360880596E8,2529.508717763545
5,0.06,12510,2673.000000000001,2279.6637586980078,2516.675065562351,2534.4900430726966,2256.716716179224,0.24229738871773132,5.233893360880596E8,2531.4402835546603
5,0.06,12600,2673.000000000001,2282.323910334079,2518.699122585435,2536.3820625226,2259.101262633597,0.24229738871773127,5.233893360880596E8,2533.352936795672
