% Model,LargeGraphiteBlockDischarge_v3_longblock_sweep_LUDk_Ar.mph
% Version,COMSOL 6.0.0.405
% Date,"Aug 20 2024, 16:10"
% Table,Accumulated Probe Table 24 - 
% run_num,H (m),D_C (m),k_C (W/(m*K)),U_Ar (m/s),Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_5","Temperature (K), block","Temperature (K), Sn_block","Temperature (K), bottom_right_corner"
3,6,0.6,30,8.333333333333334,862213.8461538461,2173.0000000000005,2473.7487077966584,2418.7801021597083,2357.5503639738226,2505.025860950353
3,6,0.6,30,8.333333333333334,885516.923076923,2173.0000000000005,2468.4368123387167,2414.1793308642737,2354.073654534252,2499.2777943275987
3,6,0.6,30,8.333333333333334,908820,2173.0000000000005,2463.2083775203673,2409.665129175797,2350.654733682547,2493.592794181693
3,6,0.6,30,8.333333333333334,932123.0769230769,2173.0000000000005,2458.0275191266032,2405.2213654286397,2347.278846858967,2487.9644983967014
3,6,0.6,30,8.333333333333334,955426.1538461538,2173.0000000000005,2452.8935385870604,2400.874773743473,2343.961286906933,2482.4199130016245
3,6,0.6,30,8.333333333333334,978729.2307692308,2173.0000000000005,2447.8189617915164,2396.596903046424,2340.7020715253243,2476.9381356618214
3,6,0.6,30,8.333333333333334,1002032.3076923076,2173.0000000000005,2442.8313206478424,2392.3970493469674,2337.516609706868,2471.528412414318
3,6,0.6,30,8.333333333333334,1025335.3846153845,2173.0000000000005,2437.9431279070654,2388.275686126002,2334.405938371356,2466.191937658358
3,6,0.6,30,8.333333333333334,1048638.4615384615,2173.0000000000005,2433.149222308104,2384.2315464291196,2331.3611401071494,2460.9283877918297
3,6,0.6,30,8.333333333333334,1071941.5384615385,2173.0000000000005,2428.431257991321,2380.2631430060296,2328.3718665640404,2455.7379781605546
3,6,0.6,30,8.333333333333334,1095244.6153846153,2173.0000000000005,2423.7721309794374,2376.369108519336,2325.433523118044,2450.6224731617713
3,6,0.6,30,8.333333333333334,1118547.6923076923,2173.0000000000005,2419.16754560489,2372.5482490787117,2322.545235315154,2445.5848291547823
3,6,0.6,30,8.333333333333334,1141850.7692307692,2173.0000000000005,2414.6273381888363,2368.799457532073,2319.7078998965562,2440.627663112973
3,6,0.6,30,8.333333333333334,1165153.846153846,2173.0000000000005,2410.1658235867526,2365.1215430908455,2316.9252025257438,2435.751577953966
3,6,0.6,30,8.333333333333334,1188456.923076923,2173.0000000000005,2405.7913128260857,2361.51312039521,2314.2033185385185,2430.9551468726163
3,6,0.6,30,8.333333333333334,1211760,2173.0000000000005,2401.506390143521,2357.972633059083,2311.5464212268544,2426.2360986291665
3,6,0.6,30,8.333333333333334,1235063.0769230768,2173.0000000000005,2397.3096628418434,2354.4985094443446,2308.95009376899,2421.5924912908745
3,6,0.6,30,8.333333333333334,1258366.1538461538,2173.0000000000005,2393.198921060907,2351.1024571913786,2306.4072336402087,2417.038405918601
3,6,0.6,30,8.333333333333334,1281669.2307692308,2173.0000000000005,2389.1255038871627,2347.7598619427627,2303.891547100627,2412.547466526131
3,6,0.6,30,8.333333333333334,1304972.3076923075,2173.0000000000005,2385.0948679279036,2344.4905202839886,2301.414007289362,2408.1457073504616
3,6,0.6,30,8.333333333333334,1328275.3846153845,2173.0000000000005,2381.1586357836695,2341.2830750971043,2298.9986090591906,2403.822027376495
3,6,0.6,30,8.333333333333334,1351578.4615384615,2173.0000000000005,2377.3070780196304,2338.1256801153527,2296.6342709999094,2399.561437179584
3,6,0.6,30,8.333333333333334,1374881.5384615385,2173.0000000000005,2373.5399977457564,2335.0254077694563,2294.320880863315,2395.3721315648963
3,6,0.6,30,8.333333333333334,1398184.6153846153,2173.0000000000005,2369.8353051465597,2331.982805995546,2292.046538796743,2391.254008985363
3,6,0.6,30,8.333333333333334,1421487.6923076923,2173.0000000000005,2366.175759059764,2328.9972091229693,2289.802996757567,2387.205967943986
3,6,0.6,30,8.333333333333334,1444790.7692307692,2173.0000000000005,2362.5620147518866,2326.0677448680367,2287.5926535269027,2383.2276353061293
3,6,0.6,30,8.333333333333334,1468093.846153846,2173.0000000000005,2359.007376511585,2323.1934937219266,2285.424663293441,2379.3195303664584
3,6,0.6,30,8.333333333333334,1491396.923076923,2173.0000000000005,2355.525158738785,2320.3734886040675,2283.306415961254,2375.4823349433264
3,6,0.6,30,8.333333333333334,1514700,2173.0000000000005,2352.119416914834,2317.6067075086735,2281.2375678632766,2371.715902000904
3,6,0.6,30,8.333333333333334,1538003.0769230768,2173.0000000000005,2348.785204208217,2314.8920675558456,2279.211165459074,2368.018682994125
3,6,0.6,30,8.333333333333334,1561306.1538461538,2173.0000000000005,2345.5145202147824,2312.2284460962524,2277.220848337832,2364.3881680252102
3,6,0.6,30,8.333333333333334,1584609.2307692308,2173.0000000000005,2342.3174432765827,2309.6246401263716,2275.271338688995,2360.834599473149
3,6,0.6,30,8.333333333333334,1607912.3076923075,2173.0000000000005,2339.1675215451855,2307.061614302088,2273.351930838567,2357.333806019296
3,6,0.6,30,8.333333333333334,1631215.3846153845,2173.0000000000005,2336.064166881028,2304.5451131341415,2271.464013398945,2353.8938863979274
3,6,0.6,30,8.333333333333334,1654518.4615384615,2173.0000000000005,2333.006004606843,2302.085308066967,2269.608262565866,2350.5287595317614
3,6,0.6,30,8.333333333333334,1677821.5384615385,2173.0000000000005,2329.997098455214,2299.6644545473864,2267.785083723986,2347.2157225508513
3,6,0.6,30,8.333333333333334,1701124.6153846153,2173.0000000000005,2327.057753226943,2297.2876628771683,2266.007448532047,2343.962189203714
3,6,0.6,30,8.333333333333334,1724427.6923076923,2173.0000000000005,2324.2120670295126,2294.963865699174,2264.286552483492,2340.7804459681724
3,6,0.6,30,8.333333333333334,1747730.7692307692,2173.0000000000005,2321.405925814486,2292.676409604085,2262.586224962503,2337.647431815401
3,6,0.6,30,8.333333333333334,1771033.846153846,2173.0000000000005,2318.63637704222,2290.438785851915,2260.9017953838716,2334.5806525009684
3,6,0.6,30,8.333333333333334,1794336.923076923,2173.0000000000005,2315.9084351506494,2288.243549617098,2259.245510375636,2331.5703461041967
3,6,0.6,30,8.333333333333334,1817640,2173.0000000000005,2313.222531876744,2286.082767223294,2257.6212927290585,2328.6062791010368
3,6,0.6,30,8.333333333333334,1840943.0769230768,2173.0000000000005,2310.587921339689,2283.961342748466,2256.034911438156,2325.6953209367534
3,6,0.6,30,8.333333333333334,1864246.1538461538,2173.0000000000005,2308.0285343825926,2281.8873544007943,2254.4915565106658,2322.8488107655307
3,6,0.6,30,8.333333333333334,1887549.2307692308,2173.0000000000005,2305.517382611438,2279.845775476571,2252.9692432842153,2320.046436330215
3,6,0.6,30,8.333333333333334,1910852.3076923075,2173.0000000000005,2303.0527579356067,2277.841060737158,2251.4697002002213,2317.294085881504
3,6,0.6,30,8.333333333333334,1934155.3846153845,2173.0000000000005,2300.6285854506295,2275.8812310300095,2249.9980259488484,2314.602244635453
3,6,0.6,30,8.333333333333334,1957458.4615384615,2173.0000000000005,2298.232579917575,2273.952391381688,2248.5495560918607,2311.952218650747
3,6,0.6,30,8.333333333333334,1980761.5384615383,2173.0000000000005,2295.8731188359916,2272.058802665723,2247.129091579429,2309.3500689068774
3,6,0.6,30,8.333333333333334,2004064.6153846153,2173.0000000000005,2293.55744256781,2270.2007410427073,2245.738047943933,2306.796523321243
3,6,0.6,30,8.333333333333334,2027367.6923076923,2173.0000000000005,2291.3066147940403,2268.3845333684253,2244.383756197209,2304.300502079028
3,6,0.6,30,8.333333333333334,2050670.769230769,2173.0000000000005,2289.099145421826,2266.5967857359105,2243.0513182463105,2301.843454812185
3,6,0.6,30,8.333333333333334,2073973.846153846,2173.0000000000005,2286.9372396395324,2264.8413753667023,2241.741181370437,2299.430535043612
3,6,0.6,30,8.333333333333334,2097276.923076923,2173.0000000000005,2284.816207771489,2263.1186270020517,2240.4516170267348,2297.062007932753
3,6,0.6,30,8.333333333333334,2120580,2173.0000000000005,2282.731101231267,2261.4346955939354,2239.184911444046,2294.7460334756133
3,6,0.6,30,8.333333333333334,2143883.076923077,2173.0000000000005,2280.6679017194983,2259.7773860959455,2237.9392537045787,2292.4663213847994
3,6,0.6,30,8.333333333333334,2167186.1538461535,2173.0000000000005,2278.6345962057344,2258.15035960419,2236.720466013509,2290.228133294802
3,6,0.6,30,8.333333333333334,2190489.2307692305,2173.0000000000005,2276.6421357420427,2256.5538532189603,2235.528600480688,2288.031966553078
3,6,0.6,30,8.333333333333334,2213792.3076923075,2173.0000000000005,2274.71547512972,2254.99327297339,2234.3649179497497,2285.885198833062
3,6,0.6,30,8.333333333333334,2237095.3846153845,2173.0000000000005,2272.8260035905582,2253.4571039114558,2233.2180119009968,2283.7717737677194
3,6,0.6,30,8.333333333333334,2260398.4615384615,2173.0000000000005,2270.9739362745704,2251.954280461324,2232.0940119525076,2281.703820963156
3,6,0.6,30,8.333333333333334,2283701.5384615385,2173.0000000000005,2269.1409658680836,2250.479870343047,2230.9895812187156,2279.675003231554
3,6,0.6,30,8.333333333333334,2307004.6153846155,2173.0000000000005,2267.3317331624335,2249.02860936139,2229.9015991683277,2277.6783027393153
3,6,0.6,30,8.333333333333334,2330307.692307692,2173.0000000000005,2265.556050111773,2247.603803461664,2228.833565532539,2275.718158072281
3,6,0.6,30,8.333333333333334,2353610.769230769,2173.0000000000005,2263.830082947879,2246.210916138981,2227.792126370682,2273.801453281577
3,6,0.6,30,8.333333333333334,2376913.846153846,2173.0000000000005,2262.1358075455655,2244.8398478476984,2226.768823730439,2271.914080953185
3,6,0.6,30,8.333333333333334,2400216.923076923,2173.0000000000005,2260.483496627011,2243.4985038796126,2225.7681976862714,2270.0670582283396
3,6,0.6,30,8.333333333333334,2423520,2173.0000000000005,2258.8548948760886,2242.1781599908168,2224.7807426325744,2268.249065712539
3,6,0.6,30,8.333333333333334,2446823.076923077,2173.0000000000005,2257.2491133689623,2240.881797869805,2223.8082244586185,2266.464440651233
3,6,0.6,30,8.333333333333334,2470126.1538461535,2173.0000000000005,2255.6647584663797,2239.6097322427904,2222.852912423283,2264.7136888981963
3,6,0.6,30,8.333333333333334,2493429.2307692305,2173.0000000000005,2254.1053138722436,2238.3616831498507,2221.917588249183,2262.9962769563413
3,6,0.6,30,8.333333333333334,2516732.3076923075,2173.0000000000005,2252.5774666785287,2237.137192468489,2221.0032109702515,2261.3112814406254
3,6,0.6,30,8.333333333333334,2540035.3846153845,2173.0000000000005,2251.0859820159826,2235.9357427193318,2220.1078307048206,2259.6576519282235
3,6,0.6,30,8.333333333333334,2563338.4615384615,2173.0000000000005,2249.630413202465,2234.756823380313,2219.2282955426226,2258.0344007323947
3,6,0.6,30,8.333333333333334,2586641.5384615385,2173.0000000000005,2248.2057389535958,2233.5999737559478,2218.363171314851,2256.440898390999
3,6,0.6,30,8.333333333333334,2609944.615384615,2173.0000000000005,2246.807027081202,2232.4691672113704,2217.5157460056002,2254.8831982134734
3,6,0.6,30,8.333333333333334,2633247.692307692,2173.0000000000005,2245.4233531544555,2231.3562011572258,2216.682156878016,2253.3506942152894
3,6,0.6,30,8.333333333333334,2656550.769230769,2173.0000000000005,2244.0604256381466,2230.263545949584,2215.8639672961663,2251.846950664139
3,6,0.6,30,8.333333333333334,2679853.846153846,2173.0000000000005,2242.733793034356,2229.195434073766,2215.0639042888147,2250.3773123265096
3,6,0.6,30,8.333333333333334,2703156.923076923,2173.0000000000005,2241.440262486472,2228.1474181129556,2214.2802193977027,2248.934364068539
3,6,0.6,30,8.333333333333334,2726460,2173.0000000000005,2240.1661434901375,2227.1156918963065,2213.510037505489,2247.5130415132458
3,6,0.6,30,8.333333333333334,2749763.076923077,2173.0000000000005,2238.9134572945018,2226.106396075356,2212.756074573363,2246.1223058132246
3,6,0.6,30,8.333333333333334,2773066.1538461535,2173.0000000000005,2237.6777260703375,2225.112993829621,2212.011745763745,2244.753946482409
3,6,0.6,30,8.333333333333334,2796369.2307692305,2173.0000000000005,2236.4631940629793,2224.137702338404,2211.279055100945,2243.4111890384725
3,6,0.6,30,8.333333333333334,2819672.3076923075,2173.0000000000005,2235.2729362441205,2223.1806841489692,2210.5604961699614,2242.094057043582
3,6,0.6,30,8.333333333333334,2842975.3846153845,2173.0000000000005,2234.109553010089,2222.2416457748386,2209.8584578457353,2240.801720483308
3,6,0.6,30,8.333333333333334,2866278.4615384615,2173.0000000000005,2232.9727095851003,2221.3202026449017,2209.1727739685816,2239.5332296236256
3,6,0.6,30,8.333333333333334,2889581.5384615385,2173.0000000000005,2231.857943841245,2220.4160023548247,2208.500580758708,2238.2878738412815
3,6,0.6,30,8.333333333333334,2912884.615384615,2173.0000000000005,2230.759564607816,2219.532189300812,2207.8389303343106,2237.069941442442
3,6,0.6,30,8.333333333333334,2936187.692307692,2173.0000000000005,2229.6735248453197,2218.6623531016326,2207.1854984265087,2235.871273388994
3,6,0.6,30,8.333333333333334,2959490.769230769,2173.0000000000005,2228.619872710416,2217.8122555963496,2206.5497127264457,2234.700862162164
3,6,0.6,30,8.333333333333334,2982793.846153846,2173.0000000000005,2227.5853642966144,2216.974891374275,2205.92437692563,2233.5483364356382
3,6,0.6,30,8.333333333333334,3006096.923076923,2173.0000000000005,2226.566911076925,2216.1564967035156,2205.310826119399,2232.4211069173216
3,6,0.6,30,8.333333333333334,3029400,2173.0000000000005,2225.5606277982934,2215.3503311912314,2204.7066473632626,2231.310492040484
3,6,0.6,30,8.333333333333334,3052703.076923077,2173.0000000000005,2224.587654126103,2214.562432225649,2204.1173938496413,2230.2256143364443
3,6,0.6,30,8.333333333333334,3076006.1538461535,2173.0000000000005,2223.635253724003,2213.7884506552364,2203.5396123789274,2229.1599480358977
3,6,0.6,30,8.333333333333334,3099309.2307692305,2173.0000000000005,2222.6883502140695,2213.029820522146,2202.9727507660177,2228.115177449854
3,6,0.6,30,8.333333333333334,3122612.3076923075,2173.0000000000005,2221.7570329188484,2212.284706352024,2202.4144199119823,2227.0891984847945
3,6,0.6,30,8.333333333333334,3145915.3846153845,2173.0000000000005,2220.850264762232,2211.5535107363994,2201.8659403811494,2226.0823540302686
3,6,0.6,30,8.333333333333334,3169218.4615384615,2173.0000000000005,2219.96107903786,2210.8336718181467,2201.3268000443863,2225.0909535158426
3,6,0.6,30,8.333333333333334,3192521.5384615385,2173.0000000000005,2219.089479008877,2210.1268228339227,2200.798849055877,2224.1172284936806
3,6,0.6,30,8.333333333333334,3215824.615384615,2173.0000000000005,2218.235148976275,2209.4357669283568,2200.2841240109456,2223.1651792507814
3,6,0.6,30,8.333333333333334,3239127.692307692,2173.0000000000005,2217.3910687571683,2208.75561026236,2199.7765707679937,2222.2283011336635
3,6,0.6,30,8.333333333333334,3262430.769230769,2173.0000000000005,2216.559021392994,2208.0878678036765,2199.2767761002256,2221.3087711134317
3,6,0.6,30,8.333333333333334,3285733.846153846,2173.0000000000005,2215.74151517417,2207.4326498600144,2198.7851830926575,2220.4066984444053
3,6,0.6,30,8.333333333333334,3309036.923076923,2173.0000000000005,2214.945991711846,2206.792196045149,2198.3043510194807,2219.5249015891072
3,6,0.6,30,8.333333333333334,3332340,2173.0000000000005,2214.165168302931,2206.161788452765,2197.8318987162193,2218.6566927557456
3,6,0.6,30,8.333333333333334,3355643.076923077,2173.0000000000005,2213.400176282629,2205.5427971696618,2197.3692384692263,2217.8039594072916
3,6,0.6,30,8.333333333333334,3378946.1538461535,2173.0000000000005,2212.6531174704346,2204.9376501489364,2196.918500265244,2216.9702368973526
3,6,0.6,30,8.333333333333334,3402249.2307692305,2173.0000000000005,2211.915561499469,2204.3420337419584,2196.4747270809726,2216.1498297948765
3,6,0.6,30,8.333333333333334,3425552.3076923075,2173.0000000000005,2211.1880819891117,2203.7572660810474,2196.038310831499,2215.3446367906
3,6,0.6,30,8.333333333333334,3448855.3846153845,2173.0000000000005,2210.4748638568353,2203.1856372282,2195.609066472316,2214.5577269227065
3,6,0.6,30,8.333333333333334,3472158.4615384615,2173.0000000000005,2209.7750699621356,2202.623010880718,2195.1856909412136,2213.783089698442
3,6,0.6,30,8.333333333333334,3495461.5384615385,2173.0000000000005,2209.0906348351195,2202.070600458381,2194.7704894240287,2213.0222628930464
3,6,0.6,30,8.333333333333334,3518764.615384615,2173.0000000000005,2208.4205434286496,2201.528487133505,2194.3648722284547,2212.2753487111036
3,6,0.6,30,8.333333333333334,3542067.692307692,2173.0000000000005,2207.7650084272645,2200.9985713737788,2193.971519388922,2211.5452192247303
3,6,0.6,30,8.333333333333334,3565370.769230769,2173.0000000000005,2207.1183184384363,2200.4769957187486,2193.583943746494,2210.826820902997
3,6,0.6,30,8.333333333333334,3588673.846153846,2173.0000000000005,2206.482007025005,2199.964905900365,2193.2016900491335,2210.12177928248
3,6,0.6,30,8.333333333333334,3611976.923076923,2173.0000000000005,2205.8568285423153,2199.4623967467473,2192.824487638415,2209.430112108855
3,6,0.6,30,8.333333333333334,3635280,2173.0000000000005,2205.243720438827,2198.969342293108,2192.4533290111335,2208.7514381847864
3,6,0.6,30,8.333333333333334,3658583.0769230765,2173.0000000000005,2204.6436831797896,2198.4855623036715,2192.0898006035054,2208.085321971384
3,6,0.6,30,8.333333333333334,3681886.1538461535,2173.0000000000005,2204.0569471487124,2198.0108621594795,2191.7347676417844,2207.431410690791
3,6,0.6,30,8.333333333333334,3705189.2307692305,2173.0000000000005,2203.48201026468,2197.545059960591,2191.3875243057823,2206.7895161725487
3,6,0.6,30,8.333333333333334,3728492.3076923075,2173.0000000000005,2202.91621357078,2197.088001210985,2191.0466438182643,2206.159598572238
3,6,0.6,30,8.333333333333334,3751795.3846153845,2173.0000000000005,2202.357876363791,2196.639550570485,2190.7114564309354,2205.541686495998
3,6,0.6,30,8.333333333333334,3775098.4615384615,2173.0000000000005,2201.810360879373,2196.2012554556595,2190.383607773827,2204.9382385128715
3,6,0.6,30,8.333333333333334,3798401.5384615385,2173.0000000000005,2201.2743945855646,2195.7698669981196,2190.061331994007,2204.344568981481
3,6,0.6,30,8.333333333333334,3821704.615384615,2173.0000000000005,2200.7549136225525,2195.3478607793722,2189.745422195068,2203.7637022948284
3,6,0.6,30,8.333333333333334,3845007.692307692,2173.0000000000005,2200.242261711329,2194.932472383828,2189.433584751482,2203.191611208787
3,6,0.6,30,8.333333333333334,3868310.769230769,2173.0000000000005,2199.7357290675322,2194.524634703413,2189.1272458341355,2202.6296122045665
3,6,0.6,30,8.333333333333334,3891613.846153846,2173.0000000000005,2199.2360762889466,2194.1244330406626,2188.82767605536,2202.0780653097295
3,6,0.6,30,8.333333333333334,3914916.923076923,2173.0000000000005,2198.74557462473,2193.7317672456866,2188.5352487075234,2201.5371261358405
3,6,0.6,30,8.333333333333334,3938220,2173.0000000000005,2198.2661370607525,2193.346493234292,2188.248947029392,2201.006725427912
3,6,0.6,30,8.333333333333334,3961523.0769230765,2173.0000000000005,2197.7981947111684,2192.9684605042103,2187.967060167553,2200.4865326830077
3,6,0.6,30,8.333333333333334,3984826.1538461535,2173.0000000000005,2197.343572007083,2192.598936050476,2187.6885794305504,2199.977848102082
3,6,0.6,30,8.333333333333334,4008129.2307692305,2173.0000000000005,2196.895720953411,2192.2352047417935,2187.414703946398,2199.4768194651056
3,6,0.6,30,8.333333333333334,4031432.3076923075,2173.0000000000005,2196.454428535306,2191.878061370826,2187.147400001937,2198.984649159244
3,6,0.6,30,8.333333333333334,4054735.3846153845,2173.0000000000005,2196.018618350127,2191.5289325814765,2186.8882795999198,2198.5036217453567
3,6,0.6,30,8.333333333333334,4078038.4615384615,2173.0000000000005,2195.5882502547797,2191.1853336760983,2186.632447192698,2198.030425605422
3,6,0.6,30,8.333333333333334,4101341.538461538,2173.0000000000005,2195.166188081388,2190.848016484441,2186.379868653067,2197.566050731529
3,6,0.6,30,8.333333333333334,4124644.615384615,2173.0000000000005,2194.763599823204,2190.518539061407,2186.1322487443354,2197.1123756696734
3,6,0.6,30,8.333333333333334,4147947.692307692,2173.0000000000005,2194.366000838701,2190.193935741643,2185.8892110993293,2196.6653077407004
3,6,0.6,30,8.333333333333334,4171250.769230769,2173.0000000000005,2193.9657634269606,2189.8766530755397,2185.6519065973157,2196.2283592008866
3,6,0.6,30,8.333333333333334,4194553.846153846,2173.0000000000005,2193.573157997048,2189.564204455817,2185.418282975325,2195.79817152042
3,6,0.6,30,8.333333333333334,4217856.923076923,2173.0000000000005,2193.2005499549987,2189.2586784466075,2185.189997632855,2195.37741405211
3,6,0.6,30,8.333333333333334,4241160,2173.0000000000005,2192.8318834322104,2188.95772572131,2184.9647606055905,2194.962833877957
3,6,0.6,30,8.333333333333334,4264463.076923077,2173.0000000000005,2192.4619290405685,2188.663721715287,2184.7446705568245,2194.5579107056215
3,6,0.6,30,8.333333333333334,4287766.153846154,2173.0000000000005,2192.0990447312392,2188.374076685839,2184.5284986369893,2194.1591309469113
3,6,0.6,30,8.333333333333334,4311069.230769231,2173.0000000000005,2191.7516763749113,2188.090896364771,2184.316407115506,2193.769145550667
3,6,0.6,30,8.333333333333334,4334372.307692307,2173.0000000000005,2191.408661495069,2187.811906806976,2184.1070674060356,2193.384795832951
3,6,0.6,30,8.333333333333334,4357675.384615384,2173.0000000000005,2191.067469526551,2187.5393579912147,2183.9035989225754,2193.009391543374
3,6,0.6,30,8.333333333333334,4380978.461538461,2173.0000000000005,2190.731484265859,2187.2708309285044,2183.7033990012465,2192.6396635424876
3,6,0.6,30,8.333333333333334,4404281.538461538,2173.0000000000005,2190.408429331314,2187.0082598430913,2183.5065707084477,2192.2780847265376
3,6,0.6,30,8.333333333333334,4427584.615384615,2173.0000000000005,2190.090259727965,2186.749609070389,2183.312588616795,2191.9217923123797
3,6,0.6,30,8.333333333333334,4450887.692307692,2173.0000000000005,2189.777164041942,2186.496539752601,2183.1229862314476,2191.5731096035333
3,6,0.6,30,8.333333333333334,4474190.769230769,2173.0000000000005,2189.4674283185245,2186.24746224678,2182.936617041197,2191.229965528798
3,6,0.6,30,8.333333333333334,4497493.846153846,2173.0000000000005,2189.1620632470276,2186.002937438028,2182.7538932508623,2190.893183554403
3,6,0.6,30,8.333333333333334,4520796.923076923,2173.0000000000005,2188.862504416449,2185.7630037171734,2182.5747820727456,2190.5628219893006
3,6,0.6,30,8.333333333333334,4544100,2173.0000000000005,2188.5720822646417,2185.528473514449,2182.39989636513,2190.2399334101638
3,6,0.6,30,8.333333333333334,4567403.076923077,2173.0000000000005,2188.2868711164742,2185.297617648573,2182.2275436125396,2189.9220459548865
3,6,0.6,30,8.333333333333334,4590706.153846154,2173.0000000000005,2188.0065157652907,2185.0709425061536,2182.0578805761083,2189.609841930241
3,6,0.6,30,8.333333333333334,4614009.230769231,2173.0000000000005,2187.7305828906565,2184.848496144693,2181.890874903856,2189.303408186315
3,6,0.6,30,8.333333333333334,4637312.307692307,2173.0000000000005,2187.4593569287235,2184.6302314864715,2181.726871967369,2189.002732166259
3,6,0.6,30,8.333333333333334,4660615.384615384,2173.0000000000005,2187.193242377201,2184.416079080125,2181.566390559531,2188.7077731077943
4,8,0.8,30,6.25,0,2172.9999999999995,2661.7583209133113,2672.9475301627344,2570.1569271290587,2672.999999760996
4,8,0.8,30,6.25,41427.692307692305,2172.9999999999995,2659.224699258063,2662.3769757753407,2558.9240209525483,2672.3148079698217
4,8,0.8,30,6.25,82855.38461538461,2172.9999999999995,2656.707555046977,2652.4689264319163,2549.9356273491203,2671.3446036422583
4,8,0.8,30,6.25,124283.07692307691,2172.9999999999995,2653.845616670747,2643.0147793743504,2541.3546976424373,2670.087293873531
4,8,0.8,30,6.25,165710.76923076922,2172.9999999999995,2650.7466663302025,2633.8173893990506,2533.078589992512,2668.6056317242665
4,8,0.8,30,6.25,207138.46153846153,2172.9999999999995,2647.345947579374,2624.921496522795,2525.1399674374443,2666.8272463804137
4,8,0.8,30,6.25,248566.15384615381,2172.9999999999995,2643.738219739585,2616.20594982533,2517.4083062944464,2664.8240129686455
4,8,0.8,30,6.25,289993.8461538461,2172.9999999999995,2639.8031477451914,2607.740959157878,2509.936361710508,2662.4762906986116
4,8,0.8,30,6.25,331421.53846153844,2172.9999999999995,2635.632734019686,2599.46867086786,2502.7184676691722,2659.8215805757786
4,8,0.8,30,6.25,372849.23076923075,2172.9999999999995,2631.2486514181624,2591.3789549360067,2495.7175717349464,2656.8528487033013
4,8,0.8,30,6.25,414276.92307692306,2172.9999999999995,2626.688974186877,2583.433448249005,2488.8800632872844,2653.6226226592125
4,8,0.8,30,6.25,455704.6153846154,2172.9999999999995,2621.926229018801,2575.649710850513,2482.228276188617,2650.092762198393
4,8,0.8,30,6.25,497132.30769230763,2172.9999999999995,2616.9577182320472,2568.0259690345265,2475.767615807099,2646.2625796382868
4,8,0.8,30,6.25,538560,2172.9999999999995,2611.7466351403204,2560.5882851660963,2469.5386412824123,2642.0837117595497
4,8,0.8,30,6.25,579987.6923076923,2172.9999999999995,2606.4087705747393,2553.2747742617144,2463.4533556901247,2637.678178956241
4,8,0.8,30,6.25,621415.3846153846,2172.9999999999995,2600.9377030885034,2546.1286614615756,2457.53684324202,2632.975535055496
4,8,0.8,30,6.25,662843.0769230769,2172.9999999999995,2595.367664998855,2539.122071175413,2451.760082254149,2628.0436351015487
4,8,0.8,30,6.25,704270.7692307691,2172.9999999999995,2589.7090716112875,2532.2280456405506,2446.114221486185,2622.9420993839162
4,8,0.8,30,6.25,745698.4615384615,2172.9999999999995,2583.90022185797,2525.4949203627843,2440.678928132511,2617.61660086374
4,8,0.8,30,6.25,787126.1538461538,2172.9999999999995,2578.043631267135,2518.865343233252,2435.3386127677304,2612.1657285302435
4,8,0.8,30,6.25,828553.8461538461,2172.9999999999995,2572.1706709263494,2512.3872706181705,2430.1172650953777,2606.5404554974452
4,8,0.8,30,6.25,869981.5384615384,2172.9999999999995,2566.2646168173997,2506.026890486438,2425.0414733691186,2600.803406755554
4,8,0.8,30,6.25,911409.2307692308,2172.9999999999995,2560.309159794922,2499.7869732910603,2420.091918927216,2594.9702760860996
4,8,0.8,30,6.25,952836.923076923,2172.9999999999995,2554.3342711800256,2493.6457323409795,2415.228415859764,2589.071984159719
4,8,0.8,30,6.25,994264.6153846153,2172.9999999999995,2548.351500317653,2487.6397095120337,2410.4805857172605,2583.095116841408
4,8,0.8,30,6.25,1035692.3076923076,2172.9999999999995,2542.3823738006113,2481.728744670625,2405.830858520636,2577.0771189981333
4,8,0.8,30,6.25,1077120,2172.9999999999995,2536.4356452352486,2475.9473781667657,2401.320017730664,2571.015204486751
4,8,0.8,30,6.25,1118547.6923076923,2172.9999999999995,2530.5080274394127,2470.257376049371,2396.8899339237255,2564.9367252732563
4,8,0.8,30,6.25,1159975.3846153845,2172.9999999999995,2524.610245766254,2464.692181252942,2392.5563603252003,2558.8461591113833
4,8,0.8,30,6.25,1201403.0769230768,2172.9999999999995,2518.7601820409477,2459.232388612368,2388.317897166714,2552.759189376758
4,8,0.8,30,6.25,1242830.7692307692,2172.9999999999995,2512.9550283440244,2453.8580254897447,2384.1626701518962,2546.682994374596
4,8,0.8,30,6.25,1284258.4615384615,2172.9999999999995,2507.2074080668413,2448.600877662446,2380.1181911289723,2540.628474322022
4,8,0.8,30,6.25,1325686.1538461538,2172.9999999999995,2501.4919674859757,2443.4265955189294,2376.1380221859317,2534.5976604910657
4,8,0.8,30,6.25,1367113.846153846,2172.9999999999995,2495.8160819552145,2438.3681438538174,2372.2446887544847,2528.6056217146183
4,8,0.8,30,6.25,1408541.5384615383,2172.9999999999995,2490.205190345524,2433.3873177171768,2368.423690025459,2522.647909731273
4,8,0.8,30,6.25,1449969.2307692308,2172.9999999999995,2484.71126096021,2428.518062731701,2364.7085438535846,2516.7476303139033
4,8,0.8,30,6.25,1491396.923076923,2172.9999999999995,2479.2584580551998,2423.722565104969,2361.048756370249,2510.891204077031
