hours,max_ff,time,inlet_T,outlet_T,block_1,Sn_block_1,bottom_right_T,mass_flow,SOC,power
1,10,29808.0,2673,2673.005774238637,2672.983112318245,2673.003044304764,2672.972097215076,12.23849055257925,1.0452329542771124,-17.52565532198071
1,10,29844.0,2673,2673.005798785415,2672.983375825806,2673.0030572992378,2672.9725308637453,12.238490552579243,1.0452317584595983,-17.600158369075988
1,10,29880.0,2673,2673.00582791613,2672.9836361446837,2673.0030709615885,2672.972959602076,12.238490552579224,1.0452305570956955,-17.688574331179023
1,10,29916.0,2673,2673.0058636920576,2672.9838926028783,2673.0030854504143,2672.9733823638353,12.238490552579243,1.045229349025119,-17.79715948276255
1,10,29952.0,2673,2673.0058954368537,2672.984146771681,2673.0030996199953,2672.9738009022963,12.238490552579231,1.0452281339777605,-17.8935095629631
1,10,29988.0,2673,2673.005928298256,2672.984397866135,2673.0031131822475,2672.974214691193,12.238490552579222,1.0452269122547722,-17.993248705620697
1,10,30024.0,2673,2673.0059573311873,2672.984645156821,2673.003125483645,2672.9746226978186,12.238490552579234,1.0452256841363659,-18.081367880821368
1,10,30060.0,2673,2673.005980333502,2672.984890195968,2673.0031376244124,2672.97502662198,12.238490552579222,1.0452244506412611,-18.151183256444504
1,10,30096.0,2673,2673.0060069437577,2672.9851322673967,2673.0031501538533,2672.9754259596634,12.238490552579217,1.0452232120197884,-18.23194925829877
1,10,30132.0,2673,2673.0060370007936,2672.9853713809125,2673.003163226994,2672.9758206266324,12.238490552579243,1.0452219675429975,-18.32317674036105
1,10,30168.0,2673,2673.0060702755827,2672.985606967713,2673.0031763941142,2672.976209750531,12.238490552579231,1.0452207165222551,-18.4241705719116
1,10,30204.0,2673,2673.006098728572,2672.985840432933,2673.003189185841,2672.9765949859993,12.238490552579238,1.0452194591233044,-18.510529538593534
1,10,30240.0,2673,2673.006126591377,2672.9860710979106,2673.003201221615,2672.976975855629,12.238490552579231,1.045218195905355,-18.59509720996151
1,10,30276.0,2673,2673.006150819294,2672.986298296755,2673.0032122477332,2672.9773514156327,12.238490552579238,1.045216927304975,-18.668632467138316
1,10,30312.0,2673,2673.0061726602235,2672.986523318143,2673.003223667009,2672.977723229012,12.238490552579224,1.045215653944393,-18.734922869603103
1,10,30348.0,2673,2673.0061976673605,2672.986745708986,2673.0032355036788,2672.9780908314056,12.238490552579238,1.0452143757430936,-18.81082317311518
1,10,30384.0,2673,2673.0062287849114,2672.986964846602,2673.0032479229762,2672.9784533077263,12.238490552579238,1.045213091742542,-18.90526947246981
1,10,30420.0,2673,2673.0062576173386,2672.9871819039467,2673.0032601446724,2672.9788121629776,12.238490552579256,1.0452118015474787,-18.99278008876885
1,10,30456.0,2673,2673.0062850354725,2672.987396372188,2673.003271453104,2672.979166948381,12.238490552579238,1.0452105055401568,-19.07599811870301
1,10,30492.0,2673,2673.006307244852,2672.987607654952,2673.0032814756364,2672.9795167819448,12.238490552579238,1.0452092044049233,-19.143406820421582
1,10,30528.0,2673,2673.006327014746,2672.9878168987325,2673.003291854562,2672.979863120985,12.238490552579222,1.0452078989320546,-19.203411328797067
