hours,max_ff,time,inlet_T,outlet_T,block_T,Sn_T,bottom_right_T,mass_flow,SOC,power,TPV_height,TPV_density
16,100.0,1152,2172.9999999999995,2672.9999986572157,2662.758232148085,2638.6019353847764,2673.00000004446,0.07649056595430458,0.980000095693432,9484.830152861614,1.0000015714660433,266157.8220559243
16,100.0,1728,2172.9999999999995,2672.9999818846672,2657.644495455482,2633.349785903402,2672.999998142877,0.07649056681007341,0.9700001397405094,9484.829940807398,1.0000015649115308,266157.81784991344
16,100.0,2304,2172.9999999999995,2672.999809112338,2652.534215439697,2628.241344961517,2672.9999576417763,0.07649057006525782,0.9600001854143054,9484.827067017668,1.0000014247052373,266157.77452422294
16,100.0,2880,2172.9999999999995,2672.999604816385,2647.424498435753,2623.144707224345,2672.999909056876,0.07649057904571946,0.950000234058958,9484.824305168979,1.0000013260018754,266157.7232934346
16,100.0,3456,2172.9999999999995,2672.9992460037547,2642.3171234991128,2618.0763315479603,2672.9998199248216,0.0764906373031716,0.9400002839395208,9484.82472252726,1.0000017080699635,266157.63331490103
16,100.0,4032,2172.9999999999995,2672.998631553715,2637.211723771225,2612.998437871669,2672.999658616843,0.07649072806633332,0.9300003338116283,9484.824321209078,1.0000022446798957,266157.4792308408
16,100.0,4608,2172.9999999999995,2672.997626703002,2632.1079086565296,2607.9078711285283,2672.99937949139,0.07649085920633697,0.9200003853715559,9484.821520775213,1.0000028961747702,266157.2272470569
16,100.0,5184,2172.9999999999995,2672.9960482059023,2627.005385508469,2602.8112763958266,2672.998916343775,0.07649106426924611,0.9100004407884165,9484.817004706321,1.0000039072669127,266156.8314116081
16,100.0,5760,2172.9999999999995,2672.993653266656,2621.903932909533,2597.713523115889,2672.998176110615,0.0764913834609791,0.9000005016709685,9484.811152498762,1.0000055467285596,266156.23083949776
16,100.0,6336,2172.9999999999995,2672.9901275380757,2616.8033814507485,2592.6163510374663,2672.9970316500985,0.07649186316091762,0.8900005695400028,9484.803751528163,1.0000080883233375,266155.3467032765
16,100.0,6912,2172.9999999999995,2672.9850721776284,2611.703596761505,2587.5198772492754,2672.995313523597,0.07649256111528656,0.8800006462427412,9484.794395189001,1.0000118649835485,266154.0789874155
16,100.0,7488,2172.9999999999995,2672.977990075339,2606.6044684053422,2582.4238031783616,2672.992800783613,0.07649355031451599,0.8700007340418938,9484.782701914686,1.00001730488708,266152.3030352125
16,100.0,8064,2172.9999999999995,2672.9682716720185,2601.5059041656923,2577.3279159827757,2672.98921083025,0.07649492129778722,0.8600008355808945,9484.768331049565,1.000024946508636,266149.8659932869
16,100.0,8640,2172.9999999999995,2672.9551801969274,2596.4078260769384,2572.2321425333953,2672.984188386873,0.07649678409391117,0.850000953862255,9484.750942086896,1.0000354482569378,266146.5831109687
16,100.0,9216,2172.9999999999995,2672.9378364197914,2591.310167730395,2567.1364618277403,2672.9772936755553,0.07649927042819389,0.8400010922567761,9484.730176899828,1.0000496010084579,266142.2339186403
16,100.0,9792,2172.9999999999995,2672.91520358896,2586.212873636587,2562.040874484369,2672.9679899248613,0.07650253616334769,0.8300012545149177,9484.705673410603,1.0000683438019573,266136.5584537577
16,100.0,10368,2172.9999999999995,2672.8860724439096,2581.115897477809,2556.945386292558,2672.955630344046,0.07650676368571921,0.8200014447674102,9484.677072333638,1.0000927787628922,266129.2535069393
16,100.0,10944,2172.9999999999995,2672.849047029737,2576.019200305508,2551.850004342433,2672.9394447456584,0.07651216424097979,0.8100016675151576,9484.644030745052,1.0001241860332921,266119.9690710905
16,100.0,11520,2172.9999999999995,2672.8025308730357,2570.92274897554,2546.7547160772524,2672.9185259640435,0.07651898009137209,0.8000019276143743,9484.606217553828,1.0001640365083746,266108.304883661
16,100.0,12096,2172.9999999999995,2672.7447123809065,2565.8265161366658,2541.6595081744285,2672.8918160260105,0.07652748664511191,0.7900022302780443,9484.563287068398,1.0002140030681232,266093.80677742074
16,100.0,12672,2172.9999999999995,2672.673554092417,2560.7304796087765,2536.5643954539028,2672.8580926883874,0.07653799487565932,0.7800025810502939,9484.514956811725,1.000275979265762,266075.9640014358
16,100.0,13248,2172.9999999999995,2672.58678104216,2555.6346206415565,2531.469387707447,2672.8159561725715,0.07655085286234428,0.7700029857681964,9484.460953547597,1.0003520850752605,266054.2063245922
16,100.0,13824,2172.9999999999995,2672.481868342564,2550.5389237582444,2526.3744779724325,2672.763816106,0.07656644765912429,0.760003450570826,9484.400977624882,1.0004446754549239,266027.90094964666
16,100.0,14400,2172.9999999999995,2672.356035420579,2545.443376216529,2521.279661043104,2672.699879433075,0.0765852076131874,0.7500039818548193,9484.33484010464,1.0005563610465464,265996.35110346065
16,100.0,14976,2172.9999999999995,2672.206240742373,2540.34796787844,2516.1849304503085,2672.62213928753,0.07660760314218927,0.7400045861870084,9484.262407070199,1.0006900083009318,265958.7947585045
16,100.0,15552,2172.9999999999995,2672.029167649336,2535.2526913099905,2511.090302002736,2672.5283638553915,0.07663414758554203,0.7300052703669231,9484.183371016106,1.0008487300043143,265914.4011362133
16,100.0,16128,2172.9999999999995,2671.821226022335,2530.1575401764308,2505.995767764737,2672.4160870170144,0.07666540074010211,0.7200060414050402,9484.097639286505,1.0010359262976034,265862.27119074116
16,100.0,16704,2172.9999999999995,2671.578554112368,2525.0625096041063,2500.901331974498,2672.282600636946,0.07670196859663941,0.7100069063474818,9484.00523692022,1.001255274682997,265801.4381471239
16,100.0,17280,2172.9999999999995,2671.2970011804323,2519.967596236962,2495.8069961334304,2672.124946228558,0.07674450305462421,0.7000078724080236,9483.905820842048,1.0015106975322225,265730.863242885
16,100.0,17856,2172.9999999999995,2670.9721395441047,2514.872798305115,2490.712775953743,2671.9399091727546,0.07679370729814881,0.6900089469616912,9483.799428242166,1.0018064326248002,265649.43885677
16,100.0,18432,2172.9999999999995,2670.599268102875,2509.778114288951,2485.6186704007746,2671.7240144501025,0.07685033402228267,0.6800101373155694,9483.686150811445,1.0021469989212493,265555.9895160702
16,100.0,19008,2172.9999999999995,2670.173393371061,2504.683543628975,2480.5246692140718,2671.4735218020896,0.07691518558195284,0.6700114509402175,9483.565586751021,1.0025371607129532,265449.26728256
16,100.0,19584,2172.9999999999995,2669.689262698776,2499.589087020689,2475.4307797795277,2671.184425358474,0.07698912109955358,0.6600128953213561,9483.438109101493,1.0029820351088805,265327.96023226355
16,100.0,20160,2172.9999999999995,2669.1413564265586,2494.4947453578407,2470.3370178585924,2670.852452567184,0.07707305053834558,0.6500144777554514,9483.303703830823,1.0034869823636057,265190.6906547843
16,100.0,20736,2172.9999999999995,2668.523865446749,2489.400519937129,2465.243390893978,2670.4730619241795,0.07716793906701089,0.6400162058721957,9483.161752851025,1.0040576107219625,265036.0096091784
16,100.0,21312,2172.9999999999995,2667.830731689813,2484.306412609932,2460.149888765357,2670.041445280461,0.0772748170801565,0.630018087413861,9483.012660688646,1.0046999178949265,264862.40725127276
16,100.0,21888,2172.9999999999995,2667.0556487372837,2479.212426032721,2455.0565227668303,2669.5525303803147,0.07739477329575466,0.6200201298276701,9482.856582518258,1.0054201647705405,264668.3131695903
16,100.0,22464,2172.9999999999995,2666.19204424323,2474.1185630237533,2449.96330367808,2669.0009826649343,0.07752895808211978,0.6100223407520303,9482.69300049296,1.00622485724892,264452.09216215654
16,100.0,23040,2172.9999999999995,2665.2331234491007,2469.0248261692386,2444.870218119308,2668.381211838671,0.07767859437862991,0.6000247278794876,9482.52232975994,1.007120886721754,264212.05529774894
16,100.0,23616,2172.9999999999995,2664.1718499455096,2463.9312188542817,2439.7772709155324,2667.687375219471,0.07784497245849104,0.5900272988449101,9482.344264585792,1.008115386142773,263946.45523890853
