% Model,tin_tegs_model.mph
% Version,COMSOL 6.1.0.357
% Date,"May 31 2024, 13:51"
% Table,Table 2 - Surface Average 1
% Time (s),Temperature (K),Temperature (K)
2933,975.7256192663928,925.9663391262546
2934,975.6699899214982,925.9081858901243
2935,975.6143605766033,925.8500326539929
2936,975.5587312317082,925.791879417861
2937,975.5031018868134,925.7337261817308
2938,975.4474725419188,925.6755729455994
2939,975.3918431970243,925.6174197094681
2940,975.3362138521297,925.5592664733365
2941,975.2805845072348,925.5011132372055
2942,975.2249551623398,925.4429600010737
2943,975.1693258174453,925.3848067649425
2944,975.1136964725499,925.326653528812
2945,975.0580671276554,925.2685002926805
2946,975.002437782761,925.2103470565489
2947,974.9468084378658,925.1521938204173
2948,974.8911790929714,925.0940405842867
2949,974.8355497480762,925.0358873481548
2950,974.7799204031816,924.9777341120242
2951,974.7242910582863,924.9195808758928
2952,974.6686617133921,924.8614276397617
2953,974.6130323684973,924.8032744036303
2954,974.5574030236021,924.7451211674988
2955,974.5017736787074,924.6869679313681
2956,974.4461443338124,924.6288146952371
2957,974.390514988918,924.5706614591052
2958,974.3348856440232,924.5125082229742
2959,974.2792562991281,924.4543549868429
2960,974.2236269542333,924.396201750712
2961,974.1679976093383,924.3380485145806
2962,974.1123682644435,924.2798952784494
2963,974.0567389195488,924.2217420423182
2964,974.0011095746543,924.1635888061869
2965,973.9454802297596,924.1054355700556
2966,973.8898508848646,924.0472823339239
2967,973.8342215399698,923.9891290977927
2968,973.7785921950748,923.9309758616613
2969,973.7229628501797,923.872822625531
2970,973.6673335052857,923.8146693893988
2971,973.6117041603908,923.7565161532682
2972,973.5560748154962,923.6983629171367
2973,973.5004454706009,923.6402096810052
2974,973.4448161257063,923.5820564448741
2975,973.3891867808115,923.5239032087428
2976,973.3335574359163,923.4657499726126
2977,973.2779280910217,923.4075967364803
2978,973.2222987461269,923.3494435003488
2979,973.1666694012323,923.2912902642178
2980,973.1110400563374,923.2331370280871
2981,973.0554107114428,923.1749837919556
2982,972.9997813665475,923.1168305558241
2983,972.9441520216527,923.0586773196928
2984,972.8885226767583,923.0005240835616
2985,972.832893331863,922.9423708474305
2986,972.7772639869684,922.8842176112993
2987,972.7216346420738,922.826064375168
2988,972.6660052971796,922.7679111390368
2989,972.6103759522845,922.7097579029056
2990,972.5547466073891,922.6516046667742
2991,972.499117262494,922.593451430643
2992,972.4434879175999,922.5352981945122
2993,972.3878585727051,922.4771449583802
2994,972.3322292278102,922.4189917222491
2995,972.2765998829151,922.3608384861179
2996,972.2209705380208,922.3026852499871
2997,972.1653411931259,922.2445320138557
2998,972.109711848231,922.186378777724
2999,972.0540825033361,922.1282255415935
3000,971.9984531584414,922.070072305462
3001,971.9428238135466,922.0119190693307
3002,971.8871944686518,921.9537658331992
3003,971.831565123757,921.8956125970677
3004,971.7759357788622,921.837459360937
3005,971.7203064339674,921.7793061248057
3006,971.6646770890726,921.7211528886738
3007,971.6090477441776,921.6629996525431
3008,971.5534183992827,921.6048464164119
3009,971.4977890543881,921.5466931802803
3010,971.4421597094936,921.4885399441491
3011,971.3865303645985,921.4303867080179
3012,971.3309010197034,921.3722334718867
3013,971.2752716748089,921.3140802357552
3014,971.2196423299144,921.2559269996241
3015,971.1640129850192,921.1977737634929
3016,971.1083836401242,921.1396205273621
3017,971.0527542952299,921.0814672912308
3018,970.9971249503351,921.0233140550989
3019,970.9414956054401,920.965160818968
3020,970.8858662605453,920.9070075828362
3021,970.8302369156505,920.8488543467053
3022,970.7746075707558,920.7907011105741
3023,970.718978225861,920.7325478744432
3024,970.6633488809659,920.6743946383122
3025,970.6077195360715,920.6162414021807
3026,970.5520901911767,920.5580881660495
3027,970.4964608462819,920.4999349299177
3028,970.4408315013868,920.4417816937869
3029,970.385202156492,920.3836284576556
3030,970.3295728115972,920.3254752215245
3031,970.2739434667026,920.2673219853928
3032,970.2183141218076,920.2091687492617
3033,970.162684776913,920.1510155131302
3034,970.1070554320179,920.0928622769997
3035,970.0514260871229,920.034709040868
3036,969.9957967422282,919.9765558047368
3037,969.9401673973337,919.9184025686052
3038,969.8845380524391,919.8602493324748
3039,969.8289087075447,919.8020960963433
3040,969.7732793626492,919.7439428602119
3041,969.717650017754,919.685789624081
3042,969.6620206728601,919.6276363879496
3043,969.6063913279648,919.5694831518176
3044,969.55076198307,919.5113299156866
3045,969.4951326381756,919.4531766795559
3046,969.4395032932803,919.3950234434244
3047,969.3838739483859,919.336870207293
3048,969.3282446034904,919.2787169711617
3049,969.2726152585964,919.220563735031
3050,969.216985913701,919.1624104988989
3051,969.1613565688061,919.1042572627684
3052,969.1057272239117,919.0461040266367
3053,969.0500978790168,918.9879507905052
3054,968.994468534122,918.9297975543742
3055,968.938839189227,918.8716443182432
3056,968.8832098443326,918.8134910821123
3057,968.8275804994372,918.7553378459808
3058,968.7719511545428,918.6971846098495
3059,968.7163218096479,918.6390313737182
3060,968.660692464753,918.5808781375868
3061,968.6050631198588,918.5227249014556
3062,968.5494337749641,918.4645716653247
3063,968.4938044300691,918.4064184291927
3064,968.4381750851742,918.3482651930623
3065,968.3825457402789,918.290111956931
3066,968.3269163953846,918.2319587208001
3067,968.2712870504896,918.1738054846684
3068,968.2156577055947,918.1156522485364
3069,968.1600283606999,918.057499012406
3070,968.1043990158051,917.9993457762744
3071,968.0502445954786,917.9443979381027
3072,967.9962569295606,917.8898125010019
3073,967.9422692636421,917.8352270639008
3074,967.8882815977237,917.7806416267993
3075,967.8342939318054,917.7260561896974
3076,967.7803062658868,917.6714707525964
3077,967.7263185999693,917.6168853154942
3078,967.6723309340504,917.5622998783932
3079,967.6183432681324,917.5077144412921
3080,967.5643556022143,917.4531290041898
3081,967.5103679362959,917.3985435670885
3082,967.4563802703772,917.343958129987
3083,967.4023926044599,917.2893726928854
3084,967.3484049385412,917.2347872557845
3085,967.2944172726227,917.1802018186833
3086,967.2404296067045,917.1256163815814
3087,967.1864419407868,917.0710309444798
3088,967.1324542748681,917.0164455073784
3089,967.0784666089498,916.961860070277
3090,967.0244789430312,916.9072746331755
3091,966.970491277113,916.8526891960735
3092,966.9165036111948,916.798103758973
3093,966.862515945277,916.7435183218713
3094,966.8085282793585,916.6889328847693
3095,966.7545406134402,916.6343474476683
3096,966.7005529475216,916.5797620105661
3097,966.6465652816036,916.5251765734653
3098,966.5925776156854,916.4705911363635
3099,966.5385899497676,916.4160056992621
3100,966.4846022838486,916.3614202621606
3101,966.4306146179308,916.3068348250583
3102,966.3766269520121,916.252249387958
3103,966.3226392860937,916.1976639508557
3104,966.2686516201757,916.1430785137547
3105,966.2146639542577,916.0884930766532
3106,966.1606762883391,916.0339076395514
3107,966.1066886224212,915.9793222024502
3108,966.0527009565027,915.9247367653483
3109,965.9987132905843,915.8701513282471
3110,965.944725624666,915.8155658911455
3111,965.8907379587478,915.7609804540443
3112,965.83675029283,915.706395016943
3113,965.782762626912,915.651809579841
3114,965.7287749609934,915.5972241427401
3115,965.6747872950752,915.5426387056382
3116,965.620799629157,915.4880532685371
3117,965.5668119632387,915.4334678314353
3118,965.5128242973207,915.378882394334
3119,965.4588366314019,915.3242969572323
3120,965.4048489654838,915.2697115201307
3121,965.3508612995658,915.2151260830292
3122,965.2968736336475,915.1605406459277
3123,965.2428859677289,915.1059552088263
3124,965.1888983018108,915.051369771725
3125,965.1349106358928,914.9967843346228
3126,965.0809229699743,914.9421988975223
3127,965.0269353040565,914.8876134604202
3128,964.9729476381376,914.833028023319
3129,964.9189599722195,914.7784425862175
3130,964.8649723063013,914.7238571491159
3131,964.8109846403827,914.6692717120146
3132,964.756996974465,914.6146862749131
3133,964.7030093085464,914.560100837812
3134,964.6490216426283,914.5055154007102
3135,964.59503397671,914.450929963609
3136,964.5410463107919,914.3963445265069
3137,964.4870586448733,914.3417590894053
3138,964.4330709789549,914.2871736523042
3139,964.3790833130374,914.2325882152028
3140,964.325095647119,914.1780027781018
3141,964.2711079812001,914.1234173410003
3142,964.2171203152825,914.0688319038987
3143,964.1631326493632,914.014246466797
3144,964.109144983446,913.9596610296948
3145,964.0551573175272,913.9050755925939
3146,964.001169651609,913.8504901554926
3147,963.9471819856906,913.7959047183915
3148,963.8931943197729,913.7413192812893
3149,963.839206653854,913.6867338441883
3150,963.7852189879366,913.6321484070864
3151,963.7312313220177,913.5775629699845
3152,963.6772436560993,913.5229775328838
3153,963.6232559901816,913.4683920957818
3154,963.569268324263,913.4138066586809
3155,963.5152806583444,913.3592212215794
3156,963.4612929924266,913.3046357844775
3157,963.4073053265083,913.2500503473759
3158,963.3533176605903,913.1954649102744
3159,963.2993299946718,913.1408794731732
3160,963.2453423287537,913.0862940360715
3161,963.1913546628352,913.0317085989708
3162,963.1373669969173,912.977123161869
3163,963.083379330999,912.9225377247666
3164,963.0293916650807,912.867952287666
3165,962.975403999162,912.813366850564
3166,962.921416333244,912.7587814134625
3167,962.8674286673256,912.7041959763613
3168,962.8134410014075,912.64961053926
3169,962.7594533354892,912.5950251021583
3170,962.7054656695711,912.5404396650565
3171,962.651478003653,912.485854227955
3172,962.5974903377341,912.4312687908541
3173,962.5435026718154,912.3766833537522
3174,962.489515005898,912.3220979166506
3175,962.4355273399799,912.2675124795488
3176,962.3815396740611,912.2129270424479
3177,962.3275520081431,912.1583416053465
3178,962.273564342225,912.103756168245
3179,962.2195766763066,912.0491707311435
3180,962.1655890103882,911.9945852940422
3181,962.1116013444705,911.9399998569404
3182,962.057613678552,911.8854144198389
3183,962.0036260126335,911.8308289827377
3184,961.9496383467155,911.7762435456362
3185,961.8956506807973,911.7216581085349
3186,961.8416630148788,911.6670726714334
3187,961.787675348961,911.6124872343322
3188,961.7336876830421,911.5579017972304
3189,961.679700017124,911.5033163601287
3190,961.6257123512057,911.4487309230274
3191,961.5717246852877,911.3941454859258
3192,961.5177370193694,911.3395600488248
3193,961.4637493534508,911.284974611723
3194,961.4097616875329,911.2303891746217
3195,961.3557740216145,911.1758037375201
3196,961.3017863556959,911.1212183004184
3197,961.2477986897779,911.0666328633177
3198,961.1938110238596,911.0120474262159
3199,961.1398233579412,910.9574619891143
3200,961.0858356920232,910.9028765520131
3201,961.0318480261049,910.8482911149109
3202,960.9778603601865,910.7937056778092
3203,960.9238726942684,910.739120240708
3204,960.8698850283506,910.6845348036069
3205,960.8158973624319,910.6299493665051
3206,960.7619096965138,910.5753639294038
3207,960.7079220305956,910.520778492302
3208,960.653934364677,910.4661930552005
3209,960.5999466987587,910.4116076180994
3210,960.5459590328409,910.3570221809977
3211,960.4919713669225,910.3024367438967
3212,960.4379837010046,910.2478513067949
3213,960.3839960350859,910.1932658696932
3214,960.3300083691678,910.1386804325917
3215,960.2760207032492,910.08409499549
3216,960.2220330373312,910.0295095583884
3217,960.1680453714132,909.9749241212875
3218,960.1140577054947,909.9203386841859
3219,960.0600700395768,909.8657532470844
3220,960.0060823736582,909.8111678099833
3221,959.9520947077401,909.7565823728813
3222,959.8981070418213,909.7019969357796
3223,959.8441193759038,909.6474114986786
3224,959.7901317099854,909.5928260615765
3225,959.7361440440665,909.5382406244751
3226,959.6821563781488,909.4836551873743
3227,959.6281687122308,909.4290697502724
3228,959.5741810463129,909.374484313171
3229,959.5201933803938,909.3198988760691
3230,959.4662057144759,909.2653134389683
3231,959.4122180485575,909.2107280018669
3232,959.3582303826394,909.1561425647654
3233,959.3042427167208,909.1015571276637
3234,959.2502550508026,909.0469716905621
3235,959.1962673848847,908.992386253461
3236,959.142279718966,908.9378008163588
3237,959.0882920530479,908.8832153792575
3238,959.0343043871296,908.8286299421567
3239,958.9803167212114,908.7740445050549
3240,958.9263290552932,908.7194590679534
3241,958.8723413893746,908.6648736308521
3242,958.8183537234569,908.6102881937508
3243,958.7643660575377,908.5557027566483
3244,958.7103783916203,908.501117319548
3245,958.6563907257015,908.4465318824463
3246,958.6024030597833,908.3919464453445
3247,958.5484153938654,908.3373610082427
3248,958.4944277279475,908.2827755711414
3249,958.4404400620289,908.2281901340403
3250,958.3864523961105,908.1736046969388
3251,958.3324647301923,908.119019259837
3252,958.278477064274,908.0644338227357
3253,958.2244893983558,908.0098483856342
3254,958.1705017324376,907.955262948533
3255,958.1165140665197,907.9006775114307
3256,958.0625264006013,907.8460920743291
3257,958.0085387346828,907.7915066372283
3258,957.9545510687644,907.7369212001271
3259,957.9005634028462,907.6823357630255
3260,957.846575736928,907.6277503259232
3261,957.7925880710098,907.5731648888225
3262,957.7386004050917,907.5185794517208
3263,957.6846127391728,907.4639940146188
3264,957.6306250732547,907.4094085775179
3265,957.5766374073364,907.3548231404163
3266,957.5226497414186,907.3002377033154
3267,957.4686620755002,907.2456522662131
3268,957.4146744095816,907.1910668291118
3269,957.3606867436636,907.1364813920104
3270,957.3066990777455,907.0818959549092
3271,957.2527114118269,907.0273105178076
3272,957.1987237459085,906.9727250807064
3273,957.1447360799914,906.9181396436048
3274,957.0907484140728,906.8635542065024
3275,957.0367607481539,906.8089687694012
3276,956.982773082236,906.7543833323004
3277,956.9287854163175,906.6997978951989
3278,956.8747977503994,906.6452124580969
3279,956.820810084481,906.590627020996
3280,956.7668224185626,906.5360415838943
3281,956.7128347526442,906.4814561467924
3282,956.6588470867267,906.426870709691
3283,956.6048594208079,906.3722852725895
3284,956.5508717548897,906.3176998354877
3285,956.4968840889719,906.2631143983873
3286,956.442896423053,906.2085289612853
3287,956.388908757135,906.1539435241838
3288,956.3349210912164,906.0993580870826
3289,956.2809334252989,906.0447726499807
3290,956.2269457593803,905.9901872128795
3291,956.172958093462,905.9356017757776
3292,956.1189704275438,905.8810163386764
3293,956.0649827616257,905.8264309015746
3294,956.010995095707,905.771845464473
3295,955.9570074297892,905.7172600273718
3296,955.903019763871,905.6626745902705
3297,955.8490320979519,905.6080891531692
3298,955.7950444320339,905.5535037160679
3299,955.7410567661155,905.4989182789668
3300,955.6870691001976,905.4443328418652
3301,955.6330814342792,905.3897474047627
3302,955.5790937683608,905.3351619676617
3303,955.5251061024427,905.28057653056
3304,955.4711184365251,905.2259910934589
3305,955.4171307706063,905.1714056563567
3306,955.3631431046878,905.116820219256
3307,955.3091554387696,905.0622347821549
3308,955.2551677728517,905.0076493450528
3309,955.2011801069334,904.9530639079514
3310,955.1471924410148,904.8984784708498
3311,955.0932047750973,904.8438930337484
3312,955.0392171091787,904.7893075966467
3313,954.9852294432601,904.7347221595453
3314,954.9312417773422,904.6801367224435
3315,954.8772541114234,904.6255512853422
3316,954.8232664455053,904.5709658482405
3317,954.7692787795875,904.5163804111393
3318,954.7152911136692,904.461794974038
3319,954.6613034477507,904.407209536936
3320,954.6073157818328,904.3526240998351
3321,954.5533281159144,904.2980386627331
3322,954.4993404499962,904.2434532256322
3323,954.4453527840781,904.1888677885308
3324,954.3913651181597,904.1342823514293
3325,954.3373774522413,904.0796969143273
3326,954.2833897863233,904.025111477226
3327,954.229402120405,903.9705260401245
3328,954.1754144544866,903.9159406030232
3329,954.1214267885678,903.8613551659212
3330,954.0674391226501,903.8067697288207
3331,954.0134514567317,903.7521842917185
3332,953.9594637908135,903.6975988546172
3333,953.905476124895,903.6430134175156
3334,953.851488458977,903.5884279804142
3335,953.797500793059,903.5338425433132
3336,953.7435131271402,903.4792571062119
3337,953.6895254612223,903.4246716691099
3338,953.6355377953045,903.3700862320084
3339,953.5815501293857,903.3155007949069
3340,953.5275624634677,903.2609153578047
3341,953.4735747975496,903.2063299207042
3342,953.419587131631,903.1517444836027
3343,953.3655994657124,903.0971590465009
3344,953.3116117997945,903.0425736093997
3345,953.2576241338766,902.9879881722977
3346,953.2036364679577,902.9334027351965
3347,953.1496488020393,902.8788172980953
3348,953.0956611361214,902.8242318609932
3349,953.041673470203,902.7696464238918
3350,952.9876858042846,902.7150609867906
3351,952.9336981383665,902.6604755496894
3352,952.8797104724486,902.6058901125879
3353,952.8257228065299,902.5513046754861
3354,952.7717351406119,902.4967192383848
3355,952.7177474746939,902.4421338012833
3356,952.6637598087752,902.3875483641825
3357,952.6097721428572,902.3329629270804
3358,952.5557844769387,902.2783774899794
3359,952.5017968110205,902.2237920528775
3360,952.4478091451024,902.1692066157756
3361,952.393821479184,902.1146211786742
3362,952.3398338132666,902.0600357415727
3363,952.2858461473476,902.0054503044712
3364,952.2318584814295,901.9508648673697
3365,952.1778708155114,901.8962794302691
3366,952.1238831495925,901.8416939931664
3367,952.0698954836745,901.787108556065
3368,952.0159078177562,901.7325231189641
3369,951.961920151838,901.6779376818625
3370,951.9079324859194,901.623352244761
3371,951.8539448200015,901.5687668076597
3372,951.7999571540837,901.5141813705582
3373,951.7459694881647,901.4595959334566
3374,951.6919818222466,901.4050104963551
3375,951.6379941563281,901.3504250592538
3376,951.5840064904103,901.2958396221519
3377,951.5300188244921,901.2412541850505
3378,951.4760311585742,901.1866687479489
3379,951.4220434926553,901.132083310848
3380,951.3680558267372,901.0774978737467
3381,951.3140681608188,901.0229124366441
3382,951.2600804949006,900.9683269995431
3383,951.206092828982,900.9137415624415
3384,951.1521051630638,900.8591561253402
3385,951.098117497146,900.8045706882388
3386,951.0441298312271,900.7499852511368
3387,950.9901421653096,900.6953998140361
3388,950.936154499391,900.6408143769346
3389,950.8821668334725,900.5862289398328
3390,950.8281791675545,900.5316435027316
3391,950.7741915016361,900.4770580656298
3392,950.7202038357176,900.4224726285285
3393,950.6662161698,900.3678871914271
3394,950.6122285038817,900.3133017543252
3395,950.5582408379632,900.2587163172242
3396,950.5042531720454,900.2041308801224
3397,950.4502655061266,900.149545443021
3398,950.3962778402084,900.0949600059201
3399,950.3422901742902,900.0403745688177
3400,950.2883025083723,899.985789131717
3401,950.234314842454,899.931203694615
3402,950.1803271765357,899.8766182575134
3403,950.1263395106171,899.8220328204119
3404,950.0723518446986,899.7674473833108
3405,950.0183641787805,899.7128619462088
3406,949.9643765128627,899.6582765091081
3407,949.9103888469443,899.6036910720065
3408,949.8564011810256,899.5491056349047
3409,949.8024135151079,899.4945201978035
3410,949.7484258491899,899.4399347607023
3411,949.6944381832715,899.3853493236003
3412,949.6404505173533,899.3307638864995
3413,949.5864628514344,899.2761784493973
3414,949.5324751855165,899.2215930122956
3415,949.4797305511452,899.1689543336398
3416,949.4280191550876,899.1179338483602
3417,949.3763077590299,899.0669133630798
3418,949.3245963629721,899.0158928778003
3419,949.272884966915,898.9648723925201
3420,949.221173570858,898.9138519072395
3421,949.1694621748002,898.862831421959
3422,949.1177507787434,898.8118109366792
3423,949.0660393826852,898.7607904513986
3424,949.014327986628,898.7097699661189
3425,948.9626165905703,898.658749480838
3426,948.910905194513,898.6077289955574
3427,948.8591937984552,898.5567085102775
3428,948.807482402398,898.5056880249972
3429,948.7557710063406,898.454667539717
3430,948.704059610283,898.4036470544364
3431,948.652348214226,898.352626569157
3432,948.6006368181685,898.3016060838761
3433,948.5489254221105,898.2505855985964
3434,948.497214026053,898.1995651133159
3435,948.445502629996,898.1485446280357
3436,948.393791233938,898.0975241427552
3437,948.3420798378805,898.0465036574757
3438,948.2903684418234,897.9954831721949
3439,948.2386570457656,897.9444626869149
3440,948.1869456497084,897.8934422016343
3441,948.1352342536505,897.8424217163542
3442,948.0835228575937,897.7914012310739
3443,948.0318114615357,897.7403807457941
3444,947.9801000654791,897.6893602605137
3445,947.9283886694211,897.6383397752336
3446,947.8766772733634,897.5873192899533
3447,947.8249658773058,897.5362988046738
3448,947.7732544812487,897.4852783193926
3449,947.7215430851918,897.4342578341123
3450,947.6698316891336,897.3832373488317
3451,947.6181202930765,897.3322168635514
3452,947.5664088970187,897.2811963782718
3453,947.5146975009611,897.230175892991
3454,947.4629861049044,897.179155407711
3455,947.4112747088463,897.1281349224311
3456,947.3595633127886,897.0771144371507
3457,947.3078519167316,897.0260939518699
3458,947.2561405206739,896.9750734665902
3459,947.2044291246165,896.92405298131
3460,947.152717728559,896.8730324960294
3461,947.1010063325014,896.8220120107496
3462,947.0492949364441,896.7709915254687
3463,946.9975835403867,896.719971040189
3464,946.9458721443295,896.6689505549087
3465,946.8941607482716,896.6179300696284
3466,946.8424493522139,896.5669095843479
3467,946.790737956157,896.5158890990679
3468,946.7390265600995,896.4648686137879
3469,946.6873151640415,896.4138481285078
3470,946.6356037679843,896.3628276432277
3471,946.5838923719268,896.311807157947
3472,946.5321809758692,896.260786672666
3473,946.480469579812,896.2097661873864
3474,946.4287581837541,896.1587457021059
3475,946.3770467876972,896.1077252168255
3476,946.3253353916393,896.0567047315456
3477,946.273623995582,896.0056842462653
3478,946.2219125995249,895.9546637609853
3479,946.1702012034672,895.9036432757049
3480,946.11848980741,895.8526227904244
3481,946.0667784113521,895.8016023051442
3482,946.0150670152949,895.7505818198636
3483,945.9633556192371,895.6995613345845
3484,945.9116442231798,895.648540849304
3485,945.8599328271226,895.5975203640239
3486,945.8082214310649,895.5464998787431
3487,945.7565100350072,895.4954793934636
3488,945.7047986389499,895.4444589081826
3489,945.6530872428928,895.3934384229021
3490,945.601375846835,895.3424179376223
3491,945.5496644507776,895.2913974523427
3492,945.4979530547198,895.2403769670619
3493,945.4462416586625,895.1893564817816
3494,945.3945302626048,895.1383359965007
3495,945.3428188665479,895.0873155112208
3496,945.2911074704903,895.0362950259406
3497,945.2393960744325,894.9852745406603
3498,945.1876846783751,894.9342540553802
3499,945.1359732823175,894.8832335701
3500,945.0842618862605,894.8322130848195
3501,945.0325504902025,894.7811925995394
3502,944.9808390941454,894.7301721142592
3503,944.9291276980877,894.6791516289791
3504,944.8774163020303,894.6281311436987
3505,944.8257049059725,894.5771106584186
3506,944.7739935099154,894.5260901731388
3507,944.7222821138581,894.4750696878584
3508,944.6705707178004,894.4240492025776
3509,944.6188593217431,894.373028717298
3510,944.5671479256856,894.3220082320178
3511,944.5154365296279,894.270987746737
3512,944.463725133571,894.2199672614571
3513,944.4120137375128,894.1689467761762
3514,944.3603023414555,894.1179262908962
3515,944.3085909453979,894.0669058056159
3516,944.2568795493402,894.0158853203357
3517,944.2051681532834,893.9648648350554
3518,944.1534567572261,893.9138443497753
3519,944.1017453611681,893.8628238644949
3520,944.050033965111,893.8118033792146
3521,943.9983225690536,893.7607828939347
3522,943.9466111729961,893.7097624086547
3523,943.8948997769384,893.6587419233739
3524,943.8431883808811,893.6077214380941
3525,943.7914769848232,893.556700952814
3526,943.7397655887661,893.5056804675331
3527,943.6880541927084,893.454659982253
3528,943.6363427966512,893.4036394969725
3529,943.5846314005933,893.3526190116927
3530,943.5329200045363,893.3015985264127
3531,943.4812086084786,893.2505780411326
3532,943.429497212421,893.199557555852
3533,943.3777858163636,893.1485370705718
3534,943.3260744203061,893.0975165852914
3535,943.2743630242489,893.0464961000115
3536,943.2226516281912,892.9954756147307
3537,943.1709402321343,892.9444551294504
3538,943.1192288360768,892.89343464417
3539,943.0675174400187,892.84241415889
3540,943.0158060439612,892.7913936736098
3541,942.9640946479041,892.7403731883297
3542,942.9123832518471,892.68935270305
3543,942.8606718557891,892.6383322177694
3544,942.8089604597315,892.587311732489
3545,942.7572490636741,892.5362912472084
3546,942.7055376676168,892.4852707619291
3547,942.6538262715594,892.4342502766484
3548,942.6021148755015,892.3832297913675
3549,942.5504034794437,892.3322093060877
3550,942.498692083387,892.2811888208074
3551,942.4469806873296,892.2301683355274
3552,942.3952692912718,892.1791478502465
3553,942.3435578952145,892.1281273649666
3554,942.2918464991568,892.0771068796868
3555,942.2401351030995,892.026086394406
3556,942.1884237070419,891.9750659091263
3557,942.1367123109848,891.9240454238457
3558,942.085000914927,891.8730249385652
3559,942.0332895188694,891.8220044532859
3560,941.9815781228122,891.7709839680049
3561,941.9298667267548,891.7199634827248
3562,941.8781553306973,891.6689429974447
3563,941.8264439346397,891.6179225121641
3564,941.7747325385823,891.5669020268843
3565,941.7230211425248,891.5158815416039
3566,941.6713097464676,891.4648610563237
3567,941.6195983504099,891.413840571043
3568,941.567886954352,891.3628200857634
3569,941.5161755582951,891.3117996004826
3570,941.4644641622374,891.2607791152025
3571,941.4127527661796,891.2097586299225
3572,941.3610413701228,891.1587381446417
3573,941.3093299740652,891.1077176593617
3574,941.2576185780073,891.0566971740814
3575,941.2059071819504,891.0056766888018
3576,941.1541957858924,890.9546562035213
3577,941.1024843898348,890.9036357182403
3578,941.0507729937775,890.8526152329605
3579,940.9990615977201,890.80159474768
3580,940.9473502016626,890.7505742623999
3581,940.895638805605,890.6995537771204
3582,940.8439274095475,890.6485332918398
3583,940.7922160134904,890.5975128065601
3584,940.7405046174327,890.5464923212793
3585,940.6887932213755,890.4954718359992
3586,940.6370818253175,890.4444513507187
3587,940.5853704292612,890.3934308654384
3588,940.533659033203,890.3424103801584
3589,940.4819476371457,890.2913898948776
3590,940.430236241088,890.2403694095985
3591,940.3785248450301,890.1893489243179
3592,940.3268134489728,890.1383284390373
3593,940.2751020529155,890.087307953757
3594,940.2233906568582,890.0362874684772
3595,940.1716792608006,889.9852669831967
3596,940.1199678647432,889.9342464979165
3597,940.0682564686857,889.8832260126361
3598,940.016545072628,889.8322055273562
3599,939.9648336765707,889.7811850420754
3600,939.9131222805133,889.730164556795
3601,939.8614108844557,889.6791440715147
3602,939.8096994883982,889.6281235862347
3603,939.7579880923408,889.5771031009544
3604,939.7062766962837,889.5260826156742
3605,939.6545653002262,889.475062130394
3606,939.6028539041687,889.424041645114
3607,939.5511425081111,889.373021159833
3608,939.4994311120537,889.3220006745531
3609,939.4477197159962,889.2709801892729
3610,939.3960083199386,889.2199597039934
3611,939.3442969238811,889.1689392187124
3612,939.2925855278235,889.1179187334322
3613,939.240874131766,889.0668982481519
3614,939.1891627357086,889.015877762872
3615,939.1374513396509,888.9648572775918
3616,939.0857399435936,888.9138367923116
3617,939.0340285475364,888.8628163070308
3618,938.9823171514789,888.8117958217504
3619,938.9306057554213,888.7607753364705
3620,938.8788943593642,888.7097548511905
3621,938.8271829633068,888.6587343659098
3622,938.7754715672486,888.6077138806302
3623,938.7237601711919,888.5566933953495
3624,938.672048775134,888.5056729100689
3625,938.6203373790764,888.4546524247893
3626,938.568625983019,888.4036319395085
3627,938.5169145869615,888.3526114542292
3628,938.4652031909042,888.3015909689485
3629,938.4134917948467,888.2505704836686
3630,938.3617803987889,888.1995499983889
3631,938.3100690027311,888.1485295131082
3632,938.2583576066739,888.0975090278276
3633,938.2066462106169,888.0464885425473
3634,938.1549348145593,887.9954680572666
3635,938.1032234185016,887.944447571987
3636,938.0515120224444,887.8934270867059
3637,937.999800626387,887.8424066014261
3638,937.9480892303295,887.7913861161459
3639,937.8963778342725,887.7403656308649
3640,937.8446664382149,887.6893451455854
3641,937.7929550421569,887.6383246603048
3642,937.7412436460997,887.5873041750255
3643,937.6895322500426,887.5362836897448
3644,937.6378208539844,887.4852632044644
3645,937.5861094579274,887.434242719185
3646,937.5343980618698,887.3832222339036
3647,937.4826866658118,887.3322017486238
3648,937.4309752697546,887.2811812633436
3649,937.3792638736977,887.230160778063
3650,937.3275524776393,887.1791402927832
3651,937.2758410815826,887.1281198075025
3652,937.2241296855248,887.0770993222221
3653,937.1724182894674,887.0260788369419
3654,937.1207068934098,886.9750583516621
3655,937.0689954973519,886.9240378663817
3656,937.0172841012951,886.8730173811015
3657,936.9655727052374,886.8219968958209
3658,936.9138613091797,886.7709764105412
3659,936.8621499131226,886.7199559252606
3660,936.8104385170653,886.6689354399808
3661,936.758727121008,886.6179149547
3662,936.7070157249502,886.5668944694203
3663,936.6553043288927,886.5158739841397
3664,936.6035929328351,886.4648534988597
3665,936.5518815367777,886.4138330135795
3666,936.5001701407202,886.3628125282994
3667,936.4484587446628,886.311792043019
3668,936.3967473486049,886.2607715577391
3669,936.3450359525474,886.2097510724586
3670,936.2933245564905,886.1587305871776
3671,936.2416131604328,886.1077101018977
3672,936.1899017643752,886.0566896166171
3673,936.1381903683182,886.0056691313371
