% Model,tin_tegs_model_2_HF.mph
% Version,COMSOL 6.1.0.357
% Date,"Jun 1 2024, 12:17"
% Table,Table 2 - Surface Average 1
% Time (s),Temperature (K),Temperature (K),Temperature (K)
4049,841.7348649223211,817.8701730469671,856.3935261426502
4050,841.6893228217284,817.8280018572215,856.3458015344007
4051,841.6437856225185,817.7858344688074,856.2980817166423
4052,841.5982533246934,817.7436708817253,856.2503666893725
4053,841.5527259282507,817.7015110959743,856.2026564525945
4054,841.5072034331918,817.6593551115549,856.1549510063062
4055,841.4616858395168,817.6172029284668,856.1072503505073
4056,841.4161731472258,817.5750545467106,856.059554485199
4057,841.3706653563178,817.5329099662857,856.0118634103808
4058,841.3251624667932,817.4907691871927,855.9641771260534
4059,841.2796644786526,817.4486322094308,855.9164956322148
4060,841.2341713918956,817.4064990329999,855.8688189288673
4061,841.1886832065217,817.3643696579018,855.8211470160106
4062,841.143199922532,817.3222440841344,855.7734798936438
4063,841.0977215399254,817.2801223116988,855.7258175617658
4064,841.0522480587032,817.2380043405949,855.6781600203793
4065,841.0067794788637,817.1958901708223,855.630507269483
4066,840.9613158004081,817.1537798023811,855.5828593090761
4067,840.9158570233359,817.1116732352717,855.53521613916
4068,840.8704031476478,817.0695704694939,855.4875777597344
4069,840.8249541733425,817.0274715050471,855.4399441707981
4070,840.7795101004218,816.9853763419324,855.392315372352
4071,840.7340709288841,816.9432849801492,855.3446913643966
4072,840.6886366587303,816.9011974196967,855.2970721469314
4073,840.6432072899597,816.859113660576,855.2494577199565
4074,840.5977828225723,816.8170337027879,855.2018480834708
4075,840.5523632565695,816.7749575463308,855.1542432374764
4076,840.5069485919491,816.7328851912047,855.1066431819718
4077,840.4615388287136,816.6908166374106,855.0590479169568
4078,840.4161339668609,816.6487518849475,855.0114574424325
4079,840.370734006392,816.6066909338169,854.9638717583986
4080,840.3253389473064,816.5646337840168,854.9162908648543
4081,840.2799487896046,816.5225804355488,854.8687147618009
4082,840.2345635332871,816.4805308884128,854.8211434492371
4083,840.1891831783521,816.4384851426072,854.773576927164
4084,840.143807724801,816.3964431981342,854.7260151955808
4085,840.098437172634,816.3544050549923,854.6784582544879
4086,840.0530715218499,816.3123707131814,854.630906103886
4087,840.0077107724496,816.270340172703,854.5833587437721
4088,839.9623549244332,816.2283134335557,854.5358161741501
4089,839.9170039777999,816.1862904957392,854.4882783950173
4090,839.8716579325504,816.1442713592552,854.4407454063747
4091,839.8263167886847,816.1022560241026,854.3932172082235
4092,839.7809805462019,816.0602444902812,854.3456938005613
4093,839.7356492051038,816.0182367577912,854.2981751833895
4094,839.6903227653883,815.9762328266337,854.2506613567086
4095,839.645001227057,815.9342326968073,854.2031523205167
4096,839.599684590109,815.8922363683115,854.1556480748161
4097,839.5543728545445,815.8502438411484,854.1081486196056
4098,839.509066020364,815.8082551153163,854.0606539548842
4099,839.4637640875669,815.7662701908155,854.0131640806546
4100,839.4184670561532,815.7242890676464,853.9656789969139
4101,839.3731749261235,815.6823117458093,853.9181987036641
4102,839.3278876974765,815.6403382253033,853.870723200904
4103,839.282605370214,815.5983685061286,853.8232524886344
4104,839.2373279443349,815.5564025882861,853.7757865668543
4105,839.1920554198391,815.514440471775,853.7283254355647
4106,839.1467877967268,815.4724821565945,853.6808690947657
4107,839.1015250749987,815.4305276427468,853.6334175444571
4108,839.056267254654,815.38857693023,853.5859707846378
4109,839.0110143356926,815.3466300190445,853.5385288153091
4110,838.9657663181149,815.3046869091911,853.4910916364704
4111,838.9205232019209,815.2627476006684,853.4436592481227
4112,838.8752849871105,815.2208120934787,853.3962316502643
4113,838.830051673683,815.178880387619,853.3488088428967
4114,838.7848232616399,815.1369524830917,853.3013908260191
4115,838.7395997509802,815.0950283798954,853.2539775996311
4116,838.6943811417038,815.0531080780306,853.2065691637341
4117,838.6491674338116,815.0111915774974,853.159165518326
4118,838.6039586273024,814.9692788782963,853.1117666634093
4119,838.5587547221772,814.9273699804268,853.0643725989827
4120,838.5135557184352,814.8854648838889,853.0169833250455
4121,838.4683616160768,814.8435635886816,852.9695988415988
4122,838.4231724151022,814.8016660948059,852.922219148643
4123,838.3779881155112,814.759772402262,852.8748442461772
4124,838.3328087173038,814.7178825110504,852.8274741342012
4125,838.2876342204801,814.6759964211695,852.7801088127151
4126,838.2424646250392,814.6341141326208,852.7327482817195
4127,838.1972999309831,814.5922356454029,852.6853925412144
4128,838.1521401383098,814.5503609595168,852.6380415911989
4129,838.1069852470205,814.5084900749622,852.5906954316735
4130,838.0618352571144,814.4666229917393,852.5433540626384
4131,838.016690168592,814.4247597098481,852.4960174840936
4132,837.9715499814531,814.3829002292877,852.4486856960392
4133,837.9264146956984,814.3410445500588,852.401358698475
4134,837.8812843113269,814.2991926721622,852.354036491401
4135,837.8361588283385,814.2573445955971,852.306719074817
4136,837.7910382467343,814.2155003203633,852.259406448723
4137,837.7459225665139,814.1736598464609,852.2120986131188
4138,837.7008117876762,814.1318231738899,852.1647955680054
4139,837.6557059102224,814.0899903026507,852.1174973133828
4140,837.6106049341527,814.0481612327436,852.0702038492495
4141,837.5655088594664,814.0063359641672,852.0229151756062
4142,837.5204176861631,813.9645144969221,851.9756312924538
4143,837.475331414244,813.9226968310094,851.928352199792
4144,837.4302500437084,813.8808829664275,851.8810778976191
4145,837.3851735745562,813.8390729031775,851.833808385937
4146,837.3401020067878,813.7972666412593,851.7865436647445
4147,837.295035340403,813.755464180672,851.7392837340443
4148,837.2499735754017,813.7136655214163,851.6920285938319
4149,837.2049167117838,813.6718706634924,851.64477824411
4150,837.1598647495498,813.6300796068998,851.5975326848786
4151,837.1148176886991,813.5882923516393,851.5502919161383
4152,837.0697755292324,813.5465088977096,851.503055937887
4153,837.0247382711484,813.5047292451121,851.4558247501262
4154,836.9797059144488,813.4629533938455,851.4085983528553
4155,836.9346784591329,813.4211813439107,851.3613767460754
4156,836.8896559051998,813.3794130953073,851.3141599297849
4157,836.8446382526512,813.3376486480367,851.266947903985
4158,836.7996255014858,813.295888002096,851.2197406686745
4159,836.7546176517038,813.2541311574874,851.1725382238553
4160,836.7096147033056,813.2123781142103,851.1253405695267
4161,836.664616656291,813.1706288722645,851.0781477056867
4162,836.6196235106595,813.1288834316506,851.030959632338
4163,836.5746352664124,813.0871417923676,850.9837763494795
4164,836.5296519235485,813.0454039544167,850.9365978571102
4165,836.4846734820677,813.0036699177974,850.889424155232
4166,836.4396999419713,812.9619396825098,850.8422552438432
4167,836.3947313032585,812.9202132485531,850.7950911229448
4168,836.3497675659283,812.8784906159284,850.7479317925364
4169,836.3048087299827,812.8367717846351,850.7007772526196
4170,836.2598547954204,812.795056754673,850.6536275031918
4171,836.2149057622413,812.7533455260437,850.6064825442535
4172,836.1699616304467,812.7116380987447,850.5593423758062
4173,836.1250224000343,812.6699344727779,850.5122069978497
4174,836.0800880710066,812.6282346481415,850.4650764103824
4175,836.0351586433625,812.5865386248375,850.4179506134051
4176,835.9902341171013,812.5448464028649,850.3708296069196
4177,835.9453144922238,812.5031579822239,850.3237133909234
4178,835.9003997687302,812.4614733629139,850.2766019654166
4179,835.8554899466207,812.4197925449364,850.2294953304004
4180,835.8105850258938,812.3781155282895,850.182393485875
4181,835.7656850065508,812.3364423129752,850.1352964318388
4182,835.7207898885914,812.2947728989916,850.0882041682939
4183,835.6758996720158,812.2531072863393,850.0411166952388
4184,835.6310143568238,812.2114454750192,849.994034012673
4185,835.5861339430149,812.1697874650305,849.946956120598
4186,835.5412584305907,812.1281332563738,849.8998830190134
4187,835.4963878195484,812.0864828490483,849.8528147079194
4188,835.4515221098909,812.0448362430537,849.8057511873147
4189,835.4066613016169,812.0031934383908,849.7586924572008
4190,835.361805394726,811.9615544350596,849.7116385175758
4191,835.3169543892197,811.9199192330595,849.6645893684423
4192,835.2721082850956,811.8782878323914,849.6175450097986
4193,835.227267082356,811.8366602330551,849.5705054416461
4194,835.1824307809998,811.7950364350505,849.5234706639823
4195,835.1375993810266,811.753416438377,849.4764406768085
4196,835.092772882438,811.7118002430345,849.429415480126
4197,835.0479512852324,811.6701878490245,849.3823950739333
4198,835.0031345894108,811.6285792563458,849.3353794582313
4199,834.9583227949724,811.5869744649983,849.2883686330185
4200,834.9135159019178,811.5453734749823,849.2413625982962
4201,834.8687139102462,811.5037762862978,849.1943613540643
4202,834.8239168199586,811.4621828989456,849.1473649003217
4203,834.779124631055,811.4205933129239,849.100373237071
4204,834.7343373435345,811.3790075282342,849.0533863643086
4205,834.6895549573977,811.337425544876,849.0064042820379
4206,834.6447774726446,811.2958473628495,848.9594269902567
4207,834.6000048892752,811.2542729821546,848.9124544889653
4208,834.5552372072892,811.2127024027911,848.8654867781654
4209,834.510474426686,811.1711356247594,848.8185238578542
4210,834.4657165474673,811.1295726480577,848.7715657280339
4211,834.4209635696325,811.0880134726893,848.7246123887039
4212,834.3762154931804,811.0464580986522,848.6776638398638
4213,834.3314723181128,811.0049065259459,848.6307200815133
4214,834.2867340444283,810.9633587545713,848.5837811136539
4215,834.2420006721273,810.9218147845287,848.5368469362837
4216,834.1972722012102,810.880274615817,848.4899175494045
4217,834.152548631676,810.8387382484378,848.4429929530157
4218,834.1078299635261,810.7972056823892,848.3960731471163
4219,834.0631161967599,810.7556769176722,848.3491581317085
4220,834.0184073313767,810.7141519542879,848.30224790679
4221,833.9737033673774,810.6726307922338,848.255342472361
4222,833.9290043047614,810.6311134315118,848.2084418284229
4223,833.8843101435293,810.5895998721207,848.1615459749744
4224,833.8396208836808,810.5480901140621,848.1146549120167
4225,833.794936525216,810.5065841573346,848.0677686395493
4226,833.7502570681345,810.4650820019385,848.020887157572
4227,833.7055825124363,810.4235836478733,847.974010466084
4228,833.6609128581223,810.3820890951406,847.9271385650873
4229,833.6162481051914,810.3405983437393,847.8802714545797
4230,833.5715882536443,810.2991113936697,847.8334091345635
4231,833.5269333034812,810.2576282449314,847.7865516050364
4232,833.482283254701,810.216148897524,847.739698866
4233,833.4376381073055,810.1746733514491,847.6928509174539
4234,833.3929978612921,810.1332016067058,847.6460077593981
4235,833.3483625166632,810.0917336632932,847.5991693918313
4236,833.3037320734177,810.0502695212124,847.5523358147562
4237,833.2591065315553,810.0088091804633,847.505507028171
4238,833.2144858910774,809.967352641046,847.458683032076
4239,833.1698701519823,809.9258999029597,847.4118638264707
4240,833.1252593142714,809.8844509662055,847.3650494113554
4241,833.0806533779439,809.8430058307816,847.3182397867303
4242,833.0360523429996,809.8015644966903,847.2714349525958
4243,832.9914562094395,809.7601269639299,847.2246349089512
4244,832.9468649772625,809.718693232502,847.1778396557979
4245,832.9022786464693,809.6772633024052,847.1310491931335
4246,832.8576972170594,809.6358371736399,847.0842635209596
4247,832.8131206890333,809.5944148462057,847.0374826392751
4248,832.7685490623912,809.5529963201036,846.9907065480816
4249,832.7239823371323,809.5115815953326,846.943935247379
4250,832.6794205132571,809.4701706718934,846.8971687371649
4251,832.6348635907651,809.4287635497853,846.8504070174428
4252,832.5903115696572,809.3873602290096,846.8036500882099
4253,832.5457644499326,809.3459607095647,846.7568979494671
4254,832.5012222315916,809.3045649914517,846.7101506012145
4255,832.4566849146345,809.2631730746692,846.6634080434525
4256,832.4121524990603,809.2217849592201,846.6166702761798
4257,832.3676249848704,809.1804006451011,846.5699372993987
4258,832.3231023720641,809.1390201323142,846.5232091131064
4259,832.2785846606411,809.0976434208592,846.4764857173056
4260,832.2340718506016,809.0562705107349,846.4297671119938
4261,832.1895639419457,809.014901401943,846.3830532971729
4262,832.1450609346729,808.9735360944826,846.3363442728419
4263,832.1005628287847,808.9321745883524,846.2896400390008
4264,832.0560696242798,808.8908168835545,846.2429405956494
4265,832.0115813211581,808.8494629800882,846.1962459427897
4266,831.9670979194206,808.8081128779542,846.1495560804196
4267,831.9226194190661,808.7667665771503,846.1028710085388
4268,831.8781458200953,808.7254240776786,846.0561907271499
4269,831.8336771225083,808.6840853795386,846.009515236249
4270,831.7892133263045,808.6427504827298,845.9628445358402
4271,831.744754431485,808.6014193872533,845.9161786259201
4272,831.7003004380483,808.560092093108,845.8695175064917
4273,831.6558513459956,808.5187686002931,845.8228611775521
4274,831.6114071553267,808.4774489088107,845.7762096391039
4275,831.5669678660408,808.4361330186598,845.7295628911452
4276,831.5225334781392,808.3948209298403,845.6829209336757
4277,831.4781039916202,808.3535126423525,845.6362837666983
4278,831.4336794064855,808.312208156196,845.5896513902097
4279,831.389259722735,808.2709074713713,845.543023804212
4280,831.344844940367,808.2296105878779,845.496401008704
4281,831.3004350593823,808.1883175057161,845.4497830036869
4282,831.2560300797828,808.1470282248855,845.4031697891596
4283,831.2116300015655,808.1057427453871,845.3565613651223
4284,831.1672348247324,808.0644610672197,845.3099577315752
4285,831.1228445492827,808.0231831903848,845.2633588885185
4286,831.0784591752163,807.9819091148803,845.2167648359518
4287,831.0340787025337,807.9406388407078,845.1701755738741
4288,830.9897031312347,807.8993723678668,845.1235911022884
4289,830.9453324613194,807.8581096963569,845.0770114211928
4290,830.9009666927877,807.816850826179,845.0304365305867
4291,830.8566058256399,807.7755957573327,844.9838664304707
4292,830.8122498598754,807.7343444898182,844.9373011208454
4293,830.7678987954943,807.6930970236341,844.8907406017103
4294,830.7235526324971,807.6518533587824,844.844184873065
4295,830.679211370883,807.6106134952624,844.7976339349098
4296,830.6348750106531,807.5693774330734,844.7510877872452
4297,830.5905435518061,807.5281451722162,844.7045464300699
4298,830.546216994343,807.4869167126902,844.6580098633851
4299,830.5018953382634,807.4456920544962,844.6114780871918
4300,830.4575785835674,807.4044711976336,844.564951101487
4301,830.4132667302554,807.3632541421025,844.5184289062727
4302,830.3689597783268,807.3220408879029,844.4719115015492
4303,830.3246577277816,807.2808314350342,844.4253988873165
4304,830.2803605786199,807.2396257834982,844.3788910635723
4305,830.2360683308423,807.1984239332927,844.3323880303195
4306,830.191780984448,807.1572258844194,844.2858897875567
4307,830.1474985394375,807.1160316368774,844.2393963352835
4308,830.10322099581,807.0748411906673,844.1929076735014
4309,830.058948353567,807.0336545457884,844.1464238022089
4310,830.0146806127067,806.9924717022409,844.0999447214054
4311,829.9704177732302,806.9512926600252,844.0534704310937
4312,829.9261598351374,806.9101174191408,844.0070009312722
4313,829.8819067984282,806.868945979588,843.9605362219406
4314,829.8376586631026,806.827778341367,843.9140763030989
4315,829.7934154291603,806.7866145044771,843.8676211747471
4316,829.7491770966022,806.7454544689189,843.8211708368863
4317,829.7049436654272,806.7042982346925,843.7747252895144
4318,829.6607151356359,806.6631458017976,843.7282845326337
4319,829.6164915072285,806.6219971702335,843.6818485662433
4320,829.5722727802042,806.5808523400012,843.6354173903428
4321,829.5280589545638,806.5397113111012,843.5889910049327
4322,829.4838500303066,806.4985740835318,843.5425694100121
4323,829.4396460074338,806.4574406572947,843.4961526055818
4324,829.3954468859436,806.4163110323881,843.4497405916427
4325,829.3512526658375,806.3751852088144,843.4033333681929
4326,829.3070633471151,806.3340631865714,843.3569309352337
4327,829.2628789297762,806.29294496566,843.310533292765
4328,829.2186994138206,806.2518305460809,843.2641404407849
4329,829.174524799249,806.2107199278316,843.2177523792953
4330,829.1303550860607,806.1696131109153,843.1713691082977
4331,829.0861902742558,806.12851009533,843.1249906277885
4332,829.0420303638347,806.0874108810764,843.0786169377709
4333,828.9978753547973,806.0463154681538,843.0322480382423
4334,828.9537252471438,806.0052238565632,842.9858839292049
4335,828.9095800408736,805.9641360463047,842.9395246106567
4336,828.8654397359871,805.9230520373771,842.8931700825995
4337,828.8213043324838,805.8819718297805,842.8468203450312
4338,828.7771738303642,805.8408954235166,842.8004753979549
4339,828.7330482296283,805.7998228185835,842.754135241367
4340,828.6889275302758,805.7587540149817,842.7077998752699
4341,828.6448117323072,805.7176890127125,842.6614692996636
4342,828.600700835722,805.676627811774,842.6151435145466
4343,828.5565948405206,805.6355704121673,842.5688225199207
4344,828.5124937467024,805.5945168138917,842.5225063157847
4345,828.4683975542682,805.5534670169478,842.4761949021389
4346,828.4243062632174,805.512421021336,842.4298882789834
4347,828.3802198735503,805.4713788270547,842.3835864463172
4348,828.3361383852666,805.430340434106,842.3372894041418
4349,828.2920617983664,805.3893058424879,842.2909971524565
4350,828.2479901128506,805.3482750522021,842.244709691261
4351,828.2039233287171,805.3072480632479,842.1984270205563
4352,828.1598614459681,805.2662248756241,842.1521491403423
4353,828.1158044646024,805.225205489333,842.1058760506172
4354,828.0717523846204,805.1841899043727,842.0596077513828
4355,828.0277052060218,805.1431781207444,842.0133442426397
4356,827.9836629288069,805.1021701384476,841.9670855243847
4357,827.9396255529755,805.0611659574821,841.9208315966206
4358,827.8955930785279,805.0201655778483,841.8745824593465
4359,827.851565505464,804.9791689995462,841.8283381125635
4360,827.8075428337836,804.9381762225752,841.7820985562703
4361,827.7635250634863,804.897187246936,841.7358637904674
4362,827.7195121945728,804.8562020726278,841.6896338151545
4363,827.6755042270432,804.8152206996523,841.6434086303318
4364,827.6315011608968,804.7742431280074,841.5971882359995
4365,827.587502996134,804.7332693576944,841.5509726321567
4366,827.5435097327554,804.6922993887127,841.5047618188055
4367,827.4995213707598,804.6513332210626,841.458555795943
4368,827.4555379101483,804.6103708547444,841.4123545635706
4369,827.4115593509197,804.5694122897569,841.3661581216898
4370,827.3675856930752,804.5284575261014,841.3199664702989
4371,827.3236169366139,804.487506563778,841.2737796093973
4372,827.2796530815367,804.4465594027855,841.2275975389848
4373,827.2356941278432,804.4056160431243,841.1814202590646
4374,827.1917400755325,804.3646764847949,841.1352477696337
4375,827.1477909246054,804.3237407277975,841.0890800706935
4376,827.1038466750624,804.282808772131,841.0429171622426
4377,827.0599073269032,804.2418806177964,840.9967590442828
4378,827.015972880127,804.2009562647933,840.9506057168126
4379,826.9720433347345,804.160035713121,840.9044571798327
4380,826.9281186907257,804.1191189627807,840.8583134333429
4381,826.8841989481009,804.0782060137722,840.8121744773432
4382,826.8402841068594,804.0372968660959,840.7660403118342
4383,826.7963741670013,803.99639151975,840.7199109368146
4384,826.7524691285267,803.9554899747358,840.6737863522864
4385,826.7085689914361,803.9145922310532,840.627666558247
4386,826.6646737557286,803.8736982887021,840.581551554699
4387,826.6207834214052,803.8328081476831,840.5354413416402
4388,826.5768979884645,803.7919218079951,840.4893359190731
4389,826.5330174569087,803.7510392696391,840.4432352869941
4390,826.4891418267355,803.7101605326142,840.3971394454071
4391,826.4452710979464,803.669285596921,840.3510483943088
4392,826.4014052705406,803.6284144625588,840.3049621337016
4393,826.3575443445185,803.5875471295283,840.2588806635845
4394,826.31368831988,803.5466835978302,840.212803983957
4395,826.2698371966248,803.5058238674625,840.1667320948198
4396,826.225990974754,803.4649679384269,840.1206649961725
4397,826.182149654266,803.4241158107227,840.074602688016
4398,826.1383132351615,803.3832674843503,840.0285451703508
4399,826.0944817174408,803.3424229593095,839.9824924431736
4400,826.050655101104,803.3015822355997,839.9364445064881
4401,826.0068333861503,803.2607453132218,839.8904013602925
4402,825.9630165725808,803.2199121921747,839.8443630045867
4403,825.9192046603949,803.1790828724604,839.7983294393706
4404,825.8753976495916,803.1382573540764,839.7523006646461
4405,825.8315955401729,803.0974356370255,839.7062766804104
4406,825.7877983321375,803.0566177213046,839.6602574866652
4407,825.7440060254854,803.0158036069159,839.614243083411
4408,825.7002186202171,802.9749932938587,839.568233470646
4409,825.6564361163325,802.9341867821325,839.5222286483719
4410,825.6126585138312,802.8933840717385,839.4762286165874
4411,825.5688858127141,802.8525851626757,839.4302333752936
4412,825.5251180129793,802.811790054945,839.3842429244896
4413,825.4813551146293,802.7709987485453,839.3382572641759
4414,825.4375971176629,802.7302112434772,839.2922763943523
4415,825.3938440220796,802.6894275397404,839.2463003150191
4416,825.3500958278803,802.6486476373359,839.2003290261766
4417,825.3063525350644,802.6078715362623,839.1543625278229
4418,825.2626141436316,802.5670992365204,839.1084008199606
4419,825.2188806535829,802.5263307381099,839.0624439025872
4420,825.1751520649179,802.4855660410304,839.0164917757049
4421,825.1314283776359,802.4448051452837,838.9705444393127
4422,825.0877095917377,802.4040480508678,838.9246018934111
4423,825.0439957072234,802.3632947577834,838.8786641379985
4424,825.0002867240927,802.3225452660303,838.8327311730769
4425,824.9565826423453,802.2817995756093,838.786802998646
4426,824.9128834619816,802.2410576865194,838.7408796147043
4427,824.8691891830011,802.2003195987617,838.6949610212533
4428,824.8254998054052,802.1595853123338,838.6490472182925
4429,824.7818153291917,802.118854827239,838.6031382058219
4430,824.7381357543625,802.078128143476,838.5572339838413
4431,824.694461080917,802.0374052610442,838.5113345523506
4432,824.6507913088548,801.9966861799434,838.465439911351
4433,824.6071264381761,801.9559709001742,838.4195500608398
4434,824.5634664688811,801.9152594217371,838.3736650008207
4435,824.5198114009697,801.8745517446312,838.3277847312908
4436,824.4761612344419,801.8338478688563,838.2819092522512
4437,824.4325159692976,801.7931477944139,838.2360385637019
4438,824.388875605537,801.7524515213024,838.1901726656422
4439,824.34524014316,801.7117590495226,838.1443115580734
4440,824.3016095821666,801.6710703790746,838.0984552409941
4441,824.2579839225567,801.6303855099576,838.0526037144062
4442,824.21436316433,801.5897044421727,838.0067569783075
4443,824.1707473074877,801.5490271757186,837.9609150327
4444,824.1271363520287,801.5083537105968,837.9150778775816
4445,824.0835302979528,801.4676840468055,837.8692455129537
4446,824.0399291452611,801.4270181843463,837.8234179388157
4447,823.9963328939529,801.3863561232188,837.7775951551685
4448,823.9527415440278,801.3456978634233,837.7317771620105
4449,823.909155095487,801.3050434049584,837.6859639593436
4450,823.865573548329,801.2643927478256,837.6401555471671
4451,823.8219788862427,801.2239055026513,837.5943913624666
4452,823.7783890536191,801.1834226959767,837.5486321256894
4453,823.7348040504578,801.142944327801,837.5028778368352
4454,823.6912238767579,801.102470398126,837.4571284959051
4455,823.6476485325212,801.0620009069504,837.4113841028978
4456,823.6040780177458,801.0215358542744,837.3656446578143
4457,823.5605123324327,800.9810752400973,837.3199101606536
4458,823.5169514765821,800.9406190644213,837.274180611416
4459,823.4733954501935,800.9001673272437,837.2284560101014
4460,823.429844253267,800.8597200285668,837.1827363567103
4461,823.3862978858027,800.8192771683899,837.1370216512427
4462,823.3427563478009,800.7788387467114,837.0913118936984
4463,823.2992196392611,800.7384047635333,837.045607084077
4464,823.2556877601834,800.6979752188553,836.9999072223794
4465,823.2121607105678,800.6575501126758,836.9542123086046
4466,823.1686384904147,800.6171294449967,836.9085223427534
4467,823.1251210997232,800.5767132158179,836.8628373248251
4468,823.0816085384948,800.5363014251382,836.8171572548202
4469,823.0381008067275,800.4958940729582,836.7714821327393
4470,822.994597904423,800.4554911592778,836.7258119585811
4471,822.9510998315809,800.4150926840974,836.6801467323459
4472,822.9076065882008,800.3746986474164,836.6344864540337
4473,822.864118174282,800.3343090492353,836.5888311236454
4474,822.8206345898268,800.2939238895538,836.5431807411799
4475,822.777155834833,800.2535431683724,836.4975353066378
4476,822.7336819093019,800.2131668856905,836.4518948200189
4477,822.6902128132327,800.1727950415077,836.4062592813232
4478,822.6467485466254,800.132427635825,836.3606286905512
4479,822.6032891094801,800.0920646686421,836.3150030477022
4480,822.5598345017978,800.0517061399598,836.2693823527769
4481,822.516384723577,800.0113520497756,836.2237666057742
4482,822.4729397748187,799.9710023980919,836.1781558066949
4483,822.4294996555225,799.9306571849075,836.1325499555387
4484,822.3860643656883,799.8903164102234,836.086949052306
4485,822.3426339053168,799.8499800740384,836.0413530969971
4486,822.299208274407,799.8096481763538,835.9957620896109
4487,822.2557874729596,799.7693207171687,835.9501760301475
4488,822.2123715009745,799.7289976964829,835.9045949186076
4489,822.1689603584513,799.688679114297,835.8590187549917
4490,822.12555404539,799.648364970611,835.8134475392985
4491,822.0821525617916,799.6080552654245,835.7678812715292
4492,822.038755907655,799.5677499987372,835.7223199516826
4493,821.9953640829809,799.5274491705508,835.6767635797595
4494,821.9519770877687,799.4871527808632,835.6312121557588
4495,821.9085949220186,799.446860829675,835.585665679682
4496,821.865217585731,799.4065733169875,835.5401241515278
4497,821.821845078905,799.3662902427994,835.4945875712978
4498,821.7784774015417,799.3260116071108,835.4490559389907
4499,821.7351145536403,799.2857374099219,835.4035292546067
4500,821.6917565352016,799.2454676512323,835.3580075181472
4501,821.6484033462247,799.2052023310432,835.3124907296093
4502,821.6050549867099,799.1649414493533,835.2669788889956
4503,821.5617114566569,799.1246850061633,835.2214719963047
4504,821.5183727560672,799.0844330014731,835.175970051538
4505,821.4750388849387,799.0441854352831,835.130473054693
4506,821.4317098432728,799.0039423075912,835.0849810057723
4507,821.388385631069,798.9637036183997,835.0394939047748
4508,821.3450662483276,798.9234693677088,834.9940117516998
4509,821.3017516950481,798.8832395555175,834.9485345465494
4510,821.2584419712309,798.8430141818246,834.9030622893214
4511,821.2151370768753,798.8027932466324,834.8575949800162
4512,821.1718370119828,798.7625767499396,834.8121326186348
4513,821.128541776552,798.7223646917469,834.7666752051774
4514,821.0852513705835,798.6821570720533,834.7212227396429
4515,821.0419657940771,798.6419538908596,834.6757752220302
4516,820.9986850470331,798.6017551481658,834.6303326523422
4517,820.9554091294511,798.5615608439718,834.5848950305767
4518,820.9121380413314,798.5213709782769,834.5394623567356
4519,820.8688717826738,798.4811855510823,834.4940346308168
4520,820.8256103534786,798.4410045623873,834.4486118528216
4521,820.782353753745,798.4008280121917,834.4031940227496
4522,820.7391019834743,798.360655900497,834.3577811406011
4523,820.6958550426651,798.3204882273,834.3123732063752
4524,820.6526129313186,798.2803249926039,834.2669702200735
4525,820.6093756494342,798.2401661964076,834.2215721816943
4526,820.5661431970117,798.2000118387107,834.1761790912384
4527,820.5229155740519,798.1598619195133,834.1307909487062
4528,820.4796927805539,798.1197164388162,834.0854077540967
4529,820.4364748165177,798.0795753966186,834.0400295074113
4530,820.3932616819443,798.0394387929197,833.9946562086473
4531,820.3500533768331,797.9993066277216,833.949287857809
4532,820.3068499011839,797.9591789010226,833.9039244548921
4533,820.263651254997,797.9190556128241,833.8585659998997
4534,820.2204574382721,797.8789367631246,833.8132124928298
4535,820.1772684510091,797.8388223519244,833.7678639336831
4536,820.134084293209,797.7987123792254,833.7225203224602
4537,820.0909049648704,797.7586068450249,833.6771816591613
4538,820.047730465994,797.7185057493242,833.631847943784
4539,820.0045607965806,797.6784090921242,833.5865191763309
4540,819.9613959566287,797.638316873423,833.5411953568006
4541,819.9182359461389,797.5982290932214,833.4958764851939
4542,819.8750807651116,797.5581457515208,833.4505625615101
4543,819.8319304135465,797.5180668483181,833.4052535857496
4544,819.7887848914439,797.477992383616,833.3599495579126
4545,819.7456441988024,797.4379223574134,833.3146504779995
4546,819.7025083356243,797.3978567697103,833.2693563460092
4547,819.6593773019074,797.3577956205066,833.2240671619411
4548,819.6162510976533,797.3177389098037,833.178782925797
4549,819.5731297228615,797.2776866375999,833.133503637576
4550,819.5300131775315,797.2376388038958,833.088229297279
4551,819.4869014616639,797.1975954086921,833.0429599049056
4552,819.4437945752582,797.1575564519871,832.997695460454
4553,819.4006925183144,797.1175219337817,832.9524359639265
4554,819.3575952908335,797.0774918540769,832.907181415322
4555,819.3145028928146,797.0374662128717,832.8619318146411
4556,819.2714153242583,796.9974450101657,832.8166871618826
4557,819.2283325851635,796.9574282459597,832.7714474570486
4558,819.1852546755309,796.917415920253,832.7262127001366
4559,819.1421815953605,796.8774080330464,832.6809828911486
4560,819.0991133446526,796.8374045843397,832.6357580300844
4561,819.0560499234067,796.7974055741325,832.590538116942
4562,819.0129913316223,796.7574110024246,832.545323151724
4563,818.969937569301,796.717420869216,832.50011313443
4564,818.9268886364417,796.6774351745089,832.4549080650571
4565,818.883844533045,796.6374539182996,832.409707943609
4566,818.84080525911,796.5974771005914,832.364512770083
4567,818.7977708146373,796.557504721382,832.319322544481
4568,818.7547411996262,796.5175367806733,832.2741372668024
4569,818.7117164140776,796.4775732784633,832.2289569370471
