% Model,LargeGraphiteBlockCharge_v3_mdotbnd_charge_discharge_reverse_2.mph
% Version,COMSOL 6.0.0.405
% Date,"Oct 3 2022, 17:12"
% Table,Accumulated Probe Table 24 - 
% hours (h),max_flowrate_factor,Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), Sn_block_1","Temperature (K), bottom_right_T","Outward mass flow rate across feature selection (kg/s), mass_flowrate",Global Variable Probe 1
72,10,65880,2173.000000351958,2198.552400481081,2187.7469066783806,2177.243861768508,2252.262085675171,0.644131078020555,16.459095041185034
72,10,66060,2173.0000003387813,2197.4053398758397,2187.075340247538,2177.0435604529853,2248.8855366328708,0.6441310786125406,15.720237679910387
72,10,66240,2173.000000325579,2196.308313842236,2186.4336305777647,2176.8525310826553,2245.647658232153,0.6441310825397903,15.013609217660875
72,10,66420,2173.0000003134687,2195.2597645423257,2185.820774027435,2176.6704429843057,2242.5441601173957,0.6441310820207677,14.338206018261111
72,10,66600,2173.0000003023824,2194.2576496181728,2185.2354594705434,2176.4968715980954,2239.569495670752,0.6441310815819521,13.69271264566987
72,10,66780,2173.0000002922175,2193.300100144718,2184.6765398677744,2176.331451850561,2236.7188074124942,0.6441310818544004,13.075925279743405
72,10,66960,2173.0000002825655,2192.3850753728666,2184.1429168616664,2176.173823781915,2233.987412013089,0.6441310818554675,12.486529389765147
72,10,67140,2173.000000273008,2191.5102478258423,2183.633303046688,2176.023569201419,2231.3697933018398,0.6441310816392094,11.923025777616651
72,10,67320,2173.000000263788,2190.674503027916,2183.146757596427,2175.880392434562,2228.861888784448,0.6441310816332292,11.384696582787392
72,10,67500,2173.0000002552274,2189.876050595945,2182.682050579826,2175.743901060019,2226.458391800771,0.6441310817282939,10.870388561267792
72,10,67680,2173.000000246964,2189.1207502895772,2182.24293319851,2175.615214590732,2224.1778020454776,0.6441310817145948,10.383876162998948
72,10,67860,2173.0000002393526,2188.4020025976147,2181.825479903241,2175.493118359185,2222.0018043763116,0.6441310817147355,9.920908439600534
72,10,68040,2173.0000002320926,2187.7185845888316,2181.4289085881655,2175.377364362427,2219.9270053732102,0.644131081714703,9.48069766301542
72,10,68220,2173.0000002250604,2187.0624211113022,2181.0483762980193,2175.2664702252273,2217.930334025739,0.6441310817146946,9.058042376982279
72,10,68400,2173.000000218413,2186.4323626119235,2180.6831961304497,2175.160218305147,2216.008713095864,0.6441310817146947,8.652202118516374
72,10,68580,2173.0000002121697,2185.82957729305,2180.334046182456,2175.0588057593136,2214.165695478664,0.6441310817146967,8.26392936304959
72,10,68760,2173.000000206275,2185.253356920173,2180.000500941688,2174.9620953306835,2212.399467596621,0.6441310817146977,7.892767914758899
72,10,68940,2173.0000002006477,2184.7026397618456,2179.6819287320372,2174.869887924936,2210.7071973137326,0.6441310817146972,7.5380338794718975
72,10,69120,2173.0004373160123,2672.999997340377,2180.137589618628,2208.4820730461806,2209.0258756074663,-0.24479093020386536,-122.3953573998877
72,10,69300,2173.0708431785933,2672.9999983742377,2185.0917667728804,2244.854078952167,2211.2915100849177,-0.24480040641209827,-122.38286036915058
72,10,69480,2173.361395223626,2672.999998590573,2190.148772426739,2258.3042683266863,2228.232716702724,-0.2449258212383982,-122.37439525205578
72,10,69660,2173.8212511920606,2672.999998717523,2195.2241100590363,2267.5574718571074,2250.4702198175205,-0.24512396022378496,-122.36067145299025
72,10,69840,2174.4205654321854,2672.9999988082627,2200.30842429847,2274.6674308663096,2274.060464186762,-0.245394432775814,-122.34861724700914
72,10,70020,2175.1114967504973,2672.999998883611,2205.397593940947,2280.70714955619,2297.3441917478,-0.2457431049021132,-122.35266640925403
72,10,70200,2175.8715454333837,2672.999998950676,2210.4895859899784,2286.1960553324066,2319.5885340469763,-0.2461379308799321,-122.36216893028684
72,10,70380,2176.6897082599953,2672.9999990125953,2215.582959665158,2291.4340331060735,2340.5264303383874,-0.24655507668624457,-122.3678217966794
72,10,70560,2177.5651159698696,2672.9999990708666,2220.6768381979523,2296.5688558542183,2360.146708776083,-0.2469918063237544,-122.36835669291324
72,10,70740,2178.502902231992,2672.9999991260847,2225.770775233251,2301.6665187026247,2378.531432732485,-0.247455706684961,-122.36612856558929
72,10,70920,2179.5105128626406,2672.9999991780387,2230.8645914737876,2306.753892379262,2395.777340395674,-0.24795509849019223,-122.36323418320903
72,10,71100,2180.595331210514,2672.999999226834,2235.9582409856916,2311.8404208349007,2411.9708381706405,-0.24849607059253595,-122.3606251434777
72,10,71280,2181.7636282494295,2672.9999992727794,2241.051729858588,2316.928457937998,2427.185579524862,-0.24908278427222555,-122.3585230302801
72,10,71460,2183.00844271966,2672.9999993166916,2246.145675707414,2322.0267593397434,2441.5949211228058,-0.24975774349563687,-122.37918550758897
72,10,71640,2184.339954052854,2672.999999357969,2251.2401976589244,2327.1302069200715,2455.186407870259,-0.250462785020602,-122.39115587541289
72,10,71820,2185.763388803114,2672.999999396753,2256.334883094933,2332.2270875388203,2467.983541681477,-0.25118184349948275,-122.38499006934973
72,10,72000,2187.283807729007,2672.999999433328,2261.4294009904715,2337.3169918837343,2480.0111399478938,-0.2519552417079808,-122.37874048234198
72,10,72180,2188.905577080792,2672.9999994680243,2266.5237782179674,2342.408156715846,2491.3105328383103,-0.2528044272557015,-122.38121318928395
72,10,72360,2190.631890243545,2672.99999950063,2271.6181516753413,2347.5037187185335,2501.928077461622,-0.2537180103554585,-122.3854769396319
72,10,72540,2192.464750083873,2672.999999531344,2276.712533795465,2352.599523047306,2511.9084653002783,-0.25468600665553764,-122.38560373899904
72,10,72720,2194.4063143585868,2672.999999560845,2281.806851302013,2357.692315060966,2521.292665882973,-0.2557149856239445,-122.3835773312061
72,10,72900,2196.4595573197894,2672.999999588138,2286.901068878378,2362.7834389846853,2530.1180652322846,-0.2568153711020862,-122.38291052629812
72,10,73080,2198.627751951622,2672.999999613979,2291.995207834037,2367.875016266535,2538.4191200271034,-0.2579907427695197,-122.38364852365832
72,10,73260,2200.913820921807,2672.9999996392244,2297.0892868553888,2372.9676153066653,2546.2278974118167,-0.2592411352216292,-122.38415689314417
72,10,73440,2203.320259689216,2672.999999662214,2302.1833146306512,2378.0603247711238,2553.5800038758443,-0.2605703422074395,-122.38461057266531
72,10,73620,2205.84921533501,2672.9999996836964,2307.2772725127115,2383.153408229968,2560.500151177786,-0.26198118058975783,-122.38471399710015
72,10,73800,2208.503144332528,2672.999999703389,2312.3711341092508,2388.246174189999,2567.0087234099865,-0.2634764613426138,-122.38398775788654
72,10,73980,2211.286062965551,2672.999999723543,2317.464883040792,2393.3377776328025,2573.131129412479,-0.26506261521692903,-122.38310355917707
72,10,74160,2214.202112247608,2672.9999997419195,2322.558563703009,2398.4287293565962,2578.8974568052286,-0.2667498675718371,-122.38427573134635
72,10,74340,2217.252523688843,2672.999999759557,2327.6521868210734,2403.519393828516,2584.3246151991734,-0.26853669638711836,-122.38492161079672
72,10,74520,2220.439844666574,2672.9999997777686,2332.745718693295,2408.610219555374,2589.435896649444,-0.2704274438425036,-122.38468593168741
72,10,74700,2223.766636132453,2672.999999795115,2337.839137871789,2413.702036316605,2594.2493245070873,-0.2724297376352177,-122.38452739960516
72,10,74880,2227.2355465030228,2672.9999998117955,2342.932427790335,2418.793813652387,2598.779166881824,-0.2745480926054534,-122.38378040723622
72,10,75060,2230.8501777698725,2672.999999826963,2348.0255780407615,2423.8842245951814,2603.0428413681857,-0.2767907948643714,-122.38300069632236
72,10,75240,2234.6166849557335,2672.9999998422927,2353.118636079102,2428.973205496491,2607.060900175896,-0.27917122751182083,-122.38400813758179
72,10,75420,2238.5357486992257,2672.9999998564613,2358.211621239086,2434.062370100964,2610.8469571544406,-0.28169149637704355,-122.38488503081324
72,10,75600,2242.6090328896203,2672.9999998704343,2363.3044914549946,2439.152685830106,2614.413758197887,-0.2843571454237785,-122.38474678684426
72,10,75780,2246.838715089626,2672.9999998836206,2368.3972033953305,2444.243007584288,2617.7719445631706,-0.28717652438579655,-122.38351659492497
72,10,75960,2251.2296655985815,2672.999999896624,2373.489730015529,2449.3313408735667,2620.9342010082187,-0.2901629368724264,-122.38211888558511
72,10,76140,2255.7886956382504,2672.9999999094584,2378.582130715246,2454.418280807303,2623.915379592594,-0.2933373548047663,-122.38366038956241
72,10,76320,2260.5185207903437,2672.9999999204542,2383.6744417464083,2459.50591775889,2626.7253869031347,-0.2967034517342556,-122.38467863435496
72,10,76500,2265.418538326925,2672.9999999302045,2388.7666254660066,2464.595346088107,2629.3736290749694,-0.30027098078353226,-122.38488522480245
72,10,76680,2270.491188552917,2672.9999999400093,2393.8586161948524,2469.6851163252954,2631.8679787300093,-0.3040509363976032,-122.38318101053173
72,10,76860,2275.7414680134398,2672.9999999507017,2398.9503665412917,2474.7727904317885,2634.2177740145667,-0.3080646528504397,-122.38131173312793
72,10,77040,2281.1773062814727,2672.9999999618403,2404.041962338419,2479.8583470225735,2636.4338522676153,-0.3123435315322034,-122.3832838785869
72,10,77220,2286.800146026776,2672.999999973289,2409.133463735988,2484.9424723816064,2638.5233673845532,-0.3168953757670323,-122.3849478375531
72,10,77400,2292.609551658178,2672.999999984507,2414.2248004566336,2490.0277775835643,2640.4931778504388,-0.321734795072595,-122.38484293984405
72,10,77580,2298.608488267837,2672.9999999955216,2419.3158711030355,2495.1136471716723,2642.3491037765193,-0.3268828493551792,-122.38216412793857
72,10,77760,2304.8077118226242,2673.000000004688,2424.4066835979356,2500.198247045437,2644.099392394514,-0.3323875795184766,-122.38254346620569
72,10,77940,2311.212965231254,2673.000000011277,2429.4973172704827,2505.2815818005843,2645.7500104433643,-0.33827610825187754,-122.38391014137272
72,10,78120,2317.8248697080053,2673.0000000170085,2434.587749874188,2510.3641439284497,2647.3055539890966,-0.3445708487318779,-122.38299609902855
72,10,78300,2324.6433536704967,2673.000000026278,2439.677970318786,2515.446073840869,2648.7726948592317,-0.35131914249798335,-122.38435828118634
72,10,78480,2331.66931463179,2673.0000000358646,2444.76791118042,2520.527255167736,2650.155671456985,-0.35854649919756093,-122.38292232033503
72,10,78660,2338.908823284156,2673.0000000420287,2449.857450379223,2525.6062949198017,2651.4593365890833,-0.3663031204341836,-122.378640555937
72,10,78840,2346.372275649157,2673.0000000459872,2454.946530908547,2530.6838699728137,2652.688589686319,-0.37466277648848545,-122.37525010063173
72,10,79020,2354.0755655029902,2673.0000000494083,2460.035381357465,2535.7633994356524,2653.848721268757,-0.3837297603112424,-122.38079682589567
72,10,79200,2362.0143715266554,2673.0000000534865,2465.1241241526227,2540.844763884211,2654.943245303035,-0.3935410468470958,-122.3856098048513
72,10,79380,2370.184865487729,2673.0000000562604,2470.212594143084,2545.9243578864703,2655.975612724624,-0.4041582012849054,-122.38522010906443
72,10,79560,2378.589834368853,2673.0000000585765,2475.3005550199123,2551.000443870219,2656.9487873445523,-0.4156712130925208,-122.37783071901733
72,10,79740,2387.2459689963066,2673.000000059187,2480.3880175149307,2556.074938539145,2657.8669830427066,-0.4282684867247961,-122.37944645881063
72,10,79920,2396.160668392967,2673.0000000621067,2485.4749996720966,2561.1482005024477,2658.7328020088125,-0.44204952167832773,-122.37669414609064
72,10,80100,2405.340013494645,2673.0000000652867,2490.5614191710915,2566.221681616435,2659.549198716606,-0.45718778688807715,-122.37087689872432
72,10,80280,2414.7904692104316,2673.000000068853,2495.6477236673313,2571.299062193623,2660.3199600730463,-0.4739833936746768,-122.38702971542064
72,10,80460,2424.5082174347162,2673.0000000765904,2500.7336518664492,2576.3745138071204,2661.046870899838,-0.4925119251684602,-122.38516625749172
72,10,80640,2434.499764497712,2673.0000000826235,2505.818726467769,2581.4455094521772,2661.7327561352963,-0.5131216755722372,-122.37964050770356
72,10,80820,2444.7812529997477,2673.0000000902173,2510.9029473999767,2586.515285290151,2662.3799142670928,-0.5362278352190822,-122.37724470873401
72,10,81000,2455.351806395811,2673.000000099422,2515.986806397701,2591.58019880492,2662.9905629827076,-0.5623209115118676,-122.38813067232604
72,10,81180,2466.207644874222,2673.000000109344,2521.0698136979145,2596.6399354109426,2663.5665859305536,-0.5918132153797888,-122.38244866765741
72,10,81360,2477.377921251968,2673.0000001202066,2526.1517627251465,2601.704095721554,2664.11007531229,-0.6256081358092923,-122.38276408389677
72,10,81540,2488.8701717255985,2673.0000001326184,2531.232789900782,2606.7671221567443,2664.6227978854035,-0.6646718133724882,-122.38590694325899
72,10,81720,2500.676167408493,2673.000000147296,2536.312697511007,2611.82322502978,2665.1065238387205,-0.7102141877502867,-122.38683089860591
72,10,81900,2512.8031242211173,2673.000000164582,2541.3911725384846,2616.8734775725034,2665.5629085195833,-0.7639689377066385,-122.38543713845206
72,10,82080,2525.268019309428,2673.000000184825,2546.4680491228773,2621.9196680819587,2665.9934898441916,-0.8284266104781423,-122.38510417582712
72,10,82260,2538.0710611797467,2673.0000002091647,2551.543105776685,2626.9597318292463,2666.3997271303333,-0.9070563029365115,-122.38814459517069
72,10,82440,2551.203928783082,2673.000000239566,2556.6157666725294,2631.987576138949,2666.782996117223,-1.0048609942030329,-122.38812145378547
72,10,82620,2564.6650312516986,2673.0000002770125,2561.6852303344926,2636.9990055179524,2667.144601418464,-1.1297013377053673,-122.38615942816675
72,10,82800,2578.470048129746,2673.000000323467,2566.750941845058,2641.9958940737674,2667.4857670956026,-1.2947763916039963,-122.39515039988476
72,10,82980,2592.5871285121716,2673.000000390929,2571.811471834229,2646.9635359255526,2667.8076632609864,-1.522158480212353,-122.40113484847934
72,10,83160,2606.9765227304333,2673.000000488559,2576.8646417848286,2651.8880043061167,2668.111380970228,-1.854102277447704,-122.414280476359
72,10,83340,2621.292558173466,2673.0000006362616,2581.9036704585405,2656.6529108068003,2668.3978994427807,-2.3582211738094245,-121.93758565929551
72,10,83520,2626.5397228586958,2673.000000662701,2586.7423856831338,2658.2992193216146,2668.667305145865,-2.4477004966699116,-113.72084505628688
72,10,83700,2629.1054053004495,2673.0000006632895,2591.2266445818977,2659.129439413875,2668.917533778995,-2.447686035196877,-107.44018809024202
72,10,83880,2631.4576100637278,2673.0000006672885,2595.4875152536183,2659.896700689043,2669.154616657408,-2.4476928031574583,-101.68301050628946
72,10,84060,2633.633342113866,2673.0000006650184,2599.5269262384345,2660.609076287507,2669.3783832292115,-2.4476984026362976,-96.35770725278526
72,10,84240,2635.6720227245232,2673.0000006634205,2603.356264902129,2661.2767502221104,2669.5893551478903,-2.447699288835717,-91.36766505471405
72,10,84420,2637.5995371123468,2673.000000665277,2606.9870630263413,2661.9069493485836,2669.7881892033633,-2.447698523419715,-86.64966236688126
72,10,84600,2639.4289265903817,2673.0000006644455,2610.4298300898818,2662.5035985122868,2669.9755518280417,-2.447698040013428,-82.17185221223146
72,10,84780,2641.166276580636,2673.0000006653595,2613.6942668003107,2663.0687541119337,2670.1520875081405,-2.447697999734113,-77.9193427662656
72,10,84960,2642.8154868592046,2673.000000667778,2616.7895013472958,2663.60386449205,2670.318410124835,-2.4476980803036463,-73.88257650414137
72,10,85140,2644.3802995688743,2673.0000006650307,2619.724202181161,2664.1103346198183,2670.475101029032,-2.447698120587324,-70.0523885848319
72,10,85320,2645.864657133244,2673.000000663889,2622.5066156955677,2664.589608405388,2670.62270944778,-2.44769812058689,-66.41912936144065
72,10,85500,2647.272553465448,2673.0000006653886,2625.1445821534535,2665.0431225475545,2670.76175400198,-2.4476981125299795,-62.973023951509795
72,10,85680,2648.60787970028,2673.000000664184,2627.6455475777507,2665.4722542713084,2670.892724575498,-2.4476981093073005,-59.7045483653435
72,10,85860,2649.874356556877,2673.0000006642854,2630.0165795405264,2665.8783137164824,2671.0160839309733,-2.447698109629611,-56.60459536566942
72,10,86040,2651.075511669487,2673.00000066725,2632.264383928346,2666.2625379939964,2671.1322692984786,-2.4476981104030733,-53.664530291376565
72,10,86220,2652.214684311592,2673.0000006651244,2634.3953229338285,2666.6260963023196,2671.2416934647654,-2.447698110647996,-50.876179567761
72,10,86400,2186.5158567713224,2672.4760133612476,2636.027424961545,2648.4236806756862,2671.3458807466427,0.06435382891539532,31.273396776886734
72,10,86580,2179.533180740732,2671.3843055440075,2634.7846762797963,2625.30221745585,2671.437929691701,0.064621309124398,31.78406357909529
72,10,86760,2178.542251108817,2670.9389005802605,2633.4690689346794,2618.3577039161987,2671.477969717022,0.06468011822969881,31.848273503720538
72,10,86940,2178.099160255192,2670.6575331990957,2632.139619590147,2614.4864364362784,2671.471087922534,0.06471880526910065,31.87778942222157
72,10,87120,2177.7337068364573,2670.4665555159972,2630.8036958917346,2612.052707335986,2671.4300206895614,0.06474198576158902,31.90050307347795
72,10,87300,2177.4183906657327,2670.30566670611,2629.4658025504755,2610.0459478621337,2671.3758622688156,0.0647653029096842,31.921993733084204
72,10,87480,2177.2217234209343,2670.1742021191685,2628.1261997166457,2608.436110374074,2671.307775752347,0.06477895158282136,31.932944750224696
72,10,87660,2177.0159416455695,2670.0523135046597,2626.7860502247736,2606.943525093106,2671.2336425366666,0.06479526445007602,31.946422098115768
72,10,87840,2176.7868503246077,2669.9360044899636,2625.4455821598153,2605.5209454496303,2671.154927602682,0.06481053165499037,31.96125886666549
72,10,88020,2176.595841156381,2669.822041614084,2624.1049831847563,2604.1292316204804,2671.0736368279768,0.06482518601598461,31.9734801926279
72,10,88200,2176.4495697789057,2669.7098115292642,2622.764273579587,2602.763353724829,2670.9896123226304,0.06483960871758458,31.982801071034427
72,10,88380,2176.220698545928,2669.5978907761933,2621.423493902634,2601.411773877337,2670.9031375062573,0.06485438781709568,31.997675765011365
72,10,88560,2176.0523034436524,2669.485565375021,2620.082690056192,2600.066575221999,2670.8145137468914,0.06486907676019846,32.00856014426109
72,10,88740,2175.906603149082,2669.37209593193,2618.7418770357904,2598.7244273975357,2670.7236092873395,0.0648837486540343,32.01789100316148
72,10,88920,2175.774838548121,2669.25742541101,2617.401061898168,2597.3832022820716,2670.630915218662,0.0648986670373957,32.02636209356734
72,10,89100,2175.6064019064183,2669.1410804637176,2616.06023393337,2596.0427868876186,2670.536027218282,0.06491414833199852,32.03738333085373
72,10,89280,2175.511338851488,2669.023402849174,2614.719415828926,2594.701477368572,2670.4395330737157,0.06492954434713924,32.043513445186015
72,10,89460,2175.423604541808,2668.904713105442,2613.3785961056374,2593.3601522029358,2670.3418395010394,0.06494492583225402,32.04909399528371
72,10,89640,2175.259762124015,2668.7844962944528,2612.0377721967106,2592.0200069257244,2670.2423621795383,0.06496077589929643,32.05974965720564
72,10,89820,2175.1611260820673,2668.6629440867346,2610.696950703591,2590.6790092183505,2670.141329288047,0.06497673455268141,32.06613662975495
72,10,90000,2175.0663460700534,2668.540324715563,2609.3561301413783,2589.3380490782424,2670.0390693617214,0.06499267674292954,32.07219477515492
72,10,90180,2174.951587237671,2668.4162192109247,2608.0153084454914,2587.9974245293424,2669.9351201758714,0.06500902901904967,32.07965657982399
72,10,90360,2174.8453296945904,2668.2910016269852,2606.674490652894,2586.656782047847,2669.82991081373,0.06502538478245248,32.08649468663979
72,10,90540,2174.763334600081,2668.1642966343743,2605.3336746571895,2585.315856587779,2669.7230309768374,0.06504207866749684,32.091824187253124
72,10,90720,2174.6914490922386,2668.0364866329255,2603.9928592230617,2583.9748490937022,2669.6149187685564,0.06505880728526153,32.09643972249966
72,10,90900,2174.62115384288,2667.907436245862,2602.6520422869057,2582.633877855005,2669.505432139071,0.0650757086011651,32.10095437060847
72,10,91080,2174.5297683840076,2667.776778921161,2601.311219546702,2581.2932309344806,2669.394182749179,0.06509310125680468,32.106977601511105
72,10,91260,2174.4447723175167,2667.6450876201347,2599.9704005943886,2579.9525986407275,2669.281796076156,0.0651103481763576,32.11244425004283
72,10,91440,2174.3952216641214,2667.511872325351,2598.6295804965534,2578.611495097031,2669.167748785414,0.06512798722915342,32.11569492674746
72,10,91620,2174.3290576214504,2667.3774198362776,2597.2887595219445,2577.2706893951045,2669.0523609930806,0.06514566492543894,32.11996339688361
72,10,91800,2174.2640025382443,2667.241918398706,2595.9479411860566,2575.929936089692,2668.9358389401477,0.06516339779229748,32.12411603403304
72,10,91980,2174.203309918776,2667.1052025759323,2594.60712540425,2574.5891694000215,2668.8180112869904,0.06518135616849417,32.12801382141098
72,10,92160,2174.149053515544,2666.9672290203007,2593.266311072852,2573.248341262836,2668.6988380738944,0.0651995533697235,32.131524935392115
72,10,92340,2174.100551123469,2666.827991514171,2591.925496846889,2571.9074571560745,2668.578317596302,0.06521794659478139,32.134671893184176
72,10,92520,2174.054502484556,2666.6874915537437,2590.5846815766963,2570.566567902654,2668.456455467586,0.06523651303190728,32.13765841135947
72,10,92700,2174.0073531401295,2666.5457316734846,2589.2438649014066,2569.225731282502,2668.333258434185,0.06525525137890925,32.14071570495446
72,10,92880,2173.9579513980143,2666.4027143933777,2587.9030476141174,2567.884971104309,2668.2087331375137,0.0652741655363356,32.1439209772609
72,10,93060,2173.9062350654235,2666.258621172665,2586.5622286803973,2566.5442552151826,2668.083078513304,0.06529340859259543,32.1473655176394
72,10,93240,2173.8708947790155,2666.113351559182,2585.2214093052726,2565.203334050956,2667.9561876050784,0.06531268760050037,32.14967780338581
72,10,93420,2173.829578763941,2665.9668661384594,2583.8805887925373,2563.8625269674844,2667.828022165021,0.06533208513653789,32.1523551576168
72,10,93600,2173.7896058821534,2665.8188829893807,2582.5397721077848,2562.521789632034,2667.6982837649966,0.06535151415153337,32.15485826584167
72,10,93780,2173.753062853266,2665.6696242001512,2581.19895776302,2561.181031455938,2667.567215860652,0.0653712524785185,32.157201730171884
72,10,93960,2173.720978108955,2665.519104291684,2579.858144101313,2559.8402142918403,2667.4348402417704,0.06539124995607554,32.15929419714447
72,10,94140,2173.6925352704593,2665.3673338768176,2578.5173300606343,2558.4993532152466,2667.301170938991,0.0654114276776569,32.16115052996636
72,10,94320,2173.6650180767106,2665.214316623666,2577.1765149946414,2557.158495372793,2667.166213968981,0.06543176747048937,32.16293940280652
72,10,94500,2173.6339667140123,2665.059814386408,2575.835696406411,2555.817688188147,2667.029730020529,0.06545243676633905,32.16501922012205
72,10,94680,2173.602227061069,2664.904246899089,2574.4948786103655,2554.476935886356,2666.8921483617246,0.06547309115199032,32.16706192801161
72,10,94860,2173.572651794806,2664.7474839648844,2573.1540630492595,2553.136197326634,2666.7533398064147,0.06549389417763267,32.16895248086361
72,10,95040,2173.549865333888,2664.5892454824175,2571.813246639081,2551.795353336175,2666.6130273737926,0.06551508845757001,32.17048842658118
72,10,95220,2173.5297986611945,2664.429940510342,2570.47243065134,2550.454496997,2666.4716253227143,0.0655362801657361,32.17176922962539
72,10,95400,2173.5097816919247,2664.269440107074,2569.131614974486,2549.11366766101,2666.3290040930474,0.06555762393834834,32.17303713049258
72,10,95580,2173.48241217584,2664.1073764966486,2567.790794578057,2547.772907761162,2666.1847962188194,0.0655794631519084,32.174921769082836
72,10,95760,2173.4638648053115,2663.9440362025325,2566.449974503955,2546.4320532175957,2666.039288321632,0.06560130699981978,32.176140301153296
72,10,95940,2173.4464902934806,2663.7797278963094,2565.109156907189,2545.0912310678837,2665.892799035077,0.06562312405784286,32.177198880894174
72,10,96120,2173.4230830390356,2663.6139515287528,2563.7683369077986,2543.75049162505,2665.744842667231,0.06564540185935694,32.17877654979466
72,10,96300,2173.400926592029,2663.447145903261,2562.4275194825536,2542.409781897283,2665.595849649898,0.06566762851546483,32.18017308513797
72,10,96480,2173.38876854367,2663.278811299621,2561.0866996219665,2541.0688811116115,2665.445329218321,0.06569031828326481,32.1810328324406
72,10,96660,2173.3713912955222,2663.109265542987,2559.7458802949986,2539.7280923029484,2665.2935928759252,0.06571300051694139,32.18214518358943
72,10,96840,2173.354285191906,2662.9386923158704,2558.4050636794,2538.3873377772056,2665.1408308007103,0.06573574124650763,32.183193905025774
72,10,97020,2173.3384440317095,2662.766910172156,2557.0642492472753,2537.046584888322,2664.986870515202,0.06575872085911538,32.184189885434584
72,10,97200,2173.3243123111256,2662.5938662752706,2555.7234357295497,2535.7058119699523,2664.8316657894698,0.06578195246300307,32.18510654046407
72,10,97380,2173.311757682746,2662.4195481636993,2554.3826222668376,2534.365015941814,2664.6752070940197,0.06580539162952753,32.18592970165204
72,10,97560,2173.2998513462694,2662.243951613993,2553.041808430043,2533.0242107752797,2664.517492017724,0.06582901527749875,32.18670864636689
72,10,97740,2173.286604977638,2662.066822626871,2551.7009915651847,2531.683397281465,2664.3582806523514,0.06585298917176337,32.18763838022707
72,10,97920,2173.2729054708525,2661.8885874566313,2550.3601753520384,2530.3426204587877,2664.1979882036576,0.06587694915143787,32.18851043677228
72,10,98100,2173.2599463403217,2661.7091062183167,2549.0193609420794,2529.0018645577056,2664.036483723271,0.06590106919212971,32.189321881957355
72,10,98280,2173.249828684343,2661.5280808518196,2547.678545146572,2527.661048044165,2663.8734885392887,0.06592560785461071,32.19004057632779
72,10,98460,2173.2409602439825,2661.3459330570636,2546.3377299709946,2526.320235623483,2663.70940798415,0.06595014709463777,32.19059475464687
72,10,98640,2173.2322165679884,2661.162520106724,2544.996915785234,2524.9794433410134,2663.544109116274,0.0659748529902446,32.19113004545351
72,10,98820,2173.2205665778056,2660.9775159678234,2543.6560978577827,2523.638646302405,2663.3772907455086,0.06600003654066619,32.191976482705044
72,10,99000,2173.2096827675664,2660.7913846362153,2542.315281783001,2522.2978845148914,2663.209394522779,0.0660251447879297,32.192652461822775
72,10,99180,2173.2014639434483,2660.603711806344,2540.9744658941863,2520.9570942425216,2663.040040807638,0.06605059249317806,32.19320725385107
72,10,99360,2173.1943718707957,2660.4148751207763,2539.6336512664466,2519.6163051302333,2662.8695909999956,0.06607610273468015,32.19363202718825
72,10,99540,2173.187459286943,2660.224719329133,2538.2928377966846,2518.275522954635,2662.6979055244706,0.06610182199543252,32.19405026845203
72,10,99720,2173.178169385894,2660.0328906158784,2536.9520202024537,2516.934712696777,2662.5246681830276,0.06612804996307083,32.19475333025334
72,10,99900,2173.169420667628,2659.8398912049884,2535.611204450266,2515.5939435625733,2662.3503386357834,0.06615418544233961,32.19528855723916
72,10,100080,2173.162772652429,2659.6452845788244,2534.2703888976375,2514.2531567011783,2662.17452395612,0.06618067307106927,32.19574007659334
72,10,100260,2173.1570838730604,2659.449459568604,2532.9295747363426,2512.9123750054205,2661.997588743034,0.06620722966540533,32.196071002210445
72,10,100440,2173.151624193727,2659.252249930361,2531.588761891343,2511.5715996440886,2661.8193883605745,0.06623400843802825,32.19639294677099
72,10,100620,2173.144145124362,2659.0532677931246,2530.2479445063273,2510.230783126182,2661.639585911319,0.06626133550962274,32.19698740434133
72,10,100800,2173.1370701645874,2658.853056872579,2528.907129083696,2508.890012070156,2661.4586682939403,0.06628855168123696,32.19740928729571
72,10,100980,2173.13255095595,2658.651092880899,2527.566311859537,2507.5491983502684,2661.2761807629495,0.0663162117154896,32.19775041809075
72,10,101160,2173.1279271384396,2658.447872674106,2526.225496823978,2506.208422931672,2661.092568496292,0.06634385209219824,32.197994684011945
72,10,101340,2173.122219950317,2658.2429045639997,2524.884681438961,2504.8676492989903,2660.9074078614935,0.06637192820924155,32.19839525199748
72,10,101520,2173.116418327774,2658.0366061430077,2523.543867594926,2503.526891361174,2660.7210724081524,0.06640007008764981,32.198734457847785
72,10,101700,2173.1111891775536,2657.8287916911404,2522.203055755013,2502.186136962103,2660.5334069221703,0.06642844944999027,32.199038756094275
72,10,101880,2173.107256838441,2657.619079944221,2520.862241709051,2500.84532332943,2660.3440941268636,0.06645735070024161,32.199372146554225
72,10,102060,2173.1036379134343,2657.407972282479,2519.5214284014496,2499.5045323025633,2660.1535700850577,0.06648624928344053,32.199578703911016
72,10,102240,2173.0994854784863,2657.194968931361,2518.1806137664653,2498.1637420824522,2659.961416091496,0.06651556934916569,32.19988670122761
