% Model,LargeGraphiteBlockDischarge_v3_finemesh_transient_k_10.mph
% Version,COMSOL 6.0.0.405
% Date,"Aug 9 2022, 18:29"
% Table,Accumulated Probe Table 2 - 
% hours (h),Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_1","Temperature (K), outlet_T_2","Temperature (K), outlet_T_3","Temperature (K), outlet_T_4","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), block_2","Temperature (K), block_3","Temperature (K), block_4","Temperature (K), block_5","Temperature (K), Sn_block_1","Temperature (K), Sn_block_2","Temperature (K), Sn_block_3","Temperature (K), Sn_block_4","Temperature (K), Sn_block_5"
40,50900,2173.0042422878532,2207.475688843428,2454.876916183572,2639.501229196155,2671.0188591809047,2672.943500300983,2185.3321891943315,2347.2549576096276,2587.371085826456,2664.7190856631364,2672.648402919183,2181.7673651992454,2321.6587077733648,2568.3442437815975,2661.488314694412,2672.4522128948915
40,51000,2173.00418812321,2207.156434502661,2453.8192706004174,2639.1342568996715,2670.9845911464445,2672.9421740352022,2185.2111030551587,2346.375490405071,2586.7094204504297,2664.605374482995,2672.6414187229916,2181.679370096096,2320.85535562124,2567.6109829614807,2661.340388265133,2672.441860090852
40,51100,2173.004134641028,2206.8393249422475,2452.760468770921,2638.7648736700944,2670.9498778631746,2672.9408210757424,2185.091106464205,2345.498589140497,2586.045377175376,2664.490505677604,2672.634319095786,2181.5921869241506,2320.0548771234467,2566.875662410446,2661.1911010102003,2672.43134842028
40,51200,2173.004081850907,2206.524337628172,2451.703909387955,2638.393064730802,2670.9146641912653,2672.9394401733216,2184.9722193529815,2344.624324614535,2585.3789056845226,2664.3744423839753,2672.627099456431,2181.5058543288824,2319.2574172932873,2566.138247262835,2661.0404128466075,2672.4206702162232
40,51300,2173.004029884742,2206.213671286063,2450.6499541612266,2638.01806404209,2670.8788314523213,2672.9380247625154,2184.8546590618157,2343.753245392313,2584.7095244768075,2664.256929668967,2672.6197330843584,2181.4205110740886,2318.463213340014,2565.3983312812034,2660.8880070350656,2672.409786902665
40,51400,2173.0039784854653,2205.9047154573977,2449.595103325345,2637.640828808687,2670.8425643069068,2672.936584743182,2184.7380181079807,2342.884406599803,2584.038117027848,2664.13839238794,2672.612261878792,2181.3358494630206,2317.67145138294,2564.656749502771,2660.7343963691237,2672.3987565062207
40,51500,2173.003927732993,2205.5979228350884,2448.540938798937,2637.2608988376696,2670.805779530414,2672.93511624361,2184.622429629933,2342.0181560322917,2583.3643827649325,2664.0186683763104,2672.6046685170754,2181.2519878916655,2316.8825549907865,2563.913131154571,2660.579379391606,2672.3875531463145
40,51600,2173.0038777676396,2205.2950212186965,2447.4860963083215,2636.877569945532,2670.7684117499152,2672.9336120657526,2184.5081274411186,2341.1551086754157,2582.687790863708,2663.8974735006814,2672.596922894863,2181.1690851807666,2316.096925844117,2563.16687237916,2660.4226016601565,2672.37613926044
40,51700,2173.0038283466997,2204.9938411666853,2446.431066728231,2636.492186356529,2670.7306256225343,2672.932081827232,2184.394720998985,2340.294326023675,2582.0091960482646,2663.7752343742764,2672.589068132082,2181.086848951487,2315.3138153305636,2562.4189299085633,2660.264597088806,2672.3645764444227
40,51800,2173.003779547064,2204.694924210148,2445.3781163114654,2636.104239068836,2670.692316287774,2672.9305212874265,2184.2823403599914,2339.4361549068276,2581.3283043513266,2663.651785925747,2672.581086244769,2181.0053867432007,2314.5336523126757,2561.6690787324515,2660.1051708550017,2672.352837094075
40,51900,2173.003731377523,2204.399069872167,2444.326151399462,2635.7133641478886,2670.6534741847177,2672.9289291680584,2184.171004587094,2338.580670498848,2580.645068115479,2663.527088318761,2672.572972275297,2180.9247064790857,2313.756334359974,2560.9172153461686,2659.944262228037,2672.3409136119208
40,52000,2173.0036838331475,2204.105595261217,2443.273564614911,2635.3198414627245,2670.6141105238485,2672.927304766998,2184.0607108109734,2337.7278947802884,2579.9594850472686,2663.4011278008184,2672.564723822942,2180.844792519447,2312.98185596383,2560.1633363089204,2659.7818697858975,2672.3288042377553
40,52100,2173.0036370298462,2203.8148083414912,2442.2235369626183,2634.9233668659836,2670.5740613492294,2672.9256412089503,2183.9516571697473,2336.878377464681,2579.271098541185,2663.273642173981,2672.5563114985607,2180.7658136733435,2312.210918492293,2559.4071167802726,2659.6176959935865,2672.316467488918
40,52200,2173.0035907358892,2203.5266741393934,2441.174076745792,2634.5245088459073,2670.5335574138053,2672.9239493369187,2183.8434612756837,2336.031148034585,2578.5807654412415,2663.1450796740082,2672.5477823155106,2180.6874792340664,2311.4423287197233,2558.6492628927426,2659.452264663281,2672.303969944729
40,52300,2173.0035450230744,2203.240678521184,2440.1241545951107,2634.123124716337,2670.4925444268943,2672.9222242695855,2183.7362480743373,2335.1865597203555,2577.8881967001143,2663.0152709612785,2672.539117212705,2180.6098705491727,2310.676530532696,2557.8895473620696,2659.285385891341,2672.291285975539
40,52400,2173.0034998996057,2202.9567095415196,2439.07557543129,2633.719186318659,2670.450972913187,2672.9204646455123,2183.630035554662,2334.3446871282968,2577.193344082402,2662.884176553325,2672.5303109062984,2180.533011515563,2309.9137255806586,2557.1279089610334,2659.117003981531,2672.278406455993
40,52500,2173.003455360884,2202.6758652700487,2438.0283712189043,2633.312359472555,2670.4088281199956,2672.9186699432353,2183.524819535336,2333.50555247139,2576.4962077404166,2662.751781740561,2672.5213608135855,2180.456902795546,2309.153853813393,2556.36429854037,2658.947086083498,2672.265328349644
40,52600,2173.003411399799,2202.397696527021,2436.9801621543497,2632.902627428702,2670.366118422536,2672.9168397867734,2183.420592582883,2332.6691675280085,2575.7967957494902,2662.618077073359,2672.512264895281,2180.3815209049153,2308.3968314220133,2555.5987488202236,2658.7756227305076,2672.2520511630732
40,52700,2173.0033681228524,2202.1213862698805,2435.933999045933,2632.4897351479894,2670.3226872608425,2672.9149661159922,2183.3175435293424,2331.8360849104793,2575.0946692777047,2662.4827915365013,2672.502991529033,2180.3070056816996,2307.6434131633278,2554.830919421086,2658.602312398219,2672.2385287302272
40,52800,2173.0033253160345,2201.84765681785,2434.8894336679755,2632.0743575179185,2670.278771473012,2672.9130610547077,2183.215308781059,2331.005319651509,2574.3906599731185,2662.346389600652,2672.493591708511,2180.2331104839022,2306.892372747448,2554.061506096565,2658.4276891726404,2672.2248315914053
40,52900,2173.0032830456194,2201.5764426869428,2433.84434724437,2631.6563720038166,2670.2343138181222,2672.9111195955993,2183.114006313439,2330.177231120433,2573.6844879837263,2662.208695715056,2672.484044804645,2180.1599079447737,2306.1440576040272,2553.2903111418946,2658.2515508051356,2672.2109331733996
40,53000,2173.0032413191952,2201.3069736436646,2432.8002822883445,2631.236146722835,2670.189264748609,2672.9091400974144,2183.0136536937616,2329.351892886901,2572.97610630187,2662.069670393135,2672.47434510211,2180.087403152211,2305.398733207586,2552.5173281166603,2658.073879673743,2672.1968254679236
40,53100,2173.0032001325285,2201.0400331694786,2431.7591580264316,2630.813339959396,2670.1435936358184,2672.907121422556,2182.9142472379085,2328.5293215653087,2572.2655184732084,2661.929299890656,2672.464489803788,2180.015615502183,2304.6564166727712,2551.7425135906665,2657.89466906679,2672.18250435896
40,53200,2173.0031594790735,2200.776089126233,2430.717887185396,2630.387414873271,2670.0973235976635,2672.905062989677,2182.815779205812,2327.709526282679,2571.5527367537807,2661.7875743640916,2672.45447678036,2179.9445382613703,2303.9169042647245,2550.9658964166906,2657.7138814953305,2672.167969154652
40,53300,2173.0031194571598,2200.514043771884,2429.677439500064,2629.958381247145,2670.0503224466756,2672.902956472584,2182.7184286713527,2326.8930674641438,2570.8373367693043,2661.644214311271,2672.4442720328157,2179.874269112175,2303.1807802525054,2550.187152702328,2657.531203999677,2672.1531705148395
40,53400,2173.0030798692455,2200.2541293457507,2428.6391652533803,2629.527105414833,2670.0027970112997,2672.90081546875,2182.6218511815755,2326.078948305257,2570.120119506354,2661.4997012351837,2672.4339306834304,2179.804580360096,2302.447219422465,2549.406908733279,2657.3472016893643,2672.13818397639
40,53500,2173.003040776525,2199.996856851644,2427.600248684716,2629.092777430099,2669.954689540914,2672.898634208382,2182.5261584797395,2325.267531403249,2569.400817590246,2661.3538524910036,2672.4234304540114,2179.7355559652597,2301.7165087842127,2548.6249489895713,2657.1616315251026,2672.122982693027
40,53600,2173.0030021860157,2199.7412129271565,2426.561964828887,2628.655780670972,2669.9059673490824,2672.8964108170217,2182.431367105964,2324.458890342769,2568.67938891214,2661.2066264033897,2672.412765266539,2179.6671884867183,2300.9886796809155,2547.841258612624,2656.9744479572173,2672.1075598647158
40,53700,2173.0029640938237,2199.487627952147,2425.5275774773527,2628.2164818739884,2669.8565830630987,2672.8941444822885,2182.3374737511795,2323.6530401544296,2567.95583742238,2661.0580098758564,2672.4019321413684,2179.5994881089964,2300.2637339690077,2547.055815989924,2656.785669009812,2672.0919069481306
40,53800,2173.0029265923886,2199.2377516165047,2424.492873700321,2627.773677832764,2669.806431040124,2672.8918257949495,2182.24464884312,2322.8505521273582,2567.2297503424393,2660.9077130959868,2672.390894789965,2179.5326015953256,2299.542185314163,2546.2683061477574,2656.5949522025066,2672.0759737211306
40,53900,2173.002889497029,2198.9891007310807,2423.4578794284507,2627.3284762760804,2669.7557332423153,2672.8894695611043,2182.1525632633043,2322.0504244210038,2566.5019018585203,2660.7562310129883,2672.3797119271194,2179.4662500636077,2298.823135791777,2545.4793530452753,2656.4028531332706,2672.0598422042253
40,54000,2173.0028528650123,2198.742449545327,2422.4255128320387,2626.880748460083,2669.7043812110624,2672.8870694047473,2182.0613237924626,2321.2530180589592,2565.7720342210796,2660.6033780927105,2672.368359699006,2179.4005191519996,2298.1069930560166,2544.6887048778767,2656.2091730071375,2672.043479211717
40,54100,2173.0028167029172,2198.498561182803,2421.3942677282485,2626.43026224958,2669.652386673802,2672.884623535284,2181.970945379247,2320.4584081519265,2565.040107227735,2660.449111102605,2672.356831688601,2179.3354313782193,2297.393768540467,2543.8964155607873,2656.013872202081,2672.02687984491
40,54200,2173.0027810071115,2198.256381057682,2420.363514885946,2625.977029442895,2669.599760462753,2672.882131176136,2181.881425672541,2319.6666095377886,2564.3061257520462,2660.293415703397,2672.345124947161,2179.2709711756197,2296.6834492042685,2543.1025629671935,2655.8169281681085,2672.0100414287426
40,54300,2173.0027458641016,2198.0163241071887,2419.336750189598,2625.5209816310175,2669.546294739586,2672.879582405663,2181.792929632075,2318.8781877084693,2563.5696947463566,2660.135997393124,2672.333200805598,2179.2072598582013,2295.976525895911,2542.306785557695,2655.618029570585,2671.9929049540533
40,54400,2173.0027111010886,2197.778796352689,2418.309754528229,2625.0623763177637,2669.4922702803656,2672.876992821766,2181.705140628424,2318.092135704502,2562.831565167243,2659.9773634133862,2672.3211218757283,2179.1440934201787,2295.2720032255447,2541.509706596778,2655.4177522767363,2671.9755596965288
40,54500,2173.002676771668,2197.5429546322803,2417.2827821065043,2624.6007959161648,2669.437606523002,2672.874355854953,2181.6181607927706,2317.308817651791,2562.0914883858754,2659.8173224220723,2672.308862933985,2179.0815249324196,2294.570353995228,2540.7111236959927,2655.2158526151775,2671.957973482022
40,54600,2173.0026428820047,2197.3087432273965,2416.2584738704522,2624.136706021349,2669.3822260357933,2672.8716696280976,2181.532005432731,2316.5283070320697,2561.349426027316,2659.6558315885154,2672.296417042704,2179.0195530949954,2293.8716489844887,2539.910892773396,2655.0122842903925,2671.9401346855734
40,54700,2173.0026095159915,2197.077911885403,2415.2355620247768,2623.6692824927763,2669.3260167656417,2672.8689224601962,2181.446836035588,2315.7511864937765,2560.6049855432016,2659.4925828547616,2672.2837430437876,2178.958326854308,2293.176389873825,2539.108774255361,2654.8066991070123,2671.9219884356185
40,54800,2173.002576510334,2196.8482493377533,2414.2129329462064,2623.1993780395705,2669.269228104115,2672.8661316204225,2181.3623493930077,2314.9764454083593,2559.85889494256,2659.3280931200607,2672.27090654533,2178.897598315659,2292.4835688894655,2538.3053876896,2654.5996756330337,2671.9036230037614
40,54900,2173.002543915883,2196.6202524598866,2413.192378074475,2622.7270100951964,2669.2117099319444,2672.8632903607054,2181.278644470535,2314.20444871639,2559.1109124535105,2659.162168801921,2672.257880906499,2178.8374328612076,2291.79354120915,2537.5004121493744,2654.3910049536794,2671.8849983521654
40,55000,2173.0025118219155,2196.3954775257184,2412.1732634883556,2622.251457229763,2669.1533488244695,2672.8603863956705,2181.1958937376553,2313.435834806161,2558.360615854382,2658.994469465305,2672.2446197292375,2178.7779864006447,2291.1069548386417,2536.693597964663,2654.180328615908,2671.8660590780114
40,55100,2173.002480074184,2196.1719526150646,2411.155798922028,2621.773596427845,2669.0944140201077,2672.8574368026325,2181.1138071355817,2312.6696019495184,2557.6087083923403,2658.8255120977974,2672.231190060371,2178.719031566737,2290.4228390116896,2535.885650845125,2653.9682196351764,2671.8468974247357
40,55200,2173.0024487216388,2195.9501633751083,2410.140756266365,2621.2933448132508,2669.0347639866914,2672.8544338720017,2181.0324813353914,2311.906114694003,2556.854954871092,2658.6551004930448,2672.2175644230106,2178.660632922634,2289.741478444843,2535.076304928526,2653.7544647485724,2671.827471662969
40,55300,2173.002417769926,2195.730845689098,2409.1263374526243,2620.8104114979506,2668.974388070399,2672.851375694316,2180.9519298728424,2311.1454495906864,2556.0993187891504,2658.4831894596678,2672.203735512143,2178.602808820987,2289.062925161376,2534.265500099219,2653.5390285056415,2671.8077720765314
40,55400,2173.002387215972,2195.513359668791,2408.112431653959,2620.324342630312,2668.913283675971,2672.848261666643,2180.872149552964,2310.387623109645,2555.341805972913,2658.30976302121,2672.1896999144374,2178.545552727411,2288.3873210385846,2533.4532769212015,2653.3218695070677,2671.787796542932
40,55500,2173.0023571335987,2195.2978119850163,2407.101724801997,2619.8350269239922,2668.851242825258,2672.845079233151,2180.7932879421624,2309.6332081025867,2554.5820562731406,2658.134508492353,2672.1754129108353,2178.488959315971,2287.7152206481196,2532.6392622300796,2653.1026138729167,2671.767481830895
40,55600,2173.0023273754155,2195.0843639152167,2406.0915660988935,2619.3435820004606,2668.7885846844692,2672.8418476144866,2180.715061609667,2308.8811838198153,2553.8207570405207,2657.957966048823,2672.160947033677,2178.4328457791707,2287.0454992595955,2531.8240919897958,2652.8819123908206,2671.7469297198872
40,55700,2173.002297987164,2194.8725195100046,2405.0824407866903,2618.8492519467013,2668.725201892927,2672.8385587926,2180.637562057927,2308.131914555477,2553.0576849369363,2657.7799333629237,2672.146273228525,2178.377272566553,2286.3786176106532,2531.0076653958095,2652.659510722767,2671.726101927866
40,55800,2173.0022689741213,2194.66221788055,2404.0758298996343,2618.352072476276,2668.6610188942836,2672.8352102890317,2180.560802611069,2307.3854746053908,2552.2928074043866,2657.600364563769,2672.1313836091927,2178.3222313365077,2285.714630178489,2530.189845803288,2652.4353350715173,2671.704982993027
40,55900,2173.002240333414,2194.4542331276707,2403.070682455732,2617.852517538287,2668.596059138544,2672.83180072527,2180.484781126067,2306.6418813265586,2551.526127690469,2657.419245772393,2672.1162746100717,2178.26773116828,2285.0534216775936,2529.3705743695978,2652.2094161388673,2671.6835678907237
40,56000,2173.002212060572,2194.24831369218,2402.0665210482352,2617.3504990304336,2668.5303754384213,2672.828329049915,2180.4094914683,2305.9011357313675,2550.757660186711,2657.2365689630155,2672.1009436074337,2178.2137850935333,2284.3950733146194,2528.5500304218417,2651.981773922317,2671.6618605354897
40,56100,2173.002184223488,2194.044059754615,2401.066315180616,2616.845225891766,2668.4637516364965,2672.82478184105,2180.335072040609,2305.1638042158297,2549.9870692393315,2657.052014736458,2672.085343044958,2178.160474523488,2283.7402328960716,2527.727945769524,2651.752014290156,2671.6397983892793
40,56200,2173.0021566859127,2193.8417116730593,2400.066832066463,2616.337631287549,2668.3964512645143,2672.8211811037236,2180.2612543867594,2304.428865590506,2549.2150091634967,2656.866138256483,2672.069550783767,2178.107603671779,2283.0877471850877,2526.9047070094634,2651.5207799630693,2671.6174811753713
40,56300,2173.0021294901085,2193.641193430838,2399.067785456315,2615.8271545514895,2668.3283880351014,2672.817518078906,2180.1881253523197,2303.6966849133873,2548.4412676996117,2656.6787319461755,2672.053535743318,2178.0552439207704,2282.4380480508926,2526.08027657554,2651.287834051307,2671.59486966266
40,56400,2173.002102640958,2193.4420952205965,2398.0710338819204,2615.3137894557267,2668.2594944162825,2672.8137900121633,2180.1156973954276,2302.967335226107,2547.665814887568,2656.4897489287314,2672.0372895424725,2178.0033924932973,2281.7912448552192,2525.2546369340675,2651.053086305032,2671.57194902747
40,56500,2173.002076135814,2193.244911039527,2397.0768345635024,2614.7980378741568,2668.189760978718,2672.8099950828614,2180.043968410631,2302.2408328028537,2546.8886553570287,2656.299175655351,2672.0208083181988,2177.952047470232,2281.1472398177393,2524.4276478158813,2650.816543036017,2671.548711770457
40,56600,2173.002049970557,2193.0498335006587,2396.08323722833,2614.279693755327,2668.119243925083,2672.8061320299776,2179.9729328608737,2301.5171794180787,2546.109803908734,2656.1070036570773,2672.0040892467814,2177.9012231490246,2280.5060310960184,2523.5994117528057,2650.5782226327137,2671.525160849322
40,56700,2173.0020242079236,2192.8563483136745,2395.091972405961,2613.7574816233077,2668.047694636625,2672.802186871978,2179.902721360353,2300.7969453207984,2545.328942984339,2655.9129029123137,2671.987081270831,2177.8510055326733,2279.868293166116,2522.769817499073,2650.3376994068403,2671.501230268178
40,56800,2173.0019987220367,2192.6646121103117,2394.1027900591503,2613.233242679905,2667.975409770989,2672.7981831083302,2179.8330795096235,2300.0791075036736,2544.5466916012097,2655.7174447489583,2671.969867801608,2177.801197123735,2279.2329145779763,2521.9391673030686,2650.09565381103,2671.477022651702
40,56900,2173.001973551951,2192.4749118664377,2393.1144457280084,2612.706757910479,2667.9023690521367,2672.7941105814834,2179.764089708358,2299.364028757674,2543.7628497861006,2655.5204181474464,2671.952415726291,2177.751871197591,2278.6002819877444,2521.1074193847194,2649.8518858648554,2671.4524988914245
40,57000,2173.001948702186,2192.286462591188,2392.128105009396,2612.177502778395,2667.828557234006,2672.7899662573263,2179.695763702733,2298.651778301535,2542.9773927636966,2655.3217754551833,2671.93471640695,2177.7030342654057,2277.970541097456,2520.2746156820117,2649.6063153008495,2671.427655061738
40,57100,2173.0019241703044,2192.0995257537606,2391.1453267891025,2611.6455705014782,2667.75387480668,2672.7857491622935,2179.62809931422,2297.9423704249084,2542.190328249637,2655.1215026184263,2671.9167658321003,2177.654671689208,2277.3436113802645,2519.4405873924093,2649.358913399244,2671.402483738378
40,57200,2173.0019000153284,2191.9151790976557,2390.163681103465,2611.110655339233,2667.678129459146,2672.781443624973,2179.5612225438413,2297.236377062158,2541.4013513877326,2654.9192643573156,2671.898510092988,2177.6068906193073,2276.719979605429,2518.605130002891,2649.1093487014164,2671.3769096100964
40,57300,2173.0018761194856,2191.7319052217726,2389.1832670603035,2610.5731145115137,2667.601632408555,2672.7770747206673,2179.4948899130245,2296.5327734250773,2540.611054916928,2654.715641479587,2671.8800373244508,2177.559516556281,2276.0988012766875,2517.7688137415093,2648.8582280053897,2671.3510468230807
40,57400,2173.0018525193536,2191.5501918207,2388.2052472978976,2610.0328334488268,2667.5242389016744,2672.772632206626,2179.4291803677675,2295.8319257750763,2539.8192475897454,2654.5104183992958,2671.8613122036168,2177.5125962825173,2275.4803795854596,2516.931387768975,2648.605307854744,2671.324846205053
40,57500,2173.0018292191694,2191.3704741379956,2387.2287637304503,2609.490224737436,2667.4460124508364,2672.7681131262984,2179.3641055806206,2295.133904696446,2539.025904094217,2654.3035476455434,2671.8423255863427,2177.4661389453763,2274.864702494746,2516.0929078534937,2648.350581030713,2671.2983030047585
40,57600,2173.0018062166573,2191.192159991767,2386.254293542864,2608.9449745060697,2667.366976083227,2672.7635153810447,2179.2996627865355,2294.438719805223,2538.2310359251023,2654.095014211533,2671.8230734919093,2177.4201435312616,2274.2518514741478,2515.253485659074,2648.094019264298,2671.271419724805
40,57700,2173.0017835670956,2191.0157433726135,2385.283459808258,2608.396230105422,2667.2868009740955,2672.7588216282497,2179.235971585862,2293.746944605421,2537.4343547084154,2653.8844756707645,2671.8034988691065,2177.3746853679695,2273.642379760931,2514.412741924827,2647.8351878195954,2671.2441098327113
40,57800,2173.001761160202,2190.8410033949413,2384.312571303188,2607.845567046207,2667.205856693164,2672.7540597952966,2179.1728003022768,2293.057557215548,2536.6364201496303,2653.6725265924388,2671.7836950401675,2177.3296121129056,2273.0352076579225,2513.571156036731,2647.5748117206135,2671.216496419356
40,57900,2173.001739030236,2190.667449918954,2383.3431341603186,2607.2923590411683,2667.124066117603,2672.749218866832,2179.1102240573637,2292.3709179386287,2535.837054888242,2653.4589472115754,2671.7636249947113,2177.2849818751292,2272.4307896721584,2512.7286879195044,2647.3126384118636,2671.18853694037
40,58000,2173.0017171811705,2190.495291282849,2382.3772882901167,2606.7362198072547,2667.0413462192623,2672.7442960006238,2179.0482532798637,2291.6870978714524,2535.0362375725103,2653.2436884157555,2671.743278897562,2177.240791414576,2271.8292120833667,2511.8852238527247,2647.0485816612327,2671.1602169738244
40,58100,2173.0016956666414,2190.3256614588217,2381.413767614255,2606.1770718538505,2666.9575110534024,2672.7392722116206,2178.9870066336757,2291.0066755273906,2534.2336892836984,2653.0263974297886,2671.722596335984,2177.1971231646994,2271.230843861376,2511.040538102169,2646.782285850334,2671.131456512478
40,58200,2173.001674382372,2190.1569230267664,2380.4515300919065,2605.615685029102,2666.8729097878945,2672.734176085976,2178.9262611222575,2290.3286312103623,2533.429948003666,2652.8076747325913,2671.7016745453866,2177.153827281275,2270.634803422683,2510.195089237092,2646.5144156583005,2671.1023844162237
40,58300,2173.0016533608837,2189.9895268155005,2379.491830775871,2605.051612944871,2666.78737864733,2672.728995922391,2178.8660889790276,2289.653327975992,2532.6248427823484,2652.5872973981973,2671.680474783329,2177.1109504498186,2270.0414967426145,2509.348713831686,2646.244710707638,2671.0729469398943
40,58400,2173.001632659273,2189.824440789333,2378.5338255433476,2604.484673426057,2666.7007785767237,2672.7237108470517,2178.8066174494616,2288.981399093647,2531.8180739970976,2652.3648762304974,2671.6589295274835,2177.0685818478755,2269.451508073827,2508.501264986069,2645.972777142333,2671.0430600983555
40,58500,2173.001612178996,2189.6602848669986,2377.5778857927967,2603.915596485475,2666.613376765102,2672.7183503171022,2178.747633266319,2288.3118427354375,2531.010153577035,2652.1410092950896,2671.637137432571,2177.026571633337,2268.863876145896,2507.6530949609137,2645.6992603285626,2671.01285622287
40,58600,2173.0015919513708,2189.497471579029,2376.6247214214322,2603.343893880366,2666.524973978405,2672.712902093378,2178.689206997574,2287.6450204696225,2530.200917593846,2651.9154716532303,2671.6150583229423,2176.9849678752457,2268.2789436799503,2506.8040890797133,2645.423889500692,2670.9822771484646
40,58700,2173.0015720313077,2189.3367576767737,2375.6728473926023,2602.769010487841,2666.4354388544125,2672.707344945496,2178.631462588552,2286.9815652320285,2529.390078133432,2651.6878692079013,2671.5926224609007,2176.9438562726887,2267.697215814687,2505.954118648053,2645.146246044143,2670.95122983985
40,58800,2173.0015523240622,2189.177075370004,2374.7230435035012,2602.191828943077,2666.345133511412,2672.7017092657193,2178.574192205649,2286.3204788738426,2528.5781291103153,2651.458805201833,2671.5699319462137,2176.9030947317497,2267.1178096103454,2505.1033927534345,2644.866996240271,2670.9198525386123
40,58900,2173.001532859751,2189.018900687977,2373.7760171572613,2601.612014598738,2666.2538717666434,2672.6959819017466,2178.5174640856,2285.6621210133935,2527.7649140228636,2651.228052168227,2671.546945510632,2176.8627290171644,2266.541097509861,2504.2518398503403,2644.5858827275215,2670.888091692415
40,59000,2173.00151364188,2188.8624582749126,2372.8307251888846,2601.0298551064775,2666.161636536107,2672.6901599612897,2178.4612879425654,2285.0065597352445,2526.9504150999055,2650.995560898843,2671.523652463194,2176.8227605860984,2265.9670997992935,2503.399593585277,2644.3028758533987,2670.8559384775067
40,59100,2173.001494668596,2188.7071928278738,2371.887589736601,2600.4454088627517,2666.0684156075895,2672.6842421418933,2178.405661781729,2284.3538056761377,2526.1346427562685,2650.7613177873577,2671.500048113811,2176.7831923573663,2265.3958155931905,2502.546606963297,2644.0179604789555,2670.8233853698584
40,59200,2173.001475985335,2188.5535540300475,2370.9480904713673,2599.8576997419714,2665.9739294216256,2672.6782061045024,2178.3506902227855,2283.704422381788,2525.3173607145623,2650.524963433281,2671.4760658483697,2176.7441021521345,2264.827831201453,2501.6925509257635,2643.7307252832993,2670.790333935056
40,59300,2173.0014575014948,2188.401339118514,2370.009617214049,2599.267753203781,2665.878654835726,2672.6720856768106,2178.296171378075,2283.057395347035,2524.4990412975253,2650.2871239230185,2671.4518153866784,2176.705335721195,2264.2620957516597,2500.8379252177806,2643.4418931281393,2670.7569361046176
40,59400,2173.001439245237,2188.250155750906,2369.073268622717,2598.67533628177,2665.7824405587958,2672.665867344692,2178.242170569114,2282.4130808368673,2523.6795393246075,2650.047569029972,2671.4272534904508,2176.6669472705753,2263.698979632588,2499.982617097117,2643.1512052296416,2670.7231402086063
40,59500,2173.001421219842,2188.100307536262,2368.1397515910794,2598.080310216615,2665.685134721895,2672.65954684585,2178.188696643664,2281.771549391055,2522.858838315564,2649.8062485918554,2671.4023686958326,2176.6289511538116,2263.1386180769705,2499.1265386750338,2642.858570999631,2670.6889273379993
40,59600,2173.001403423573,2187.952410967169,2367.2078239079556,2597.482803431121,2665.5867736762166,2672.6531221226915,2178.1357474181227,2281.132812595048,2522.0369479947462,2649.5631484083265,2671.3771561098665,2176.5913363831787,2262.5809911548167,2498.2698226773987,2642.563989921219,2670.6542888215567
40,59700,2173.001385853713,2187.805808413832,2366.27768009668,2596.8829226320568,2665.4874408366145,2672.6465929025617,2178.0833189289424,2280.496869274742,2521.2138844804876,2649.3182614782627,2671.351612315975,2176.554092313884,2262.0260105098823,2497.4124872356706,2642.2674787282294,2670.619224734108
40,59800,2173.00136855209,2187.6603469849756,2365.351676996403,2596.279372394589,2665.386835741154,2672.639937624239,2178.0315096207014,2279.8642763650973,2520.3894354621825,2649.0712214954324,2671.325666958482,2176.5172972342452,2261.4742450880904,2496.5542029318144,2641.96859733572,2670.583641042656
40,59900,2173.0013514348702,2187.5163432149498,2364.4267348759213,2595.673612404667,2665.2853697229293,2672.633190277966,2177.9801282921235,2279.2340232917013,2519.5640374377763,2648.8226673663785,2671.299436661242,2176.4808123111807,2260.924755870948,2495.695505533844,2641.6680555855687,2670.5476925835887
40,60000,2173.001334528099,2187.373538289267,2363.50399501093,2595.065958785499,2665.1829475315435,2672.626336229521,2177.9292369755062,2278.606462004197,2518.7375579933832,2648.572366280751,2671.272875675234,2176.4446850368886,2260.377835450604,2494.8363307983996,2641.3656255622427,2670.5113252890396
40,60100,2173.001317834811,2187.2318275770363,2362.5848116181055,2594.4561044500447,2665.0794351962536,2672.6193722277417,2177.8788441233196,2277.9816613386224,2517.9099836652067,2648.3202684558223,2671.245972062506,2176.4089285785403,2259.8335593795687,2493.9764546430897,2641.0612590148967,2670.474519157521
40,60200,2173.0013013534067,2187.091786428932,2361.667676029755,2593.8435447928096,2664.9747824085,2672.61229592793,2177.828947502115,2277.3596329417965,2517.081324970305,2648.0663594703346,2671.2187205920113,2176.3735317100395,2259.291987167414,2493.115980648541,2640.754952541332,2670.4372618111124
40,60300,2173.001285081379,2186.9532519056593,2360.7513771319905,2593.228557896854,2664.869071775528,2672.6051051116847,2177.77954316424,2276.740376578058,2516.2515962850703,2647.8106328635004,2671.1911175902223,2176.3384793753894,2258.753057558334,2492.2550480372984,2640.4467065824015,2670.3995524151064
40,60400,2173.001269057412,2186.8157022537857,2359.838383224833,2592.6105989986436,2664.762013957678,2672.5977760938067,2177.7307242296506,2276.124445783334,2515.4206027928335,2647.5527189090503,2671.163088232393,2176.3038520143677,2258.2172919956233,2491.3932376604553,2640.1360908298625,2670.361290806269
