% Model,LargeGraphiteBlockDischarge_v3_finemesh_transient_k_10.mph
% Version,COMSOL 6.0.0.405
% Date,"Aug 10 2022, 23:49"
% Table,Accumulated Probe Table 2 - 
% hours (h),Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_1","Temperature (K), outlet_T_2","Temperature (K), outlet_T_3","Temperature (K), outlet_T_4","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), block_2","Temperature (K), block_3","Temperature (K), block_4","Temperature (K), block_5","Temperature (K), Sn_block_1","Temperature (K), Sn_block_2","Temperature (K), Sn_block_3","Temperature (K), Sn_block_4","Temperature (K), Sn_block_5"
5,14200,2173.0940418772193,2208.253269259085,2257.953605507974,2314.9322419973,2373.157087524676,2428.2997317014297,2246.3632719982857,2312.4087976220844,2377.4236017188864,2436.9254930362413,2488.6420409853695,2189.490721592987,2232.6032430330242,2286.549571479995,2344.5817687421186,2401.5514005970153
5,14300,2173.0922159567604,2207.784946475592,2257.041571563283,2313.685718114681,2371.7150318170643,2426.794054187298,2245.3719343903663,2310.9987775327268,2375.8032156673958,2435.2665821179057,2487.0672955784653,2189.2554899889737,2231.9036778062873,2285.4571325502025,2343.224720290762,2400.0673034695214
5,14400,2173.0904340673583,2207.3227896650883,2256.138629494625,2312.448441275317,2370.2804668169215,2425.2932225132286,2244.393784606728,2309.6013937030025,2374.1923957513,2433.613298741496,2485.4944220517073,2189.0235905657696,2231.2120051423917,2284.3740812068854,2341.8762026715494,2398.589431044575
5,14500,2173.0889769128585,2206.8666461901894,2255.244695253826,2311.220328891419,2368.853483223194,2423.797300654893,2243.4286514861037,2308.2165598347647,2372.591136959399,2431.9656905584875,2483.923496052782,2188.7949535160697,2230.5281258934906,2283.3003723211655,2340.536144842673,2397.1177884397357
5,14600,2173.0878114093593,2206.416365567464,2254.359691893397,2310.001400690991,2367.434085296,2422.3063531461758,2242.476366040972,2306.844188766592,2370.999432696072,2430.323803366628,2482.3545946397126,2188.5695399709925,2229.8519346566222,2282.235943323086,2339.204515813011,2395.652447920907
5,14700,2173.086631207769,2205.9719048366687,2253.483567655963,2308.7917105552656,2366.0222785345395,2420.8204218818573,2241.536760878154,2305.484193511883,2369.417273417136,2428.687683871953,2480.7877924654103,2188.3473310173035,2229.1833470335982,2281.180700214439,2337.8813439089686,2394.1934228897394
5,14800,2173.0851835919325,2205.5332639417343,2252.6162319769633,2307.5911639009446,2364.61796420532,2419.3395281082394,2240.609669941137,2304.13648810272,2367.844649466848,2427.0573790677395,2479.2231601110916,2188.1283007425222,2228.5222996711573,2280.134583948612,2336.566650538332,2392.7406743009815
5,14900,2173.0835250349214,2205.100441103107,2251.7576162284963,2306.3996276029998,2363.2211948523463,2417.863606741157,2239.6949291530855,2302.8009872869156,2366.2815516998253,2425.432931631485,2477.66076917256,2187.9124061888947,2227.8687168834836,2279.0975553448593,2335.2603490182933,2391.294218544881
5,15000,2173.081923625047,2204.673304456828,2250.9076178803666,2305.2170980173,2361.8318963851025,2416.392672281047,2238.792376519153,2301.4776064656658,2364.727968760046,2423.814384701922,2476.100690194716,2187.699570446207,2227.2225402578906,2278.069541091052,2333.9624143248243,2389.8540740894364
5,15100,2173.0806169635475,2204.2516860366045,2250.0661524340685,2304.043543260262,2360.4500874233813,2414.926832009663,2237.901853437368,2300.166260162015,2363.183888630442,2422.201780649493,2474.5429925901717,2187.4897273607044,2226.5836798559917,2277.0504555827597,2332.672850097215,2388.4202441322063
5,15200,2173.079557185941,2203.835463633061,2249.233137688351,2302.8788848095746,2359.075911758655,2413.466196759285,2237.0232040410224,2298.86686188089,2361.649299262121,2420.595157412662,2472.9877476799884,2187.2828514801004,2225.9520279060393,2276.0402468921343,2331.3915806746313,2386.9928119019064
5,15300,2173.07847247152,2203.424681620819,2248.408532756234,2301.723098483621,2357.709250295496,2412.0107763942083,2236.156273106921,2297.579326114221,2360.1241867398576,2418.9945548718506,2471.4350228391277,2187.078921698401,2225.327507257076,2275.038857236452,2330.1186066342498,2385.5717502337156
5,15400,2173.077153563471,2203.019355999181,2247.59225517766,2300.5761347413036,2356.350111084683,2410.5605070778174,2235.300905935055,2296.3035684832626,2358.6085370932246,2417.400012327815,2469.884883701448,2186.8779026853294,2224.7100717615476,2274.0462467348416,2328.853937444243,2384.1570326592564
5,15500,2173.0756582797394,2202.619359961156,2246.7842477155978,2299.437971846564,2354.998430257603,2409.115412861602,2234.4569503183125,2295.0395049386357,2357.10233474766,2415.811565762824,2468.3373974472875,2186.6797491810735,2224.099663538592,2273.062340794687,2327.597526840285,2382.748738503756
5,15600,2173.0742214273328,2202.224601160252,2245.9844055787094,2298.3086123756984,2353.654275101384,2407.675552050233,2233.6242571435105,2293.7870514058104,2355.6055617667166,2414.229250692422,2466.792629949043,2186.4844050792503,2223.4961957275123,2272.0870411845376,2326.349338223003,2381.3468813941877
5,15700,2173.073046921635,2201.8349116025056,2245.192684577577,2297.187930160596,2352.3176056328307,2406.2409686334904,2232.8026801236833,2292.5461217530956,2354.1182025879875,2412.6531022863837,2465.250642666853,2186.2918245617025,2222.8995584370323,2271.1203218872447,2325.1093360595323,2379.951403019218
5,15800,2173.0720851432393,2201.450312644046,2244.4089836157477,2296.075815961135,2350.9883964047767,2404.811625362267,2231.992074101822,2291.3166313795878,2352.640241215036,2411.0831538926295,2463.7114977256706,2186.1019676027977,2222.309672270504,2270.162132059587,2323.877481563924,2378.562292780555
5,15900,2173.071095827024,2201.0707653086633,2243.633208608828,2294.9722826685434,2349.666595290078,2403.387576714601,2231.192295390845,2290.098496985829,2351.171658359225,2409.5194374413963,2462.1752587382884,2185.9148110649585,2221.726487299001,2269.21237422116,2322.6537576756987,2377.1796246310446
5,16000,2173.069898227019,2200.6961867499076,2242.8653151633453,2293.8773382662453,2348.3522855589713,2401.968917937012,2230.40320152112,2288.8916344267327,2349.712435023574,2407.9619848127068,2460.6419874989824,2185.73033322838,2221.1499358128676,2268.27101107733,2321.438161964257,2375.803408301346
5,16100,2173.068549251955,2200.3265317528244,2242.105254544099,2292.790921695662,2347.045455553587,2400.555695502595,2229.6246517732297,2287.695960722729,2348.2625513441426,2406.4108262111886,2459.1117442523187,2185.5484943121705,2220.5799533243658,2267.3379794911,2320.2306502540464,2374.433643719695
5,16200,2173.067253356324,2199.961753898881,2241.3529504290336,2291.712962362007,2345.746063630177,2399.1478268429296,2228.856506909616,2286.511393565524,2346.8219868902365,2404.8659913308684,2457.584588324246,2185.369222377351,2220.0164975603743,2266.413230715347,2319.0311977428823,2373.0703336597776
5,16300,2173.066187775215,2199.6017521933927,2240.6083010646516,2290.6433975684886,2344.4540891576407,2397.7452710401362,2228.0986314950974,2285.337849324,2345.390720302896,2403.3275087336415,2456.060576020706,2185.192480532322,2219.459459591469,2265.4966905849465,2317.839773725665,2371.7134527507474
5,16400,2173.0653101459507,2199.2464357211225,2239.871235603029,2289.582207613755,2343.1695726413154,2396.3480513309987,2227.350891517884,2284.1752448080997,2343.968728956822,2401.795404975063,2454.539766479161,2185.018241954204,2218.908749764326,2264.5882686165214,2316.6563308019463,2370.3630611432295
5,16500,2173.064409417137,2198.895742712102,2239.141688404921,2288.529325069712,2341.8923440729995,2394.9562948255907,2226.613154118351,2283.0234974407485,2342.5559905179744,2400.269707682516,2453.022215309308,2184.846487456596,2218.364304963834,2263.687914783813,2315.480858167768,2369.0191194824456
5,16600,2173.0633271966294,2198.5496470207195,2238.419603116963,2287.484670452583,2340.6225255644285,2393.5700929452196,2225.8852871400677,2281.882525070153,2341.152483760565,2398.750442880384,2451.507977091526,2184.6771892208417,2217.826093637686,2262.7956212666336,2314.3133368032604,2367.6815976353746
5,16700,2173.062108872037,2198.208135003247,2237.704956044571,2286.4482341567364,2339.3601976612704,2392.189512066218,2225.167160374433,2280.752245895819,2339.7581855133176,2397.237631509485,2449.9971078091226,2184.5103102736944,2217.2940397927514,2261.9113256188434,2313.1536804441143,2366.350599738528
5,16800,2173.0609392582533,2197.871142736692,2236.997647711073,2285.420031756742,2338.1052428032776,2390.8143919228783,2224.4586457724267,2279.6325780642564,2338.3730702784114,2395.731298079029,2448.489660623551,2184.3457995031686,2216.768061790111,2261.0349465405775,2312.0019037744105,2365.026089008991
5,16900,2173.059978780186,2197.53855122829,2236.29757177148,2284.399971412042,2336.857583678739,2389.4446527021737,2223.7596178848594,2278.5234401090993,2336.997112340677,2394.231465644616,2446.985688099583,2184.1836182897873,2216.2480857762966,2260.166394910142,2310.8579708051125,2363.7080475900843
5,17000,2173.0591860305226,2197.21028268538,2235.6046544853716,2283.3879563054147,2335.6171634768452,2388.0803768433316,2223.0699520841363,2277.424751561858,2335.630286368895,2392.738156951795,2445.4852411090505,2184.0237312832587,2215.7340704800513,2259.3056142690557,2309.7218687509107,2362.396440266027
5,17100,2173.058369399536,2196.8862815863927,2234.9188325608543,2282.3839519661465,2334.384065528829,2386.7216848560997,2222.3895253195205,2276.336431532192,2334.272566539299,2391.2513916434996,2443.988371391108,2183.8661184415855,2215.2259416679244,2258.4525605637277,2308.5935375411577,2361.0913178981364
5,17200,2173.0573868805054,2196.56658110724,2234.2400918855283,2281.3879493025993,2333.1582692064408,2385.3686014982563,2221.718215984309,2275.258399267498,2332.92392556274,2389.7711907838825,2442.49512891706,2183.710764747663,2214.723625229703,2257.607165283356,2307.4729791414293,2359.792682118269
5,17300,2173.05628412555,2196.2511344383533,2233.5683421462595,2280.3998730296203,2331.939845489751,2384.0211551201255,2221.0559033071504,2274.1905754814034,2331.5843365320693,2388.2975715873563,2441.00556420996,2183.5576349258085,2214.2270838045633,2256.769393904326,2306.36012596379,2358.5005654937445
5,17400,2173.0552255056227,2195.9398515893263,2232.903532270404,2279.419671590829,2330.728698323724,2382.6793089808275,2220.4024682449035,2273.1328811421936,2330.2537726117316,2386.830551500409,2439.5197248105123,2183.4066733182235,2213.7362683643514,2255.939209666008,2305.2549322217606,2357.2149207947937
5,17500,2173.054353230186,2195.6326062526255,2232.2456284546683,2278.447327823315,2329.5248338169413,2381.3430183952687,2219.757794800678,2272.0852350526548,2328.9322070900653,2385.370148305913,2438.0376574848137,2183.2578466985383,2213.251076333623,2255.1165703905185,2304.1573890356017,2355.9357217309885
5,17600,2173.0536316270964,2195.329385229489,2231.5945184939014,2277.4828263882387,2328.3281210287614,2380.0123346537885,2219.121768219939,2271.047556982836,2327.6196107405985,2383.9163792592635,2436.55940822468,2183.111131843599,2212.7714211754474,2254.301376078078,2303.0674911340725,2354.662997426267
5,17700,2173.0528902345636,2195.030171081102,2230.950117665267,2276.5260983115004,2327.1386344710736,2378.687228274782,2218.494274357827,2270.0197688443627,2326.315952872583,2382.469259015109,2435.085024492881,2182.966505742146,2212.2972643817498,2253.4935276344722,2301.985188024996,2353.3967799540214
5,17800,2173.0520027573543,2194.734921900792,2230.312343380697,2275.577015442939,2325.956346059197,2377.36776674058,2217.87519995612,2269.0017937708803,2325.0212043483343,2381.0288018217752,2433.614549509345,2182.82394336345,2211.8285845715413,2252.6929908784177,2300.9104277686392,2352.1370219065566
5,17900,2173.0510063960187,2194.4435459488586,2229.681183136543,2274.6355689506413,2324.7812684534183,2376.053973271162,2217.2644339466806,2267.9935536480943,2323.735335892285,2379.5950216105134,2432.1480273389043,2182.683424439478,2211.3653110316104,2251.8997433532504,2299.8431823893943,2350.8837103855217
5,18000,2173.050049979891,2194.1560051108345,2229.0565767002604,2273.7017761957336,2323.6133467642208,2374.7459328479194,2216.6618671122355,2266.9949705600943,2322.4583159468243,2378.16793117982,2430.685501455007,2182.5449126419726,2210.9073738029356,2251.113711065151,2298.7834290194587,2349.636871902725
5,18100,2173.0492624313383,2193.8722584839375,2228.438479855769,2272.775546594164,2322.4525307219465,2373.443566193295,2216.0673913120436,2266.005966632024,2321.190114021748,2376.747543633393,2429.227013995564,2182.4083567599873,2210.454717072786,2250.334848906293,2297.73114627102,2348.3964849807703
5,18200,2173.0486100057165,2193.592263625464,2227.826837679194,2271.8567898113392,2321.298833098087,2372.1468375443587,2215.4808997799323,2265.026464178614,2319.930700150618,2375.3338698979906,2427.7726068917614,2182.27372669772,2210.0072657449296,2249.563120608395,2296.6862912126207,2347.1625533852566
5,18300,2173.047938217762,2193.3159279477454,2227.2215424742235,2270.9455006903336,2320.1522990418594,2370.8557295192245,2214.902287451772,2264.0563862548547,2318.6800425553506,2373.926919498095,2426.3223220374166,2182.1410161338526,2209.5649568054555,2248.7984585678373,2295.6488125334813,2345.9351016590576
5,18400,2173.0471328710323,2193.043233809933,2226.622529232469,2270.0417080931024,2319.0129429928434,2369.570343007155,2214.3314498616264,2263.095657203341,2317.4381074640396,2372.5267024335435,2424.876198732129,2182.0102084100677,2209.1277582449075,2248.040763582919,2294.6186892357023,2344.7141191723967
5,18500,2173.0462307702696,2192.774146250777,2226.0297378547516,2269.1452862292986,2317.880573518498,2368.2906880968,2213.76828410428,2262.1442015487964,2316.2048625246107,2371.133228441685,2423.4342746458915,2181.881276641001,2208.695619650893,2247.28999487312,2293.5958915323918,2343.499547295143
5,18600,2173.045364409891,2192.508642198204,2225.443127231572,2268.2561553159376,2316.7551756337953,2367.0167007212253,2213.212688677282,2261.2019440060367,2314.98027549181,2369.746506008348,2421.9965895911073,2181.754178492155,2208.2684831697266,2246.546122035045,2292.5803891400406,2342.2913985447212
5,18700,2173.0446486078317,2192.246646036733,2224.862669324589,2267.37428328,2315.636814844607,2365.7484902652236,2212.6645640823085,2260.2688086405938,2313.764313872854,2368.3665422187228,2420.5631806294136,2181.628882307339,2207.8462752972137,2245.8091006584336,2291.572128237281,2341.0896853713984
5,18800,2173.0440553821236,2191.9880774929397,2224.288276451397,2266.4996802285195,2314.52548522995,2364.486086444345,2212.1238118951837,2259.3447203170113,2312.5569434641425,2366.9933445468873,2419.1340837919215,2181.505362942953,2207.4289395837195,2245.078854781517,2290.571107632512,2339.894389674071
5,18900,2173.043446454541,2191.7328745404816,2223.7198854802646,2265.6322719780087,2313.42111827913,2363.2294254380763,2211.5903347676085,2258.4296043960962,2311.358130539094,2365.6269179982214,2417.709335165485,2181.3836060604167,2207.0164226582024,2244.3553353578955,2289.5772590877123,2338.7055143970597
5,19000,2173.0427188101667,2191.481083049601,2223.157446551984,2264.7719823293532,2312.3237530540805,2361.9784016126855,2211.064035630589,2257.5233873884727,2310.1678415754836,2364.2672682272355,2416.2889698344384,2181.2635884050023,2206.608696958149,2243.638506155346,2288.590554527199,2337.523021664188
5,19100,2173.0419025122164,2191.232673583543,2222.600904057698,2263.91879512091,2311.2333207907227,2360.7330642740867,2210.544819034213,2256.625996289986,2308.986041546667,2362.9143994128785,2414.8730225351856,2181.1452857345207,2206.2057126141876,2242.9282982010186,2287.610956454432,2336.3469413103317
5,19200,2173.04111877846,2190.987548253319,2222.0502057526633,2263.072695234354,2310.149812410169,2359.493438203834,2210.0325913221823,2255.737357836619,2307.8126948600943,2361.568316300142,2413.461528066195,2181.0286653959765,2205.8074039333083,2242.2246478542124,2286.6384505096744,2335.177264731039
5,19300,2173.0404727180103,2190.745619007905,2221.505281340389,2262.2336010000704,2309.0731592617194,2358.259603481296,2209.5272604347583,2254.857398498784,2306.6477671481634,2360.229023113259,2412.0545192223167,2180.913697892023,2205.413705938421,2241.5275188502533,2285.6730115957007,2334.0139617066243
5,19400,2173.0399370821074,2190.506867978019,2220.9660838328164,2261.4014553538304,2308.0033627731095,2357.031652670151,2209.028735448588,2253.9860455559055,2305.4912232614465,2358.8965220404807,2410.6520281787953,2180.80036491559,2205.024567849702,2240.8368505084923,2284.714583332427,2332.8570381729555
5,19500,2173.039385708128,2190.271273069055,2220.432544732791,2260.576235543778,2306.9403882091515,2355.8094496625595,2208.5369265731038,2253.1232265742597,2304.3430268575016,2357.570816951256,2409.2540844130795,2180.688654074111,2204.6399329415844,2240.1525870076516,2283.763160892311,2331.7064325621013
5,19600,2173.0387252841956,2190.0388148616307,2219.904638701365,2259.757880265783,2305.884307478571,2354.592938395088,2208.0517440911094,2252.2688700373583,2303.203142326835,2356.2519075748855,2407.8607187438174,2180.578539960721,2204.2597683433423,2239.4746946422492,2282.8186705733415,2330.562185117655
5,19700,2173.0379857327503,2189.809451559635,2219.3822919768586,2258.94632881416,2304.8350859088196,2353.382119808006,2207.5730999531074,2251.422905202698,2302.0715337631896,2354.9397927527466,2406.4719627332165,2180.4700050032206,2203.884031317105,2238.8031206559,2281.88104617911,2329.4243086029473
5,19800,2173.0372753583156,2189.5831295995827,2218.8654325588245,2258.141574225868,2303.792549346478,2352.177072375538,2207.10090738185,2250.5852617131977,2300.9481642539513,2353.6344746915943,2405.0878443177594,2180.3630158263863,2203.512682493994,2238.1377953494584,2280.9503147152527,2328.2927315569577
5,19900,2173.0366880797483,2189.3598130771434,2218.3540467984126,2257.343552744647,2302.7568137929225,2350.9778530002454,2206.6350809443206,2249.7558687373808,2299.832997603471,2352.3359523094623,2403.708392824737,2180.257537789029,2203.1456583206796,2237.4786743447253,2280.026420378851,2327.1674690765235
5,20000,2173.0362007150807,2189.1394448583765,2217.8480646702315,2256.5522297538732,2301.727765697949,2349.7844549965366,2206.1755365824297,2248.9346554163994,2298.725996830103,2351.044225018334,2402.33363658588,2180.1535555289206,2202.782891359558,2236.8257186308715,2279.1093285051084,2326.0485367595265
5,20100,2173.0357006399677,2188.921961508006,2217.347435473235,2255.767529462847,2300.7053759327387,2348.596817819056,2205.7221913402414,2248.121551698356,2297.6271253585355,2349.7592909951695,2400.963602595718,2180.0510650808183,2202.42433363673,2236.178879756307,2278.198996849012,2324.9358961348103
5,20200,2173.035104123278,2188.7073784869267,2216.8521009141123,2254.9894324326146,2299.6896872237626,2347.4149194180895,2205.274962185962,2247.31648897077,2296.5363460088774,2348.481148497754,2399.5983155875556,2179.950040815475,2202.069965679376,2235.538108875121,2277.295413288545,2323.82950017178
5,20300,2173.0344354255876,2188.4956423071276,2216.362013181452,2254.217956646818,2298.680739436222,2346.2387058395448,2204.833767656207,2246.519398598356,2295.4536195037085,2347.209795197075,2398.237803107816,2179.850461933641,2201.719739617615,2234.9033252764902,2276.398557531684,2322.7293920088305
5,20400,2173.0337929608277,2188.2867410442063,2215.8771133672176,2253.452955264741,2297.6784355281134,2345.0682065059673,2204.3985276269873,2245.7302124124667,2294.378908910094,2345.94522637678,2396.8820910889267,2179.752301608582,2201.373602875864,2234.274495812609,2275.508333801322,2321.635561340994
5,20500,2173.033262262872,2188.0806062804227,2215.397354828876,2252.6943637623203,2296.6826569689365,2343.903456295444,2203.969163456236,2244.9488617522547,2293.312177572115,2344.6874387512535,2395.531202559416,2179.655535175686,2201.031499738343,2233.651598693724,2274.6247268094835,2320.547953110386
5,20600,2173.0328215667473,2187.8771883428944,2214.922702462047,2251.9422310472555,2295.693470034294,2342.744528526596,2203.5455972578725,2244.17527869491,2292.253386537742,2343.4364283720106,2394.1851615754144,2179.560142693278,2200.6933880000774,2233.034557613404,2273.7477274114444,2319.466576457485
5,20700,2173.032368458707,2187.6764482842823,2214.4530857056466,2251.19652255893,2294.710807468496,2341.591451241366,2203.127752203824,2243.4093958298954,2291.2024967047605,2342.192190838671,2392.843991222012,2179.4661148962796,2200.3592166626822,2232.4233121590887,2272.8773074894198,2318.3914279561045
5,20800,2173.0318266070476,2187.4783767270123,2213.9884683896953,2250.4571163097303,2293.734740536695,2340.4441489013284,2202.71555180178,2242.651146552097,2290.159470755255,2340.9547197504467,2391.5077134709177,2179.373436914891,2200.0289517901106,2231.817842741267,2272.013397748868,2317.322462658507
5,20900,2173.031220324873,2187.282970910106,2213.5287912921794,2249.723983875447,2292.765143672032,2339.302492976274,2202.308920758727,2241.900465070778,2289.124269999155,2339.72400954948,2390.1763491555957,2179.282089279482,2199.7025581921835,2231.2180975650017,2271.1559692993437,2316.2596518759456
5,21000,2173.030638168786,2187.0901928151416,2213.0740055994775,2248.997092104871,2291.8020107195357,2338.166463336823,2201.9077845329207,2241.1572858707277,2288.0968561021164,2338.5000529152235,2388.8499211686703,2179.1920358745438,2199.380004986945,2230.624029823266,2270.3049765665905,2315.203026020529
5,21100,2173.0301567259157,2186.8999554835686,2212.6240909781395,2248.2764304726807,2290.8453622497054,2337.0362092196,2201.5120703962943,2240.421542580003,2287.077189983928,2337.282843258572,2387.5284497211023,2179.1032574148217,2199.0612283924947,2230.035582855605,2269.4604050176395,2314.152571801935
5,21200,2173.029757908036,2186.7122030366627,2212.1789551774277,2247.561956387918,2289.8951355680642,2335.9117904055897,2201.1217066769314,2239.69316984707,2286.065231919322,2336.072373833204,2386.2119545419355,2179.0157433200147,2198.746171184601,2229.452694965372,2268.6222367542814,2313.1082593259694
5,21300,2173.02934817988,2186.526924701241,2211.7385703999526,2246.8535775277833,2288.951272872323,2334.7931602149865,2200.736622444238,2238.972102867113,2285.06094300426,2334.868636390878,2384.900455477034,2178.9294855394783,2198.4347915817407,2228.875327893556,2267.790413570371,2312.0700808842034
5,21400,2173.0288575016043,2186.344161928827,2211.302888788043,2246.1512446941488,2288.013797144742,2333.680232890102,2200.3567468747715,2238.258277529796,2284.0642846497026,2333.6716230848006,2383.5939711304386,2178.8444652511416,2198.1270663062714,2228.3034613153277,2266.9649043937475,2311.0379988906056
5,21500,2173.0283050239586,2186.1638406137295,2210.8718824864127,2245.4549424600987,2287.0827087227053,2332.573004466218,2199.982010271661,2237.551630085725,2283.075217671333,2332.4813227886825,2382.292519315543,2178.7606630616206,2197.8229658774403,2227.7370445560314,2266.1456346367186,2310.0120349533067
5,21600,2173.027775440174,2185.9859106206704,2210.445498749275,2244.764645759728,2286.157909317776,2331.4713989922907,2199.612344148112,2236.8520970940813,2282.093702690894,2331.29772651274,2380.9961172105623,2178.678054077608,2197.5224406139337,2227.1760193245677,2265.3325896186047,2308.992135163722
5,21700,2173.027342033721,2185.8103331996604,2210.023672477877,2244.0803109981766,2285.239310008673,2330.3754682878716,2199.2476812036793,2236.1596152578823,2281.11970013656,2330.1208265356377,2379.7047805694983,2178.596616550489,2197.225443901968,2226.6203403352206,2264.5257870819887,2307.9782547770765
5,21800,2173.026985000923,2185.637099516288,2209.6063722023023,2243.4018600983923,2284.3270255705847,2329.285268600686,2198.8879549009166,2235.4741216141606,2280.1531710582567,2328.9506116990888,2378.418526064547,2178.516336809021,2196.9319267895958,2226.0699714651846,2263.7251505894274,2306.970410193622
5,21900,2173.026614308187,2185.4661833192404,2209.1935329808616,2242.7292723630517,2283.4210363154584,2328.2008041175345,2198.5330993674856,2234.795554167439,2279.194075078736,2327.7870703624535,2377.1373709478394,2178.437203542404,2196.6418533717147,2225.524847813805,2262.930625877176,2305.9686379582736
5,22000,2173.0261650675166,2185.297529842202,2208.785132885927,2242.062524840302,2282.521268563619,2327.122065422698,2198.1830494925957,2234.123851199303,2278.2423719574053,2326.6301937458593,2375.8613294603656,2178.359206060295,2196.3551948205886,2224.9849256171124,2262.1422359251346,2304.972857809003
5,22100,2173.025661911032,2185.131120200274,2208.381131430108,2241.401538146292,2281.6276581216857,2326.0490821077756,2197.837741146466,2233.45895116742,2277.298022868417,2325.4799685294806,2374.5904168199568,2178.2823318200203,2196.0719124249026,2224.450187503002,2261.3598909974817,2303.983078065019
5,22200,2173.0251845943203,2184.966942886035,2207.981483483321,2240.746301034301,2280.740185353167,2324.9817435772593,2197.497110984828,2232.8007929690657,2276.3609877567915,2324.3363829122904,2373.3246469621163,2178.2065559793086,2195.791968067657,2223.9205801663825,2260.5835687769736,2302.9992806818723
5,22300,2173.0247967168225,2184.804957194553,2207.5861238821267,2240.0967692357076,2279.8588725838317,2323.9199770543696,2197.1610966609705,2232.1493164524904,2275.4312257389224,2323.199425815127,2372.064032451043,2178.131852964211,2195.515328191614,2223.3960321349646,2259.8132593350547,2302.021418601247
5,22400,2173.0244742548616,2184.645125720877,2207.1949978525454,2239.452857699895,2278.983670298451,2322.8638130848517,2196.8296366800864,2231.5044616837326,2274.5086972009085,2322.069083078828,2370.808586978446,2178.0582090721655,2195.2419485051355,2222.876512299104,2259.048891194243,2301.0495105599316
5,22500,2173.0241352653948,2184.4873988911777,2206.808094363952,2238.8145181080067,2278.1144622072875,2321.8133098237486,2196.502670587487,2230.866168310539,2273.5933635412543,2320.945340878689,2369.558322309706,2177.9856237967556,2194.971778203861,2222.3620068972805,2258.2904121730253,2300.083512286082
5,22600,2173.0237255818156,2184.331780836493,2206.425380484723,2238.1817897218725,2277.251251953206,2320.7684811181616,2196.1801381062305,2230.2343766913086,2272.685184442188,2319.8281875388425,2368.313249428328,2177.9140848043835,2194.7047924370895,2221.852470489026,2257.5378394403674,2299.123392735186
5,22700,2173.0232701050613,2184.1782688216895,2206.0468196442016,2237.554648178927,2276.3941676548784,2319.7293046297877,2195.8619793255107,2229.6090281878196,2271.7841188156235,2318.717608704077,2367.073380845727,2177.8435663969462,2194.4409687916072,2221.347837295404,2256.7911385759935,2298.16918012677
5,22800,2173.0228401506174,2184.0268287775875,2205.672353086393,2236.93299406383,2275.5430798209,2318.695735208672,2195.548135816791,2228.990064361205,2270.89012635211,2317.6135902318633,2365.838727145461,2177.774049821464,2194.1802599976018,2220.8480588041984,2256.0502627861815,2297.2208431248314
5,22900,2173.0224896531554,2183.8773845077453,2205.3019179692383,2236.3167562238104,2274.697925749093,2317.66772861022,2195.238550580717,2228.377426576591,2270.003167549212,2316.5161185833663,2364.609297548463,2177.7055258766272,2193.9226169541816,2220.3531096858783,2255.315174132704,2296.2783129201807
5,23000,2173.0221953186533,2183.7299039347104,2204.9354750052976,2235.7059226812275,2273.8586994236916,2316.6453467742213,2194.9331667932165,2227.77105754628,2269.123202020929,2315.4251781038524,2363.3851026522916,2177.637980873603,2193.668019232585,2219.862934272514,2254.585826401766,2295.341618161988
5,23100,2173.021885163181,2183.5843942120614,2204.5729834621297,2235.1004587390603,2273.025400911178,2315.628610666074,2194.6319280142675,2227.1709004573427,2268.250189509062,2314.340752694809,2362.166152623322,2177.5713994005328,2193.4164396125734,2219.377492647891,2253.8621782116084,2294.410753339106
5,23200,2173.021513758754,2183.440856594502,2204.2144364897863,2234.5003215396246,2272.1980193541617,2314.617452360371,2194.3347785081064,2226.576898401709,2267.384090083905,2313.262826564688,2360.9524556244364,2177.505770996386,2193.167840499296,2218.8967580505782,2253.1441955217124,2293.4856703163036
5,23300,2173.0211022906024,2183.2992633442764,2203.8597968017375,2233.9054668776503,2271.3763846492,2313.6117958211216,2194.041663420158,2225.988994693348,2266.5248639426004,2312.191384765452,2359.7440194111496,2177.441085388065,2192.922182688233,2218.4206969863744,2252.431863545477,2292.5663434193907
5,23400,2173.020714302871,2183.1595498048405,2203.5090066522143,2233.315849889488,2270.560521961724,2312.611671926058,2193.7525289053165,2225.40713314422,2265.672471481014,2311.126411645159,2358.5408513781863,2177.377325172333,2192.679434590116,2217.9492695215663,2251.7251513469596,2291.6527489037467
5,23500,2173.0203978377835,2183.021679813498,2203.1620241380315,2232.7314685062097,2269.7505383369257,2311.617144836449,2193.467321964665,2224.8312579286594,2264.826872104386,2310.067889285373,2357.3429593605115,2177.3144721988765,2192.4395591286902,2217.4824186250917,2251.024003259241,2290.7449109079494
5,23600,2173.0201310415023,2182.8856546325223,2202.8187955661497,2232.1522858044964,2268.946383715687,2310.6281642309623,2193.185990163025,2224.2613138160414,2263.988024885482,2309.0158011131034,2356.150349332292,2177.2525156692273,2192.202518725459,2217.020089540853,2250.3283938847685,2289.842768492028
5,23700,2173.0198492662275,2182.7514443411183,2202.479294437189,2231.5782182773114,2268.1478540656917,2309.6446195042176,2192.908481619048,2223.6972459932085,2263.15588978603,2307.9701308360013,2354.963027430543,2177.191447946051,2191.968284157773,2216.5622507895882,2249.6382990753114,2288.9462876343046
