hours,max_ff,time,inlet_T,outlet_T,block_1,Sn_block_1,bottom_right_T,mass_flow,SOC,power
5,2,18180.0,2673,2622.348434731568,2641.2177673019087,2657.276263550916,2582.6938266394227,0.4895396221031691,0.9452585772814341,6149.39513386967
5,2,18360.0,2673,2623.859602686095,2642.238780866121,2657.8192667019002,2585.090749847508,0.4895396221031691,0.9473208382099012,5965.930539700055
5,2,18540.0,2673,2625.330442813656,2643.2292678622243,2658.344452717941,2587.4346424619407,0.4895396221031701,0.9493214741477686,5787.361978685395
5,2,18720.0,2673,2626.761835670351,2644.190045574335,2658.8523654650985,2589.7262436672268,0.4895396221031706,0.9512621336954152,5613.582546184801
5,2,18900.0,2673,2628.154643738926,2645.121913522825,2659.343533809649,2591.966301840509,0.4895396221031702,0.9531444294322737,5444.487531767783
5,2,19080.0,2673,2629.5097218248634,2646.0256535437547,2659.818472272377,2594.155573444393,0.4895396221031706,0.9549699384489828,5279.973157068499
5,2,19260.0,2673,2630.82790884228,2646.902030147576,2660.2776818398274,2596.294821819562,0.4895396221031702,0.9567402028344468,5119.937573025364
5,2,19440.0,2673,2632.110041979791,2647.751790541733,2660.7216484886544,2598.3848161382416,0.4895396221031699,0.9584567300398991,4964.279140062866
5,2,19620.0,2673,2633.356938561369,2648.5756650630888,2661.150844933368,2600.4263302389113,0.4895396221031699,0.9601209933250752,4812.898630288665
5,2,19800.0,2673,2634.5694085827595,2649.374367295376,2661.565731383093,2602.4201417301524,0.4895396221031699,0.9617344323201699,4665.697705500118
5,2,19980.0,2673,2635.748246772725,2650.14859440354,2661.966755018077,2604.3670309979957,0.4895396221031701,0.9632984534927808,4522.579880995067
5,2,20160.0,2673,2636.8942443951605,2650.899027183677,2662.354349896539,2606.267780392681,0.4895396221031697,0.9648144305350133,4383.449092726546
5,2,20340.0,2673,2638.0081714330577,2651.6263305383545,2662.728937911875,2608.123173277801,0.4895396221031698,0.966283704874867,4248.2118602732435
5,2,20520.0,2673,2639.090795489778,2652.331153485694,2663.090928996657,2609.9339933205342,0.4895396221031694,0.9677075861651946,4116.774992114788
5,2,20700.0,2673,2640.1428621134187,2653.014129647311,2663.44072147746,2611.701023638741,0.4895396221031698,0.9690873527886636,3989.0479743684123
5,2,20880.0,2673,2641.165109416809,2653.6758773534148,2663.778701682507,2613.425046183647,0.4895396221031706,0.9704242524671965,3864.941195836173
5,2,21060.0,2673,2642.158262370649,2654.3169999448946,2664.1052448031837,2615.1068410107127,0.4895396221031704,0.9717195026872144,3744.3666408512468
5,2,21240.0,2673,2643.12303664553,2654.9380859588505,2664.420715469708,2616.747185647118,0.4895396221031704,0.9729742911634195,3627.2374228340805
5,2,21420.0,2673,2644.060128960188,2655.539709516857,2664.725468257868,2618.3468544207612,0.4895396221031699,0.9741897764226394,3513.468956070898
5,2,21600.0,2673,2644.9702288667154,2656.122430455362,2665.019846707608,2619.906617920425,0.4895396221031696,0.9753670883435808,3402.977524920167
5,2,21780.0,2673,2645.854008643347,2656.686794717299,2665.3041840787864,2621.427242369371,0.4895396221031697,0.9765073286619079,3295.6815108872775
5,2,21960.0,2673,2646.712135497336,2657.233334437837,2665.5788038718233,2622.909489230992,0.4895396221031697,0.9776115714320118,3191.4999111242964
5,2,22140.0,2673,2647.5452598263273,2657.762568306632,2665.8440199970223,2624.354114676871,0.4895396221031706,0.9786808634791853,3090.3537635678226
5,2,22320.0,2673,2648.3540227183644,2658.2750017427147,2666.100136838692,2625.761869135736,0.489539622103171,0.9797162249393931,2992.1652363941794
5,2,22500.0,2673,2649.1390459726267,2658.7711272882834,2666.347450255755,2627.133496793349,0.4895396221031693,0.9807186498502758,2896.85883956019
5,2,22680.0,2673,2649.900944187439,2659.25142473323,2666.586247134604,2628.469735258806,0.4895396221031698,0.9816891066985759,2804.3599572484295
5,2,22860.0,2673,2650.640316414925,2659.716361473509,2666.816805743899,2629.771315166366,0.4895396221031699,0.9826285388902193,2714.595861040835
5,2,23040.0,2673,2651.357752491352,2660.166392684121,2667.0393952270183,2631.0389599029277,0.4895396221031703,0.9835378652620381,2627.494941377996
5,2,23220.0,2673,2652.0538284703957,2660.601961620478,2667.2542769956085,2632.273385247225,0.4895396221031706,0.9844179805570481,2542.987261987445
5,2,23400.0,2673,2652.7291133441395,2661.0234997615426,2667.461704760024,2633.47529912493,0.4895396221031699,0.9852697558552052,2461.003743915125
5,2,23580.0,2673,2653.384158973985,2661.431427164573,2667.661924204365,2634.645401307417,0.4895396221031699,0.9860940390733538,2381.477387971588
5,2,23760.0,2673,2654.0195080301096,2661.8261526298293,2667.8551734525645,2635.784383201365,0.4895396221031697,0.9868916555091855,2304.3423108355546
5,2,23940.0,2673,2654.6356867265545,2662.2080740578303,2668.041683755392,2636.8929275838755,0.4895396221031697,0.9876634083712559,2229.5346270565537
5,2,24120.0,2673,2655.233215911332,2662.5775785400892,2668.221678538614,2637.971708484989,0.4895396221031703,0.988410079229954,2156.9911026512677
5,2,24300.0,2673,2655.812601958213,2662.9350426944893,2668.395374420897,2639.021390929618,0.4895396221031706,0.9891324284275128,2086.6502608936958
5,2,24480.0,2673,2656.3743408501105,2663.2808328562865,2668.562981453147,2640.042630767537,0.4895396221031704,0.9898311955918612,2018.4518865683551
5,2,24660.0,2673,2656.91891483288,2663.615305366099,2668.724703451663,2641.036074500169,0.4895396221031698,0.9905071001352425,1952.3374322187508
5,2,24840.0,2673,2657.446798344044,2663.938806729966,2668.880737658319,2642.002359182959,0.4895396221031702,0.9911608416994624,1888.2492983654665
5,2,25020.0,2673,2657.958453630124,2664.2516738774084,2669.031275169257,2642.9421123125244,0.4895396221031697,0.9917931005691877,1826.1313655875826
5,2,25200.0,2673,2658.45433563618,2664.554234308457,2669.1765005552033,2643.8559517949843,0.4895396221031694,0.9924045380747691,1765.928400904178
5,2,25380.0,2673,2658.9348824509675,2664.846806448113,2669.3165929169368,2644.7444858103663,0.4895396221031702,0.9929957970914769,1707.5872177879285
5,2,25560.0,2673,2659.400526140054,2665.1296997415525,2669.45172579582,2645.608312805267,0.4895396221031708,0.9935675025123185,1651.055360961591
5,2,25740.0,2673,2659.8516868423026,2665.4032149362743,2669.582067103646,2646.448021417737,0.4895396221031706,0.9941202616189844,1596.2818231193096
5,2,25920.0,2673,2660.2887758799093,2665.667644251654,2669.7077794218144,2647.2641904489856,0.4895396221031703,0.994654664510522,1543.2166673500428
5,2,26100.0,2673,2660.712192545409,2665.9232716256893,2669.8290203838087,2648.0573887999635,0.4895396221031693,0.9951712845341381,1491.8114172136613
5,2,26280.0,2673,2661.122329200268,2666.1703728599337,2669.945942196825,2648.828175473111,0.4895396221031695,0.9956706786770331,1442.0184377421529
5,2,26460.0,2673,2661.51956667721,2666.409215864623,2670.058692231327,2649.5770995362172,0.4895396221031693,0.9961533879478844,1393.7914936239554
5,2,26640.0,2673,2661.9042777683344,2666.6400608103804,2670.1674131427208,2650.3047001632776,0.4895396221031694,0.9966199377812595,1347.0853257263263
5,2,26820.0,2673,2662.276823849012,2666.863160374873,2670.2722430849108,2651.0115066374256,0.4895396221031704,0.997070838439713,1301.8560609736871
5,2,27000.0,2673,2662.637559148385,2667.078759883641,2670.373315657192,2651.6980383887576,0.4895396221031703,0.9975065853974022,1258.060693884358
5,2,27180.0,2673,2662.986826880108,2667.2870975441892,2670.4707601890896,2652.364804997091,0.4895396221031707,0.9979276597154095,1215.6575563210754
5,2,27360.0,2673,2663.3249645942983,2667.488404560246,2670.564701771895,2653.0123062763864,0.4895396221031702,0.9983345283864244,1174.6056677328156
5,2,27540.0,2673,2663.65229832503,2667.6829053817537,2670.6552614839998,2653.641032305631,0.4895396221031703,0.99872764468977,1134.8654456834777
5,2,27720.0,2673,2663.9691487094424,2667.8708177977223,2670.742556173653,2654.251463536724,0.4895396221031697,0.9991074485409198,1096.397962956276
5,2,27900.0,2673,2664.2758254094447,2668.0523531787608,2670.8266989704252,2654.8440708340045,0.4895396221031691,0.9994743668298385,1059.1656247911853
5,2,28080.0,2673,2664.572630566277,2668.227716618798,2670.907799330888,2655.4193155481594,0.4895396221031698,0.9998288138032104,1023.1317494813252
5,2,28260.0,2673,2664.8598580254065,2668.3971071129195,2670.9859632648104,2655.9776495776323,0.4895396221031702,1.0001711913912963,988.260662474942
5,2,28440.0,2673,2665.137795154114,2668.5607176923872,2671.061293109364,2656.5195154591447,0.4895396221031697,1.000501889513246,954.5174757098832
5,2,28620.0,2673,2665.406720212879,2668.718735617234,2671.1338878794877,2657.045346428412,0.4895396221031691,1.0008212863991715,921.8684067426889
5,2,28800.0,2673,2665.666906127577,2668.871342480956,2671.203843176515,2657.5555665347965,0.4895396221031695,1.0011297488885866,890.2803207819471
5,2,28980.0,2673,2665.9186168675164,2669.0187144075517,2671.271251402707,2658.0505907205834,0.4895396221031706,1.001427632725744,859.7211704156535
5,2,29160.0,2673,2666.1621101420396,2669.1610221637648,2671.336201982034,2658.530824945251,0.48953962210317103,1.0017152828740934,830.1596682281574
5,2,29340.0,2673,2666.397635332462,2669.298431339551,2671.3987813558288,2658.996666280029,0.4895396221031697,1.0019930338177498,801.5655378748053
5,2,29520.0,2673,2666.6254362878803,2669.431102461462,2671.459073004849,2659.448503030965,0.4895396221031691,1.0022612098479267,773.9091746545
5,2,29700.0,2673,2666.845748886956,2669.559191161768,2671.517157683669,2659.8867148297,0.4895396221031704,1.0025201253419738,747.1619415235044
5,2,29880.0,2673,2667.0588038162878,2669.682848281997,2671.573113423493,2660.3116727686584,0.4895396221031704,1.0027700850353896,721.2958317845911
5,2,30060.0,2673,2667.264824261629,2669.802220032625,2671.6270156250057,2660.723739514448,0.4895396221031698,1.003011384284127,696.2837493870126
5,2,30240.0,2673,2667.464029094821,2669.917448077307,2671.678936893955,2661.123269441928,0.4895396221031694,1.0032443093087535,672.0991220140829
5,2,30420.0,2673,2667.656628973277,2670.028669708648,2671.728947619876,2661.510608723728,0.4895396221031698,1.0034691374533558,648.7163746284126
5,2,30600.0,2673,2667.84282923118,2670.136017948394,2671.777115843766,2661.8860954562524,0.4895396221031704,1.0036861374653039,626.1105784638264
5,2,30780.0,2673,2668.0228291197072,2670.2396216825628,2671.82350724209,2662.250059767639,0.4895396221031704,1.0038955697309682,604.2575432665927
5,2,30960.0,2673,2668.196823432584,2670.3396057534474,2671.8681851448223,2662.602823957091,0.4895396221031699,1.004097686493544,583.1336199434804
