time,inlet_T,outlet_T,block_1,Sn_block_1,bottom_right,mass_flow,SOC,power
1647.4912834888225,2672.9999999999995,2594.3141139233207,2380.444201868482,2632.466805795341,2321.351277537105,4.895396221031693,0.42171232257003194,95529.25015837932
1665.4912834888225,2672.9999999999995,2594.7458697681877,2382.0604774733692,2632.7005360903145,2323.046923483106,4.895396221031698,0.42495558240149334,95005.07340739961
1683.4912834888225,2672.9999999999995,2595.1754499104427,2383.668166570777,2632.9329479464513,2324.735039679068,4.895396221031698,0.42818104220671466,94483.53808615336
1701.4912834888225,2672.9999999999995,2595.6026832186153,2385.2670876059924,2633.1640817847688,2326.415454964897,4.895396221031698,0.4313887954466366,93964.85195821624
1719.4912834888225,2672.9999999999995,2596.0274050800545,2386.8572441158617,2633.393878439269,2328.088159883904,4.8953962210316835,0.4345789425205546,93449.21487293724
1737.4912834888225,2672.9999999999995,2596.4494457916066,2388.43692742977,2633.622048933867,2329.751640057008,4.895396221031698,0.43775159073660086,92936.83285983288
1755.4912834888225,2672.9999999999995,2596.869597238548,2390.0093322941384,2633.84915386047,2331.4086975853493,4.895396221031696,0.44090683454513996,92426.74452403958
1773.4912834888225,2672.9999999999995,2597.2874944566533,2391.57338446083,2634.0749904921013,2333.0583765297188,4.895396221031696,0.4440447595739561,91919.3929533911
1791.4912834888225,2672.9999999999995,2597.703092543309,2393.1289059767473,2634.2994920743204,2334.7005100321508,4.895396221031693,0.4471654599209784,91414.83266227612
1809.4912834888225,2672.9999999999995,2598.1164834815468,2394.6758971996123,2634.5227095190976,2336.335089703679,4.895396221031703,0.4502690287111906,90912.9519779357
1827.4912834888225,2672.9999999999995,2598.5276435396186,2396.2143959063433,2634.7446953352874,2337.9621389742983,4.895396221031705,0.45335555765912283,90413.77971209382
1845.4912834888225,2672.9999999999995,2598.93640917952,2397.744448837569,2634.9653818302577,2339.581687645806,4.895396221031696,0.45642514234934706,89917.51440941604
1863.4912834888225,2672.9999999999995,2599.34298872668,2399.2661005198497,2635.1847578892266,2341.1937667691,4.895396221031696,0.4594778774408764,89423.90315069487
1881.4912834888225,2672.9999999999995,2599.7475379525267,2400.7793942154613,2635.4029332393084,2342.798407605904,4.895396221031692,0.4625138500684433,88932.75682033955
1899.4912834888225,2672.9999999999995,2600.14979866888,2402.284376802103,2635.6198297958585,2344.395641414542,4.895396221031687,0.465533149483284,88444.38887384445
1917.4912834888225,2672.9999999999995,2600.549742765557,2403.7810954806114,2635.8354094220613,2345.9854994041793,4.895396221031701,0.4685358708531627,87958.83343860983
1935.4912834888225,2672.9999999999995,2600.947589249637,2405.2695934557387,2636.0498058817,2347.5680127239125,4.895396221031708,0.4715221054008442,87475.82462728012
1953.4912834888225,2672.9999999999995,2601.3433092093287,2406.7499152841397,2636.2630022086632,2349.1432124585763,4.895396221031698,0.4744919404206602,86995.39754045515
1971.4912834888225,2672.9999999999995,2601.736721350294,2408.222108920785,2636.474945002065,2350.711129625203,4.895396221031687,0.4774454675509781,86517.77228002406
1989.4912834888225,2672.9999999999995,2602.128057853336,2409.6862160725063,2636.685641828544,2352.271795168753,4.895396221031704,0.48038277737856616,86042.6669649646
2007.4912834888225,2672.9999999999995,2602.5174570137438,2411.142278124653,2636.8951375147385,2353.8252399573003,4.895396221031698,0.48330395283408134,85569.91369673796
2025.4912834888225,2672.9999999999995,2602.904606347905,2412.590342015096,2637.103438806926,2355.3714947777207,4.895396221031696,0.4862090804478869,85099.89184865584
2043.4912834888225,2672.9999999999995,2603.289471589977,2414.0304527886706,2637.310519438311,2356.9105903323457,4.895396221031692,0.4890982539161323,84632.64302144763
2061.491283488823,2672.9999999999995,2603.672362773906,2415.4626519094313,2637.5164140470843,2358.44255723596,4.895396221031698,0.4919715612360533,84167.79081583921
2079.491283488823,2672.9999999999995,2604.053242824345,2416.886982149078,2637.721164951959,2359.9674260127867,4.895396221031698,0.49482908476403176,83705.38024346212
2097.491283488823,2672.9999999999995,2604.431947182057,2418.3034876775682,2637.924710299549,2361.485227093794,4.895396221031696,0.49767091102334987,83245.61108881778
2115.491283488823,2672.9999999999995,2604.8086249739104,2419.712210374309,2638.1270514439425,2362.995990814448,4.8953962210317,0.5004971268562088,82788.30230319878
2133.491283488823,2672.9999999999995,2605.1833526968953,2421.113190942473,2638.328237237882,2364.499747412765,4.895396221031711,0.503307814442157,82333.36101480288
2151.491283488823,2672.9999999999995,2605.555940922004,2422.5064736236754,2638.528281872327,2365.996527027838,4.895396221031716,0.506103058294551,81881.01720148178
2169.491283488823,2672.9999999999995,2605.9263538867417,2423.8921021353644,2638.7271972606477,2367.486359698717,4.895396221031696,0.508882947580465,81431.31428098762
2187.491283488823,2672.9999999999995,2606.2948485558927,2425.2701163506313,2638.924936707263,2368.9692753630475,4.895396221031689,0.5116475668956953,80983.94028310111
2205.491283488823,2672.9999999999995,2606.661473165775,2426.640556924129,2639.1215465891064,2370.445303855399,4.895396221031689,0.5143969945288736,80538.8366461218
2223.491283488823,2672.9999999999995,2607.0260283033685,2428.003465403784,2639.317043141766,2371.9144749060833,4.8953962210317,0.5171313118927885,80096.24546907467
2241.491283488823,2672.9999999999995,2607.388493269616,2429.358884122869,2639.511381168142,2373.376818140764,4.895396221031696,0.5198506049489782,79656.1918818206
2259.491283488823,2672.9999999999995,2607.749021934543,2430.706853948878,2639.704591946503,2374.832363080308,4.895396221031701,0.5225549569069219,79218.48907718387
2277.491283488823,2672.9999999999995,2608.107691083876,2432.0474131285237,2639.896725714941,2376.2811391405216,4.895396221031696,0.5252444462094592,78783.0438328191
2295.491283488823,2672.9999999999995,2608.464312974422,2433.380604304468,2640.0877593349883,2377.723175631685,4.895396221031689,0.5279191535924325,78350.08407990092
2313.491283488823,2672.9999999999995,2608.818909277073,2434.7064687863362,2640.277653304714,2379.1585017577577,4.895396221031696,0.5305791632236683,77919.58350870325
2331.491283488823,2672.9999999999995,2609.1717296115366,2436.0250436338474,2640.4664674015416,2380.587146615604,4.895396221031693,0.5332245536646092,77491.23906635826
2349.491283488823,2672.9999999999995,2609.5226279473504,2437.336369037129,2640.654226024495,2382.0091391949877,4.895396221031698,0.5358554013359644,77065.22804235527
2367.491283488823,2672.9999999999995,2609.871048459739,2438.6390453555373,2640.8406451448845,2383.423183700904,4.895396221031693,0.5384717971627034,76642.22524035523
2385.491283488823,2672.9999999999995,2610.218030249413,2439.93571077029,2641.026170277029,2384.8316979362344,4.895396221031689,0.5410738220826079,76220.9691315549
2403.491283488823,2672.9999999999995,2610.5632168893453,2441.225477201408,2641.210677365462,2386.2338600117714,4.895396221031687,0.5436615429255972,75801.8924391314
2421.491283488823,2672.9999999999995,2610.9064062836155,2442.508199837255,2641.3941218444947,2387.6295276505443,4.895396221031696,0.5462350380638034,75385.24051930703
2439.491283488823,2672.9999999999995,2611.247709050537,2443.7838799377178,2641.5764981707816,2389.018695008125,4.895396221031696,0.548794387759798,74970.87907500385
2457.491283488823,2672.9999999999995,2611.586910838671,2445.0511434348323,2641.757644126311,2390.4000877978115,4.895396221031696,0.5513396744198608,74559.06834135813
