% Model,LargeGraphiteBlockCharge_v3_mdotbnd_charge_discharge_halfDC.mph
% Version,COMSOL 6.0.0.405
% Date,"Oct 3 2022, 18:26"
% Table,Accumulated Probe Table 24 - 
% hours (h),max_flowrate_factor,Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), Sn_block_1","Temperature (K), bottom_right_T","Outward mass flow rate across feature selection (kg/s), mass_flowrate",Global Variable Probe 1
72,10,79020,2672.9999999999995,2476.1643733511373,2406.027984855073,2481.762351405581,2566.544066178704,0.6215905351053109,-122.35116249645577
72,10,79200,2672.9999999999995,2476.2955893405956,2411.130162315246,2486.972974918448,2560.7833058402066,0.6221727938022102,-122.38413273317862
72,10,79380,2672.9999999999995,2476.587094157535,2416.2320832683304,2492.092489552757,2555.3777971172403,0.6229982344938492,-122.36489357166235
72,10,79560,2672.9999999999995,2477.073086629227,2421.333261662087,2497.174215206256,2550.3240706444467,0.6244687480465781,-122.35023430127701
72,10,79740,2672.9999999999995,2477.788331522009,2426.4343908758847,2502.2783428349812,2545.6112361003707,0.6269102389106538,-122.38019372368511
72,10,79920,2672.9999999999995,2478.752001607242,2431.5355074748722,2507.3844008224005,2541.2285061449975,0.6300470542140917,-122.3853791743404
72,10,80100,2672.9999999999995,2479.977661964276,2436.636365339646,2512.480467500197,2537.1653308531804,0.6340261131953356,-122.38120274466618
72,10,80280,2672.9999999999995,2481.455638390856,2441.737023386199,2517.5768374360086,2533.4188118629672,0.6389436948239734,-122.38606212924532
72,10,80460,2672.9999999999995,2483.191645161634,2446.8373517174273,2522.6707154863248,2529.9861971927285,0.6447824587242634,-122.38509771908946
72,10,80640,2672.9999999999995,2485.1923029428995,2451.9373589486713,2527.764852666065,2526.863193803906,0.6516546829773594,-122.38576528645278
72,10,80820,2672.9999999999995,2487.5141895848633,2457.035331121855,2532.838788992039,2524.1298149014915,0.6596729456863911,-122.3599709395807
72,10,81000,2672.9999999999995,2490.1348238148084,2462.1320425680083,2537.9160718786356,2521.758750706513,0.669066541511703,-122.34897099315404
72,10,81180,2672.9999999999995,2493.0383927209136,2467.230609340103,2543.0276953959687,2519.6962418094267,0.6800957297500064,-122.39112062945401
72,10,81360,2672.9999999999995,2496.1860780064167,2472.3263585743325,2548.0934028627594,2517.91183836209,0.6918643677888943,-122.3312523563654
72,10,81540,2672.9999999999995,2499.6015041687942,2477.421524903585,2553.1718966932326,2516.4100628814936,0.7053847231799365,-122.31264998171243
72,10,81720,2672.9999999999995,2503.3236626166035,2482.517641316211,2558.2719384744314,2515.212294312908,0.7210746433188867,-122.34930445838766
72,10,81900,2672.9999999999995,2507.342631066613,2487.617361487833,2563.4160581555775,2514.283593718621,0.7392010008111114,-122.45409290729533
72,10,82080,2672.9999999999995,2511.6373640000884,2492.719423351346,2568.5574613787867,2513.603222006342,0.759137764650897,-122.49647079114926
72,10,82260,2672.9999999999995,2516.1559324524387,2497.8183551568936,2573.609688399954,2513.1726461812227,0.7802470040627217,-122.37711380899584
