% Model,tin_tegs_model_2_HF.mph
% Version,COMSOL 6.1.0.357
% Date,"Jun 1 2024, 12:13"
% Table,Table 2 - Surface Average 1
% Time (s),Temperature (K),Temperature (K),"Temperature (K), Point: 51"
2312,929.0134207574787,899.5340596397328,971.8426135599547
2313,928.9569307091338,899.4798142507601,971.7848133127388
2314,928.9004406607884,899.4255688617874,971.7270130655228
2315,928.8439506124435,899.3713234728151,971.669212818307
2316,928.7874605640984,899.3170780838418,971.611412571091
2317,928.7309705157527,899.2628326948698,971.5536123238751
2318,928.6744804674075,899.208587305897,971.4958120766591
2319,928.6179904190626,899.1543419169242,971.4380118294432
2320,928.5615003707177,899.1000965279518,971.3802115822273
2321,928.5050103223726,899.0458511389792,971.3224113350113
2322,928.4485202740275,898.9916057500056,971.2646110877955
2323,928.3920302256824,898.937360361034,971.2068108405796
2324,928.3355401773367,898.8831149720606,971.1490105933636
2325,928.2790501289918,898.8288695830882,971.0912103461477
2326,928.2225600806461,898.7746241941155,971.0334100989318
2327,928.166070032301,898.7203788051429,970.9756098517158
2328,928.1095799839561,898.6661334161706,970.9178096044999
2329,928.053089935611,898.6118880271974,970.860009357284
2330,927.9965998872653,898.5576426382254,970.8022091100681
2331,927.9401098389203,898.5033972492525,970.7444088628521
2332,927.8836197905752,898.4491518602795,970.6866086156363
2333,927.8271297422303,898.3949064713073,970.6288083684202
2334,927.7706396938851,898.3406610823343,970.5710081212044
2335,927.7141496455395,898.2864156933609,970.5132078739884
2336,927.6576595971945,898.2321703043888,970.4554076267725
2337,927.6011695488493,898.1779249154171,970.3976073795567
2338,927.5446795005043,898.1236795264433,970.3398071323406
2339,927.4881894521586,898.069434137471,970.2820068851248
2340,927.4316994038136,898.0151887484985,970.2242066379088
2341,927.3752093554689,897.9609433595255,970.1664063906929
2342,927.3187193071232,897.9066979705528,970.1086061434769
2343,927.2622292587783,897.8524525815802,970.0508058962611
2344,927.2057392104325,897.7982071926075,969.9930056490451
2345,927.1492491620884,897.7439618036344,969.9352054018292
2346,927.0927591137423,897.6897164146619,969.8774051546134
2347,927.0362690653977,897.6354710256896,969.8196049073973
2348,926.9797790170521,897.5812256367171,969.7618046601815
2349,926.9232889687069,897.5269802477443,969.7040044129654
2350,926.8667989203616,897.4727348587719,969.6462041657496
2351,926.8103088720169,897.4184894697989,969.5884039185337
2352,926.7538188236712,897.3642440808267,969.5306036713177
2353,926.6973287753264,897.3099986918538,969.4728034241018
2354,926.640838726981,897.2557533028809,969.4150031768859
2355,926.584348678636,897.2015079139088,969.3572029296699
2356,926.5278586302907,897.1472625249356,969.299402682454
2357,926.4713685819456,897.0930171359631,969.2416024352381
2358,926.4148785336006,897.0387717469908,969.1838021880222
2359,926.358388485255,896.984526358018,969.1260019408063
2360,926.3018984369102,896.9302809690448,969.0682016935904
2361,926.2454083885649,896.8760355800729,969.0104014463744
2362,926.1889183402196,896.8217901910998,968.9526011991585
2363,926.1324282918742,896.767544802127,968.8948009519426
2364,926.0759382435297,896.7132994131547,968.8370007047266
2365,926.0194481951844,896.6590540241817,968.7792004575108
2366,925.9629581468388,896.6048086352092,968.7214002102947
2367,925.9064680984941,896.550563246236,968.6635999630789
2368,925.8499780501486,896.4963178572648,968.6057997158629
2369,925.7934880018036,896.4420724682907,968.547999468647
2370,925.7369979534584,896.3878270793184,968.490199221431
2371,925.6805079051129,896.3335816903459,968.4323989742152
2372,925.624017856768,896.2793363013734,968.3745987269994
2373,925.5675278084227,896.2250909124007,968.3167984797833
2374,925.5110377600778,896.1708455234282,968.2589982325675
2375,925.4545477117323,896.1166001344553,968.2011979853514
2376,925.3980576633868,896.0623547454825,968.1433977381356
2377,925.3415676150423,896.0081093565096,968.0855974909196
2378,925.2850775666968,895.953863967537,968.0277972437037
2379,925.2285875183513,895.8996185785645,967.9699969964878
2380,925.1720974700062,895.845373189592,967.9121967492719
2381,925.1156074216607,895.7911278006192,967.8543965020559
2382,925.059117373316,895.7368824116465,967.79659625484
2383,925.0026273249707,895.6826370226735,967.7387960076242
2384,924.9461372766252,895.6283916337014,967.6809957604081
2385,924.8896472282805,895.5741462447282,967.6231955131923
2386,924.8331571799351,895.519900855756,967.5653952659763
2387,924.7766671315902,895.465655466783,967.5075950187604
2388,924.7201770832446,895.4114100778111,967.4497947715445
2389,924.6636870348995,895.3571646888382,967.3919945243285
2390,924.6071969865543,895.3029192998653,967.3341942771126
2391,924.5507069382091,895.2486739108934,967.2763940298967
2392,924.4942168898639,895.1944285219196,967.2185937826807
2393,924.4377268415187,895.1401831329474,967.1607935354649
2394,924.3812367931735,895.0859377439749,967.1029932882489
2395,924.3247467448283,895.0316923550021,967.045193041033
2396,924.268256696483,894.9774469660296,966.9873927938171
2397,924.2117666481378,894.9232015770566,966.9295925466012
2398,924.1552765997931,894.8689561880839,966.8717922993852
2399,924.0987865514473,894.8147107991116,966.8139920521693
2400,924.0422965031029,894.7604654101398,966.7561918049533
2401,923.9858064547572,894.7062200211662,966.6983915577374
2402,923.9293164064127,894.6519746321937,966.6405913105216
2403,923.872826358067,894.5977292432207,966.5827910633055
2404,923.8163363097223,894.5434838542485,966.5249908160897
2405,923.7598462613768,894.4892384652755,966.4671905688737
2406,923.7033562130318,894.4349930763033,966.4093903216578
2407,923.646866164686,894.3807476873304,966.3515900744418
2408,923.590376116341,894.3265022983575,966.293789827226
2409,923.5338860679955,894.2722569093854,966.2359895800101
2410,923.4773960196505,894.2180115204119,966.1781893327941
2411,923.4209059713052,894.16376613144,966.1203890855783
2412,923.3644159229597,894.109520742467,966.0625888383622
2413,923.3079258746152,894.0552753534942,966.0047885911464
2414,923.2514358262703,894.0010299645216,965.9469883439303
2415,923.1949457779242,893.9467845755486,965.8891880967145
2416,923.1384557295797,893.8925391865756,965.8313878494986
2417,923.0819656812345,893.8382937976036,965.7735876022826
2418,923.0254756328889,893.7840484086311,965.7157873550668
2419,922.9689855845438,893.7298030196588,965.6579871078508
2420,922.9124955361987,893.6755576306858,965.600186860635
2421,922.8560054878532,893.6213122417132,965.5423866134189
2422,922.799515439508,893.567066852741,965.4845863662031
2423,922.7430253911633,893.5128214637675,965.4267861189871
2424,922.6865353428175,893.4585760747948,965.3689858717712
2425,922.6300452944726,893.4043306858225,965.3111856245553
2426,922.5735552461277,893.3500852968499,965.2533853773393
2427,922.5170651977824,893.2958399078776,965.1955851301234
2428,922.4605751494371,893.2415945189044,965.1377848829075
2429,922.4040851010919,893.187349129932,965.0799846356915
2430,922.347595052747,893.1331037409589,965.0221843884757
2431,922.2911050044014,893.078858351987,964.9643841412596
2432,922.2346149560569,893.0246129630141,964.9065838940438
2433,922.1781249077112,892.9703675740409,964.8487836468279
2434,922.1216348593659,892.9161221850685,964.790983399612
2435,922.0651448110208,892.8618767960961,964.733183152396
2436,922.0086547626761,892.8076314071236,964.6753829051801
2437,921.95216471433,892.7533860181509,964.6175826579642
2438,921.8956746659856,892.6991406291778,964.5597824107482
2439,921.8391846176396,892.6448952402058,964.5019821635324
2440,921.7826945692954,892.5906498512323,964.4441819163163
2441,921.7262045209494,892.5364044622601,964.3863816691005
2442,921.6697144726049,892.4821590732873,964.3285814218845
2443,921.6132244242594,892.4279136843145,964.2707811746686
2444,921.5567343759145,892.3736682953421,964.2129809274528
2445,921.500244327569,892.3194229063695,964.1551806802368
2446,921.4437542792238,892.2651775173966,964.0973804330209
2447,921.3872642308787,892.2109321284241,964.0395801858049
2448,921.3307741825332,892.156686739451,963.981779938589
2449,921.2742841341884,892.1024413504784,963.923979691373
2450,921.2177940858429,892.0481959615057,963.8661794441572
2451,921.1648095488019,891.9980817895358,963.8103053182776
2452,921.1118250117605,891.9479676175654,963.7544311923981
2453,921.0588404747184,891.8978534455958,963.6985570665187
2454,921.0058559376779,891.847739273626,963.6426829406391
2455,920.9528714006359,891.7976251016557,963.5868088147596
2456,920.8998868635948,891.7475109296856,963.5309346888802
2457,920.8469023265533,891.6973967577158,963.4750605630006
2458,920.7939177895114,891.6472825857455,963.4191864371212
2459,920.7409332524704,891.5971684137753,963.3633123112417
2460,920.6879487154291,891.5470542418054,963.3074381853621
2461,920.6349641783873,891.4969400698353,963.2515640594827
2462,920.5819796413462,891.4468258978649,963.195689933603
2463,920.5289951043047,891.3967117258946,963.1398158077236
2464,920.4760105672635,891.3465975539248,963.0839416818442
2465,920.4230260302221,891.2964833819548,963.0280675559646
2466,920.3700414931803,891.2463692099851,962.9721934300851
2467,920.3170569561399,891.1962550380149,962.9163193042057
2468,920.2640724190975,891.146140866045,962.8604451783261
2469,920.2110878820563,891.0960266940742,962.8045710524466
2470,920.1581033450151,891.0459125221043,962.7486969265672
2471,920.1051188079734,890.9957983501345,962.6928228006876
2472,920.0521342709319,890.9456841781642,962.6369486748081
2473,919.9991497338902,890.8955700061947,962.5810745489287
2474,919.9461651968495,890.8454558342248,962.5252004230491
2475,919.893180659808,890.7953416622545,962.4693262971697
2476,919.8401961227663,890.7452274902843,962.41345217129
2477,919.787211585725,890.6951133183142,962.3575780454106
2478,919.7342270486835,890.6449991463445,962.3017039195312
2479,919.6812425116423,890.5948849743743,962.2458297936515
2480,919.6282579746008,890.5447708024041,962.1899556677721
2481,919.5752734375595,890.4946566304338,962.1340815418927
2482,919.5222889005183,890.444542458464,962.0782074160131
2483,919.4693043634763,890.394428286494,962.0223332901336
2484,919.4163198264355,890.3443141145242,961.9664591642542
2485,919.363335289394,890.2941999425535,961.9105850383746
2486,919.3103507523522,890.2440857705833,961.8547109124951
2487,919.2573662153112,890.1939715986136,961.7988367866157
2488,919.2043816782698,890.1438574266436,961.7429626607361
2489,919.1513971412281,890.0937432546732,961.6870885348566
2490,919.0984126041872,890.0436290827032,961.631214408977
2491,919.0454280671458,889.9935149107339,961.5753402830976
2492,918.9924435301045,889.943400738763,961.5194661572182
2493,918.9394589930629,889.8932865667933,961.4635920313385
2494,918.8864744560217,889.8431723948229,961.4077179054591
2495,918.8334899189801,889.7930582228536,961.3518437795797
2496,918.7805053819382,889.7429440508832,961.2959696537
2497,918.7275208448978,889.6928298789126,961.2400955278206
2498,918.674536307856,889.6427157069434,961.1842214019412
2499,918.6215517708142,889.5926015349729,961.1283472760616
2500,918.5685672337728,889.5424873630025,961.0724731501821
2501,918.5155826967315,889.4923731910322,961.0165990243026
2502,918.4625981596905,889.4422590190627,960.9607248984231
2503,918.4096136226489,889.3921448470925,960.9048507725436
2504,918.3566290856079,889.3420306751228,960.848976646664
2505,918.3036445485659,889.2919165031522,960.7931025207846
2506,918.2506600115245,889.2418023311823,960.7372283949051
2507,918.1976754744829,889.1916881592122,960.6813542690255
2508,918.1446909374414,889.1415739872422,960.6254801431461
2509,918.0917064004002,889.0914598152724,960.5696060172667
2510,918.0387218633588,889.0413456433026,960.513731891387
2511,917.9857373263172,888.9912314713322,960.4578577655076
2512,917.9327527892768,888.9411172993624,960.4019836396282
2513,917.8797682522348,888.8910031273924,960.3461095137485
2514,917.8267837151928,888.8408889554215,960.2902353878691
2515,917.7737991781521,888.7907747834519,960.2343612619896
2516,917.7208146411103,888.7406606114822,960.1784871361101
2517,917.6678301040689,888.6905464395115,960.1226130102306
2518,917.6148455670277,888.6404322675421,960.066738884351
2519,917.5618610299867,888.5903180955721,960.0108647584716
2520,917.5088764929448,888.540203923602,959.9549906325921
2521,917.4558919559032,888.4900897516316,959.8991165067125
2522,917.4029074188619,888.4399755796613,959.8432423808331
2523,917.3499228818208,888.3898614076915,959.7873682549535
2524,917.2969383447793,888.3397472357215,959.731494129074
2525,917.2439538077382,888.289633063751,959.6756200031946
2526,917.1909692706967,888.2395188917814,959.6197458773152
2527,917.1379847336551,888.189404719811,959.5638717514355
2528,917.0850001966138,888.1392905478408,959.5079976255561
2529,917.0320156595723,888.0891763758711,959.4521234996766
2530,916.979031122531,888.0390622039008,959.396249373797
2531,916.9260465854893,887.9889480319306,959.3403752479176
2532,916.8730620484481,887.9388338599606,959.2845011220381
2533,916.820077511407,887.888719687991,959.2286269961586
2534,916.7670929743656,887.8386055160205,959.172752870279
2535,916.7141084373238,887.788491344051,959.1168787443995
2536,916.6611239002826,887.7383771720804,959.0610046185201
2537,916.6081393632413,887.6882630001104,959.0051304926405
2538,916.5551548261999,887.638148828141,958.949256366761
2539,916.5021702891584,887.5880346561703,958.8933822408816
2540,916.4491857521169,887.5379204842004,958.837508115002
2541,916.3962012150756,887.4878063122305,958.7816339891225
2542,916.3432166780342,887.4376921402603,958.7257598632431
2543,916.2902321409928,887.38757796829,958.6698857373636
2544,916.2372476039512,887.3374637963202,958.614011611484
2545,916.1842630669096,887.2873496243502,958.5581374856046
2546,916.1312785298688,887.2372354523801,958.5022633597251
2547,916.0782939928272,887.1871212804097,958.4463892338455
2548,916.0253094557858,887.1370071084398,958.390515107966
2549,915.9723249187442,887.08689293647,958.3346409820865
2550,915.9193403817027,887.0367787644993,958.2787668562071
2551,915.8663558446611,886.9866645925305,958.2228927303275
2552,915.8133713076198,886.9365504205598,958.167018604448
2553,915.7603867705787,886.8864362485893,958.1111444785686
2554,915.707402233537,886.8363220766201,958.055270352689
2555,915.6544176964965,886.7862079046495,957.9993962268095
2556,915.6014331594548,886.7360937326796,957.9435221009301
2557,915.5484486224126,886.6859795607096,957.8876479750506
2558,915.4954640853719,886.6358653887396,957.831773849171
2559,915.4424795483299,886.5857512167688,957.7758997232916
2560,915.3894950112889,886.5356370447994,957.7200255974121
2561,915.3365104742472,886.4855228728292,957.6641514715325
2562,915.2835259372059,886.4354087008589,957.608277345653
2563,915.2305414001651,886.3852945288893,957.5524032197735
2564,915.1775568631238,886.3351803569185,957.496529093894
2565,915.1245723260818,886.285066184949,957.4406549680145
2566,915.0715877890408,886.2349520129786,957.384780842135
2567,915.0186032519993,886.1848378410092,957.3289067162556
2568,914.9656187149577,886.1347236690389,957.273032590376
2569,914.912634177916,886.0846094970684,957.2171584644965
2570,914.8596496408746,886.0344953250983,957.1612843386171
2571,914.8066651038332,885.9843811531291,957.1054102127375
2572,914.7536805667921,885.9342669811583,957.049536086858
2573,914.7006960297505,885.8841528091885,956.9936619609786
2574,914.6477114927092,885.8340386372181,956.9377878350991
2575,914.5947269556677,885.7839244652479,956.8819137092195
2576,914.5417424186268,885.7338102932779,956.82603958334
2577,914.4887578815852,885.6836961213078,956.7701654574605
2578,914.4357733445436,885.6335819493383,956.714291331581
2579,914.3827888075023,885.5834677773685,956.6584172057015
2580,914.3298042704605,885.5333536053982,956.602543079822
2581,914.2768197334193,885.4832394334278,956.5466689539425
2582,914.2238351963781,885.4331252614587,956.490794828063
2583,914.1708506593366,885.3830110894885,956.4349207021835
2584,914.1178661222951,885.3328969175175,956.3790465763041
2585,914.0648815852537,885.2827827455475,956.3231724504245
2586,914.0118970482122,885.2326685735782,956.267298324545
2587,913.9589125111708,885.182554401607,956.2114241986656
2588,913.9059279741297,885.1324402296368,956.1555500727859
2589,913.8529434370882,885.0823260576674,956.0996759469065
2590,913.7999589000468,885.0322118856972,956.043801821027
2591,913.7469743630053,884.9820977137268,955.9879276951475
2592,913.6939898259641,884.9319835417572,955.932053569268
2593,913.6410052889227,884.8818693697874,955.8761794433885
2594,913.5880207518811,884.8317551978171,955.820305317509
2595,913.5350362148399,884.7816410258464,955.7644311916295
2596,913.4820516777987,884.7315268538773,955.70855706575
2597,913.4290671407572,884.6814126819067,955.6526829398705
2598,913.3760826037159,884.6312985099366,955.596808813991
2599,913.323098066674,884.5811843379671,955.5409346881115
2600,913.2701135296327,884.531070165997,955.485060562232
2601,913.2171289925913,884.4809559940265,955.4291864363526
2602,913.1641444555501,884.4308418220565,955.3733123104729
2603,913.1111599185089,884.3807276500864,955.3174381845935
2604,913.0581753814671,884.3306134781164,955.261564058714
2605,913.0051908444261,884.2804993061462,955.2056899328344
2606,912.9522063073841,884.2303851341767,955.149815806955
2607,912.8992217703429,884.1802709622066,955.0939416810755
2608,912.8462372333015,884.1301567902364,955.038067555196
2609,912.7932526962602,884.0800426182658,954.9821934293165
2610,912.740268159219,884.0299284462964,954.926319303437
2611,912.6872836221777,883.9798142743265,954.8704451775575
2612,912.6342990851361,883.929700102356,954.814571051678
2613,912.5813145480947,883.8795859303863,954.7586969257985
2614,912.5283300110531,883.8294717584159,954.702822799919
2615,912.4753454740114,883.7793575864455,954.6469486740394
2616,912.4223609369701,883.7292434144754,954.5910745481599
2617,912.3693763999287,883.6791292425054,954.5352004222805
2618,912.3163918628879,883.6290150705363,954.479326296401
2619,912.2634073258466,883.5789008985656,954.4234521705214
2620,912.2104227888047,883.5287867265954,954.367578044642
2621,912.1574382517632,883.4786725546254,954.3117039187625
2622,912.1044537147218,883.4285583826551,954.2558297928829
2623,912.0514691776805,883.3784442106856,954.1999556670035
2624,911.998484640639,883.3283300387152,954.144081541124
2625,911.9455001035974,883.278215866745,954.0882074152445
2626,911.892515566557,883.2281016947749,954.0323332893649
2627,911.8395310295149,883.1779875228052,953.9764591634855
2628,911.7865464924736,883.127873350835,953.920585037606
2629,911.7335619554327,883.077759178865,953.8647109117264
2630,911.6805774183907,883.0276450068949,953.8088367858469
2631,911.6275928813494,882.9775308349251,953.7529626599675
2632,911.5746083443082,882.9274166629543,953.6970885340879
2633,911.5216238072666,882.877302490985,953.6412144082084
2634,911.4686392702256,882.8271883190143,953.585340282329
2635,911.415654733184,882.7770741470447,953.5294661564495
2636,911.3626701961424,882.726959975074,953.4735920305699
2637,911.3096856591008,882.6768458031041,953.4177179046904
2638,911.2567011220596,882.626731631134,953.361843778811
2639,911.2037165850185,882.5766174591645,953.3059696529314
2640,911.1507320479769,882.5265032871936,953.2500955270519
2641,911.0977475109357,882.4763891152242,953.1942214011725
2642,911.0447629738935,882.426274943254,953.138347275293
2643,910.9917784368523,882.3761607712843,953.0824731494134
2644,910.938793899811,882.3260465993144,953.0265990235339
2645,910.8858093627694,882.275932427344,952.9707248976545
2646,910.832824825728,882.2258182553743,952.9148507717749
2647,910.7798402886868,882.1757040834042,952.8589766458954
2648,910.7268557516456,882.1255899114336,952.803102520016
2649,910.6738712146043,882.075475739464,952.7472283941364
2650,910.6208866775627,882.0253615674931,952.6913542682569
2651,910.5679021405211,881.975247395524,952.6354801423774
2652,910.5149176034797,881.9251332235534,952.579606016498
2653,910.4619330664385,881.8750190515831,952.5237318906184
2654,910.408948529397,881.8249048796133,952.4678577647389
2655,910.3559639923558,881.7747907076434,952.4119836388595
2656,910.3029794553144,881.724676535673,952.3561095129799
2657,910.2499949182724,881.674562363703,952.3002353871004
2658,910.1970103812316,881.6244481917331,952.2443612612209
2659,910.1440258441901,881.5743340197632,952.1884871353415
2660,910.0910413071484,881.5242198477923,952.1326130094619
2661,910.0380567701076,881.4741056758229,952.0767388835824
2662,909.9850722330659,881.4239915038532,952.020864757703
2663,909.9320876960245,881.3738773318831,951.9649906318234
2664,909.8791031589828,881.3237631599123,951.9091165059439
2665,909.8261186219418,881.2736489879428,951.8532423800644
2666,909.7731340849006,881.2235348159727,951.7973682541849
2667,909.7201495478588,881.173420644002,951.7414941283054
2668,909.6671650108174,881.1233064720326,951.6856200024259
2669,909.6141804737758,881.0731923000621,951.6297458765465
2670,909.5611959367345,881.0230781280927,951.5738717506669
2671,909.5082113996934,880.9729639561218,951.5179976247874
2672,909.4552268626524,880.9228497841526,951.4621234989079
2673,909.4022423256105,880.8727356121829,951.4062493730283
2674,909.3492577885696,880.8226214402125,951.3503752471489
2675,909.2962732515275,880.772507268242,951.2945011212694
2676,909.2432887144863,880.7223930962721,951.23862699539
2677,909.1903041774455,880.672278924302,951.1827528695104
2678,909.1373196404035,880.6221647523315,951.1268787436309
2679,909.0843351033622,880.5720505803616,951.0710046177514
2680,909.0313505663206,880.521936408392,951.0151304918719
2681,908.9783660292796,880.4718222364214,950.9592563659924
2682,908.9253814922379,880.4217080644516,950.9033822401129
2683,908.8723969551968,880.3715938924814,950.8475081142333
2684,908.8194124181549,880.3214797205112,950.7916339883539
2685,908.7664278811138,880.2713655485413,950.7357598624744
2686,908.7134433440724,880.2212513765717,950.679885736595
2687,908.6604588070307,880.1711372046012,950.6240116107153
2688,908.6074742699896,880.1210230326312,950.5681374848359
2689,908.5544897329484,880.0709088606612,950.5122633589564
2690,908.5015051959068,880.0207946886909,950.4563892330768
2691,908.448520658865,879.9706805167211,950.4005151071974
2692,908.3955361218241,879.9205663447508,950.3446409813179
2693,908.3425515847825,879.8704521727814,950.2887668554384
2694,908.2895670477407,879.8203380008111,950.2328927295589
2695,908.2365825106996,879.7702238288408,950.1770186036794
2696,908.183597973658,879.7201096568716,950.1211444777999
2697,908.1306134366167,879.6699954849007,950.0652703519203
2698,908.0776288995755,879.6198813129305,950.0093962260408
2699,908.024644362534,879.5697671409604,949.9535221001614
2700,907.9716598254926,879.5196529689903,949.8976479742818
2701,907.9186752884514,879.4695387970204,949.8417738484023
2702,907.8656907514098,879.4194246250505,949.7858997225229
2703,907.8127062143685,879.3693104530803,949.7300255966434
2704,907.7597216773266,879.31919628111,949.6741514707638
2705,907.7067371402849,879.2690821091398,949.6182773448844
2706,907.653752603244,879.2189679371699,949.5624032190049
2707,907.6007680662029,879.1688537652002,949.5065290931253
2708,907.5477835291615,879.1187395932302,949.4506549672459
2709,907.4947989921196,879.0686254212605,949.3947808413664
2710,907.4418144550787,879.0185112492902,949.3389067154869
2711,907.3888299180373,878.9683970773201,949.2830325896074
2712,907.3358453809964,878.9182829053498,949.2271584637278
2713,907.2828608439545,878.8681687333797,949.1712843378484
2714,907.2298763069128,878.8180545614091,949.1154102119688
2715,907.1768917698719,878.7679403894394,949.0595360860893
2716,907.1239072328299,878.7178262174696,949.0036619602099
2717,907.0709226957885,878.6677120454989,948.9477878343304
2718,907.0179381587475,878.6175978735295,948.8919137084508
2719,906.964953621706,878.5674837015589,948.8360395825714
2720,906.9119690846647,878.517369529589,948.7801654566919
2721,906.8589845476235,878.4672553576193,948.7242913308123
2722,906.8060000105817,878.4171411856489,948.6684172049329
2723,906.7530154735406,878.367027013679,948.6125430790534
2724,906.7000309364989,878.3169128417088,948.5566689531738
2725,906.6470463994575,878.2667986697392,948.5007948272944
2726,906.5940618624164,878.2166844977687,948.4449207014148
2727,906.5410773253744,878.1665703257991,948.3890465755354
2728,906.4880927883332,878.116456153829,948.3331724496558
2729,906.4351082512917,878.0663419818592,948.2772983237763
2730,906.3821237142505,878.0162278098886,948.2214241978969
2731,906.329139177209,877.9661136379193,948.1655500720173
2732,906.2761546401678,877.9159994659485,948.1096759461378
2733,906.2231701031267,877.865885293979,948.0538018202584
2734,906.1701855660846,877.8157711220084,947.9979276943787
2735,906.1172010290438,877.7656569500389,947.9420535684993
2736,906.0642164920024,877.7155427780687,947.8861794426199
2737,906.0112319549604,877.6654286060981,947.8303053167404
2738,905.9582474179194,877.6153144341285,947.7744311908608
2739,905.9052628808778,877.5652002621576,947.7185570649814
2740,905.8522783438367,877.5150860901882,947.6626829391018
2741,905.7992938067953,877.4649719182177,947.6068088132223
2742,905.7463092697536,877.4148577462474,947.5509346873428
2743,905.6933247327122,877.3647435742776,947.4950605614633
2744,905.6403401956713,877.3146294023078,947.4391864355839
2745,905.5873556586299,877.2645152303376,947.3833123097043
2746,905.5343711215878,877.2144010583681,947.3274381838248
2747,905.4813865845465,877.1642868863977,947.2715640579454
2748,905.4284020475054,877.1141727144276,947.2156899320657
2749,905.3754175104636,877.0640585424572,947.1598158061863
2750,905.3224329734225,877.013944370487,947.1039416803069
2751,905.2694484363814,876.9638301985173,947.0480675544273
2752,905.2164638993398,876.9137160265474,946.9921934285478
2753,905.1634793622981,876.863601854577,946.9363193026684
2754,905.1104948252568,876.8134876826075,946.8804451767888
2755,905.0575102882151,876.7633735106366,946.8245710509093
2756,905.0045257511741,876.7132593386672,946.7686969250298
2757,904.9515412141329,876.6631451666967,946.7128227991503
2758,904.8985566770915,876.6130309947271,946.6569486732708
2759,904.8455721400497,876.5629168227568,946.6010745473912
2760,904.7925876030087,876.5128026507871,946.5452004215118
2761,904.7396030659669,876.4626884788172,946.4893262956324
2762,904.6866185289256,876.412574306847,946.4334521697527
2763,904.6336339918842,876.3624601348768,946.3775780438733
2764,904.580649454843,876.3123459629061,946.3217039179939
2765,904.5276649178015,876.2622317909364,946.2658297921142
2766,904.4746803807601,876.2121176189663,946.2099556662348
2767,904.4216958437188,876.1620034469967,946.1540815403554
2768,904.3687113066774,876.1118892750264,946.0982074144758
2769,904.3157267696356,876.0617751030566,946.0423332885963
2770,904.2627422325944,876.0116609310863,945.9864591627168
2771,904.2097576955529,875.961546759116,945.9305850368373
2772,904.1567731585117,875.9114325871462,945.8747109109578
2773,904.1037886214707,875.8613184151764,945.8188367850782
2774,904.0508040844287,875.8112042432067,945.7629626591988
2775,903.9978195473876,875.761090071236,945.7070885333193
2776,903.9448350103459,875.7109758992658,945.6512144074397
2777,903.8918504733045,875.6608617272959,945.5953402815603
2778,903.8388659362635,875.6107475553259,945.5394661556809
2779,903.7858813992221,875.5606333833558,945.4835920298012
2780,903.7328968621805,875.5105192113856,945.4277179039218
2781,903.6799123251388,875.4604050394149,945.3718437780424
2782,903.6269277880972,875.410290867445,945.3159696521627
2783,903.5739432510562,875.3601766954753,945.2600955262833
2784,903.5209587140147,875.3100625235049,945.2042214004038
2785,903.4679741769736,875.2599483515352,945.1483472745243
2786,903.4149896399325,875.2098341795651,945.0924731486448
2787,903.3620051028909,875.1597200075947,945.0365990227652
2788,903.3090205658492,875.1096058356248,944.9807248968858
2789,903.2560360288076,875.0594916636552,944.9248507710063
2790,903.2030514917659,875.0093774916849,944.8689766451267
2791,903.1500669547252,874.9592633197151,944.8131025192473
2792,903.0970824176839,874.9091491477444,944.7572283933678
2793,903.0440978806421,874.8590349757744,944.7013542674882
2794,902.9911133436011,874.8089208038051,944.6454801416088
2795,902.9381288065592,874.7588066318342,944.5896060157294
2796,902.8851442695183,874.7086924598648,944.5337318898497
2797,902.8321597324766,874.6585782878941,944.4778577639703
2798,902.7791751954351,874.608464115925,944.4219836380908
2799,902.7261906583941,874.5583499439546,944.3661095122112
2800,902.6732061213523,874.5082357719842,944.3102353863318
2801,902.6202215843107,874.4581216000146,944.2543612604522
2802,902.5672370472696,874.4080074280445,944.1984871345728
2803,902.5142525102282,874.357893256074,944.1426130086933
2804,902.4612679731869,874.307779084104,944.0867388828137
2805,902.4082834361451,874.2576649121341,944.0308647569343
2806,902.355298899104,874.2075507401643,943.9749906310548
2807,902.302314362063,874.1574365681937,943.9191165051752
2808,902.2493298250213,874.1073223962239,943.8632423792958
2809,902.1963452879797,874.0572082242538,943.8073682534161
2810,902.1433607509384,874.0070940522837,943.7514941275367
2811,902.0903762138971,873.9569798803133,943.6956200016573
2812,902.0373916768553,873.9068657083438,943.6397458757777
2813,901.9844071398142,873.8567515363736,943.5838717498982
2814,901.9314226027732,873.8066373644035,943.5279976240188
2815,901.8784380657312,873.756523192433,943.4721234981392
2816,901.8254535286896,873.7064090204634,943.4162493722597
2817,901.7724689916488,873.6562948484934,943.3603752463803
2818,901.7194844546073,873.6061806765235,943.3045011205007
2819,901.6664999175655,873.5560665045532,943.2486269946213
2820,901.6135153805244,873.5059523325831,943.1927528687418
2821,901.5605308434833,873.4558381606133,943.1368787428622
2822,901.5075463064418,873.405723988643,943.0810046169828
2823,901.4545617694004,873.3556098166727,943.0251304911031
2824,901.4015772323584,873.305495644703,942.9692563652237
2825,901.3485926953172,873.2553814727327,942.9133822393443
2826,901.2956081582762,873.2052673007624,942.8575081134646
2827,901.2426236212344,873.1551531287927,942.8016339875852
2828,901.1896390841932,873.1050389568227,942.7457598617058
2829,901.1366545471515,873.0549247848521,942.6898857358262
2830,901.0836700101103,873.0048106128827,942.6340116099467
2831,901.0306854730685,872.9546964409125,942.5781374840673
