% Model,LargeGraphiteBlockCharge_v3_mdotbnd_discharge_full.mph
% Version,COMSOL 6.0.0.405
% Date,"Oct 9 2023, 22:11"
% Table,Accumulated Probe Table 24 - 
% hours (h),max_flowrate_factor,Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), Sn_block_1","Temperature (K), bottom_right_T","Outward mass flow rate across feature selection (kg/s), mass_flowrate"
10,1,41760,2172.9999999999995,2321.903334470226,2218.7841309956457,2207.1734050183127,2356.2905834757544,0.12238490552579256
10,1,42120,2172.9999999999995,2317.9527168040504,2217.2955490111012,2205.991854668839,2351.884813576468,0.12238490552579274
10,1,42480,2172.9999999999995,2314.0692203439226,2215.846730178591,2204.8448934282087,2347.5365787409996,0.12238490552579251
10,1,42840,2172.9999999999995,2310.253352079486,2214.436987095361,2203.7317936578615,2343.247136798994,0.12238490552579231
10,1,43200,2172.9999999999995,2306.505528610397,2213.065627806406,2202.6518296154313,2339.0176452971623,0.12238490552579241
10,1,43560,2172.9999999999995,2302.8260621937325,2211.731956961564,2201.6042803294085,2334.849161438771,0.12238490552579241
10,1,43920,2172.9999999999995,2299.2151324685647,2210.4352770846785,2200.5884297438065,2330.7426500597726,0.12238490552579272
10,1,44280,2172.9999999999995,2295.6728907285105,2209.1748887794865,2199.603562246263,2326.6989858197644,0.1223849055257926
10,1,44640,2172.9999999999995,2292.1994822841384,2207.950091135176,2198.6489695740443,2322.7189505347555,0.1223849055257924
10,1,45000,2172.9999999999995,2288.794932654113,2206.7601828395955,2197.723947148109,2318.8032361303212,0.12238490552579256
10,1,45360,2172.9999999999995,2285.459121774869,2205.604463464163,2196.827796149946,2314.952446841461,0.12238490552579256
10,1,45720,2172.9999999999995,2282.1919484995437,2204.4822333772636,2195.9598263565763,2311.167101184376,0.12238490552579279
10,1,46080,2172.9999999999995,2278.9932008182336,2203.392795022772,2195.1193542966607,2307.4476339494595,0.12238490552579255
10,1,46440,2172.9999999999995,2275.8626313468185,2202.3354530790175,2194.3057021807736,2303.79440027262,0.12238490552579256
10,1,46800,2172.9999999999995,2272.799967175082,2201.3095148719003,2193.5181990442657,2300.207677431692,0.12238490552579241
10,1,47160,2172.9999999999995,2269.804757082687,2200.3142922172806,2192.7561863454343,2296.6876658669203,0.12238490552579255
10,1,47520,2172.9999999999995,2266.8766350129918,2199.349100320084,2192.019008991568,2293.234493887498,0.12238490552579298
10,1,47880,2172.9999999999995,2264.0151565285437,2198.413258982842,2191.3060221713504,2289.848216662048,0.12238490552579276
10,1,48240,2172.9999999999995,2261.219745808664,2197.5060937019634,2190.6165917250137,2286.5288208241063,0.12238490552579268
10,1,48600,2172.9999999999995,2258.489829172264,2196.6269354891347,2189.950091002823,2283.2762293293345,0.12238490552579241
10,1,48960,2172.9999999999995,2255.824816496982,2195.7751213258975,2189.305902221387,2280.090301119609,0.12238490552579259
