hours,max_flowrate_factor,time,inlet_T,outlet_T,mass_flowrate
20,50,12384.686331441337,2672.9999999999995,2667.160404384432,3.059622638144813
20,50,13104.686331441337,2672.9999999999995,2668.284545726473,3.0596226381448104
20,50,13824.686331441337,2672.9999999999995,2669.1879332955154,3.0596226381448104
20,50,14544.686331441337,2672.9999999999995,2669.92275668985,3.0596226381448126
20,50,15264.686331441337,2672.9999999999995,2670.519696353999,3.0596226381448104
20,50,15984.686331441337,2672.9999999999995,2670.998152819238,3.0596226381448104
20,50,16704.686331441335,2672.9999999999995,2671.3880996193807,3.059622638144817
20,50,17424.686331441335,2672.9999999999995,2671.7035885212376,3.059622638144808
20,50,18144.68633144133,2672.9999999999995,2671.950158429537,3.059622638144808
50,1,0.0,2672.9999999999995,2173.0000001268872,0.024476931349948
50,1,0.8170364346071626,2672.9999999999995,2173.00000013029,0.0244769811014459
50,1,1.6340728692143252,2672.9999999999995,2173.0000001333888,0.0244769830950698
50,1,3.2681457384286503,2672.9999999999995,2173.000000138892,0.0244769756132998
50,1,4.902218607642976,2672.9999999999995,2173.00000014342,0.0244769799745323
50,1,8.170364346071626,2672.9999999999995,2173.0000001503918,0.0244769809387573
50,1,11.438510084500276,2672.9999999999995,2173.000000155518,0.0244769811122414
50,1,14.706655822928926,2672.9999999999995,2173.000000159667,0.0244769811065537
50,1,17.974801561357577,2672.9999999999995,2173.00000016334,0.0244769810978198
50,1,24.51109303821488,2672.9999999999995,2173.000000169953,0.0244769811053125
50,1,37.58367599192948,2672.9999999999995,2173.000000180303,0.0244769811081863
50,1,63.728841899358684,2672.9999999999995,2173.0000001944054,0.0244769811055094
50,1,89.87400780678789,2672.9999999999995,2173.0000002058464,0.0244769811046932
50,1,142.1643396216463,2672.9999999999995,2173.000000222562,0.0244769811047388
50,1,246.7450032513631,2672.9999999999995,2173.0000002420625,0.0244769811051452
50,1,351.3256668810799,2672.9999999999995,2173.0000002571787,0.024476981105237
50,1,560.4869941405135,2672.9999999999995,2173.000000277227,0.0244769811051688
50,1,769.6483213999471,2672.9999999999995,2173.000000293574,0.0244769811051468
50,1,1187.9709759188145,2672.9999999999995,2173.0000003193163,0.0244769811051561
50,1,1606.2936304376817,2672.9999999999995,2173.0000003437654,0.0244769811051598
50,1,2442.938939475416,2672.9999999999995,2173.0000003906507,0.0244769811051587
50,1,4116.229557550885,2672.9999999999995,2173.000000484893,0.0244769811051583
50,1,5789.520175626354,2672.9999999999995,2173.0000005791653,0.0244769811051583
50,1,7589.520175626354,2672.9999999999995,2173.000000680535,0.0244769811051583
50,1,9389.520175626354,2672.9999999999995,2173.0000007821727,0.0244769811051584
50,1,11189.520175626354,2672.9999999999995,2173.0000008839515,0.0244769811051584
