% Model,,,,,,,,,,,
% Version,,,,,,,,,,,
% Date,,,,,,,,,,,
% Table,,,,,,,,,,,
% charge_hrs (h),Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T","Temperature (K), block1_T","Temperature (K), inlet_T_2","Temperature (K), outlet_T_2","Temperature (K), inlet_T 1","Temperature (K), outlet_T 1","Temperature (K), block2_T","Temperature (K), block3_T","Temperature (K), block4_T"
4,6847.2,2673.0000000000014,2274.049970065741,2586.650547405943,2672.9999999999955,2273.8828144792396,2673.000000000002,2273.7237903270884,2541.654781434623,2488.6678591282625,2239.9871807698046
4,6854.400000000001,2673.0000000000014,2274.226242347063,2586.7952959259924,2672.9999999999955,2274.0542358986304,2673.000000000002,2273.8892416594936,2541.846858140372,2488.8958006797952,2240.126115
4,6861.6,2673.0000000000014,2274.3900919938696,2586.9397877391293,2672.9999999999955,2274.224050325033,2673.000000000002,2274.0630613801995,2542.0386701859356,2489.1233361738705,2240.265160986435
4,6868.8,2673.0000000000014,2274.543913930369,2587.0840016774114,2672.9999999999955,2274.388629718259,2673.000000000002,2274.2380295988405,2542.230197706646,2489.350424,2240.4043699362182
4,6876,2673.0000000000014,2274.702408752764,2587.2279299816846,2672.9999999999955,2274.5503217153146,2673.000000000002,2274.4046000439785,2542.4214239794655,2489.577206335154,2240.5437321044487
4,6883.2,2673.0000000000014,2274.873240866222,2587.3715740667767,2672.9999999999955,2274.7141352364742,2673.000000000002,2274.5626942047484,2542.6123592418194,2489.803893069864,2240.683198472054
4,6890.400000000001,2673.0000000000014,2275.0509269435966,2587.5149494460175,2672.9999999999955,2274.882716741917,2673.000000000002,2274.7220573021996,2542.803029772539,2490.030540550678,2240.8227357753867
4,6897.6,2673.0000000000014,2275.2242832503907,2587.6580789649724,2672.9999999999955,2275.0537254453843,2673.000000000002,2274.8890735839677,2542.9934182198917,2490.2569654763884,2240.9623540446087
4,6904.8,2673.0000000000014,2275.386405785262,2587.8009534780385,2672.9999999999955,2275.2224463098005,2673.000000000002,2275.0630215298415,2543.1835394391333,2490.482997,2241.102107249743
4,6912,2673.0000000000014,2275.5426325810877,2587.9435522671847,2672.9999999999955,2275.3869707738513,2673.000000000002,2275.2364612117553,2543.3733777984125,2490.7085976310777,2241.2420223292465
4,6919.2,2673.0000000000014,2275.7064642991904,2588.0858732543347,2672.9999999999955,2275.550515362338,2673.000000000002,2275.401764335741,2543.5629123675967,2490.933916763783,2241.382066375019
4,6926.400000000001,2673.0000000000014,2275.879851791433,2588.2279144285158,2672.9999999999955,2275.7166007833157,2673.000000000002,2275.5614285374068,2543.752164793868,2491.1591367502874,2241.5221899895246
4,6933.6,2673.0000000000014,2276.055343753469,2588.369691482636,2672.9999999999955,2275.886029590543,2673.000000000002,2275.723822,2543.941154170435,2491.3842976488345,2241.6623830041062
4,6940.8,2673.0000000000014,2276.223514053319,2588.5112265794733,2672.9999999999955,2276.0556587066894,2673.000000000002,2275.8928868520707,2544.1298665882337,2491.6092045207474,2241.802683389037
4,6948,2673.0000000000014,2276.3835706989025,2588.6525083319398,2672.9999999999955,2276.222549,2673.000000000002,2276.065824588698,2544.3183105160697,2491.8337261901147,2241.9431378374184
4,6955.2,2673.0000000000014,2276.5446894472984,2588.793522035275,2672.9999999999955,2276.387392143047,2673.000000000002,2276.2359938189306,2544.5064660869175,2492.0578614607352,2242.083743565747
4,6962.400000000001,2673.0000000000014,2276.714670328659,2588.934259910347,2672.9999999999955,2276.553336932452,2673.000000000002,2276.400076737559,2544.694317287294,2492.2817273288865,2242.2244583965607
4,6969.6,2673.0000000000014,2276.8899691622937,2589.074717824183,2672.9999999999955,2276.7220185693714,2673.000000000002,2276.562451310541,2544.8818934218134,2492.505490130849,2242.365242
4,6976.8,2673.0000000000014,2277.0615496198384,2589.2149134401566,2672.9999999999955,2276.892052813951,2673.000000000002,2276.7292449138463,2545.0692117952703,2492.7291734150385,2242.506099884737
4,6984,2673.0000000000014,2277.2246911862835,2589.354866628462,2672.9999999999955,2277.060342269774,2673.000000000002,2276.900722205384,2545.256260093398,2492.9525958652007,2242.647077829064
4,6991.2,2673.0000000000014,2277.3838318128123,2589.4945722036205,2672.9999999999955,2277.2256554107903,2673.000000000002,2277.0720611828706,2545.4430370765735,2493.175644748732,2242.7882157612553
4,6998.400000000001,2673.0000000000014,2277.5486951093603,2589.6340110254746,2672.9999999999955,2277.3905571828864,2673.000000000002,2277.239335,2545.629528484417,2493.398317202059,2242.929497
4,7005.6,2673.0000000000014,2277.721692247565,2589.773177226502,2672.9999999999955,2277.557776,2673.000000000002,2277.402829290765,2545.8157257323583,2493.6207223115894,2243.0708811159616
4,7012.8,2673.0000000000014,2277.897840048154,2589.9120689811316,2672.9999999999955,2277.7279290370234,2673.000000000002,2277.5665305349976,2546.0016502173926,2493.843020918381,2243.2123270760803
4,7020,2673.0000000000014,2278.067431,2590.0507021112967,2672.9999999999955,2277.898469437414,2673.000000000002,2277.7354514837702,2546.187319294085,2494.0651965962884,2243.353840003974
4,7027.2,2673.0000000000014,2278.227708956437,2590.189099,2672.9999999999955,2278.066088606153,2673.000000000002,2277.908127452448,2546.372714170182,2494.2871283288755,2243.4954721162635
4,7034.400000000001,2673.0000000000014,2278.386834310723,2590.327248729216,2672.9999999999955,2278.230607,2673.000000000002,2278.0785836024497,2546.557833,2494.508707352525,2243.6372668013487
4,7041.6,2673.0000000000014,2278.5538401598515,2590.465137825358,2672.9999999999955,2278.395271615903,2673.000000000002,2278.2440490475556,2546.7426697726464,2494.729925736287,2243.7792129879845
4,7048.8,2673.0000000000014,2278.7291194007275,2590.6027555157416,2672.9999999999955,2278.5631933444256,2673.000000000002,2278.406962042608,2546.927221652968,2494.950880545909,2243.921269894013
4,7056,2673.0000000000014,2278.908054368302,2590.7401015930263,2672.9999999999955,2278.7351558099695,2673.000000000002,2278.571362916201,2547.111507284773,2495.1717246679596,2244.0633879994534
4,7063.2,2673.0000000000014,2279.0793778038037,2590.8771926083227,2672.9999999999955,2278.9078847317724,2673.000000000002,2278.7424859888874,2547.2955376174723,2495.3924283334495,2244.2055601597517
4,7070.400000000001,2673.0000000000014,2279.2387331332134,2591.014046447619,2672.9999999999955,2279.076736602544,2673.000000000002,2278.918152573267,2547.479296787476,2495.6128686808697,2244.347848808426
4,7077.6,2673.0000000000014,2279.3968225814333,2591.1506594143716,2672.9999999999955,2279.2413525640327,2673.000000000002,2279.0902350681913,2547.662779674992,2495.832978099487,2244.490298166864
4,7084.8,2673.0000000000014,2279.562725575925,2591.287010764381,2672.9999999999955,2279.405326177771,2673.000000000002,2279.2555232009454,2547.845987,2496.0527374801527,2244.6329097950907
4,7092,2673.0000000000014,2279.7386931727133,2591.4230955097846,2672.9999999999955,2279.5728619026163,2673.000000000002,2279.4166933891256,2548.0289188113165,2496.2722481825895,2244.775630122389
4,7099.2,2673.0000000000014,2279.9200587288115,2591.558913768823,2672.9999999999955,2279.7455492019767,2673.000000000002,2279.5800409604462,2548.2115856431733,2496.491629251197,2244.918396322314
4,7106.400000000001,2673.0000000000014,2280.092742782315,2591.694483125135,2672.9999999999955,2279.9193603943386,2673.000000000002,2279.7517866529197,2548.393993441816,2496.7108514692877,2245.061212124164
4,7113.6,2673.0000000000014,2280.250734892199,2591.8298213444236,2672.9999999999955,2280.088577120143,2673.000000000002,2279.929553970914,2548.5761272717227,2496.929814,2245.204149260513
4,7120.8,2673.0000000000014,2280.4073178754516,2591.9649184943246,2672.9999999999955,2280.252831643628,2673.000000000002,2280.102759235032,2548.757991943626,2497.148459695147,2245.347250509104
4,7128,2673.0000000000014,2280.5723987744436,2592.099758458863,2672.9999999999955,2280.4161140959022,2673.000000000002,2280.267449983433,2548.9395830353883,2497.3667597646536,2245.4905184216223
4,7135.2,2673.0000000000014,2280.7502961085647,2592.2343343816083,2672.9999999999955,2280.5839750575246,2673.000000000002,2280.4268031231245,2549.120900427904,2497.5848208445937,2245.633890667713
4,7142.400000000001,2673.0000000000014,2280.934037,2592.3686496953287,2672.9999999999955,2280.757762131271,2673.000000000002,2280.5901132592653,2549.3019469544647,2497.802723797861,2245.777300099228
4,7149.6,2673.0000000000014,2281.1072563756684,2592.502714125001,2672.9999999999955,2280.932462813937,2673.000000000002,2280.7633942486164,2549.4827362213946,2498.020461851209,2245.920773328632
4,7156.8,2673.0000000000014,2281.2655249897334,2592.636545536853,2672.9999999999955,2281.1024703912017,2673.000000000002,2280.9429034629243,2549.6632589902465,2498.2379707351247,2246.064374407894
4,7164,2673.0000000000014,2281.422032173456,2592.770139566072,2672.9999999999955,2281.267329248944,2673.000000000002,2281.117407524605,2549.8435179838298,2498.4551745051967,2246.2081410454853
4,7171.2,2673.0000000000014,2281.5878399216613,2592.9034777855218,2672.9999999999955,2281.4314041604716,2673.000000000002,2281.2822877138906,2550.023504955439,2498.6720523365116,2246.352061658398
4,7178.400000000001,2673.0000000000014,2281.767124022464,2593.03656,2672.9999999999955,2281.600226700166,2673.000000000002,2281.441866210467,2550.203222177381,2498.888679570332,2246.4960658569266
4,7185.6,2673.0000000000014,2281.950304787119,2593.1693843737357,2672.9999999999955,2281.7741241759827,2673.000000000002,2281.606167712246,2550.3826693157052,2499.1051281309415,2246.640105827839
4,7192.8,2673.0000000000014,2282.1209500237283,2593.301962565051,2672.9999999999955,2281.9477100779122,2673.000000000002,2281.7802635145654,2550.5618605590025,2499.321388420195,2246.7842195774415
4,7200,2673.0000000000014,2282.278602091546,2593.434315529351,2672.9999999999955,2282.1165985984467,2673.000000000002,2281.958817572407,2550.740784612132,2499.537440224053,2246.9284666297285
4,7207.2,2673.0000000000014,2282.436631567805,2593.5664306308213,2672.9999999999955,2282.281276269422,2673.000000000002,2282.1311092219016,2550.919447243191,2499.7531905478463,2247.0728778044277
4,7214.400000000001,2673.0000000000014,2282.605548196128,2593.698295480367,2672.9999999999955,2282.4466279902604,2673.000000000002,2282.2947047288635,2551.0978377411975,2499.9686418853994,2247.217430429919
4,7221.6,2673.0000000000014,2282.786551470544,2593.829903607928,2672.9999999999955,2282.6170828452637,2673.000000000002,2282.4558813766766,2551.275958488417,2500.1838482814696,2247.362060024944
4,7228.8,2673.0000000000014,2282.9686469900125,2593.9612570264007,2672.9999999999955,2282.791568409876,2673.000000000002,2282.6229969834685,2551.4538110639605,2500.3988519210147,2247.506739692245
4,7236,2673.0000000000014,2283.1378971939134,2594.0923653874665,2672.9999999999955,2282.9651487840224,2673.000000000002,2282.7989090254864,2551.631406551208,2500.613677248849,2247.6515040357467
4,7243.2,2673.0000000000014,2283.2963092427153,2594.2232495055932,2672.9999999999955,2283.1342354431335,2673.000000000002,2282.977198212941,2551.808738924363,2500.828285125809,2247.7963979012206
4,7250.400000000001,2673.0000000000014,2283.4569424330916,2594.3538998218146,2672.9999999999955,2283.299995,2673.000000000002,2283.148871438693,2551.9858175399086,2501.042614415736,2247.941449602059
4,7257.6,2673.0000000000014,2283.628127770939,2594.484301922757,2672.9999999999955,2283.466908926985,2673.000000000002,2283.3131451270847,2552.1626280510723,2501.256631905157,2248.086638
4,7264.8,2673.0000000000014,2283.8090384647444,2594.6144530425695,2672.9999999999955,2283.638313959432,2673.000000000002,2283.4764565796377,2552.3391747047945,2501.4703969815605,2248.2319099754814
4,7272,2673.0000000000014,2283.9890083089103,2594.744348648951,2672.9999999999955,2283.8128575961246,2673.000000000002,2283.6456220135688,2552.5154562183748,2501.683955701942,2248.3772348951334
4,7279.2,2673.0000000000014,2284.157630942634,2594.874008165546,2672.9999999999955,2283.986385508754,2673.000000000002,2283.8219496450047,2552.6914772749597,2501.8973451327183,2248.5226337788845
4,7286.400000000001,2673.0000000000014,2284.316690947499,2595.003446551364,2672.9999999999955,2284.155501642422,2673.000000000002,2283.9994194568667,2552.8672385723885,2502.110515639519,2248.6681527202877
4,7293.6,2673.0000000000014,2284.4770899968275,2595.132654766226,2672.9999999999955,2284.321037679757,2673.000000000002,2284.170651233378,2553.042744675625,2502.3234117771144,2248.813825242562
4,7300.8,2673.0000000000014,2284.647255090129,2595.2616192340383,2672.9999999999955,2284.487378665177,2673.000000000002,2284.334617023605,2553.2179844671014,2502.535991418884,2248.9596490197982
4,7308,2673.0000000000014,2284.828105693602,2595.3903310292935,2672.9999999999955,2284.6584138720236,2673.000000000002,2284.497383306671,2553.392963245144,2502.7483225110404,2249.1055734947054
4,7315.2,2673.0000000000014,2285.011169462185,2595.5187909692268,2672.9999999999955,2284.8340941367983,2673.000000000002,2284.665844256946,2553.5676776876194,2502.9604554746998,2249.251550659992
4,7322.400000000001,2673.0000000000014,2285.1842459428026,2595.647015377761,2672.9999999999955,2285.0100738771894,2673.000000000002,2284.8428620683744,2553.7421359548075,2503.1724115684915,2249.3975890771167
4,7329.6,2673.0000000000014,2285.3453748092693,2595.7750220051503,2672.9999999999955,2285.181528647635,2673.000000000002,2285.022902678315,2553.916339795385,2503.3841497846392,2249.5437295011106
4,7336.8,2673.0000000000014,2285.5026959366946,2595.902801964065,2672.9999999999955,2285.347533446921,2673.000000000002,2285.1975816513386,2554.090289971774,2503.595596069046,2249.6900130965737
4,7344,2673.0000000000014,2285.6676735050273,2596.030338516163,2672.9999999999955,2285.5122015138945,2673.000000000002,2285.362669,2554.2639779080123,2503.8067466793445,2249.836445768707
4,7351.2,2673.0000000000014,2285.845316726288,2596.157626979499,2672.9999999999955,2285.6806198779755,2673.000000000002,2285.523363387977,2554.4374021414646,2504.0176612607293,2249.982979516815
4,7358.400000000001,2673.0000000000014,2286.029758720572,2596.284667847488,2672.9999999999955,2285.854732010486,2673.000000000002,2285.687703046654,2554.6105656224818,2504.228383042854,2250.1295797992666
4,7365.6,2673.0000000000014,2286.208130579596,2596.4114794282964,2672.9999999999955,2286.0313602025117,2673.000000000002,2285.8615749427386,2554.783478180931,2504.4389204355443,2250.2762568149333
4,7372.8,2673.0000000000014,2286.374146867035,2596.5380748976663,2672.9999999999955,2286.2052642888452,2673.000000000002,2286.042025809721,2554.9561410319393,2504.6492385567394,2250.423035335891
4,7380,2673.0000000000014,2286.5326671621747,2596.6644467068204,2672.9999999999955,2286.373927189957,2673.000000000002,2286.220608594475,2555.1285495620505,2504.859251649774,2250.569946110551
4,7387.2,2673.0000000000014,2286.697545574448,2596.790579,2672.9999999999955,2286.5405156107636,2673.000000000002,2286.3892446187797,2555.3006939630704,2505.068964738966,2250.716985784876
4,7394.400000000001,2673.0000000000014,2286.8741905891984,2596.9164645349797,2672.9999999999955,2286.7095038490816,2673.000000000002,2286.5518698296246,2555.4725706277445,2505.2784427810807,2250.8641257726176
4,7401.6,2673.0000000000014,2287.0571816888337,2597.0421054615254,2672.9999999999955,2286.882888,2673.000000000002,2286.7164600574392,2555.6441922631275,2505.4877502068757,2251.0113524981116
4,7408.8,2673.0000000000014,2287.235764747296,2597.1675152370744,2672.9999999999955,2287.058647,2673.000000000002,2286.889224888423,2555.8155714718655,2505.696895017517,2251.1586680624937
4,7416,2673.0000000000014,2287.404148270432,2597.2927153294136,2672.9999999999955,2287.2328495021916,2673.000000000002,2287.0686723043195,2555.9867060020524,2505.9058263333254,2251.306089938409
4,7423.2,2673.0000000000014,2287.566533965276,2597.4176946208186,2672.9999999999955,2287.403452194459,2673.000000000002,2287.247018389363,2556.1575868726272,2506.114430430769,2251.4536264276503
4,7430.400000000001,2673.0000000000014,2287.7334242274233,2597.5424355756113,2672.9999999999955,2287.572266550387,2673.000000000002,2287.417450039548,2556.328201265038,2506.3227116625735,2251.6012615927457
4,7437.6,2673.0000000000014,2287.906608335791,2597.6669329551905,2672.9999999999955,2287.741603183679,2673.000000000002,2287.583279991585,2556.4985501371716,2506.530761015822,2251.7489889885933
4,7444.8,2673.0000000000014,2288.0835829276684,2597.7911876421344,2672.9999999999955,2287.9129160771363,2673.000000000002,2287.749409442934,2556.6686455836107,2506.7386646769673,2251.896822
4,7452,2673.0000000000014,2288.258561129233,2597.915219284403,2672.9999999999955,2288.0858792912272,2673.000000000002,2287.920392994483,2556.838507787063,2506.9464257094064,2252.044759593856
4,7459.2,2673.0000000000014,2288.4292936151446,2598.0390422435735,2672.9999999999955,2288.2588725464807,2673.000000000002,2288.0956621779537,2557.008130707385,2507.1539525876897,2252.192799512006
4,7466.400000000001,2673.0000000000014,2288.5980220163055,2598.1626448577717,2672.9999999999955,2288.430938302796,2673.000000000002,2288.270809064175,2557.177493961918,2507.361159509149,2252.3409287684603
4,7473.6,2673.0000000000014,2288.7680278620173,2598.2860134204957,2672.9999999999955,2288.6021221406295,2673.000000000002,2288.442676071544,2557.3465853312427,2507.5680391706082,2252.489147181213
4,7480.8,2673.0000000000014,2288.938293,2598.409139996573,2672.9999999999955,2288.772369739387,2673.000000000002,2288.613179,2557.5154143768295,2507.774689136658,2252.637478225651
4,7488,2673.0000000000014,2289.1111675177335,2598.532029296014,2672.9999999999955,2288.9431228743424,2673.000000000002,2288.782463367105,2557.6839974962077,2507.9811975667913,2252.7859364273513
4,7495.2,2673.0000000000014,2289.2867377368216,2598.654697,2672.9999999999955,2289.1158933276893,2673.000000000002,2288.9524807375074,2557.8523652164145,2508.187560688889,2252.9345081381257
4,7502.400000000001,2673.0000000000014,2289.463022330516,2598.777158282802,2672.9999999999955,2289.290537988166,2673.000000000002,2289.1255003878914,2558.0204923289825,2508.3936737075946,2253.0831580547324
4,7509.6,2673.0000000000014,2289.635803957009,2598.8994015568514,2672.9999999999955,2289.4651312873916,2673.000000000002,2289.301811246166,2558.1883607091017,2508.5994626725883,2253.231866485828
4,7516.8,2673.0000000000014,2289.802937363322,2599.021412891942,2672.9999999999955,2289.636957549555,2673.000000000002,2289.4778570344574,2558.355952672017,2508.8049451066354,2253.3806539688962
4,7524,2673.0000000000014,2289.9658482049317,2599.143185536894,2672.9999999999955,2289.8050038545057,2673.000000000002,2289.6508225010525,2558.523284,2509.010211310611,2253.5295715578886
4,7531.2,2673.0000000000014,2290.1347163407377,2599.264725127034,2672.9999999999955,2289.9729271583333,2673.000000000002,2289.8178090795946,2558.6903693612367,2509.2153461869957,2253.678632527361
4,7538.400000000001,2673.0000000000014,2290.3129463096525,2599.3860464312042,2672.9999999999955,2290.1447222188226,2673.000000000002,2289.983256598732,2558.8572499098195,2509.420290651396,2253.8278089847668
4,7545.6,2673.0000000000014,2290.4960999156538,2599.507161938786,2672.9999999999955,2290.321282708877,2673.000000000002,2290.1537897680982,2559.0238921397226,2509.624975,2253.977047879048
4,7552.8,2673.0000000000014,2290.673003618626,2599.628060537264,2672.9999999999955,2290.498742355225,2673.000000000002,2290.332146803342,2559.190273532089,2509.829340429708,2254.1263392774604
4,7560,2673.0000000000014,2290.8376748625997,2599.7487309407097,2672.9999999999955,2290.6718299546837,2673.000000000002,2290.5130460571845,2559.3563769422585,2510.0334432829804,2254.2757178469083
4,7567.2,2673.0000000000014,2290.9967715053363,2599.869166969149,2672.9999999999955,2290.839538098038,2673.000000000002,2290.688595882245,2559.5222167608968,2510.2373543254657,2254.4252267325082
4,7574.400000000001,2673.0000000000014,2291.1649844121644,2599.989374351781,2672.9999999999955,2291.0067313927198,2673.000000000002,2290.854291732149,2559.6878204362297,2510.4411200023706,2254.5748707935395
4,7581.6,2673.0000000000014,2291.346255825759,2600.109364129629,2672.9999999999955,2291.178454582728,2673.000000000002,2291.017004888386,2559.8532258663818,2510.6446411087727,2254.724619298526
4,7588.8,2673.0000000000014,2291.532001,2600.2291493915486,2672.9999999999955,2291.3554916621156,2673.000000000002,2291.186675352227,2560.0183923718723,2510.8478948725615,2254.8744346020812
4,7596,2673.0000000000014,2291.7088643383795,2600.348723770945,2672.9999999999955,2291.533316949095,2673.000000000002,2291.3659827821198,2560.1832951574447,2511.050862686047,2255.0243186599464
4,7603.2,2673.0000000000014,2291.873427558251,2600.468071463247,2672.9999999999955,2291.7069878484963,2673.000000000002,2291.547889938419,2560.3479205517733,2511.253596432902,2255.174296783301
4,7610.400000000001,2673.0000000000014,2292.0349830529003,2600.587186213559,2672.9999999999955,2291.876163855189,2673.000000000002,2291.7232005733977,2560.5122814651163,2511.456146032365,2255.3243962094602
4,7617.6,2673.0000000000014,2292.2049741762703,2600.7060726491254,2672.9999999999955,2292.044935,2673.000000000002,2291.8898716564363,2560.6764170274078,2511.658520455635,2255.4746172288787
4,7624.8,2673.0000000000014,2292.3866462096057,2600.8247455158994,2672.9999999999955,2292.217636042999,2673.000000000002,2292.0545573099034,2560.840350851043,2511.860626870547,2255.624941646991
4,7632,2673.0000000000014,2292.571022,2600.943218802804,2672.9999999999955,2292.3944857962856,2673.000000000002,2292.2259579960455,2561.004045082851,2512.0624580688896,2255.7753506261697
4,7639.2,2673.0000000000014,2292.7472582972637,2601.0614825374114,2672.9999999999955,2292.5717079968786,2673.000000000002,2292.4050631405944,2561.16748,2512.264042660009,2255.9258291193023
4,7646.400000000001,2673.0000000000014,2292.9145865876567,2601.179521881445,2672.9999999999955,2292.7459044893076,2673.000000000002,2292.585132953247,2561.3306352573827,2512.4654295087016,2256.076386351291
4,7653.6,2673.0000000000014,2293.0788355310647,2601.297330713591,2672.9999999999955,2292.916340924954,2673.000000000002,2292.759846387714,2561.4935262880176,2512.6666379775565,2256.227054272178
4,7660.8,2673.0000000000014,2293.2489577366396,2601.414915912423,2672.9999999999955,2293.0859985023817,2673.000000000002,2292.928199620225,2561.656203397387,2512.867626486285,2256.3778530488853
4,7668,2673.0000000000014,2293.4281089628016,2601.5322908840158,2672.9999999999955,2293.2585747904955,2673.000000000002,2293.095444945052,2561.8186823934016,2513.0683282063283,2256.5287789200597
4,7675.2,2673.0000000000014,2293.6107116051558,2601.6494644056406,2672.9999999999955,2293.4349042375957,2673.000000000002,2293.2677401841474,2561.9809237440195,2513.2687593979986,2256.679792962758
4,7682.400000000001,2673.0000000000014,2293.7888272788023,2601.7664350473133,2672.9999999999955,2293.6125819127737,2673.000000000002,2293.4457888754996,2562.142902096745,2513.4689805601115,2256.8308568537564
4,7689.6,2673.0000000000014,2293.959151518372,2601.8831811239816,2672.9999999999955,2293.7880231231347,2673.000000000002,2293.6247735143183,2562.3046015573377,2513.669014619926,2256.9819699215413
4,7696.8,2673.0000000000014,2294.1229518954797,2601.9996994277644,2672.9999999999955,2293.958992785219,2673.000000000002,2293.8007430317775,2562.4660398888414,2513.8688735788837,2257.133196133135
4,7704,2673.0000000000014,2294.289534052603,2602.1159963895193,2672.9999999999955,2294.127801100666,2673.000000000002,2293.971160255911,2562.627273059268,2514.0684592513053,2257.2845730280555
4,7711.2,2673.0000000000014,2294.4660884192576,2602.232085206851,2672.9999999999955,2294.2989731698904,2673.000000000002,2294.138565606866,2562.7883125803305,2514.267739237493,2257.4360951634667
4,7718.400000000001,2673.0000000000014,2294.650807107824,2602.3479808665434,2672.9999999999955,2294.475146857692,2673.000000000002,2294.308448,2562.9491143334653,2514.466778263642,2257.5877002106413
4,7725.6,2673.0000000000014,2294.833927931554,2602.463672545531,2672.9999999999955,2294.654635051669,2673.000000000002,2294.484894064421,2563.1096474019373,2514.6656547948996,2257.7393280627084
4,7732.8,2673.0000000000014,2295.006718926357,2602.5791417666837,2672.9999999999955,2294.8321591550307,2673.000000000002,2294.665724794155,2563.269900604417,2514.864376025755,2257.891001895728
4,7740,2673.0000000000014,2295.1678690132967,2602.6943848219335,2672.9999999999955,2295.0036538098143,2673.000000000002,2294.8456393331653,2563.429899041019,2515.0628718039834,2258.0428021687894
4,7747.2,2673.0000000000014,2295.329585787328,2602.8094120302067,2672.9999999999955,2295.171340895008,2673.000000000002,2295.018634372086,2563.5897044925305,2515.2610596427407,2258.1947643866606
4,7754.400000000001,2673.0000000000014,2295.504950712933,2602.924234922634,2672.9999999999955,2295.3414488459357,2673.000000000002,2295.184427418122,2563.7493182404496,2515.458944967991,2258.3468547935013
4,7761.6,2673.0000000000014,2295.693138656785,2603.0388629414065,2672.9999999999955,2295.5178105529258,2673.000000000002,2295.350674797845,2563.9086937946263,2515.656643072563,2258.499007
4,7768.8,2673.0000000000014,2295.879188443657,2603.153287815291,2672.9999999999955,2295.6982172869252,2673.000000000002,2295.525717208654,2564.067799562773,2515.854197387831,2258.6511841089473
4,7776,2673.0000000000014,2296.0499127283992,2603.2674946731117,2672.9999999999955,2295.875657636505,2673.000000000002,2295.7090163142225,2564.226627455559,2516.051595057871,2258.8034292964207
4,7783.2,2673.0000000000014,2296.208310473419,2603.381481584296,2672.9999999999955,2296.0465133767643,2673.000000000002,2295.890910300587,2564.3852104920857,2516.2487038424274,2258.9558030943504
4,7790.400000000001,2673.0000000000014,2296.3704125883623,2603.4952525100084,2672.9999999999955,2296.2140595423534,2673.000000000002,2296.063231861385,2564.543601951082,2516.445469411233,2259.1083228024113
4,7797.6,2673.0000000000014,2296.549119,2603.6088216002554,2672.9999999999955,2296.384965848546,2673.000000000002,2296.2269228416217,2564.7018009047315,2516.6419495648424,2259.260956510818
4,7804.8,2673.0000000000014,2296.7392385517114,2603.7221999465933,2672.9999999999955,2296.5623493605412,2673.000000000002,2296.393056,2564.8597573115126,2516.838296753509,2259.413659087161
4,7812,2673.0000000000014,2296.9247367797616,2603.8353792539815,2672.9999999999955,2296.743122414403,2673.000000000002,2296.5696261188177,2565.017443861327,2517.034549238754,2259.5664156360317
4,7819.2,2673.0000000000014,2297.094652152765,2603.9483429657585,2672.9999999999955,2296.920695652984,2673.000000000002,2296.754618275772,2565.174853800887,2517.2306376257975,2259.719248022656
4,7826.400000000001,2673.0000000000014,2297.255714779851,2604.0610871811855,2672.9999999999955,2297.092748473785,2673.000000000002,2296.9365028309176,2565.332027969779,2517.426374333921,2259.872177694747
4,7833.6,2673.0000000000014,2297.4209256103263,2604.173618278375,2672.9999999999955,2297.2619164822904,2673.000000000002,2297.1086895774806,2565.489011131039,2517.6217323443616,2260.0252157264104
4,7840.8,2673.0000000000014,2297.5991880832175,2604.285952986311,2672.9999999999955,2297.433157336709,2673.000000000002,2297.273012890509,2565.6458011751456,2517.816831246191,2260.1783736536677
4,7848,2673.0000000000014,2297.785229957656,2604.398096268481,2672.9999999999955,2297.608977419343,2673.000000000002,2297.4395992770924,2565.802355880335,2518.01184,2260.3316355695097
4,7855.2,2673.0000000000014,2297.9683366417476,2604.510042,2672.9999999999955,2297.7878584705268,2673.000000000002,2297.614968831286,2565.958636294613,2518.2067882343104,2260.4849829914433
4,7862.400000000001,2673.0000000000014,2298.1430415623468,2604.6217727211842,2672.9999999999955,2297.9662686611005,2673.000000000002,2297.7975068570972,2566.114642085273,2518.401523173151,2260.6383925226623
4,7869.6,2673.0000000000014,2298.3128005467183,2604.7332862632165,2672.9999999999955,2298.142070007042,2673.000000000002,2297.9787843951754,2566.2704143027104,2518.595863,2260.791863737718
4,7876.8,2673.0000000000014,2298.480986740105,2604.844591191373,2672.9999999999955,2298.3148199701122,2673.000000000002,2298.1548419193446,2566.4259995015964,2518.789839645543,2260.9454317653613
4,7884,2673.0000000000014,2298.653200137086,2604.9557009721016,2672.9999999999955,2298.486289081253,2673.000000000002,2298.3254753017027,2566.5814007448516,2518.9836054330594,2261.0991317315857
4,7891.2,2673.0000000000014,2298.8317261171205,2605.0666266119747,2672.9999999999955,2298.6594959191925,2673.000000000002,2298.4940844040566,2566.7365622057314,2519.1773069072583,2261.252962963521
4,7898.400000000001,2673.0000000000014,2299.0138343254166,2605.177355439179,2672.9999999999955,2298.836072699857,2673.000000000002,2298.6660119909734,2566.8914472575016,2519.3709555055902,2261.4068791844743
4,7905.6,2673.0000000000014,2299.1961239509833,2605.2878713413083,2672.9999999999955,2299.0153167252643,2673.000000000002,2298.843278403766,2567.0460561654763,2519.564325113285,2261.560830317231
