% Model,LargeGraphiteBlockCharge_v3_mdotbnd_discharge_full_gridindep.mph
% Version,COMSOL 6.0.0.405
% Date,"Dec 20 2024, 15:22"
% Table,Accumulated Probe Table 25 - 
% hours (h),max_flowrate_factor,Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), Sn_block_1","Temperature (K), bottom_right_T","Outward mass flow rate across feature selection (kg/s), mass_flowrate"
1,1,3132,2173,2369.184249281645,2427.5907569652786,2273.653796925302,2526.1387504859986,1.2238490552579229
1,1,3168,2173,2367.7623936969767,2425.5961390272955,2272.771858786659,2524.2698841429656,1.2238490552579244
1,1,3204,2173,2366.349481138864,2423.615987813712,2271.8973772500494,2522.4057978017368,1.2238490552579253
1,1,3240,2173,2364.9455386093136,2421.650211668071,2271.0302978190653,2520.5465504486774,1.2238490552579249
1,1,3276,2173,2363.5505401999058,2419.6987190902187,2270.170561769892,2518.6921997812833,1.2238490552579253
1,1,3312,2173,2362.1644095053302,2417.761419238986,2269.3181065708136,2516.842802216727,1.2238490552579249
1,1,3348,2173,2360.7871028655804,2415.8382218042984,2268.472872641488,2514.9984128990136,1.2238490552579249
1,1,3384,2173,2359.418598984334,2413.929036704814,2267.6348054070754,2513.1590857156943,1.2238490552579226
1,1,3420,2173,2358.0588381778275,2412.033774458085,2266.8038437087675,2511.3248733220107,1.2238490552579262
1,1,3456,2173,2356.7078183605454,2410.152345700793,2265.9799295066123,2509.4958271612977,1.2238490552579262
1,1,3492,2173,2355.3654499373915,2408.2846617133096,2265.163007228316,2507.6719974792954,1.2238490552579262
1,1,3528,2173,2354.031691927075,2406.430634367056,2264.3530208872835,2505.853433339197,1.2238490552579233
1,1,3564,2173,2352.706530165943,2404.5901757952242,2263.5499124642606,2504.0401826375573,1.2238490552579253
1,1,3600,2173,2351.389926878072,2402.7631983972406,2262.7536288402284,2502.232292115948,1.2238490552579258
1,1,3636,2173,2350.0818164464204,2400.9496151246544,2261.9641163840515,2500.429807370379,1.223849055257926
1,1,3672,2173,2348.7821557447396,2399.1493395702278,2261.181312710957,2498.632772866152,1.2238490552579249
1,1,3708,2173,2347.490950200096,2397.3622852497265,2260.405173538446,2496.8412319564572,1.2238490552579255
1,1,3744,2173,2346.208098656228,2395.588366545522,2259.635633918754,2495.0552268981432,1.2238490552579244
1,1,3780,2173,2344.933585179742,2393.827498149011,2258.8726462789305,2493.2747988655974,1.2238490552579249
1,1,3816,2173,2343.667368659799,2392.079595119229,2258.1161633161423,2491.4999879660613,1.2238490552579253
1,1,3852,2173,2342.40944773259,2390.3445727110575,2257.366125243642,2489.730833253776,1.2238490552579249
1,1,3888,2173,2341.159714046882,2388.622346943589,2256.6224657411713,2487.967372741391,1.2238490552579255
1,1,3924,2173,2339.918138648279,2386.912834261615,2255.8851563811736,2486.2096434152013,1.2238490552579238
1,1,3960,2173,2338.684713386903,2385.215951398786,2255.1541383264203,2484.4576812540204,1.2238490552579255
1,1,3996,2173,2337.459400726427,2383.5316152929945,2254.429355896666,2482.7115212421286,1.2238490552579253
1,1,4032,2173,2336.242094254442,2381.859743825604,2253.710760010542,2480.9711973758726,1.2238490552579249
1,1,4068,2173,2335.03282671012,2380.20025493699,2252.9982997122443,2479.2367426737915,1.2238490552579249
1,1,4104,2173,2333.831541449181,2378.5530668362426,2252.2919284861127,2477.5081891919535,1.2238490552579255
1,1,4140,2173,2332.638156697149,2376.9180985650264,2251.5915930360447,2475.7855680386474,1.2238490552579249
1,1,4176,2173,2331.452672512738,2375.2952693613133,2250.897246055576,2474.06890938776,1.2238490552579258
1,1,4212,2173,2330.275047824913,2373.6844987872546,2250.208833744737,2472.358242492531,1.2238490552579249
1,1,4248,2173,2329.1052165723113,2372.0857069705003,2249.526311336279,2470.6535956982652,1.2238490552579249
1,1,4284,2173,2327.943136523474,2370.49881457557,2248.8496364948346,2468.954996453955,1.2238490552579242
1,1,4320,2173,2326.7888144453555,2368.9237423194622,2248.178753243668,2467.262471324866,1.2238490552579229
1,1,4356,2173,2325.642164546458,2367.3604115570993,2247.51361434736,2465.576046003821,1.2238490552579249
1,1,4392,2173,2324.503157457098,2365.808744083904,2246.85417354715,2463.8957453207167,1.2238490552579238
1,1,4428,2173,2323.371764042048,2364.2686619509045,2246.200391297514,2462.221593254778,1.2238490552579249
1,1,4464,2173,2322.247946099696,2362.7400877022915,2245.552205383224,2460.5536129499583,1.223849055257926
1,1,4500,2173,2321.131624024003,2361.2229444121353,2244.909582356241,2458.891826728406,1.2238490552579238
1,1,4536,2173,2320.0227822236834,2359.7171556070293,2244.272479222292,2457.2362561011773,1.2238490552579255
1,1,4572,2173,2318.9214052248462,2358.222644928414,2243.640843478934,2455.586921778034,1.2238490552579242
1,1,4608,2173,2317.827427058922,2356.73933659351,2243.01463403296,2453.9438436748082,1.223849055257926
1,1,4644,2173,2316.7408274885224,2355.2671551449466,2242.393800639767,2452.3070409201096,1.223849055257924
1,1,4680,2173,2315.6615509805047,2353.8060255236833,2241.7783015496916,2450.6765318678445,1.2238490552579244
1,1,4716,2173,2314.589537361734,2352.3558733629498,2241.1680921091097,2449.0523341164894,1.2238490552579253
1,1,4752,2173,2313.5247885463286,2350.916624387584,2240.5631305066245,2447.4344645257506,1.2238490552579262
1,1,4788,2173,2312.467243902904,2349.4882047595033,2239.963378763838,2445.822939224024,1.2238490552579249
1,1,4824,2173,2311.4168574617406,2348.0705412430916,2239.3687846257653,2444.2177736117883,1.2238490552579238
1,1,4860,2173,2310.373605962456,2346.6635607978437,2238.779314023549,2442.618982367656,1.2238490552579242
1,1,4896,2173,2309.3374513121576,2345.267190831401,2238.1949155562233,2441.026579458671,1.2238490552579244
1,1,4932,2173,2308.308330302697,2343.881359228656,2237.615550457112,2439.4405781539176,1.2238490552579258
1,1,4968,2173,2307.2862211008,2342.5059942583275,2237.0411800110887,2437.860991039448,1.2238490552579249
1,1,5004,2173,2306.27109121625,2341.141024500491,2236.4717646503514,2436.287830029706,1.2238490552579249
1,1,5040,2173,2305.262908855413,2339.786378868486,2235.907258821124,2434.7211063735417,1.2238490552579249
1,1,5076,2173,2304.261590318609,2338.4419869318954,2235.3476220174966,2433.160830660917,1.2238490552579273
1,1,5112,2173,2303.2671307575565,2337.1077786042456,2234.792816711339,2431.6070128357087,1.2238490552579244
1,1,5148,2173,2302.279518560966,2335.7836838743215,2234.2428002909614,2430.059662208822,1.223849055257926
1,1,5184,2173,2301.2986756117443,2334.4696333108104,2233.697529785714,2428.5187874660646,1.223849055257926
1,1,5220,2173,2300.3245608662983,2333.16555800191,2233.156974157599,2426.9843966751278,1.223849055257924
1,1,5256,2173,2299.357133580482,2331.8713894837306,2232.6210927287593,2425.456497295481,1.2238490552579255
1,1,5292,2173,2298.396402351351,2330.5870594023622,2232.089841820784,2423.9350961874043,1.223849055257926
1,1,5328,2173,2297.44229921282,2329.3124997413433,2231.563183114257,2422.420199617627,1.2238490552579238
1,1,5364,2173,2296.4947465649375,2328.0476433684084,2231.041085363003,2420.911813267812,1.2238490552579258
1,1,5400,2173,2295.5537951810957,2326.7924229375367,2230.5235057991235,2419.4099422471613,1.2238490552579249
1,1,5436,2173,2294.619324052399,2325.546771894462,2230.010401910653,2417.9145911031915,1.2238490552579244
1,1,5472,2173,2293.691313000881,2324.3106241446017,2229.5017422776777,2416.4257638297286,1.2238490552579255
1,1,5508,2173,2292.7697856949294,2323.0839134291823,2228.9974966053815,2414.943463875011,1.223849055257927
1,1,5544,2173,2291.854629347558,2321.866574394145,2228.4976160864762,2413.4676941492407,1.2238490552579242
1,1,5580,2173,2290.9458478084152,2320.658541846427,2228.002070120894,2411.9984570304296,1.2238490552579253
1,1,5616,2173,2290.0434042932707,2319.4597509108944,2227.510821582139,2410.5357543715572,1.2238490552579253
1,1,5652,2173,2289.147241913888,2318.270137223062,2227.0238317966446,2409.07958751136,1.223849055257924
1,1,5688,2173,2288.257324688168,2317.0896368663593,2226.5410694470183,2407.6299572858175,1.2238490552579266
1,1,5724,2173,2287.373644116119,2315.9181860323083,2226.0625000515574,2406.1868640376,1.2238490552579249
1,1,5760,2173,2286.4961470224575,2314.7557214030367,2225.5880839382053,2404.7503076234334,1.2238490552579255
1,1,5796,2173,2285.624764062815,2313.6021802647756,2225.1177889734263,2403.3202874195626,1.2238490552579249
1,1,5832,2173,2284.759510778193,2312.4575000427176,2224.6515807144947,2401.8968023270504,1.2238490552579253
1,1,5868,2173,2283.9003452927423,2311.3216183466147,2224.18942671348,2400.479850778976,1.2238490552579244
1,1,5904,2173,2283.047188193007,2310.1944735793318,2223.7312876579645,2399.069430749647,1.2238490552579249
1,1,5940,2173,2282.2000463208374,2309.0760042658753,2223.2771361874884,2397.6655397632853,1.2238490552579233
1,1,5976,2173,2281.358863431505,2307.966149315208,2222.8269364704406,2396.268174900481,1.2238490552579244
1,1,6012,2173,2280.5235989015114,2306.8648481621326,2222.380655323904,2394.8773328041793,1.2238490552579249
1,1,6048,2173,2279.6942629448995,2305.7720402119385,2221.93826061431,2393.4930096866365,1.2238490552579242
1,1,6084,2173,2278.8707671394527,2304.6876655508972,2221.4997145516877,2392.115201337531,1.2238490552579253
1,1,6120,2173,2278.0530838315162,2303.6116646466126,2221.0649917078636,2390.7439031329923,1.2238490552579244
1,1,6156,2173,2277.2411944782275,2302.543978253458,2220.634057759764,2389.3791100442368,1.2238490552579249
1,1,6192,2173,2276.435072224791,2301.484547353142,2220.2068812820453,2388.020816643377,1.2238490552579255
1,1,6228,2173,2275.6346601920523,2300.43331339958,2219.7834291302433,2386.6690171066966,1.2238490552579244
1,1,6264,2173,2274.839920776124,2299.390218338784,2219.3636683993427,2385.323705220347,1.2238490552579249
1,1,6300,2173,2274.050856635642,2298.3552041243797,2218.9475756999923,2383.984874389239,1.2238490552579233
1,1,6336,2173,2273.267389435661,2297.3282133579037,2218.535113041934,2382.652517644429,1.223849055257924
1,1,6372,2173,2272.4894993561397,2296.309188994993,2218.1262503831376,2381.3266276484756,1.2238490552579249
1,1,6408,2173,2271.7171762852754,2295.298074065173,2217.720960672277,2380.007196702543,1.2238490552579249
1,1,6444,2173,2270.950354944733,2294.2948121761297,2217.3192136212074,2378.6942167544353,1.2238490552579253
1,1,6480,2173,2270.1890094707132,2293.299347294766,2216.920974701662,2377.3876794048124,1.2238490552579249
1,1,6516,2173,2269.433114710379,2292.3116236126693,2216.526220332489,2376.0875759128053,1.2238490552579242
1,1,6552,2173,2268.6826417086145,2291.3315856412983,2216.1349178853766,2374.793897202608,1.2238490552579258
1,1,6588,2173,2267.9375348458534,2290.3591784101036,2215.747034451744,2373.5066338694055,1.2238490552579258
1,1,6624,2173,2267.1977790793335,2289.394347133316,2215.3625470969014,2372.2257761845663,1.2238490552579253
1,1,6660,2173,2266.4633282745945,2288.437037455887,2214.981430012936,2370.9513141021666,1.223849055257924
1,1,6696,2173,2265.7341653383096,2287.4871953164775,2214.6036474175876,2369.6832372651174,1.2238490552579238
1,1,6732,2173,2265.0102524145104,2286.5447669409837,2214.2291737472992,2368.4215350087593,1.2238490552579238
1,1,6768,2173,2264.2915482906237,2285.6096989706857,2213.8579790250037,2367.166196364897,1.2238490552579244
1,1,6804,2173,2263.5780194249846,2284.6819383933826,2213.49003952418,2365.9172100696883,1.2238490552579262
1,1,6840,2173,2262.869646474697,2283.761432477437,2213.1253282411017,2364.6745645719493,1.2238490552579233
1,1,6876,2173,2262.166398132965,2282.848128753318,2212.7638136520673,2363.4382480374043,1.2238490552579233
1,1,6912,2173,2261.4682218856374,2281.9419752175954,2212.4054721174903,2362.2082483515223,1.2238490552579262
